#PeakID(python identify_motif.py ./ENCODE_processed_files/SOX6_idr.fa SOX6 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
986_36521	chr1	155729019	155729419	+	883	45.0	[6.2220955]	[75]	[]	[]	[155729190]	[]
986_36535	chr1	180863083	180863483	+	949	45.0	[]	[]	[6.5548015]	[148]	[]	[180863286]
986_36548	chr10	11026914	11027314	+	940	45.0	[12.637342]	[96]	[]	[]	[11027102]	[]
986_36554	chr10	44788759	44789159	+	827	45.0	[7.2768254]	[159]	[6.6004295]	[120]	[44788997]	[44788958]
986_3658	chr2	208172073	208172473	+	1000	154.0	[9.072583]	[108]	[]	[]	[208172272]	[]
986_36582	chr11	8826479	8826879	+	681	45.0	[6.3845105]	[155]	[]	[]	[8826688]	[]
986_36612	chr11	129930221	129930621	+	839	45.0	[6.2220955]	[210]	[6.2220955]	[245]	[129930434]	[129930469]
986_36617	chr12	48818180	48818580	+	906	45.0	[12.18935]	[141]	[]	[]	[48818387]	[]
986_36623	chr12	64796183	64796583	+	898	45.0	[9.315548]	[131]	[]	[]	[64796370]	[]
986_36646	chr14	23186958	23187358	+	973	45.0	[6.3845105]	[124]	[]	[]	[23187121]	[]
986_36652	chr14	64844961	64845361	+	642	45.0	[6.2220955]	[121]	[]	[]	[64845170]	[]
986_3666	chr7	130494511	130494911	+	1000	154.0	[]	[]	[7.6431108]	[74]	[]	[130494684]
986_36661	chr15	52735408	52735808	+	962	45.0	[7.6431108, 13.042722]	[59, 94]	[]	[]	[52735564, 52735599]	[]
986_36662	chr15	58748761	58749161	+	846	45.0	[]	[]	[9.925955]	[127]	[]	[58748935]
986_36664	chr15	64507327	64507727	+	932	45.0	[]	[]	[6.7628446]	[177]	[]	[64507562]
986_36686	chr16	88999910	89000310	+	931	45.0	[]	[]	[6.7628446]	[92]	[]	[89000100]
986_36690	chr17	15828712	15829112	+	837	45.0	[6.7628446]	[111]	[]	[]	[15828886]	[]
986_36692	chr17	29645714	29646114	+	844	45.0	[9.072583]	[184]	[]	[]	[29645949]	[]
986_36693	chr17	40026941	40027341	+	813	45.0	[6.3845105]	[75]	[]	[]	[40027107]	[]
986_36696	chr17	46189956	46190356	+	968	45.0	[]	[]	[6.2220955]	[113]	[]	[46190145]
986_36698	chr17	50851989	50852389	+	716	45.0	[7.6431108]	[151]	[]	[]	[50852234]	[]
986_36718	chr19	10648276	10648676	+	873	45.0	[]	[]	[12.880307]	[96]	[]	[10648435]
986_3674	chr17	59837542	59837942	+	1000	153.5	[6.3845105]	[88]	[]	[]	[59837711]	[]
986_36743	chr2	11767655	11768055	+	581	45.0	[6.3845105, 9.072583]	[101, 105]	[6.2220955, 6.2220955]	[87, 120]	[11767827, 11767831]	[11767813, 11767846]
986_36744	chr2	19348254	19348654	+	905	45.0	[]	[]	[6.2220955]	[138]	[]	[19348472]
986_36752	chr2	43194750	43195150	+	969	45.0	[6.2220955]	[178]	[]	[]	[43194968]	[]
986_36760	chr2	73813015	73813415	+	748	45.0	[]	[]	[6.3845105]	[151]	[]	[73813223]
986_36763	chr2	102736846	102737246	+	916	45.0	[12.18935]	[111]	[]	[]	[102737052]	[]
986_36765	chr2	111185611	111186011	+	971	45.0	[9.315548]	[149]	[]	[]	[111185841]	[]
986_36767	chr2	113831227	113831627	+	827	45.0	[]	[]	[12.799757]	[114]	[]	[113831432]
986_36772	chr2	127453415	127453815	+	970	45.0	[]	[]	[9.153132]	[170]	[]	[127453659]
986_3679	chr3	171797770	171798170	+	1000	153.5	[]	[]	[10.16892]	[129]	[]	[171797983]
986_36802	chr20	53596576	53596976	+	957	45.0	[]	[]	[12.18935, 6.3845105]	[176, 180]	[]	[53596799, 53596803]
986_36806	chr21	14761532	14761932	+	943	45.0	[7.0770936]	[100]	[]	[]	[14761683]	[]
986_36816	chr22	17580159	17580559	+	937	45.0	[12.18935]	[170]	[]	[]	[17580378]	[]
986_36822	chr22	20186456	20186856	+	931	45.0	[6.3845105]	[96]	[]	[]	[20186615]	[]
986_36824	chr22	20452671	20453071	+	949	45.0	[6.3845105]	[103]	[]	[]	[20452850]	[]
986_36830	chr22	22126531	22126931	+	974	45.0	[9.315548]	[132]	[6.3845105]	[150]	[22126727]	[22126745]
986_36840	chr22	35350670	35351070	+	966	45.0	[6.3845105]	[182]	[]	[]	[35350891]	[]
986_36885	chr4	48173318	48173718	+	946	45.0	[]	[]	[8.908878]	[98]	[]	[48173484]
986_3689	chr1	183567529	183567929	+	1000	153.0	[]	[]	[7.8125415]	[101]	[]	[183567719]
986_36891	chr4	74624699	74625099	+	731	45.0	[]	[]	[7.8125415, 9.072583]	[124, 135]	[]	[74624892, 74624903]
986_36893	chr4	77818109	77818509	+	976	45.0	[]	[]	[6.5548015]	[187]	[]	[77818350]
986_369	chr22	20557237	20557637	+	1000	454.5	[]	[]	[6.3118367]	[96]	[]	[20557424]
986_3690	chr10	70477696	70478096	+	1000	153.0	[]	[]	[6.4234533]	[100]	[]	[70477888]
986_36906	chr5	81908758	81909158	+	705	45.0	[]	[]	[8.908878]	[69]	[]	[81908925]
986_36907	chr5	99032462	99032862	+	915	45.0	[6.2220955]	[119]	[6.3845105]	[105]	[99032643]	[99032629]
986_36909	chr5	133959599	133959999	+	966	45.0	[8.658898]	[119]	[]	[]	[133959802]	[]
986_3692	chr12	14260436	14260836	+	1000	153.0	[]	[]	[6.2220955]	[109]	[]	[14260620]
986_36939	chr6	30097935	30098335	+	927	45.0	[]	[]	[7.2768254]	[172]	[]	[30098175]
986_36954	chr6	100229053	100229453	+	811	45.0	[]	[]	[6.3845105]	[182]	[]	[100229299]
986_36984	chr7	129495891	129496291	+	633	45.0	[]	[]	[6.3845105, 7.805526]	[78, 123]	[]	[129496067, 129496112]
986_36988	chr7	143003369	143003769	+	947	45.0	[9.315548]	[228]	[]	[]	[143003616]	[]
986_36994	chr8	38410689	38411089	+	958	45.0	[]	[]	[8.658898]	[91]	[]	[38410845]
986_3701	chr5	56415487	56415887	+	1000	153.0	[13.042722, 6.3845105]	[122, 131]	[]	[]	[56415698, 56415707]	[]
986_37010	chr8	128175622	128176022	+	910	45.0	[6.3845105]	[113]	[]	[]	[128175815]	[]
986_37021	chr9	95814253	95814653	+	800	45.0	[]	[]	[6.3845105]	[110]	[]	[95814433]
986_37042	chrX	18354646	18355046	+	972	45.0	[]	[]	[6.2220955]	[160]	[]	[18354852]
986_3707	chr7	129829961	129830361	+	1000	153.0	[12.026935]	[80]	[]	[]	[129830130]	[]
986_37090	chr1	87328165	87328565	+	918	44.5	[11.78397]	[128]	[6.3118367]	[169]	[87328356]	[87328397]
986_37099	chr1	113058948	113059348	+	913	44.5	[8.665914]	[147]	[]	[]	[113059186]	[]
986_37117	chr1	167401247	167401647	+	951	44.5	[11.78397]	[76]	[]	[]	[167401420]	[]
986_37124	chr1	182144164	182144564	+	941	44.5	[6.2220955]	[164]	[]	[]	[182144351]	[]
986_37129	chr1	202349253	202349653	+	886	44.5	[8.910168]	[83]	[]	[]	[202349412]	[]
986_37135	chr1	208164638	208165038	+	770	44.5	[6.8433943]	[125]	[]	[]	[208164861]	[]
986_37140	chr1	227424291	227424691	+	794	44.5	[]	[]	[6.5548015, 6.3923864]	[82, 137]	[]	[227424465, 227424520]
986_37143	chr1	235074603	235075003	+	947	44.5	[]	[]	[8.496483, 6.3845105]	[91, 131]	[]	[235074790, 235074830]
986_37152	chr10	23055315	23055715	+	903	44.5	[]	[]	[6.2220955]	[168]	[]	[23055525]
986_37153	chr10	28986277	28986677	+	949	44.5	[6.3845105]	[222]	[6.2220955]	[134]	[28986523]	[28986435]
986_3717	chr1	101128356	101128756	+	1000	152.5	[6.3845105, 6.2220955, 6.4666862]	[88, 98, 115]	[]	[]	[101128542, 101128552, 101128569]	[]
986_37171	chr11	9263884	9264284	+	940	44.5	[]	[]	[9.153132]	[180]	[]	[9264082]
986_37174	chr11	16001901	16002301	+	813	44.5	[9.072583]	[134]	[6.3845105]	[84]	[16002110]	[16002060]
986_37178	chr11	59802579	59802979	+	930	44.5	[]	[]	[8.908878]	[66]	[]	[59802734]
986_37188	chr11	72814997	72815397	+	943	44.5	[6.5548015]	[109]	[]	[]	[72815167]	[]
986_3719	chr10	118504585	118504985	+	1000	152.5	[12.880307, 12.799757]	[102, 139]	[]	[]	[118504762, 118504799]	[]
986_37194	chr11	118145315	118145715	+	935	44.5	[]	[]	[12.18935]	[104]	[]	[118145502]
986_3720	chr13	93290521	93290921	+	1000	152.5	[]	[]	[6.3845105]	[130]	[]	[93290733]
986_37201	chr12	48542281	48542681	+	925	44.5	[6.2220955]	[131]	[]	[]	[48542485]	[]
986_37203	chr12	49369676	49370076	+	925	44.5	[]	[]	[6.5548015]	[103]	[]	[49369870]
986_37206	chr12	55925302	55925702	+	940	44.5	[]	[]	[6.2220955]	[192]	[]	[55925515]
986_37233	chr14	50928307	50928707	+	842	44.5	[6.3923864]	[130]	[]	[]	[50928537]	[]
986_37240	chr14	75605321	75605721	+	939	44.5	[6.6004295]	[195]	[]	[]	[75605559]	[]
986_37244	chr15	36960730	36961130	+	816	44.5	[7.0770936]	[86]	[]	[]	[36960882]	[]
986_37260	chr15	65818861	65819261	+	876	44.5	[]	[]	[6.2220955, 6.2237215]	[71, 156]	[]	[65819026, 65819111]
986_37268	chr16	20899422	20899822	+	945	44.5	[]	[]	[10.16892]	[188]	[]	[20899647]
986_3728	chr3	39639304	39639704	+	1000	152.5	[6.2220955]	[93]	[7.6431108]	[147]	[39639491]	[39639545]
986_37299	chr17	48630256	48630656	+	847	44.5	[8.908878]	[106]	[]	[]	[48630426]	[]
986_37304	chr17	55730610	55731010	+	952	44.5	[]	[]	[12.799757]	[109]	[]	[55730804]
986_37321	chr17	81513420	81513820	+	880	44.5	[12.18935]	[129]	[12.880307]	[176]	[81513607]	[81513654]
986_37324	chr18	9477461	9477861	+	943	44.5	[6.5548015]	[132]	[6.2237215]	[171]	[9477672]	[9477711]
986_37329	chr18	56873804	56874204	+	616	44.5	[]	[]	[6.3118367]	[116]	[]	[56873967]
986_37332	chr19	5953564	5953964	+	946	44.5	[]	[]	[13.042722]	[82]	[]	[5953742]
986_37333	chr19	6022180	6022580	+	865	44.5	[]	[]	[8.496483]	[95]	[]	[6022348]
986_37343	chr19	40487919	40488319	+	918	44.5	[7.805526]	[184]	[]	[]	[40488168]	[]
986_37346	chr19	42387050	42387450	+	671	44.5	[]	[]	[9.153132]	[125]	[]	[42387202]
986_3735	chr6	75279450	75279850	+	1000	152.5	[12.18935, 6.3118367]	[138, 158]	[]	[]	[75279664, 75279684]	[]
986_37355	chr19	49489650	49490050	+	948	44.5	[6.8433943, 6.8433943]	[71, 93]	[]	[]	[49489813, 49489835]	[]
986_37367	chr2	55283428	55283828	+	836	44.5	[6.2220955]	[132]	[]	[]	[55283648]	[]
986_37370	chr2	70861795	70862195	+	872	44.5	[6.2220955]	[155]	[]	[]	[70862030]	[]
986_37379	chr2	144781062	144781462	+	903	44.5	[]	[]	[6.3845105]	[82]	[]	[144781213]
986_37382	chr2	166344589	166344989	+	936	44.5	[]	[]	[6.5548015]	[101]	[]	[166344756]
986_37388	chr2	174486557	174486957	+	917	44.5	[]	[]	[6.8433943]	[150]	[]	[174486732]
986_3739	chr1	22451713	22452113	+	1000	152.0	[9.925955]	[116]	[]	[]	[22451923]	[]
986_37390	chr2	176652270	176652670	+	903	44.5	[]	[]	[12.18935]	[139]	[]	[176652500]
986_37417	chr21	36028376	36028776	+	679	44.5	[7.0058093]	[154]	[]	[]	[36028549]	[]
986_37437	chr22	22573505	22573905	+	750	44.5	[11.946385, 9.153132]	[159, 203]	[]	[]	[22573698, 22573742]	[]
986_37448	chr3	6508367	6508767	+	926	44.5	[9.153132, 11.78397]	[166, 172]	[]	[]	[6508579, 6508585]	[]
986_37460	chr3	53219890	53220290	+	892	44.5	[]	[]	[6.3845105]	[142]	[]	[53220125]
986_37464	chr3	115551940	115552340	+	953	44.5	[]	[]	[6.2220955, 9.153132]	[79, 138]	[]	[115552094, 115552153]
986_37471	chr3	157500133	157500533	+	955	44.5	[7.8125415]	[190]	[]	[]	[157500382]	[]
986_37482	chr4	70723657	70724057	+	947	44.5	[8.908878]	[136]	[]	[]	[70723872]	[]
986_37489	chr4	139296888	139297288	+	713	44.5	[9.76354]	[138]	[]	[]	[139297120]	[]
986_37493	chr4	151362668	151363068	+	767	44.5	[]	[]	[6.2220955]	[138]	[]	[151362902]
986_37508	chr5	89012363	89012763	+	667	44.5	[12.880307, 6.8433943]	[91, 111]	[]	[]	[89012542, 89012562]	[]
986_37510	chr5	91162734	91163134	+	934	44.5	[7.0058093, 8.908878]	[143, 220]	[]	[]	[91162892, 91162969]	[]
986_37514	chr5	126354054	126354454	+	824	44.5	[9.072583]	[102]	[]	[]	[126354241]	[]
986_37528	chr5	160269013	160269413	+	930	44.5	[7.8125415]	[163]	[]	[]	[160269252]	[]
986_37545	chr6	30130981	30131381	+	939	44.5	[]	[]	[7.2768254]	[83]	[]	[30131154]
986_37549	chr6	34740361	34740761	+	947	44.5	[]	[]	[6.4234533]	[135]	[]	[34740583]
986_3755	chr4	82097539	82097939	+	1000	152.0	[6.3845105]	[145]	[]	[]	[82097780]	[]
986_37550	chr6	35294286	35294686	+	753	44.5	[9.153132]	[127]	[]	[]	[35294443]	[]
986_37563	chr6	124960656	124961056	+	799	44.5	[]	[]	[10.16892]	[106]	[]	[124960820]
986_3758	chr6	88378171	88378571	+	1000	152.0	[]	[]	[12.026935]	[78]	[]	[88378340]
986_37587	chr7	43554054	43554454	+	929	44.5	[]	[]	[12.18935]	[54]	[]	[43554207]
986_37589	chr7	44634397	44634797	+	812	44.5	[6.5548015]	[74]	[]	[]	[44634562]	[]
986_37600	chr7	106611278	106611678	+	938	44.5	[12.880307]	[157]	[]	[]	[106611484]	[]
986_37602	chr7	107833721	107834121	+	853	44.5	[6.2220955]	[187]	[]	[]	[107833954]	[]
986_37605	chr7	116465168	116465568	+	865	44.5	[]	[]	[6.3118367]	[101]	[]	[116465369]
986_37627	chr8	13133675	13134075	+	958	44.5	[6.3845105, 6.3845105]	[102, 151]	[6.2220955]	[188]	[13133832, 13133881]	[13133918]
986_37631	chr8	53580384	53580784	+	895	44.5	[]	[]	[10.16892, 9.153132]	[67, 160]	[]	[53580539, 53580632]
986_3764	chr9	108049049	108049449	+	1000	152.0	[8.658898]	[133]	[]	[]	[108049274]	[]
986_37646	chr9	3511493	3511893	+	961	44.5	[]	[]	[12.18935, 6.3845105, 9.153132]	[88, 99, 109]	[]	[3511670, 3511681, 3511691]
986_37654	chr9	107749771	107750171	+	957	44.5	[]	[]	[6.2220955]	[104]	[]	[107749961]
986_37674	chr1	10514347	10514747	+	934	44.0	[9.072583]	[95]	[]	[]	[10514502]	[]
986_37677	chr1	16720701	16721101	+	909	44.0	[]	[]	[7.0058093]	[103]	[]	[16720872]
986_37683	chr1	23751262	23751662	+	930	44.0	[]	[]	[12.637342]	[141]	[]	[23751463]
986_37685	chr1	27935056	27935456	+	787	44.0	[12.18935]	[119]	[]	[]	[27935272]	[]
986_37689	chr1	39886782	39887182	+	934	44.0	[6.2220955]	[175]	[]	[]	[39887004]	[]
986_3769	chr1	212242286	212242686	+	1000	151.5	[]	[]	[9.153132]	[118]	[]	[212242504]
986_37694	chr1	45913299	45913699	+	918	44.0	[]	[]	[6.7628446]	[140]	[]	[45913512]
986_37697	chr1	58929668	58930068	+	905	44.0	[]	[]	[6.2220955]	[90]	[]	[58929847]
986_37720	chr1	167927188	167927588	+	917	44.0	[7.6431108, 6.2220955]	[154, 166]	[]	[]	[167927396, 167927408]	[]
986_37734	chr1	203765325	203765725	+	879	44.0	[]	[]	[7.3200583]	[187]	[]	[203765561]
986_37742	chr1	213244622	213245022	+	926	44.0	[6.4234533, 6.3845105]	[149, 158]	[]	[]	[213244864, 213244873]	[]
986_37748	chr1	236103637	236104037	+	874	44.0	[7.0058093]	[127]	[]	[]	[236103856]	[]
986_37753	chr10	11875807	11876207	+	924	44.0	[]	[]	[6.7628446]	[114]	[]	[11875980]
986_37779	chr11	2747691	2748091	+	739	44.0	[]	[]	[6.5548015]	[155]	[]	[2747927]
986_37783	chr11	16346918	16347318	+	830	44.0	[6.5548015]	[100]	[]	[]	[16347084]	[]
986_37792	chr11	68177797	68178197	+	617	44.0	[]	[]	[6.4234533]	[84]	[]	[68177978]
986_37794	chr11	73393545	73393945	+	904	44.0	[6.3845105]	[166]	[]	[]	[73393772]	[]
986_3780	chr17	29179181	29179581	+	1000	151.5	[]	[]	[12.18935]	[93]	[]	[29179365]
986_37800	chr11	86067239	86067639	+	933	44.0	[6.2220955, 6.2237215]	[88, 112]	[]	[]	[86067409, 86067433]	[]
986_37804	chr11	111981957	111982357	+	823	44.0	[6.3118367]	[122]	[]	[]	[111982129]	[]
986_37814	chr12	23885343	23885743	+	896	44.0	[13.042722]	[89]	[6.3845105]	[62]	[23885521]	[23885494]
986_37816	chr12	34020925	34021325	+	892	44.0	[]	[]	[6.2220955]	[150]	[]	[34021168]
986_37825	chr12	67661520	67661920	+	598	44.0	[6.4234533]	[175]	[]	[]	[67661762]	[]
986_37830	chr12	93759809	93760209	+	784	44.0	[10.16892]	[118]	[7.0058093]	[103]	[93759979]	[93759964]
986_37832	chr12	98532630	98533030	+	773	44.0	[9.925955]	[182]	[]	[]	[98532863]	[]
986_37837	chr12	124573830	124574230	+	770	44.0	[6.3845105]	[62]	[6.2220955, 6.3845105]	[59, 79]	[124573990]	[124573987, 124574007]
986_3784	chr20	36036681	36037081	+	1000	151.5	[]	[]	[13.042722, 12.18935]	[100, 155]	[]	[36036858, 36036913]
986_37848	chr14	23555862	23556262	+	938	44.0	[]	[]	[7.2768254]	[176]	[]	[23556068]
986_3785	chr21	35548025	35548425	+	1000	151.5	[6.3845105]	[135]	[]	[]	[35548254]	[]
986_37859	chr15	32838717	32839117	+	934	44.0	[6.2220955]	[119]	[]	[]	[32838889]	[]
986_37878	chr15	92885157	92885557	+	661	44.0	[]	[]	[12.18935]	[64]	[]	[92885315]
986_37887	chr16	19710079	19710479	+	596	44.0	[]	[]	[12.026935]	[93]	[]	[19710262]
986_37896	chr16	87829061	87829461	+	867	44.0	[6.4666862]	[204]	[]	[]	[87829310]	[]
986_3790	chr7	73522458	73522858	+	1000	151.5	[12.026935]	[161]	[]	[]	[73522691]	[]
986_37932	chr17	78558329	78558729	+	924	44.0	[8.496483]	[145]	[]	[]	[78558564]	[]
986_3794	chr8	124896316	124896716	+	1000	151.5	[12.880307]	[91]	[]	[]	[124896507]	[]
986_37942	chr18	12659849	12660249	+	935	44.0	[]	[]	[6.3845105]	[78]	[]	[12660003]
986_37947	chr18	36065993	36066393	+	803	44.0	[6.3923864]	[188]	[7.0058093, 10.16892]	[115, 170]	[36066236]	[36066163, 36066218]
986_3795	chr9	96778052	96778452	+	1000	151.5	[9.315548]	[58]	[]	[]	[96778207]	[]
986_37957	chr19	1354555	1354955	+	741	44.0	[]	[]	[11.78397]	[113]	[]	[1354726]
986_37995	chr2	39227969	39228369	+	907	44.0	[6.3845105]	[130]	[]	[]	[39228184]	[]
986_38	chr1	108016413	108016813	+	1000	1006.5	[6.3118367]	[93]	[]	[]	[108016596]	[]
986_380	chr6	20846665	20847065	+	1000	448.0	[9.153132, 12.18935]	[118, 124]	[]	[]	[20846856, 20846862]	[]
986_38001	chr2	74573849	74574249	+	929	44.0	[6.8433943]	[78]	[]	[]	[74574006]	[]
986_38010	chr2	174632886	174633286	+	936	44.0	[]	[]	[8.658898]	[123]	[]	[174633067]
986_38011	chr2	177256923	177257323	+	906	44.0	[9.315548]	[136]	[6.3845105]	[95]	[177257155]	[177257114]
986_38028	chr20	35271142	35271542	+	914	44.0	[]	[]	[9.072583]	[133]	[]	[35271365]
986_38035	chr20	49246441	49246841	+	898	44.0	[]	[]	[12.799757]	[110]	[]	[49246622]
986_38047	chr22	19620964	19621364	+	938	44.0	[]	[]	[8.658898]	[142]	[]	[19621181]
986_38051	chr22	21697744	21698144	+	812	44.0	[]	[]	[13.042722]	[224]	[]	[21697984]
986_38057	chr22	22661483	22661883	+	551	44.0	[]	[]	[11.78397]	[166]	[]	[22661663]
986_3807	chr15	74584782	74585182	+	1000	151.0	[6.4234533]	[88]	[]	[]	[74584954]	[]
986_38084	chr3	116040208	116040608	+	939	44.0	[]	[]	[8.910168]	[123]	[]	[116040420]
986_38094	chr3	187742085	187742485	+	933	44.0	[]	[]	[6.4234533]	[69]	[]	[187742241]
986_38102	chr4	4995147	4995547	+	720	44.0	[]	[]	[6.6004295]	[88]	[]	[4995332]
986_38123	chr5	35003351	35003751	+	775	44.0	[6.2220955]	[138]	[]	[]	[35003566]	[]
986_38127	chr5	75616284	75616684	+	927	44.0	[]	[]	[13.042722]	[105]	[]	[75616477]
986_38140	chr5	143054492	143054892	+	922	44.0	[7.8125415]	[135]	[]	[]	[143054714]	[]
986_38148	chr6	11739492	11739892	+	851	44.0	[]	[]	[6.5548015]	[193]	[]	[11739716]
986_38149	chr6	11765975	11766375	+	877	44.0	[]	[]	[6.3845105]	[117]	[]	[11766149]
986_3815	chr3	5023285	5023685	+	1000	151.0	[]	[]	[6.2220955]	[100]	[]	[5023467]
986_38157	chr6	16252723	16253123	+	934	44.0	[8.658898]	[112]	[]	[]	[16252917]	[]
986_38162	chr6	28825291	28825691	+	832	44.0	[9.315548]	[174]	[]	[]	[28825537]	[]
986_38175	chr6	52635304	52635704	+	922	44.0	[9.153132]	[98]	[]	[]	[52635500]	[]
986_38178	chr6	68053800	68054200	+	896	44.0	[6.5548015, 7.6431108]	[193, 216]	[]	[]	[68054026, 68054049]	[]
986_38183	chr6	112214633	112215033	+	880	44.0	[]	[]	[8.496483]	[136]	[]	[112214860]
986_38195	chr6	149840582	149840982	+	949	44.0	[]	[]	[12.880307]	[144]	[]	[149840800]
986_382	chr12	122366873	122367273	+	1000	447.5	[]	[]	[12.880307]	[103]	[]	[122367074]
986_38202	chr7	4971544	4971944	+	907	44.0	[]	[]	[6.2220955]	[123]	[]	[4971750]
986_38212	chr7	32586841	32587241	+	847	44.0	[]	[]	[6.5548015]	[104]	[]	[32587011]
986_38214	chr7	35906319	35906719	+	915	44.0	[6.2220955, 6.2220955]	[83, 137]	[]	[]	[35906484, 35906538]	[]
986_38224	chr7	100168601	100169001	+	941	44.0	[6.2220955]	[153]	[9.072583]	[175]	[100168826]	[100168848]
986_38225	chr7	100170490	100170890	+	790	44.0	[]	[]	[6.2220955, 9.315548]	[119, 143]	[]	[100170706, 100170730]
986_38228	chr7	106639126	106639526	+	784	44.0	[]	[]	[6.3118367]	[172]	[]	[106639329]
986_38235	chr7	123532300	123532700	+	698	44.0	[]	[]	[9.925955]	[137]	[]	[123532536]
986_38236	chr7	123622629	123623029	+	906	44.0	[]	[]	[6.8433943]	[152]	[]	[123622855]
986_38241	chr7	135621333	135621733	+	780	44.0	[]	[]	[6.3845105]	[110]	[]	[135621522]
986_38247	chr7	142515928	142516328	+	921	44.0	[]	[]	[13.042722]	[132]	[]	[142516126]
986_38249	chr7	149284953	149285353	+	926	44.0	[]	[]	[7.8125415]	[142]	[]	[149285117]
986_38262	chr8	61004487	61004887	+	818	44.0	[]	[]	[6.4234533]	[86]	[]	[61004640]
986_38268	chr8	95333907	95334307	+	930	44.0	[]	[]	[6.3923864]	[86]	[]	[95334089]
986_3828	chr1	218304612	218305012	+	1000	150.5	[7.8125415]	[130]	[]	[]	[218304825]	[]
986_38281	chr9	32573001	32573401	+	822	44.0	[]	[]	[7.8125415]	[153]	[]	[32573251]
986_38290	chr9	93003662	93004062	+	854	44.0	[]	[]	[6.2220955, 9.76354]	[101, 140]	[]	[93003817, 93003856]
986_38306	chrUn_GL000219v1	41408	41808	+	916	44.0	[6.2220955]	[97]	[]	[]	[41587]	[]
986_38329	chr1	15851252	15851652	+	879	43.5	[6.4666862]	[105]	[]	[]	[15851425]	[]
986_3837	chr18	35042325	35042725	+	1000	150.5	[6.5548015, 13.042722]	[117, 126]	[8.658898]	[142]	[35042528, 35042537]	[35042553]
986_38373	chr1	150065472	150065872	+	838	43.5	[6.3845105]	[120]	[]	[]	[150065683]	[]
986_38378	chr1	162568954	162569354	+	928	43.5	[7.3200583]	[234]	[]	[]	[162569198]	[]
986_3839	chr2	20579257	20579657	+	1000	150.5	[]	[]	[6.4234533]	[100]	[]	[20579444]
986_38390	chr1	204287711	204288111	+	916	43.5	[]	[]	[12.880307]	[80]	[]	[204287865]
986_38392	chr1	209810748	209811148	+	887	43.5	[12.18935, 8.055507]	[140, 149]	[]	[]	[209810959, 209810968]	[]
986_38406	chr1	246151898	246152298	+	834	43.5	[]	[]	[9.315548]	[93]	[]	[246152085]
986_38427	chr10	68406304	68406704	+	862	43.5	[]	[]	[8.055507]	[76]	[]	[68406467]
986_38428	chr10	70715837	70716237	+	727	43.5	[8.496483]	[145]	[]	[]	[70716066]	[]
986_38440	chr10	131916650	131917050	+	860	43.5	[6.3845105, 6.3845105]	[117, 151]	[]	[]	[131916834, 131916868]	[]
986_38454	chr11	63635798	63636198	+	827	43.5	[]	[]	[6.3118367]	[92]	[]	[63635959]
986_38470	chr12	12714697	12715097	+	653	43.5	[]	[]	[9.315548]	[77]	[]	[12714862]
986_38475	chr12	48687593	48687993	+	921	43.5	[]	[]	[7.3200583]	[117]	[]	[48687748]
986_38476	chr12	49097953	49098353	+	844	43.5	[]	[]	[7.8125415]	[84]	[]	[49098111]
986_38485	chr12	75837733	75838133	+	934	43.5	[6.2220955]	[112]	[]	[]	[75837916]	[]
986_38507	chr14	20301982	20302382	+	689	43.5	[6.2220955, 6.2220955]	[109, 130]	[]	[]	[20302187, 20302208]	[]
986_38514	chr14	34114014	34114414	+	828	43.5	[12.880307]	[94]	[]	[]	[34114202]	[]
986_38517	chr14	76768361	76768761	+	933	43.5	[]	[]	[6.2220955]	[97]	[]	[76768539]
986_38547	chr16	69563847	69564247	+	900	43.5	[]	[]	[6.4234533]	[83]	[]	[69564008]
986_38553	chr17	7579009	7579409	+	737	43.5	[]	[]	[8.496483]	[82]	[]	[7579169]
986_38577	chr17	76716554	76716954	+	922	43.5	[]	[]	[6.2237215, 6.2220955]	[137, 150]	[]	[76716774, 76716787]
986_38581	chr17	81832630	81833030	+	630	43.5	[]	[]	[6.3845105]	[159]	[]	[81832802]
986_38585	chr18	12606936	12607336	+	852	43.5	[8.665914]	[185]	[]	[]	[12607170]	[]
986_38587	chr18	22523473	22523873	+	866	43.5	[]	[]	[12.18935, 6.3118367]	[109, 118]	[]	[22523667, 22523676]
986_3861	chr17	58379173	58379573	+	1000	150.0	[]	[]	[6.4234533]	[98]	[]	[58379364]
986_38623	chr2	64652734	64653134	+	868	43.5	[]	[]	[6.2237215]	[106]	[]	[64652928]
986_38634	chr2	168804294	168804694	+	893	43.5	[]	[]	[12.799757, 9.072583]	[200, 235]	[]	[168804500, 168804535]
986_3864	chr2	196259767	196260167	+	1000	150.0	[9.153132]	[73]	[9.153132]	[112]	[196259929]	[196259968]
986_38649	chr20	4018244	4018644	+	923	43.5	[9.072583]	[206]	[]	[]	[4018480]	[]
986_3865	chr22	22556941	22557341	+	1000	150.0	[]	[]	[6.2220955]	[75]	[]	[22557113]
986_38651	chr20	25407459	25407859	+	832	43.5	[11.946385]	[178]	[]	[]	[25407669]	[]
986_38661	chr20	53591183	53591583	+	903	43.5	[]	[]	[6.3923864]	[174]	[]	[53591373]
986_38666	chr21	14736770	14737170	+	834	43.5	[]	[]	[9.315548]	[137]	[]	[14736987]
