#PeakID(python identify_motif.py ./ENCODE_processed_files/NR2F2_idr.fa NR2F2 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
507_35779	chr19	4220221	4220621	+	1000	38.0	[12.953519]	[190]	[]	[]	[4220417]	[]
507_35780	chr19	4402988	4403388	+	1000	38.0	[7.9180784]	[146]	[7.4063363]	[104]	[4403207]	[4403165]
507_35784	chr19	8187571	8187971	+	877	38.0	[7.5738697]	[82]	[9.739339]	[119]	[8187747]	[8187784]
507_35792	chr19	12795775	12796175	+	1000	38.0	[]	[]	[8.614196]	[180]	[]	[12796002]
507_35794	chr19	13856438	13856838	+	1000	38.0	[7.5738697]	[142]	[]	[]	[13856655]	[]
507_35797	chr19	16476342	16476742	+	702	38.0	[7.7032084]	[159]	[9.739339]	[173]	[16476548]	[16476562]
507_35798	chr19	16828892	16829292	+	1000	38.0	[8.015333]	[171]	[]	[]	[16829133]	[]
507_35799	chr19	17288044	17288444	+	989	38.0	[12.953519]	[162]	[]	[]	[17288286]	[]
507_358	chr4	32002018	32002418	+	1000	370.0	[12.953519]	[127]	[]	[]	[32002241]	[]
507_3580	chr20	36873514	36873914	+	1000	145.0	[8.614196]	[131]	[7.6892543]	[162]	[36873725]	[36873756]
507_35801	chr19	17953134	17953534	+	1000	38.0	[8.614196]	[123]	[12.953519]	[90]	[17953346]	[17953313]
507_35803	chr19	18486257	18486657	+	1000	38.0	[8.015333]	[159]	[]	[]	[18486425]	[]
507_3581	chr21	14753773	14754173	+	1000	145.0	[]	[]	[7.5738697]	[67]	[]	[14753929]
507_3582	chr21	37267836	37268236	+	1000	145.0	[7.7032084]	[100]	[9.739339]	[121]	[37268034]	[37268055]
507_35821	chr19	39351438	39351838	+	777	38.0	[]	[]	[7.7804747]	[172]	[]	[39351686]
507_35824	chr19	40832099	40832499	+	895	38.0	[9.739339, 7.4965763]	[128, 136]	[]	[]	[40832325, 40832333]	[]
507_3583	chr21	39422508	39422908	+	1000	145.0	[7.4063363]	[107]	[]	[]	[39422707]	[]
507_35836	chr19	46955367	46955767	+	1000	38.0	[7.6892543]	[198]	[]	[]	[46955571]	[]
507_3584	chr22	42180283	42180683	+	1000	145.0	[]	[]	[8.614196]	[142]	[]	[42180514]
507_35844	chr19	48959872	48960272	+	1000	38.0	[9.739339]	[118]	[]	[]	[48960052]	[]
507_35846	chr19	49031575	49031975	+	1000	38.0	[]	[]	[12.953519]	[158]	[]	[49031814]
507_35851	chr19	52924210	52924610	+	1000	38.0	[9.739339]	[124]	[]	[]	[52924393]	[]
507_35852	chr19	54353942	54354342	+	929	38.0	[]	[]	[8.614196]	[108]	[]	[54354131]
507_35858	chr2	11561938	11562338	+	1000	38.0	[]	[]	[12.953519]	[169]	[]	[11562183]
507_3586	chr3	37243532	37243932	+	1000	145.0	[]	[]	[12.953519]	[103]	[]	[37243716]
507_35861	chr2	11865884	11866284	+	1000	38.0	[12.953519]	[83]	[]	[]	[11866049]	[]
507_35863	chr2	17709808	17710208	+	1000	38.0	[9.739339]	[140]	[]	[]	[17710004]	[]
507_3587	chr3	196143112	196143512	+	1000	145.0	[8.015333]	[110]	[]	[]	[196143320]	[]
507_35874	chr2	33389682	33390082	+	835	38.0	[]	[]	[12.953519]	[89]	[]	[33389867]
507_35875	chr2	38202990	38203390	+	871	38.0	[7.58023]	[112]	[]	[]	[38203147]	[]
507_35877	chr2	39119797	39120197	+	1000	38.0	[]	[]	[9.739339]	[150]	[]	[39120023]
507_35878	chr2	39494724	39495124	+	1000	38.0	[]	[]	[9.739339]	[154]	[]	[39494951]
507_3588	chr3	196813899	196814299	+	1000	145.0	[]	[]	[7.58023]	[119]	[]	[196814110]
507_35882	chr2	44542569	44542969	+	984	38.0	[7.663098]	[209]	[]	[]	[44542810]	[]
507_35885	chr2	53968285	53968685	+	1000	38.0	[8.015333]	[178]	[7.5738697]	[182]	[53968530]	[53968534]
507_35889	chr2	62299735	62300135	+	1000	38.0	[]	[]	[7.5738697]	[145]	[]	[62299973]
507_359	chr9	129879071	129879471	+	1000	370.0	[7.58023]	[151]	[]	[]	[129879321]	[]
507_35901	chr2	74463336	74463736	+	831	38.0	[8.614196]	[116]	[]	[]	[74463524]	[]
507_35908	chr2	95207060	95207460	+	1000	38.0	[9.964856]	[146]	[]	[]	[95207234]	[]
507_35912	chr2	112787717	112788117	+	999	38.0	[9.5729685]	[140]	[]	[]	[112787947]	[]
507_35914	chr2	120005899	120006299	+	1000	38.0	[7.7032084]	[80]	[7.663098]	[65]	[120006076]	[120006061]
507_35916	chr2	121653067	121653467	+	1000	38.0	[]	[]	[7.663098]	[197]	[]	[121653287]
507_35919	chr2	127389999	127390399	+	1000	38.0	[9.739339]	[121]	[]	[]	[127390211]	[]
507_3592	chr6	135110154	135110554	+	1000	145.0	[]	[]	[9.739339]	[101]	[]	[135110349]
507_35922	chr2	135743823	135744223	+	909	38.0	[]	[]	[8.015333]	[72]	[]	[135743995]
507_35923	chr2	135789109	135789509	+	1000	38.0	[8.015333]	[156]	[]	[]	[135789347]	[]
507_35924	chr2	138496083	138496483	+	878	38.0	[]	[]	[8.015333]	[118]	[]	[138496295]
507_35925	chr2	145748947	145749347	+	1000	38.0	[7.9201093]	[108]	[]	[]	[145749125]	[]
507_35928	chr2	151348035	151348435	+	771	38.0	[9.739339]	[104]	[8.015333]	[112]	[151348220]	[151348228]
507_3593	chr6	158040433	158040833	+	1000	145.0	[12.953519]	[172]	[]	[]	[158040678]	[]
507_35930	chr2	157840681	157841081	+	991	38.0	[7.58023]	[91]	[]	[]	[157840869]	[]
507_35932	chr2	169541948	169542348	+	979	38.0	[]	[]	[12.953519]	[103]	[]	[169542148]
507_35938	chr2	178101302	178101702	+	1000	38.0	[9.739339]	[158]	[]	[]	[178101539]	[]
507_35939	chr2	178198336	178198736	+	1000	38.0	[]	[]	[9.739339]	[90]	[]	[178198524]
507_35949	chr2	202635994	202636394	+	1000	38.0	[9.5729685]	[177]	[]	[]	[202636181]	[]
507_3595	chr8	30655886	30656286	+	1000	145.0	[]	[]	[9.739339]	[68]	[]	[30656041]
507_35950	chr2	215833864	215834264	+	1000	38.0	[9.5729685]	[86]	[]	[]	[215834021]	[]
507_35953	chr2	231056425	231056825	+	1000	38.0	[]	[]	[9.739339]	[190]	[]	[231056675]
507_35959	chr20	4130902	4131302	+	1000	38.0	[]	[]	[7.7804747]	[146]	[]	[4131118]
507_35964	chr20	33852061	33852461	+	946	38.0	[9.739339]	[82]	[7.663098]	[98]	[33852234]	[33852250]
507_35966	chr20	34247392	34247792	+	1000	38.0	[]	[]	[7.7804747]	[134]	[]	[34247613]
507_35972	chr20	45810180	45810580	+	1000	38.0	[7.4965763]	[123]	[]	[]	[45810386]	[]
507_3598	chr9	91193691	91194091	+	1000	145.0	[7.58023]	[75]	[]	[]	[91193856]	[]
507_35982	chr20	53162334	53162734	+	1000	38.0	[]	[]	[7.6892543]	[177]	[]	[53162569]
507_3599	chrX	65875605	65876005	+	1000	145.0	[9.739339]	[108]	[]	[]	[65875803]	[]
507_35991	chr21	34946496	34946896	+	1000	38.0	[]	[]	[9.964856]	[136]	[]	[34946731]
507_35992	chr21	36028403	36028803	+	1000	38.0	[8.015333]	[171]	[]	[]	[36028619]	[]
507_35994	chr21	37563127	37563527	+	1000	38.0	[7.4063363]	[136]	[]	[]	[37563349]	[]
507_35999	chr21	45309135	45309535	+	1000	38.0	[]	[]	[7.5738697]	[204]	[]	[45309341]
507_36	chr4	139266601	139267001	+	1000	561.0	[]	[]	[9.739339]	[141]	[]	[139266841]
507_360	chr1	154496908	154497308	+	1000	369.0	[8.614196]	[89]	[12.953519]	[81]	[154497096]	[154497088]
507_3600	chrX	107206244	107206644	+	1000	145.0	[]	[]	[8.614196, 8.015333]	[147, 153]	[]	[107206479, 107206485]
507_36005	chr22	19835052	19835452	+	1000	38.0	[]	[]	[9.964856, 7.9201093]	[109, 118]	[]	[19835252, 19835261]
507_36006	chr22	19858316	19858716	+	1000	38.0	[]	[]	[7.4063363]	[120]	[]	[19858535]
507_3601	chr1	10459168	10459568	+	1000	144.0	[]	[]	[12.953519]	[149]	[]	[10459402]
507_36010	chr22	20543752	20544152	+	1000	38.0	[7.663098]	[134]	[7.5738697]	[138]	[20543985]	[20543989]
507_36013	chr22	20654937	20655337	+	1000	38.0	[]	[]	[7.58023]	[138]	[]	[20655124]
507_36014	chr22	20769706	20770106	+	877	38.0	[]	[]	[7.663098]	[65]	[]	[20769860]
507_36015	chr22	20790870	20791270	+	1000	38.0	[]	[]	[8.614196]	[112]	[]	[20791073]
507_3602	chr1	26449865	26450265	+	1000	144.0	[8.015333, 8.015333]	[65, 90]	[]	[]	[26450018, 26450043]	[]
507_36020	chr22	20977689	20978089	+	965	38.0	[]	[]	[7.5738697]	[195]	[]	[20977934]
507_36027	chr22	22040697	22041097	+	1000	38.0	[7.4063363]	[181]	[]	[]	[22040946]	[]
507_3603	chr1	110407641	110408041	+	1000	144.0	[]	[]	[8.015333]	[110]	[]	[110407847]
507_36031	chr22	22566645	22567045	+	1000	38.0	[]	[]	[7.4063363]	[98]	[]	[22566836]
507_36032	chr22	22573857	22574257	+	924	38.0	[7.663098]	[85]	[]	[]	[22574041]	[]
507_36036	chr22	22696748	22697148	+	988	38.0	[9.739339]	[145]	[]	[]	[22696969]	[]
507_36038	chr22	22762306	22762706	+	958	38.0	[]	[]	[7.4063363]	[165]	[]	[22762505]
507_3604	chr1	150972133	150972533	+	1000	144.0	[8.614196]	[107]	[]	[]	[150972338]	[]
507_36046	chr22	23276327	23276727	+	1000	38.0	[7.7804747]	[144]	[]	[]	[23276565]	[]
507_36049	chr22	37844331	37844731	+	1000	38.0	[]	[]	[12.953519]	[128]	[]	[37844538]
507_3605	chr1	202029737	202030137	+	1000	144.0	[8.614196, 7.58023]	[69, 96]	[]	[]	[202029901, 202029928]	[]
507_36051	chr22	39439269	39439669	+	1000	38.0	[9.739339]	[153]	[]	[]	[39439503]	[]
507_36052	chr22	39524498	39524898	+	1000	38.0	[8.015333]	[121]	[7.58023, 9.739339]	[137, 149]	[39524695]	[39524711, 39524723]
507_36054	chr22	41597268	41597668	+	1000	38.0	[]	[]	[12.953519]	[134]	[]	[41597493]
507_36058	chr22	42313871	42314271	+	1000	38.0	[]	[]	[12.953519]	[115]	[]	[42314050]
507_36059	chr22	42982360	42982760	+	1000	38.0	[]	[]	[12.953519]	[107]	[]	[42982565]
507_3606	chr1	202532076	202532476	+	1000	144.0	[9.739339, 7.7032084]	[101, 174]	[]	[]	[202532249, 202532322]	[]
507_36061	chr22	50314325	50314725	+	1000	38.0	[7.58023]	[164]	[]	[]	[50314572]	[]
507_36062	chr3	4512931	4513331	+	1000	38.0	[7.4965763]	[87]	[]	[]	[4513084]	[]
507_36066	chr3	9951595	9951995	+	973	38.0	[12.953519]	[145]	[]	[]	[9951819]	[]
507_3607	chr1	203306169	203306569	+	1000	144.0	[]	[]	[8.614196]	[77]	[]	[203306339]
507_36071	chr3	12679511	12679911	+	1000	38.0	[]	[]	[9.964856, 9.964856]	[130, 138]	[]	[12679736, 12679744]
507_36072	chr3	12782413	12782813	+	1000	38.0	[7.6892543]	[183]	[]	[]	[12782652]	[]
507_36074	chr3	15010642	15011042	+	1000	38.0	[]	[]	[9.739339]	[82]	[]	[15010815]
507_36075	chr3	15116261	15116661	+	1000	38.0	[9.739339]	[172]	[]	[]	[15116476]	[]
507_36076	chr3	15275133	15275533	+	1000	38.0	[7.7804747]	[105]	[]	[]	[15275323]	[]
507_36078	chr3	17745842	17746242	+	1000	38.0	[7.7804747]	[149]	[]	[]	[17746053]	[]
507_36082	chr3	25532760	25533160	+	567	38.0	[9.739339]	[152]	[]	[]	[25532978]	[]
507_36083	chr3	31288756	31289156	+	1000	38.0	[9.739339]	[56]	[]	[]	[31288912]	[]
507_36084	chr3	32572805	32573205	+	1000	38.0	[8.614196, 8.015333]	[113, 141]	[]	[]	[32572998, 32573026]	[]
507_36087	chr3	37985783	37986183	+	886	38.0	[]	[]	[9.739339]	[94]	[]	[37985948]
507_36088	chr3	39173197	39173597	+	1000	38.0	[9.739339]	[197]	[]	[]	[39173448]	[]
507_3609	chr10	37856771	37857171	+	1000	144.0	[12.953519]	[84]	[8.015333]	[109]	[37856951]	[37856976]
507_36090	chr3	42005403	42005803	+	1000	38.0	[8.614196]	[88]	[]	[]	[42005581]	[]
507_36091	chr3	42880997	42881397	+	1000	38.0	[]	[]	[9.739339]	[72]	[]	[42881152]
507_36092	chr3	43583463	43583863	+	970	38.0	[8.015333]	[111]	[]	[]	[43583641]	[]
507_361	chr16	30381311	30381711	+	1000	369.0	[9.739339, 7.9201093]	[92, 152]	[]	[]	[30381495, 30381555]	[]
507_3610	chr10	46023185	46023585	+	1000	144.0	[8.015333]	[69]	[]	[]	[46023339]	[]
507_36100	chr3	50303235	50303635	+	1000	38.0	[8.015333]	[134]	[12.953519]	[186]	[50303410]	[50303462]
507_36101	chr3	69691091	69691491	+	1000	38.0	[7.5738697]	[118]	[]	[]	[69691307]	[]
507_36103	chr3	71547248	71547648	+	674	38.0	[]	[]	[9.739339]	[165]	[]	[71547491]
507_36107	chr3	100740260	100740660	+	1000	38.0	[7.9201093]	[151]	[9.5729685]	[126]	[100740486]	[100740461]
507_36108	chr3	108099202	108099602	+	1000	38.0	[]	[]	[8.015333]	[77]	[]	[108099366]
507_3611	chr10	71860431	71860831	+	1000	144.0	[9.739339]	[134]	[]	[]	[71860653]	[]
507_36111	chr3	127597364	127597764	+	1000	38.0	[]	[]	[9.739339]	[125]	[]	[127597580]
507_36113	chr3	129230695	129231095	+	1000	38.0	[7.9180784]	[129]	[]	[]	[129230903]	[]
507_36121	chr3	143124774	143125174	+	1000	38.0	[]	[]	[7.9201093]	[151]	[]	[143125013]
507_36123	chr3	155862548	155862948	+	1000	38.0	[]	[]	[7.663098]	[113]	[]	[155862702]
507_36124	chr3	158725583	158725983	+	954	38.0	[9.739339, 7.7804747]	[75, 81]	[]	[]	[158725741, 158725747]	[]
507_36125	chr3	158741217	158741617	+	754	38.0	[7.9180784]	[94]	[8.614196]	[110]	[158741402]	[158741418]
507_36126	chr3	168047169	168047569	+	1000	38.0	[7.5738697]	[88]	[]	[]	[168047325]	[]
507_36128	chr3	170310123	170310523	+	1000	38.0	[12.953519]	[156]	[]	[]	[170310346]	[]
507_36131	chr3	171640587	171640987	+	924	38.0	[]	[]	[12.953519]	[136]	[]	[171640775]
507_36132	chr3	171771039	171771439	+	1000	38.0	[]	[]	[7.5738697]	[126]	[]	[171771226]
507_36137	chr3	186599158	186599558	+	851	38.0	[7.7804747]	[112]	[7.4965763, 8.015333]	[88, 127]	[186599354]	[186599330, 186599369]
507_36138	chr3	186614813	186615213	+	1000	38.0	[]	[]	[7.58023]	[132]	[]	[186615018]
507_36142	chr3	195203661	195204061	+	822	38.0	[9.739339]	[80]	[]	[]	[195203812]	[]
507_36145	chr3	196338992	196339392	+	1000	38.0	[]	[]	[8.614196]	[151]	[]	[196339212]
507_36148	chr4	1521203	1521603	+	617	38.0	[]	[]	[7.7804747]	[114]	[]	[1521407]
507_36150	chr4	2937079	2937479	+	983	38.0	[]	[]	[9.739339]	[84]	[]	[2937263]
507_36162	chr4	68148826	68149226	+	1000	38.0	[]	[]	[12.953519]	[82]	[]	[68149000]
507_36163	chr4	73730300	73730700	+	1000	38.0	[9.739339]	[145]	[]	[]	[73730534]	[]
507_36164	chr4	74531848	74532248	+	876	38.0	[]	[]	[7.4063363]	[139]	[]	[74532069]
507_36165	chr4	77072532	77072932	+	702	38.0	[12.953519]	[117]	[8.614196]	[73]	[77072730]	[77072686]
507_36166	chr4	78642819	78643219	+	962	38.0	[7.58023]	[229]	[]	[]	[78643062]	[]
507_36169	chr4	102684479	102684879	+	1000	38.0	[]	[]	[7.7804747]	[147]	[]	[102684721]
507_36170	chr4	108044927	108045327	+	1000	38.0	[]	[]	[7.5738697]	[92]	[]	[108045116]
507_36180	chr4	183440773	183441173	+	1000	38.0	[]	[]	[8.614196]	[157]	[]	[183440994]
507_36185	chr5	10301298	10301698	+	1000	38.0	[7.6892543]	[113]	[]	[]	[10301487]	[]
507_36193	chr5	40052777	40053177	+	1000	38.0	[]	[]	[7.58023]	[106]	[]	[40052971]
507_36199	chr5	62265736	62266136	+	982	38.0	[]	[]	[9.964856]	[83]	[]	[62265902]
507_36203	chr5	74616479	74616879	+	1000	38.0	[12.953519]	[148]	[]	[]	[74616720]	[]
507_3621	chr17	47895705	47896105	+	1000	144.0	[12.953519]	[94]	[]	[]	[47895893]	[]
507_36210	chr5	105936877	105937277	+	1000	38.0	[9.5729685, 8.614196]	[76, 98]	[]	[]	[105937042, 105937064]	[]
507_36214	chr5	126918982	126919382	+	573	38.0	[7.4965763]	[130]	[9.739339]	[123]	[126919180]	[126919173]
507_36215	chr5	129083410	129083810	+	1000	38.0	[]	[]	[12.953519]	[145]	[]	[129083578]
507_36216	chr5	129095049	129095449	+	1000	38.0	[7.5738697, 7.4063363]	[126, 132]	[]	[]	[129095266, 129095272]	[]
507_36218	chr5	132872839	132873239	+	798	38.0	[]	[]	[7.4965763]	[216]	[]	[132873086]
507_3622	chr17	72901687	72902087	+	1000	144.0	[9.739339]	[139]	[]	[]	[72901913]	[]
507_36221	chr5	142145281	142145681	+	1000	38.0	[7.7032084]	[200]	[]	[]	[142145531]	[]
507_36222	chr5	146041342	146041742	+	787	38.0	[7.7804747, 7.4063363]	[165, 173]	[]	[]	[146041563, 146041571]	[]
507_36224	chr5	149317255	149317655	+	1000	38.0	[]	[]	[7.58023]	[207]	[]	[149317479]
507_36234	chr5	171985040	171985440	+	982	38.0	[]	[]	[7.663098]	[102]	[]	[171985234]
507_36235	chr5	172002922	172003322	+	1000	38.0	[12.953519]	[115]	[]	[]	[172003094]	[]
507_36236	chr5	172040136	172040536	+	1000	38.0	[]	[]	[12.953519]	[116]	[]	[172040335]
507_36238	chr5	173703466	173703866	+	1000	38.0	[]	[]	[8.614196]	[83]	[]	[173703633]
507_36245	chr6	291479	291879	+	1000	38.0	[9.739339]	[116]	[]	[]	[291644]	[]
507_36248	chr6	4010739	4011139	+	1000	38.0	[]	[]	[8.015333]	[104]	[]	[4010931]
507_36249	chr6	4777241	4777641	+	1000	38.0	[7.58023]	[149]	[]	[]	[4777421]	[]
507_3625	chr19	1205232	1205632	+	1000	144.0	[]	[]	[9.964856]	[203]	[]	[1205455]
507_36254	chr6	10825700	10826100	+	895	38.0	[]	[]	[12.953519, 12.953519, 9.739339]	[92, 125, 158]	[]	[10825879, 10825912, 10825945]
507_36258	chr6	16183049	16183449	+	1000	38.0	[9.739339]	[151]	[]	[]	[16183290]	[]
507_36261	chr6	17973290	17973690	+	1000	38.0	[]	[]	[8.614196]	[92]	[]	[17973471]
507_36263	chr6	24581025	24581425	+	1000	38.0	[7.663098]	[153]	[]	[]	[24581200]	[]
507_36264	chr6	26743124	26743524	+	1000	38.0	[]	[]	[7.6892543]	[161]	[]	[26743353]
507_3627	chr19	55118408	55118808	+	1000	144.0	[12.953519]	[117]	[9.739339]	[76]	[55118620]	[55118579]
507_36271	chr6	31711164	31711564	+	1000	38.0	[9.739339]	[130]	[]	[]	[31711387]	[]
507_36274	chr6	34517622	34518022	+	1000	38.0	[7.9201093]	[213]	[7.5738697]	[149]	[34517845]	[34517781]
507_36275	chr6	34665944	34666344	+	995	38.0	[7.9201093]	[127]	[]	[]	[34666124]	[]
507_36279	chr6	35687160	35687560	+	1000	38.0	[9.739339]	[109]	[]	[]	[35687329]	[]
507_3628	chr2	74147685	74148085	+	1000	144.0	[9.739339]	[145]	[]	[]	[74147900]	[]
507_36280	chr6	37637740	37638140	+	1000	38.0	[8.015333]	[163]	[]	[]	[37637972]	[]
507_36283	chr6	42117959	42118359	+	1000	38.0	[8.614196]	[112]	[8.015333]	[98]	[42118167]	[42118153]
507_36284	chr6	42975110	42975510	+	1000	38.0	[]	[]	[9.5729685]	[98]	[]	[42975270]
507_3629	chr2	175036545	175036945	+	1000	144.0	[]	[]	[9.5729685]	[114]	[]	[175036739]
507_36290	chr6	49849330	49849730	+	999	38.0	[]	[]	[7.7032084]	[140]	[]	[49849536]
507_36291	chr6	52652054	52652454	+	589	38.0	[]	[]	[7.9201093]	[152]	[]	[52652286]
507_36299	chr6	116156411	116156811	+	1000	38.0	[]	[]	[7.7804747]	[128]	[]	[116156634]
507_363	chr2	85500067	85500467	+	1000	368.0	[]	[]	[9.964856]	[78]	[]	[85500240]
507_36307	chr6	129705653	129706053	+	1000	38.0	[7.4965763, 12.953519]	[71, 105]	[]	[]	[129705817, 129705851]	[]
507_3631	chr21	35508353	35508753	+	1000	144.0	[12.953519]	[83]	[]	[]	[35508536]	[]
507_36310	chr6	130994629	130995029	+	1000	38.0	[7.7804747]	[87]	[]	[]	[130994809]	[]
507_36311	chr6	135090905	135091305	+	1000	38.0	[8.015333]	[132]	[]	[]	[135091096]	[]
507_36312	chr6	136288067	136288467	+	1000	38.0	[7.7032084]	[164]	[]	[]	[136288275]	[]
507_36317	chr6	143200432	143200832	+	1000	38.0	[]	[]	[9.964856]	[150]	[]	[143200678]
507_36321	chr6	147138859	147139259	+	883	38.0	[]	[]	[12.953519]	[116]	[]	[147139065]
507_36323	chr6	149438826	149439226	+	713	38.0	[12.953519]	[113]	[]	[]	[149439030]	[]
507_36324	chr6	149761389	149761789	+	850	38.0	[]	[]	[9.739339, 7.6892543]	[89, 184]	[]	[149761542, 149761637]
507_36326	chr6	150168420	150168820	+	1000	38.0	[]	[]	[7.4063363]	[115]	[]	[150168629]
507_36327	chr6	150212728	150213128	+	1000	38.0	[7.4965763, 12.953519]	[91, 136]	[]	[]	[150212908, 150212953]	[]
507_36333	chr6	158518513	158518913	+	1000	38.0	[9.5729685]	[159]	[]	[]	[158518759]	[]
507_36337	chr6	165049351	165049751	+	1000	38.0	[12.953519, 12.953519]	[107, 148]	[7.58023]	[117]	[165049541, 165049582]	[165049551]
507_36344	chr7	2022072	2022472	+	844	38.0	[]	[]	[8.015333, 7.4063363]	[132, 152]	[]	[2022281, 2022301]
507_36347	chr7	7614325	7614725	+	1000	38.0	[]	[]	[7.9201093]	[83]	[]	[7614497]
507_36348	chr7	13049913	13050313	+	1000	38.0	[9.739339]	[92]	[]	[]	[13050095]	[]
507_36354	chr7	25857319	25857719	+	1000	38.0	[7.7032084]	[199]	[7.663098]	[217]	[25857530]	[25857548]
507_36356	chr7	30309816	30310216	+	755	38.0	[9.739339]	[108]	[]	[]	[30310023]	[]
507_36360	chr7	42876395	42876795	+	1000	38.0	[]	[]	[7.7804747]	[150]	[]	[42876623]
507_36363	chr7	50795249	50795649	+	686	38.0	[7.4965763]	[84]	[7.4965763]	[91]	[50795424]	[50795431]
507_36365	chr7	73005713	73006113	+	1000	38.0	[]	[]	[8.614196]	[83]	[]	[73005896]
507_36367	chr7	75725895	75726295	+	833	38.0	[]	[]	[9.739339]	[78]	[]	[75726071]
507_36371	chr7	95511704	95512104	+	1000	38.0	[]	[]	[7.7804747]	[187]	[]	[95511950]
507_3638	chr3	185815925	185816325	+	1000	144.0	[]	[]	[12.953519]	[77]	[]	[185816077]
507_36386	chr7	107900345	107900745	+	1000	38.0	[12.953519]	[115]	[]	[]	[107900527]	[]
507_36387	chr7	108089405	108089805	+	1000	38.0	[]	[]	[8.614196]	[75]	[]	[108089572]
507_36388	chr7	111089903	111090303	+	954	38.0	[]	[]	[8.015333]	[141]	[]	[111090057]
507_36389	chr7	112725936	112726336	+	591	38.0	[12.953519]	[96]	[]	[]	[112726128]	[]
507_36391	chr7	116440208	116440608	+	1000	38.0	[]	[]	[9.739339]	[111]	[]	[116440371]
507_36394	chr7	127918119	127918519	+	1000	38.0	[]	[]	[9.739339, 7.7804747]	[111, 183]	[]	[127918293, 127918365]
507_36397	chr7	128731243	128731643	+	1000	38.0	[7.7804747]	[141]	[]	[]	[128731455]	[]
507_36398	chr7	129670649	129671049	+	1000	38.0	[]	[]	[12.953519]	[102]	[]	[129670841]
507_36399	chr7	129766869	129767269	+	1000	38.0	[9.739339]	[141]	[]	[]	[129767094]	[]
507_364	chr22	23223838	23224238	+	1000	368.0	[]	[]	[7.58023]	[61]	[]	[23223995]
507_3640	chr4	139603600	139604000	+	1000	144.0	[8.614196, 12.953519]	[105, 140]	[]	[]	[139603802, 139603837]	[]
507_36402	chr7	131012033	131012433	+	1000	38.0	[12.953519]	[159]	[]	[]	[131012260]	[]
507_36406	chr7	131654684	131655084	+	751	38.0	[7.58023]	[109]	[]	[]	[131654883]	[]
507_36408	chr7	134750007	134750407	+	1000	38.0	[]	[]	[8.015333]	[133]	[]	[134750192]
507_36413	chr7	139116040	139116440	+	1000	38.0	[]	[]	[9.739339, 12.953519]	[123, 130]	[]	[139116242, 139116249]
507_36414	chr7	139855228	139855628	+	1000	38.0	[7.5738697, 12.953519]	[183, 189]	[]	[]	[139855465, 139855471]	[]
507_36415	chr7	140049143	140049543	+	1000	38.0	[9.964856]	[93]	[]	[]	[140049333]	[]
507_36418	chr7	143346082	143346482	+	1000	38.0	[]	[]	[12.953519, 8.015333]	[141, 147]	[]	[143346315, 143346321]
507_36419	chr7	148526854	148527254	+	586	38.0	[]	[]	[8.015333]	[124]	[]	[148527043]
507_3642	chr5	139273443	139273843	+	1000	144.0	[7.5738697]	[114]	[8.015333]	[118]	[139273647]	[139273651]
507_36422	chr7	149799860	149800260	+	1000	38.0	[12.953519, 12.953519]	[151, 166]	[]	[]	[149800087, 149800102]	[]
507_36423	chr7	152761357	152761757	+	1000	38.0	[]	[]	[12.953519]	[142]	[]	[152761544]
507_36424	chr7	155000782	155001182	+	971	38.0	[7.58023]	[162]	[]	[]	[155001006]	[]
507_36425	chr7	155277559	155277959	+	1000	38.0	[8.015333]	[125]	[7.7804747, 7.7804747]	[60, 80]	[155277784]	[155277719, 155277739]
507_36428	chr7	157000604	157001004	+	1000	38.0	[]	[]	[7.4063363]	[165]	[]	[157000789]
507_36433	chr8	6423902	6424302	+	1000	38.0	[12.953519, 7.663098]	[101, 162]	[]	[]	[6424076, 6424137]	[]
507_36434	chr8	10779796	10780196	+	877	38.0	[8.614196, 8.015333]	[115, 135]	[]	[]	[10780000, 10780020]	[]
507_36437	chr8	17247482	17247882	+	1000	38.0	[]	[]	[7.663098]	[183]	[]	[17247693]
507_3644	chr5	173782621	173783021	+	1000	144.0	[]	[]	[7.7804747]	[62]	[]	[173782779]
507_36444	chr8	27488324	27488724	+	1000	38.0	[7.58023]	[91]	[7.7032084]	[119]	[27488499]	[27488527]
507_36445	chr8	28174784	28175184	+	1000	38.0	[]	[]	[9.739339]	[113]	[]	[28174982]
507_36449	chr8	37924161	37924561	+	967	38.0	[12.953519]	[115]	[]	[]	[37924326]	[]
507_3645	chr6	15896223	15896623	+	1000	144.0	[8.614196, 7.7804747]	[71, 137]	[]	[]	[15896379, 15896445]	[]
507_36450	chr8	39411096	39411496	+	955	38.0	[9.739339]	[120]	[]	[]	[39411303]	[]
507_36451	chr8	41651372	41651772	+	1000	38.0	[]	[]	[9.739339]	[127]	[]	[41651581]
507_36453	chr8	48925652	48926052	+	1000	38.0	[]	[]	[12.953519, 7.4965763]	[116, 168]	[]	[48925846, 48925898]
507_36455	chr8	61055861	61056261	+	1000	38.0	[7.4063363]	[223]	[]	[]	[61056098]	[]
507_36458	chr8	74267345	74267745	+	1000	38.0	[7.5738697]	[121]	[]	[]	[74267534]	[]
507_36459	chr8	79796413	79796813	+	598	38.0	[]	[]	[12.953519]	[95]	[]	[79796566]
