#PeakID(python scan_motif.py ./ENCODE_processed_files/TEAD1_idr.fa TEAD1 --motif_path ./motifs/ --distance 50  --cutoff --size 400)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
682_2226	chr17	58492638	58493038	+	1000	82.5	[8.786715]	[135]	[]	[]	[58492837]	[]
682_22260	chr14	91125145	91125545	+	601	33.5	[]	[]	[10.451979]	[115]	[]	[91125329]
682_22261	chr15	39139863	39140263	+	730	33.5	[]	[]	[10.451979]	[126]	[]	[39140036]
682_22262	chr15	39506053	39506453	+	772	33.5	[]	[]	[8.53598]	[112]	[]	[39506251]
682_22265	chr15	43285458	43285858	+	750	33.5	[]	[]	[8.786715]	[137]	[]	[43285621]
682_2227	chr2	46316572	46316972	+	1000	82.5	[8.396125]	[88]	[8.53598]	[107]	[46316732]	[46316751]
682_22270	chr15	51579033	51579433	+	777	33.5	[]	[]	[8.53598]	[188]	[]	[51579278]
682_22272	chr15	65512179	65512579	+	735	33.5	[10.451979]	[63]	[]	[]	[65512334]	[]
682_22275	chr15	66872402	66872802	+	788	33.5	[8.396125]	[126]	[]	[]	[66872620]	[]
682_22277	chr15	71242196	71242596	+	657	33.5	[8.53598]	[158]	[]	[]	[71242439]	[]
682_2228	chr2	70086043	70086443	+	1000	82.5	[8.53598]	[73]	[]	[]	[70086199]	[]
682_22286	chr16	14485243	14485643	+	719	33.5	[8.786715]	[157]	[]	[]	[14485477]	[]
682_2229	chr2	99609819	99610219	+	1000	82.5	[8.53598]	[125]	[]	[]	[99610017]	[]
682_22292	chr16	56941649	56942049	+	712	33.5	[8.53598, 6.8707166]	[85, 151]	[]	[]	[56941817, 56941883]	[]
682_22294	chr16	70109562	70109962	+	735	33.5	[10.451979]	[163]	[]	[]	[70109808]	[]
682_223	chr7	100867086	100867486	+	1000	227.5	[]	[]	[10.451979]	[133]	[]	[100867318]
682_22303	chr16	89492150	89492550	+	709	33.5	[]	[]	[8.396125]	[190]	[]	[89492378]
682_22308	chr17	37828660	37829060	+	755	33.5	[6.8707166]	[184]	[]	[]	[37828847]	[]
682_2231	chr2	157938557	157938957	+	1000	82.5	[]	[]	[8.396125]	[94]	[]	[157938739]
682_22323	chr18	9930235	9930635	+	774	33.5	[]	[]	[8.53598, 8.396125]	[100, 115]	[]	[9930399, 9930414]
682_22324	chr18	23529692	23530092	+	694	33.5	[]	[]	[10.451979]	[88]	[]	[23529857]
682_22325	chr18	54871323	54871723	+	774	33.5	[]	[]	[10.451979]	[121]	[]	[54871536]
682_22326	chr18	70419522	70419922	+	776	33.5	[8.396125]	[104]	[]	[]	[70419720]	[]
682_22329	chr19	3035026	3035426	+	565	33.5	[6.8707166]	[132]	[8.396125]	[96]	[3035227]	[3035191]
682_22331	chr19	4327018	4327418	+	723	33.5	[]	[]	[8.786715]	[74]	[]	[4327176]
682_22332	chr19	8569017	8569417	+	576	33.5	[8.53598]	[86]	[]	[]	[8569173]	[]
682_2234	chr3	47380774	47381174	+	1000	82.5	[10.451979]	[121]	[]	[]	[47380981]	[]
682_22340	chr19	35381896	35382296	+	617	33.5	[]	[]	[8.53598]	[118]	[]	[35382097]
682_22345	chr19	45427690	45428090	+	760	33.5	[10.451979]	[174]	[]	[]	[45427875]	[]
682_22346	chr19	47079382	47079782	+	613	33.5	[]	[]	[8.786715]	[155]	[]	[47079586]
682_22350	chr1_KI270709v1_random	2519	2919	+	564	33.5	[8.396125]	[124]	[]	[]	[2732]	[]
682_22355	chr2	12448894	12449294	+	570	33.5	[10.451979]	[109]	[]	[]	[12449096]	[]
682_22359	chr2	27489879	27490279	+	789	33.5	[]	[]	[8.396125]	[95]	[]	[27490066]
682_2236	chr4	118574320	118574720	+	1000	82.5	[]	[]	[8.396125]	[90]	[]	[118574501]
682_22360	chr2	27955072	27955472	+	700	33.5	[6.8707166]	[188]	[]	[]	[27955320]	[]
682_22366	chr2	55047967	55048367	+	583	33.5	[8.786715]	[101]	[]	[]	[55048146]	[]
682_22370	chr2	70964862	70965262	+	749	33.5	[10.451979]	[81]	[]	[]	[70965043]	[]
682_22377	chr2	126318098	126318498	+	606	33.5	[]	[]	[10.451979]	[56]	[]	[126318249]
682_2238	chr5	16976255	16976655	+	1000	82.5	[]	[]	[8.53598]	[138]	[]	[16976472]
682_22380	chr2	144359382	144359782	+	763	33.5	[]	[]	[8.53598]	[145]	[]	[144359598]
682_22382	chr2	151556327	151556727	+	669	33.5	[]	[]	[8.396125]	[201]	[]	[151556552]
682_22385	chr2	168632830	168633230	+	657	33.5	[]	[]	[10.451979, 10.451979]	[74, 79]	[]	[168633002, 168633007]
682_22390	chr2	170505808	170506208	+	810	33.5	[6.8707166]	[61]	[]	[]	[170505961]	[]
682_22393	chr2	181891199	181891599	+	777	33.5	[8.396125]	[132]	[]	[]	[181891417]	[]
682_22394	chr2	195513237	195513637	+	783	33.5	[]	[]	[6.8707166]	[133]	[]	[195513469]
682_22397	chr2	208489198	208489598	+	775	33.5	[]	[]	[8.53598]	[162]	[]	[208489438]
682_22398	chr2	216545352	216545752	+	623	33.5	[]	[]	[8.396125]	[176]	[]	[216545573]
682_224	chr20	53331488	53331888	+	1000	226.5	[8.396125]	[92]	[]	[]	[53331678]	[]
682_22407	chr20	31065080	31065480	+	731	33.5	[]	[]	[10.451979, 10.451979, 10.451979, 10.451979, 10.451979, 10.451979, 10.451979, 10.451979, 10.451979]	[55, 60, 90, 95, 105, 110, 115, 140, 145]	[]	[31065234, 31065239, 31065269, 31065274, 31065284, 31065289, 31065294, 31065319, 31065324]
682_22416	chr21	33683966	33684366	+	671	33.5	[]	[]	[8.53598]	[76]	[]	[33684133]
682_22417	chr21	34536827	34537227	+	757	33.5	[8.53598]	[133]	[]	[]	[34537035]	[]
682_22425	chr22	16657108	16657508	+	755	33.5	[10.451979]	[166]	[]	[]	[16657334]	[]
682_22428	chr22	19513686	19514086	+	684	33.5	[]	[]	[10.451979]	[83]	[]	[19513845]
682_22432	chr22	20068669	20069069	+	576	33.5	[8.786715]	[173]	[]	[]	[20068864]	[]
682_22433	chr22	20073631	20074031	+	712	33.5	[6.8707166]	[133]	[]	[]	[20073851]	[]
682_22437	chr22	20462609	20463009	+	789	33.5	[]	[]	[10.451979, 10.451979]	[69, 104]	[]	[20462775, 20462810]
682_2244	chr6	72561068	72561468	+	1000	82.5	[]	[]	[8.396125]	[98]	[]	[72561251]
682_22447	chr22	21922210	21922610	+	792	33.5	[]	[]	[8.396125]	[90]	[]	[21922378]
682_22450	chr22	22152222	22152622	+	765	33.5	[8.53598, 8.396125]	[109, 127]	[8.396125]	[68]	[22152430, 22152448]	[22152389]
682_22454	chr22	22235515	22235915	+	776	33.5	[8.53598]	[148]	[]	[]	[22235710]	[]
682_22455	chr22	22389127	22389527	+	795	33.5	[]	[]	[10.451979]	[149]	[]	[22389350]
682_22459	chr22	29306779	29307179	+	791	33.5	[8.396125]	[129]	[]	[]	[29307001]	[]
682_2246	chr7	108235562	108235962	+	1000	82.5	[8.396125]	[143]	[]	[]	[108235797]	[]
682_22464	chr3	11250687	11251087	+	618	33.5	[8.396125]	[204]	[]	[]	[11250905]	[]
682_22466	chr3	14206709	14207109	+	719	33.5	[]	[]	[6.8707166]	[69]	[]	[14206866]
682_22470	chr3	17900343	17900743	+	604	33.5	[8.786715]	[72]	[]	[]	[17900499]	[]
682_22471	chr3	24498381	24498781	+	762	33.5	[]	[]	[10.451979]	[163]	[]	[24498608]
682_22475	chr3	33385447	33385847	+	784	33.5	[8.53598]	[62]	[]	[]	[33385599]	[]
682_2248	chr9	131137773	131138173	+	1000	82.5	[8.53598]	[104]	[]	[]	[131137960]	[]
682_22489	chr3	157064367	157064767	+	694	33.5	[]	[]	[10.451979]	[146]	[]	[157064608]
682_22493	chr3	182807052	182807452	+	807	33.5	[]	[]	[8.53598, 8.53598]	[63, 128]	[]	[182807208, 182807273]
682_22494	chr3	183262957	183263357	+	783	33.5	[]	[]	[8.396125]	[61]	[]	[183263114]
682_22495	chr3	184812027	184812427	+	625	33.5	[]	[]	[10.451979]	[119]	[]	[184812207]
682_22498	chr3	197746174	197746574	+	794	33.5	[10.451979]	[137]	[]	[]	[197746401]	[]
682_225	chr2	172552793	172553193	+	1000	225.5	[]	[]	[8.396125]	[117]	[]	[172553003]
682_22506	chr4	39044265	39044665	+	727	33.5	[8.396125]	[147]	[8.396125]	[145]	[39044506]	[39044504]
682_22511	chr4	76948692	76949092	+	576	33.5	[10.451979]	[118]	[]	[]	[76948859]	[]
682_22513	chr4	78781120	78781520	+	677	33.5	[]	[]	[8.396125]	[155]	[]	[78781361]
682_22514	chr4	80007492	80007892	+	627	33.5	[]	[]	[8.786715]	[159]	[]	[80007723]
682_22517	chr4	122700093	122700493	+	797	33.5	[]	[]	[8.53598, 10.451979]	[93, 104]	[]	[122700276, 122700287]
682_22522	chr4	159048084	159048484	+	695	33.5	[]	[]	[10.451979]	[164]	[]	[159048312]
682_22529	chr5	33460229	33460629	+	785	33.5	[8.53598]	[140]	[]	[]	[33460432]	[]
682_22534	chr5	54460476	54460876	+	636	33.5	[]	[]	[8.53598, 8.53598]	[101, 127]	[]	[54460662, 54460688]
682_2254	chr10	70668509	70668909	+	1000	82.0	[8.396125]	[183]	[]	[]	[70668711]	[]
682_22542	chr5	96177196	96177596	+	666	33.5	[]	[]	[8.53598]	[117]	[]	[96177390]
682_22549	chr5	123460308	123460708	+	801	33.5	[10.451979]	[77]	[]	[]	[123460482]	[]
682_2255	chr10	73993221	73993621	+	1000	82.0	[8.53598]	[109]	[]	[]	[73993423]	[]
682_22558	chr5	149141346	149141746	+	812	33.5	[]	[]	[8.396125]	[151]	[]	[149141564]
682_22561	chr5	153979174	153979574	+	804	33.5	[8.53598]	[151]	[]	[]	[153979409]	[]
682_22567	chr5	172902902	172903302	+	785	33.5	[]	[]	[10.451979]	[100]	[]	[172903092]
682_22569	chr5	176420940	176421340	+	759	33.5	[8.396125]	[132]	[]	[]	[176421164]	[]
682_2257	chr11	78080800	78081200	+	1000	82.0	[10.451979, 8.53598]	[112, 169]	[]	[]	[78080987, 78081044]	[]
682_22572	chr6	6652431	6652831	+	659	33.5	[8.396125]	[162]	[]	[]	[6652654]	[]
682_22587	chr6	33101163	33101563	+	761	33.5	[8.53598]	[170]	[10.451979]	[164]	[33101410]	[33101404]
682_22589	chr6	37243149	37243549	+	694	33.5	[]	[]	[8.53598]	[116]	[]	[37243343]
682_22591	chr6	42569097	42569497	+	592	33.5	[10.451979]	[70]	[]	[]	[42569267]	[]
682_22596	chr6	75524322	75524722	+	781	33.5	[10.451979, 10.451979]	[67, 116]	[]	[]	[75524476, 75524525]	[]
682_22599	chr6	106177833	106178233	+	761	33.5	[]	[]	[8.53598]	[100]	[]	[106178013]
682_226	chr6	106820367	106820767	+	1000	224.0	[10.451979, 8.396125]	[80, 155]	[]	[]	[106820542, 106820617]	[]
682_22604	chr6	122481812	122482212	+	641	33.5	[]	[]	[10.451979]	[99]	[]	[122482007]
682_22605	chr6	129641383	129641783	+	585	33.5	[10.451979]	[125]	[]	[]	[129641595]	[]
682_22607	chr6	136788297	136788697	+	801	33.5	[]	[]	[8.53598]	[123]	[]	[136788495]
682_2261	chr16	85015770	85016170	+	1000	82.0	[8.396125]	[147]	[8.396125]	[60]	[85016013]	[85015926]
682_22610	chr6	139371219	139371619	+	765	33.5	[8.396125]	[118]	[]	[]	[139371379]	[]
682_22611	chr6	144013490	144013890	+	794	33.5	[10.451979]	[88]	[]	[]	[144013659]	[]
682_22615	chr6	168032346	168032746	+	787	33.5	[]	[]	[10.451979]	[135]	[]	[168032565]
682_2262	chr17	8154198	8154598	+	1000	82.0	[]	[]	[10.451979]	[90]	[]	[8154373]
682_22624	chr7	30141417	30141817	+	773	33.5	[8.396125]	[114]	[]	[]	[30141610]	[]
682_22625	chr7	38105797	38106197	+	600	33.5	[6.8707166]	[130]	[]	[]	[38105999]	[]
682_22626	chr7	44634999	44635399	+	789	33.5	[]	[]	[8.53598]	[128]	[]	[44635227]
682_22629	chr7	75795846	75796246	+	574	33.5	[8.396125]	[117]	[]	[]	[75796060]	[]
682_2263	chr17	49708191	49708591	+	1000	82.0	[8.396125]	[86]	[]	[]	[49708368]	[]
682_22630	chr7	76145000	76145400	+	642	33.5	[10.451979]	[112]	[]	[]	[76145189]	[]
682_22644	chr7	116258543	116258943	+	710	33.5	[]	[]	[10.451979]	[181]	[]	[116258735]
682_22646	chr7	128101121	128101521	+	790	33.5	[10.451979]	[163]	[]	[]	[128101336]	[]
682_22650	chr7	135653349	135653749	+	753	33.5	[8.53598]	[109]	[]	[]	[135653528]	[]
682_22655	chr7	148739086	148739486	+	565	33.5	[10.451979]	[105]	[]	[]	[148739268]	[]
682_22656	chr7	149228911	149229311	+	806	33.5	[]	[]	[8.53598]	[184]	[]	[149229148]
682_22659	chr7	158858920	158859320	+	758	33.5	[8.786715]	[159]	[]	[]	[158859166]	[]
682_2266	chr19	21594020	21594420	+	1000	82.0	[6.8707166]	[135]	[]	[]	[21594201]	[]
682_22662	chr8	38024769	38025169	+	754	33.5	[10.451979]	[66]	[]	[]	[38024933]	[]
682_22663	chr8	38793809	38794209	+	778	33.5	[]	[]	[8.53598]	[87]	[]	[38793975]
682_22664	chr8	38912676	38913076	+	776	33.5	[10.451979]	[83]	[]	[]	[38912857]	[]
682_22669	chr8	73871869	73872269	+	790	33.5	[]	[]	[10.451979]	[76]	[]	[73872036]
682_2267	chr2	16633879	16634279	+	1000	82.0	[]	[]	[8.53598]	[63]	[]	[16634038]
682_22674	chr8	100433887	100434287	+	769	33.5	[]	[]	[10.451979]	[192]	[]	[100434084]
682_22676	chr8	125947842	125948242	+	725	33.5	[]	[]	[8.396125]	[147]	[]	[125948084]
682_22679	chr8	128556547	128556947	+	716	33.5	[8.53598]	[152]	[]	[]	[128556729]	[]
682_22684	chr8	142738572	142738972	+	761	33.5	[]	[]	[8.396125]	[165]	[]	[142738779]
682_22688	chr9	71647016	71647416	+	748	33.5	[10.451979]	[112]	[]	[]	[71647228]	[]
682_2269	chr2	178074783	178075183	+	1000	82.0	[]	[]	[8.53598, 8.786715]	[112, 117]	[]	[178074991, 178074996]
682_22691	chr9	98942432	98942832	+	787	33.5	[]	[]	[10.451979]	[91]	[]	[98942616]
682_22694	chr9	116430942	116431342	+	731	33.5	[8.53598]	[172]	[]	[]	[116431152]	[]
682_22701	chr9	130943768	130944168	+	793	33.5	[]	[]	[8.53598]	[93]	[]	[130943920]
682_22708	chrX	12974552	12974952	+	760	33.5	[]	[]	[8.53598]	[186]	[]	[12974755]
682_22710	chrX	31555473	31555873	+	720	33.5	[8.53598]	[88]	[]	[]	[31555629]	[]
682_22713	chrX	44143176	44143576	+	698	33.5	[]	[]	[10.451979]	[75]	[]	[44143331]
682_22714	chrX	44843032	44843432	+	786	33.5	[]	[]	[8.53598]	[137]	[]	[44843230]
682_22723	chr1	8706919	8707319	+	669	33.0	[10.451979, 8.396125]	[88, 99]	[]	[]	[8707089, 8707100]	[]
682_22730	chr1	25477355	25477755	+	749	33.0	[]	[]	[10.451979, 8.786715]	[151, 157]	[]	[25477600, 25477606]
682_22733	chr1	26635819	26636219	+	707	33.0	[10.451979, 8.53598]	[91, 109]	[]	[]	[26635982, 26636000]	[]
682_22735	chr1	30741174	30741574	+	776	33.0	[8.396125]	[71]	[]	[]	[30741327]	[]
682_22745	chr1	40319119	40319519	+	689	33.0	[]	[]	[8.396125]	[123]	[]	[40319273]
682_22747	chr1	45930760	45931160	+	772	33.0	[6.8707166]	[171]	[]	[]	[45930949]	[]
682_22752	chr1	58546542	58546942	+	740	33.0	[8.786715]	[207]	[]	[]	[58546776]	[]
682_22757	chr1	94735484	94735884	+	683	33.0	[8.396125]	[180]	[]	[]	[94735698]	[]
682_22761	chr1	100894662	100895062	+	665	33.0	[10.451979]	[136]	[]	[]	[100894892]	[]
682_22764	chr1	112715412	112715812	+	732	33.0	[]	[]	[8.53598]	[134]	[]	[112715614]
682_22765	chr1	116463788	116464188	+	750	33.0	[]	[]	[8.786715]	[164]	[]	[116464005]
682_22766	chr1	116632212	116632612	+	753	33.0	[10.451979]	[197]	[]	[]	[116632412]	[]
682_22767	chr1	150545522	150545922	+	737	33.0	[6.8707166]	[242]	[]	[]	[150545767]	[]
682_22769	chr1	154431643	154432043	+	656	33.0	[]	[]	[10.451979]	[102]	[]	[154431825]
682_22775	chr1	173302381	173302781	+	680	33.0	[6.8707166]	[178]	[8.786715, 8.786715]	[128, 146]	[173302620]	[173302570, 173302588]
682_22777	chr1	179037853	179038253	+	589	33.0	[8.53598]	[172]	[]	[]	[179038086]	[]
682_22780	chr1	182430691	182431091	+	762	33.0	[]	[]	[8.53598]	[106]	[]	[182430896]
682_22782	chr1	185152267	185152667	+	582	33.0	[]	[]	[8.786715, 6.8707166]	[85, 114]	[]	[185152419, 185152448]
682_22783	chr1	186985958	186986358	+	734	33.0	[]	[]	[8.53598]	[113]	[]	[186986156]
682_22784	chr1	202560458	202560858	+	743	33.0	[]	[]	[10.451979]	[181]	[]	[202560701]
682_22787	chr1	207318101	207318501	+	758	33.0	[]	[]	[6.8707166]	[88]	[]	[207318283]
682_22789	chr1	211750545	211750945	+	737	33.0	[]	[]	[10.451979]	[69]	[]	[211750710]
682_22791	chr1	219710813	219711213	+	574	33.0	[6.8707166]	[214]	[]	[]	[219711061]	[]
682_22792	chr1	221709962	221710362	+	788	33.0	[8.396125]	[178]	[]	[]	[221710211]	[]
682_22797	chr1	227310296	227310696	+	754	33.0	[10.451979]	[181]	[]	[]	[227310536]	[]
682_22802	chr1	235297559	235297959	+	761	33.0	[]	[]	[8.53598]	[147]	[]	[235297801]
682_22807	chr10	4849355	4849755	+	778	33.0	[]	[]	[8.53598]	[160]	[]	[4849584]
682_2281	chr6	26556519	26556919	+	1000	82.0	[10.451979]	[142]	[8.396125]	[92]	[26556756]	[26556706]
682_22810	chr10	17657141	17657541	+	691	33.0	[10.451979]	[75]	[]	[]	[17657310]	[]
682_22812	chr10	25047823	25048223	+	768	33.0	[8.53598, 6.8707166]	[131, 196]	[]	[]	[25048002, 25048067]	[]
682_22821	chr10	68074080	68074480	+	768	33.0	[8.53598]	[131]	[]	[]	[68074278]	[]
682_22822	chr10	68563040	68563440	+	589	33.0	[8.53598]	[135]	[]	[]	[68563226]	[]
682_22826	chr10	73770653	73771053	+	597	33.0	[]	[]	[10.451979]	[134]	[]	[73770867]
682_22857	chr11	86154955	86155355	+	766	33.0	[]	[]	[6.8707166]	[108]	[]	[86155151]
682_22862	chr11	102495428	102495828	+	741	33.0	[10.451979]	[196]	[]	[]	[102495634]	[]
682_22863	chr11	111880227	111880627	+	684	33.0	[8.53598]	[155]	[]	[]	[111880385]	[]
682_22866	chr11	125874427	125874827	+	735	33.0	[]	[]	[10.451979]	[77]	[]	[125874596]
682_22867	chr12	6662438	6662838	+	708	33.0	[]	[]	[8.53598]	[233]	[]	[6662680]
682_22869	chr12	25876501	25876901	+	738	33.0	[]	[]	[10.451979]	[120]	[]	[25876690]
682_22871	chr12	50504611	50505011	+	772	33.0	[8.786715]	[175]	[]	[]	[50504821]	[]
682_22872	chr12	50603858	50604258	+	683	33.0	[8.396125]	[99]	[]	[]	[50604021]	[]
682_22879	chr12	76084914	76085314	+	764	33.0	[8.396125]	[197]	[]	[]	[76085143]	[]
682_22881	chr12	93087293	93087693	+	749	33.0	[]	[]	[8.396125]	[125]	[]	[93087513]
682_22884	chr12	108099708	108100108	+	640	33.0	[]	[]	[8.396125]	[203]	[]	[108099936]
682_22890	chr12	112992837	112993237	+	664	33.0	[10.451979]	[129]	[]	[]	[112993041]	[]
682_22897	chr13	60351269	60351669	+	747	33.0	[10.451979]	[120]	[]	[]	[60351487]	[]
682_22898	chr13	74920913	74921313	+	767	33.0	[8.396125]	[102]	[]	[]	[74921112]	[]
682_22899	chr13	80650002	80650402	+	713	33.0	[]	[]	[8.53598]	[142]	[]	[80650229]
682_22900	chr13	80653101	80653501	+	597	33.0	[8.53598]	[189]	[]	[]	[80653302]	[]
682_22901	chr13	80658139	80658539	+	774	33.0	[]	[]	[8.53598]	[128]	[]	[80658332]
682_22904	chr13	90299691	90300091	+	735	33.0	[8.786715]	[66]	[]	[]	[90299843]	[]
682_22906	chr13	90596859	90597259	+	744	33.0	[]	[]	[6.8707166]	[187]	[]	[90597050]
682_22913	chr13	93294344	93294744	+	724	33.0	[8.786715]	[133]	[]	[]	[93294557]	[]
682_22915	chr13	93369857	93370257	+	783	33.0	[10.451979]	[129]	[]	[]	[93370056]	[]
682_22916	chr13	107980900	107981300	+	658	33.0	[]	[]	[6.8707166]	[113]	[]	[107981093]
682_22919	chr14	23346077	23346477	+	718	33.0	[10.451979]	[85]	[]	[]	[23346245]	[]
682_2292	chr1	68291946	68292346	+	1000	81.5	[]	[]	[8.53598]	[156]	[]	[68292196]
682_22920	chr14	49852810	49853210	+	765	33.0	[10.451979]	[96]	[]	[]	[49852995]	[]
682_22926	chr15	37099787	37100187	+	585	33.0	[]	[]	[10.451979]	[71]	[]	[37099957]
682_22939	chr15	90991853	90992253	+	750	33.0	[8.786715]	[150]	[]	[]	[90992027]	[]
682_22947	chr16	9599382	9599782	+	612	33.0	[8.53598]	[90]	[]	[]	[9599559]	[]
682_2295	chr1	167249006	167249406	+	1000	81.5	[8.53598]	[138]	[]	[]	[167249224]	[]
682_22950	chr16	14529083	14529483	+	630	33.0	[]	[]	[8.396125]	[156]	[]	[14529325]
682_22953	chr16	20766163	20766563	+	756	33.0	[]	[]	[8.53598]	[96]	[]	[20766332]
682_22960	chr16	57544183	57544583	+	772	33.0	[]	[]	[8.396125]	[128]	[]	[57544392]
682_22965	chr16	84953387	84953787	+	770	33.0	[8.396125]	[76]	[8.396125]	[74]	[84953556]	[84953554]
682_22978	chr17	35912314	35912714	+	745	33.0	[]	[]	[8.53598]	[157]	[]	[35912476]
682_2298	chr10	73110254	73110654	+	1000	81.5	[8.396125]	[66]	[]	[]	[73110412]	[]
682_22980	chr17	37491351	37491751	+	698	33.0	[10.451979]	[167]	[]	[]	[37491546]	[]
682_22981	chr17	39002214	39002614	+	568	33.0	[]	[]	[8.396125]	[95]	[]	[39002374]
682_22982	chr17	40344990	40345390	+	593	33.0	[]	[]	[8.53598]	[101]	[]	[40345180]
682_22986	chr17	48491632	48492032	+	736	33.0	[8.396125]	[116]	[8.396125]	[114]	[48491797]	[48491795]
682_2299	chr11	57911509	57911909	+	1000	81.5	[]	[]	[10.451979]	[146]	[]	[57911730]
682_22996	chr17	68291977	68292377	+	667	33.0	[]	[]	[10.451979]	[160]	[]	[68292186]
682_22997	chr17	68436367	68436767	+	579	33.0	[]	[]	[10.451979]	[152]	[]	[68436591]
682_23	chr16	46394619	46395019	+	1000	602.0	[]	[]	[10.451979]	[72]	[]	[46394783]
682_2300	chr12	32644446	32644846	+	1000	81.5	[]	[]	[8.53598]	[101]	[]	[32644634]
682_23002	chr18	711290	711690	+	779	33.0	[6.8707166, 8.786715]	[177, 198]	[]	[]	[711483, 711504]	[]
682_23004	chr18	1438277	1438677	+	705	33.0	[8.396125]	[88]	[]	[]	[1438454]	[]
682_23006	chr18	8142132	8142532	+	763	33.0	[]	[]	[8.53598]	[198]	[]	[8142376]
682_23010	chr18	36468222	36468622	+	599	33.0	[]	[]	[10.451979]	[179]	[]	[36468446]
682_23022	chr19	9674786	9675186	+	753	33.0	[]	[]	[8.786715]	[145]	[]	[9674980]
682_2303	chr16	86925470	86925870	+	1000	81.5	[]	[]	[10.451979, 8.53598]	[78, 172]	[]	[86925625, 86925719]
682_23030	chr19	35135368	35135768	+	644	33.0	[6.8707166]	[130]	[]	[]	[35135569]	[]
682_23035	chr19	48492917	48493317	+	690	33.0	[10.451979]	[65]	[]	[]	[48493079]	[]
682_23037	chr19	50082339	50082739	+	665	33.0	[10.451979]	[117]	[8.396125]	[96]	[50082530]	[50082509]
682_23043	chr2	23791117	23791517	+	673	33.0	[8.786715]	[106]	[6.8707166, 8.396125]	[55, 93]	[23791320]	[23791269, 23791307]
682_23045	chr2	26299644	26300044	+	588	33.0	[10.451979]	[171]	[]	[]	[26299842]	[]
682_23047	chr2	30149546	30149946	+	712	33.0	[6.8707166]	[132]	[]	[]	[30149747]	[]
682_23048	chr2	39379561	39379961	+	597	33.0	[]	[]	[6.8707166]	[205]	[]	[39379767]
682_2305	chr17_KI270729v1_random	4412	4812	+	1000	81.5	[10.451979, 10.451979, 10.451979, 8.396125, 10.451979, 8.396125, 8.53598]	[68, 73, 78, 118, 123, 143, 148]	[]	[]	[4580, 4585, 4590, 4630, 4635, 4655, 4660]	[]
682_23057	chr2	70133530	70133930	+	744	33.0	[8.786715, 8.53598]	[134, 148]	[]	[]	[70133718, 70133732]	[]
682_23058	chr2	85546927	85547327	+	766	33.0	[]	[]	[6.8707166]	[241]	[]	[85547175]
682_2306	chr18	22194077	22194477	+	1000	81.5	[8.53598]	[127]	[]	[]	[22194289]	[]
682_23060	chr2	96335394	96335794	+	745	33.0	[6.8707166]	[161]	[]	[]	[96335618]	[]
682_23061	chr2	96531950	96532350	+	763	33.0	[]	[]	[10.451979]	[215]	[]	[96532199]
682_23066	chr2	111887638	111888038	+	760	33.0	[]	[]	[10.451979]	[166]	[]	[111887822]
682_2307	chr19	38851781	38852181	+	1000	81.5	[]	[]	[10.451979]	[138]	[]	[38852011]
682_23070	chr2	112666763	112667163	+	779	33.0	[]	[]	[8.53598]	[107]	[]	[112666957]
682_23071	chr2	118089364	118089764	+	761	33.0	[]	[]	[10.451979]	[101]	[]	[118089551]
682_23074	chr2	144231652	144232052	+	768	33.0	[]	[]	[8.53598]	[111]	[]	[144231832]
682_23076	chr2	152620907	152621307	+	589	33.0	[]	[]	[10.451979]	[74]	[]	[152621066]
682_23078	chr2	159163096	159163496	+	633	33.0	[]	[]	[10.451979]	[199]	[]	[159163332]
682_2308	chr19	54210697	54211097	+	1000	81.5	[]	[]	[8.53598]	[56]	[]	[54210853]
682_23080	chr2	160270073	160270473	+	620	33.0	[8.396125]	[112]	[8.396125]	[110]	[160270268]	[160270266]
682_23087	chr2	178132325	178132725	+	656	33.0	[10.451979]	[114]	[]	[]	[178132510]	[]
682_23088	chr2	190404588	190404988	+	723	33.0	[8.53598]	[68]	[6.8707166]	[117]	[190404745]	[190404794]
682_2309	chr2	69973250	69973650	+	1000	81.5	[]	[]	[10.451979]	[91]	[]	[69973430]
682_23098	chr20	31065779	31066179	+	721	33.0	[]	[]	[10.451979, 10.451979, 10.451979, 10.451979, 10.451979, 10.451979, 10.451979, 10.451979, 10.451979, 10.451979, 10.451979, 10.451979]	[106, 116, 121, 126, 131, 141, 146, 151, 156, 161, 166, 176]	[]	[31065958, 31065968, 31065973, 31065978, 31065983, 31065993, 31065998, 31066003, 31066008, 31066013, 31066018, 31066028]
682_231	chr1_KI270709v1_random	7176	7576	+	1000	223.0	[8.396125]	[54]	[]	[]	[7329]	[]
682_23106	chr20	48120550	48120950	+	775	33.0	[]	[]	[8.53598]	[141]	[]	[48120739]
682_23110	chr21	34926664	34927064	+	753	33.0	[10.451979]	[132]	[]	[]	[34926833]	[]
682_23116	chr22	19003436	19003836	+	780	33.0	[]	[]	[10.451979]	[201]	[]	[19003646]
682_23121	chr22	19329825	19330225	+	752	33.0	[]	[]	[6.8707166]	[166]	[]	[19329993]
682_23124	chr22	19483492	19483892	+	663	33.0	[8.786715, 8.396125]	[81, 132]	[]	[]	[19483650, 19483701]	[]
682_23128	chr22	19617040	19617440	+	765	33.0	[8.53598]	[156]	[]	[]	[19617239]	[]
682_23133	chr22	20119933	20120333	+	691	33.0	[10.451979]	[157]	[]	[]	[20120175]	[]
