#PeakID(python identify_motif.py ./ENCODE_processed_files/CUX1_idr.fa CUX1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
152_20147	chr1	89702567	89702967	+	562	28.0	[10.203943, 10.203943, 10.203943]	[108, 112, 116]	[6.0151424, 6.0151424, 6.0151424]	[108, 112, 116]	[89702764, 89702768, 89702772]	[89702764, 89702768, 89702772]
152_20148	chr1	89874445	89874845	+	800	28.0	[]	[]	[5.975493]	[90]	[]	[89874620]
152_2015	chr2	75676488	75676888	+	1000	68.0	[6.0151424]	[106]	[10.203943]	[106]	[75676690]	[75676690]
152_20150	chr1	92753123	92753523	+	695	28.0	[10.203943, 10.203943, 10.203943]	[189, 193, 197]	[6.0151424, 6.0151424, 6.0151424]	[189, 193, 197]	[92753345, 92753349, 92753353]	[92753345, 92753349, 92753353]
152_20151	chr1	93336569	93336969	+	604	28.0	[10.203943]	[149]	[6.0151424]	[149]	[93336815]	[93336815]
152_2016	chr2	127857162	127857562	+	1000	68.0	[10.203943, 10.203943, 10.203943]	[76, 84, 92]	[6.0151424, 6.0151424, 6.0151424]	[76, 84, 92]	[127857319, 127857327, 127857335]	[127857319, 127857327, 127857335]
152_20168	chr1	117391157	117391557	+	658	28.0	[6.0151424]	[112]	[10.203943]	[112]	[117391343]	[117391343]
152_20169	chr1	119613824	119614224	+	666	28.0	[10.203943]	[171]	[6.0151424]	[171]	[119614045]	[119614045]
152_20174	chr1	143244049	143244449	+	721	28.0	[5.975493, 5.975493]	[58, 78]	[]	[]	[143244202, 143244222]	[]
152_20181	chr1	155242773	155243173	+	752	28.0	[10.203943]	[115]	[6.0151424]	[115]	[155242978]	[155242978]
152_2019	chr2	189608215	189608615	+	1000	68.0	[10.935475]	[121]	[10.935475]	[121]	[189608424]	[189608424]
152_20195	chr1	167938156	167938556	+	757	28.0	[6.0151424]	[168]	[10.203943]	[168]	[167938374]	[167938374]
152_20197	chr1	169125275	169125675	+	787	28.0	[6.0151424]	[145]	[10.203943]	[145]	[169125496]	[169125496]
152_20198	chr1	172517789	172518189	+	722	28.0	[6.0151424]	[200]	[10.203943]	[200]	[172518022]	[172518022]
152_202	chr21	33304570	33304970	+	1000	167.0	[6.0151424, 6.0151424]	[80, 101]	[10.203943, 10.203943]	[80, 101]	[33304738, 33304759]	[33304738, 33304759]
152_2020	chr2	199851196	199851596	+	1000	68.0	[6.0151424]	[125]	[10.203943]	[125]	[199851420]	[199851420]
152_20201	chr1	173393188	173393588	+	715	28.0	[5.975493]	[104]	[]	[]	[173393369]	[]
152_20204	chr1	174064052	174064452	+	746	28.0	[6.0151424, 6.0151424, 6.0151424, 6.0151424]	[111, 115, 119, 123]	[10.203943, 10.203943, 10.203943, 10.203943]	[111, 115, 119, 123]	[174064244, 174064248, 174064252, 174064256]	[174064244, 174064248, 174064252, 174064256]
152_20216	chr1	185241781	185242181	+	764	28.0	[]	[]	[5.975493]	[150]	[]	[185242021]
152_2022	chr21	33966241	33966641	+	1000	68.0	[6.0151424]	[80]	[10.203943]	[80]	[33966400]	[33966400]
152_20221	chr1	197782301	197782701	+	642	28.0	[10.203943]	[212]	[6.0151424]	[212]	[197782537]	[197782537]
152_20222	chr1	198285822	198286222	+	706	28.0	[6.0151424, 10.203943]	[105, 131]	[10.203943, 6.0151424]	[105, 131]	[198286020, 198286046]	[198286020, 198286046]
152_20231	chr1	204419050	204419450	+	619	28.0	[6.0151424]	[69]	[10.203943]	[69]	[204419208]	[204419208]
152_20234	chr1	206660939	206661339	+	714	28.0	[10.203943]	[117]	[6.0151424]	[117]	[206661132]	[206661132]
152_20236	chr1	206820054	206820454	+	769	28.0	[10.935475]	[77]	[10.935475]	[77]	[206820215]	[206820215]
152_20244	chr1	213286248	213286648	+	740	28.0	[6.0151424]	[132]	[10.203943]	[132]	[213286477]	[213286477]
152_20251	chr1	221759067	221759467	+	627	28.0	[10.203943]	[102]	[6.0151424]	[102]	[221759229]	[221759229]
152_20255	chr1	228085913	228086313	+	763	28.0	[10.203943]	[89]	[6.0151424]	[89]	[228086099]	[228086099]
152_20260	chr1	234371439	234371839	+	710	28.0	[6.0151424]	[128]	[10.203943]	[128]	[234371656]	[234371656]
152_20262	chr1	234645548	234645948	+	776	28.0	[]	[]	[5.975493]	[103]	[]	[234645734]
152_20264	chr1	234912414	234912814	+	712	28.0	[6.0151424]	[125]	[10.203943, 5.975493]	[125, 137]	[234912627]	[234912627, 234912639]
152_20268	chr1	236372185	236372585	+	627	28.0	[6.0151424]	[107]	[10.203943]	[107]	[236372374]	[236372374]
152_20269	chr1	241695305	241695705	+	780	28.0	[10.203943]	[111]	[6.0151424]	[111]	[241695500]	[241695500]
152_2027	chr3	139390143	139390543	+	1000	68.0	[10.935475]	[86]	[10.935475]	[86]	[139390303]	[139390303]
152_20278	chr10	3092117	3092517	+	798	28.0	[10.203943, 6.0151424]	[105, 113]	[6.0151424, 10.203943]	[105, 113]	[3092292, 3092300]	[3092292, 3092300]
152_20280	chr10	3888217	3888617	+	613	28.0	[6.0151424]	[95]	[10.203943]	[95]	[3888392]	[3888392]
152_20281	chr10	5812092	5812492	+	740	28.0	[10.203943]	[146]	[6.0151424]	[146]	[5812305]	[5812305]
152_20282	chr10	6009259	6009659	+	714	28.0	[10.203943]	[164]	[5.975493, 6.0151424]	[160, 164]	[6009500]	[6009496, 6009500]
152_20284	chr10	13440527	13440927	+	620	28.0	[6.0151424]	[170]	[10.203943]	[170]	[13440719]	[13440719]
152_20285	chr10	15084013	15084413	+	791	28.0	[10.203943, 10.203943, 10.203943]	[109, 124, 128]	[6.0151424, 6.0151424, 6.0151424]	[109, 124, 128]	[15084203, 15084218, 15084222]	[15084203, 15084218, 15084222]
152_20286	chr10	15349169	15349569	+	599	28.0	[5.975493, 10.935475]	[136, 152]	[10.935475]	[152]	[15349390, 15349406]	[15349406]
152_2029	chr4	7945706	7946106	+	1000	68.0	[10.935475, 10.203943, 10.203943, 10.935475]	[84, 95, 111, 129]	[10.935475, 6.0151424, 6.0151424, 10.935475]	[84, 95, 111, 129]	[7945890, 7945901, 7945917, 7945935]	[7945890, 7945901, 7945917, 7945935]
152_20293	chr10	25494871	25495271	+	650	28.0	[6.0151424]	[123]	[10.203943]	[123]	[25495061]	[25495061]
152_20301	chr10	45408369	45408769	+	717	28.0	[10.203943, 10.203943]	[85, 105]	[6.0151424, 6.0151424]	[85, 105]	[45408544, 45408564]	[45408544, 45408564]
152_20311	chr10	58263873	58264273	+	771	28.0	[10.203943]	[170]	[6.0151424]	[170]	[58264116]	[58264116]
152_20315	chr10	61782094	61782494	+	698	28.0	[6.0151424]	[190]	[10.203943]	[190]	[61782344]	[61782344]
152_20317	chr10	68032043	68032443	+	782	28.0	[6.0151424]	[159]	[10.203943]	[159]	[68032291]	[68032291]
152_20323	chr10	71748342	71748742	+	646	28.0	[6.0151424]	[149]	[10.203943]	[149]	[71748580]	[71748580]
152_20335	chr10	80777472	80777872	+	749	28.0	[6.0151424]	[164]	[10.203943]	[164]	[80777696]	[80777696]
152_20343	chr11	3841547	3841947	+	651	28.0	[5.975493]	[160]	[]	[]	[3841783]	[]
152_20344	chr11	3994002	3994402	+	703	28.0	[5.975493]	[113]	[]	[]	[3994198]	[]
152_20347	chr11	6611286	6611686	+	735	28.0	[10.203943]	[125]	[6.0151424, 5.975493]	[125, 170]	[6611460]	[6611460, 6611505]
152_20351	chr11	12187979	12188379	+	618	28.0	[10.935475, 6.0151424]	[128, 143]	[10.935475, 10.203943]	[128, 143]	[12188197, 12188212]	[12188197, 12188212]
152_20358	chr11	32382845	32383245	+	620	28.0	[10.203943, 6.0151424]	[86, 103]	[6.0151424, 10.203943]	[86, 103]	[32383030, 32383047]	[32383030, 32383047]
152_20364	chr11	36106170	36106570	+	605	28.0	[5.975493, 10.203943]	[91, 95]	[6.0151424]	[95]	[36106334, 36106338]	[36106338]
152_20373	chr11	57732184	57732584	+	746	28.0	[10.203943]	[138]	[6.0151424]	[138]	[57732392]	[57732392]
152_20378	chr11	62394777	62395177	+	719	28.0	[5.975493]	[142]	[]	[]	[62395018]	[]
152_2039	chr6	146912954	146913354	+	1000	68.0	[10.203943]	[70]	[6.0151424]	[70]	[146913121]	[146913121]
152_20394	chr11	70467418	70467818	+	730	28.0	[6.0151424, 6.0151424]	[139, 145]	[10.203943, 10.203943]	[139, 145]	[70467634, 70467640]	[70467634, 70467640]
152_20399	chr11	74321521	74321921	+	763	28.0	[10.203943]	[165]	[6.0151424]	[165]	[74321744]	[74321744]
152_204	chr3	47885180	47885580	+	1000	167.0	[10.203943, 10.203943, 10.203943, 10.203943, 10.203943, 10.203943, 10.203943, 10.203943]	[104, 108, 112, 116, 120, 124, 128, 132]	[6.0151424, 6.0151424, 6.0151424, 6.0151424, 6.0151424, 6.0151424, 6.0151424, 6.0151424]	[104, 108, 112, 116, 120, 124, 128, 132]	[47885368, 47885372, 47885376, 47885380, 47885384, 47885388, 47885392, 47885396]	[47885368, 47885372, 47885376, 47885380, 47885384, 47885388, 47885392, 47885396]
152_2040	chr7	66869588	66869988	+	1000	68.0	[6.0151424]	[76]	[10.203943]	[76]	[66869739]	[66869739]
152_20405	chr11	75842643	75843043	+	727	28.0	[6.0151424]	[120]	[10.203943]	[120]	[75842808]	[75842808]
152_2041	chr7	100639216	100639616	+	1000	68.0	[10.203943, 10.203943, 10.203943]	[102, 106, 110]	[6.0151424, 6.0151424, 6.0151424]	[102, 106, 110]	[100639373, 100639377, 100639381]	[100639373, 100639377, 100639381]
152_20413	chr11	95144757	95145157	+	627	28.0	[6.0151424]	[58]	[10.203943]	[58]	[95144912]	[95144912]
152_20414	chr11	95853171	95853571	+	771	28.0	[5.975493]	[126]	[]	[]	[95853388]	[]
152_20418	chr11	112024274	112024674	+	738	28.0	[6.0151424]	[185]	[10.203943]	[185]	[112024481]	[112024481]
152_2042	chr7	101952970	101953370	+	1000	68.0	[6.0151424]	[145]	[10.203943]	[145]	[101953195]	[101953195]
152_20425	chr11	118604488	118604888	+	756	28.0	[6.0151424]	[232]	[10.203943]	[232]	[118604734]	[118604734]
152_20428	chr11	119928093	119928493	+	773	28.0	[10.203943]	[136]	[6.0151424]	[136]	[119928326]	[119928326]
152_20437	chr12	11809229	11809629	+	579	28.0	[6.0151424]	[105]	[10.203943, 5.975493, 5.975493]	[105, 139, 156]	[11809427]	[11809427, 11809461, 11809478]
152_20438	chr12	14365207	14365607	+	742	28.0	[6.0151424]	[127]	[10.203943]	[127]	[14365404]	[14365404]
152_20439	chr12	14959223	14959623	+	700	28.0	[6.0151424]	[124]	[10.203943]	[124]	[14959412]	[14959412]
152_2044	chr7	132815747	132816147	+	1000	68.0	[10.203943]	[163]	[6.0151424]	[163]	[132815977]	[132815977]
152_20441	chr12	28071078	28071478	+	705	28.0	[10.203943]	[185]	[6.0151424]	[185]	[28071313]	[28071313]
152_20450	chr12	51038236	51038636	+	571	28.0	[5.975493]	[168]	[]	[]	[51038481]	[]
152_20457	chr12	64220052	64220452	+	711	28.0	[10.203943]	[115]	[6.0151424]	[115]	[64220259]	[64220259]
152_20460	chr12	64609498	64609898	+	776	28.0	[]	[]	[5.975493]	[69]	[]	[64609652]
152_20463	chr12	70664184	70664584	+	707	28.0	[10.203943]	[101]	[6.0151424]	[101]	[70664361]	[70664361]
152_20467	chr12	89740926	89741326	+	760	28.0	[10.203943, 10.203943]	[129, 133]	[6.0151424, 6.0151424]	[129, 133]	[89741154, 89741158]	[89741154, 89741158]
152_2047	chr8	96621122	96621522	+	1000	68.0	[6.0151424, 6.0151424]	[63, 145]	[10.203943, 10.203943]	[63, 145]	[96621278, 96621360]	[96621278, 96621360]
152_20476	chr12	104280853	104281253	+	778	28.0	[]	[]	[5.975493]	[222]	[]	[104281092]
152_20477	chr12	104479904	104480304	+	677	28.0	[]	[]	[5.975493]	[93]	[]	[104480060]
152_2048	chr8	100719177	100719577	+	1000	68.0	[10.203943]	[95]	[6.0151424]	[95]	[100719357]	[100719357]
152_20481	chr12	107892048	107892448	+	683	28.0	[]	[]	[5.975493]	[166]	[]	[107892244]
152_20485	chr12	111359949	111360349	+	657	28.0	[10.203943]	[114]	[6.0151424]	[114]	[111360142]	[111360142]
152_20487	chr12	113773648	113774048	+	791	28.0	[10.203943]	[100]	[6.0151424]	[100]	[113773806]	[113773806]
152_20488	chr12	116130413	116130813	+	771	28.0	[]	[]	[5.975493]	[151]	[]	[116130651]
152_20489	chr12	116705192	116705592	+	755	28.0	[10.203943, 10.203943, 10.203943, 10.203943, 10.203943, 10.203943, 6.0151424]	[60, 64, 68, 72, 76, 80, 89]	[6.0151424, 6.0151424, 6.0151424, 6.0151424, 6.0151424, 6.0151424, 10.203943, 5.975493]	[60, 64, 68, 72, 76, 80, 89, 102]	[116705346, 116705350, 116705354, 116705358, 116705362, 116705366, 116705375]	[116705346, 116705350, 116705354, 116705358, 116705362, 116705366, 116705375, 116705388]
152_2049	chr8	127734619	127735019	+	1000	68.0	[10.935475]	[105]	[10.935475]	[105]	[127734813]	[127734813]
152_20498	chr13	30606251	30606651	+	730	28.0	[10.203943, 6.0151424]	[184, 208]	[6.0151424, 10.203943]	[184, 208]	[30606453, 30606477]	[30606453, 30606477]
152_20499	chr13	46181554	46181954	+	763	28.0	[10.203943]	[133]	[6.0151424]	[133]	[46181731]	[46181731]
152_205	chr6	26571693	26572093	+	1000	167.0	[10.935475]	[117]	[10.935475]	[117]	[26571878]	[26571878]
152_2050	chr9	77808296	77808696	+	1000	68.0	[10.203943]	[123]	[6.0151424]	[123]	[77808502]	[77808502]
152_20504	chr13	77323920	77324320	+	715	28.0	[10.203943]	[146]	[6.0151424]	[146]	[77324152]	[77324152]
152_20505	chr13	80515371	80515771	+	730	28.0	[10.935475]	[151]	[10.935475]	[151]	[80515542]	[80515542]
152_20509	chr13	80645592	80645992	+	629	28.0	[5.975493]	[123]	[]	[]	[80645749]	[]
152_20513	chr13	80765435	80765835	+	744	28.0	[10.203943]	[97]	[6.0151424]	[97]	[80765593]	[80765593]
152_20526	chr13	90198506	90198906	+	741	28.0	[10.935475]	[108]	[10.935475]	[108]	[90198690]	[90198690]
152_20535	chr13	90622534	90622934	+	692	28.0	[10.203943]	[212]	[6.0151424]	[212]	[90622770]	[90622770]
152_2054	chr9	131165465	131165865	+	1000	68.0	[5.975493]	[116]	[]	[]	[131165671]	[]
152_20546	chr13	90940002	90940402	+	714	28.0	[5.975493]	[126]	[]	[]	[90940173]	[]
152_20548	chr13	90990193	90990593	+	755	28.0	[5.975493]	[221]	[]	[]	[90990432]	[]
152_20549	chr13	91003359	91003759	+	712	28.0	[]	[]	[5.975493]	[127]	[]	[91003542]
152_20552	chr13	91127842	91128242	+	698	28.0	[10.203943, 6.0151424]	[111, 134]	[6.0151424, 10.203943]	[111, 134]	[91128043, 91128066]	[91128043, 91128066]
152_20553	chr13	91150332	91150732	+	735	28.0	[5.975493]	[146]	[5.975493]	[150]	[91150529]	[91150533]
152_20555	chr13	91264612	91265012	+	543	28.0	[6.0151424]	[200]	[10.203943]	[200]	[91264859]	[91264859]
152_2056	chr1	3281422	3281822	+	1000	67.0	[6.0151424, 6.0151424, 6.0151424, 6.0151424]	[89, 108, 112, 154]	[10.203943, 10.203943, 10.203943, 10.203943]	[89, 108, 112, 154]	[3281590, 3281609, 3281613, 3281655]	[3281590, 3281609, 3281613, 3281655]
152_20565	chr13	91585192	91585592	+	730	28.0	[5.975493]	[118]	[]	[]	[91585398]	[]
152_2057	chr1	16143790	16144190	+	1000	67.0	[6.0151424]	[138]	[10.203943]	[138]	[16144014]	[16144014]
152_20571	chr13	91819603	91820003	+	708	28.0	[10.203943]	[174]	[6.0151424]	[174]	[91819844]	[91819844]
152_20572	chr13	92302089	92302489	+	623	28.0	[6.0151424]	[164]	[10.203943]	[164]	[92302310]	[92302310]
152_20585	chr13	92569652	92570052	+	723	28.0	[6.0151424]	[65]	[10.203943]	[65]	[92569807]	[92569807]
152_20587	chr13	92630660	92631060	+	649	28.0	[5.975493]	[161]	[]	[]	[92630832]	[]
152_20590	chr13	93201251	93201651	+	725	28.0	[10.203943]	[130]	[6.0151424]	[130]	[93201457]	[93201457]
152_20591	chr13	93219318	93219718	+	601	28.0	[5.975493]	[180]	[]	[]	[93219567]	[]
152_20602	chr13	109791083	109791483	+	780	28.0	[6.0151424, 6.0151424]	[110, 122]	[10.203943, 10.203943]	[110, 122]	[109791250, 109791262]	[109791250, 109791262]
152_20605	chr14	22332994	22333394	+	623	28.0	[10.203943]	[130]	[6.0151424]	[130]	[22333220]	[22333220]
152_20617	chr15	22779082	22779482	+	639	28.0	[10.203943]	[138]	[6.0151424]	[138]	[22779313]	[22779313]
152_20618	chr15	36582790	36583190	+	724	28.0	[6.0151424, 6.0151424]	[164, 179]	[10.203943, 10.203943]	[164, 179]	[36583008, 36583023]	[36583008, 36583023]
152_20619	chr15	36960822	36961222	+	753	28.0	[10.203943]	[119]	[6.0151424]	[119]	[36961005]	[36961005]
152_20634	chr15	56767227	56767627	+	598	28.0	[6.0151424]	[128]	[10.203943]	[128]	[56767429]	[56767429]
152_20636	chr15	58987167	58987567	+	546	28.0	[10.203943]	[198]	[6.0151424]	[198]	[58987374]	[58987374]
152_20640	chr15	63508826	63509226	+	608	28.0	[5.975493]	[153]	[]	[]	[63509010]	[]
152_20644	chr15	65903911	65904311	+	745	28.0	[10.203943]	[132]	[6.0151424]	[132]	[65904118]	[65904118]
152_20645	chr15	66896726	66897126	+	647	28.0	[6.0151424]	[171]	[10.203943]	[171]	[66896957]	[66896957]
152_20646	chr15	67902459	67902859	+	775	28.0	[10.935475]	[118]	[5.975493, 10.935475]	[95, 118]	[67902672]	[67902649, 67902672]
152_2065	chr1	159009874	159010274	+	1000	67.0	[6.0151424]	[129]	[10.203943]	[129]	[159010099]	[159010099]
152_20659	chr15	90192184	90192584	+	726	28.0	[5.975493, 6.0151424]	[83, 150]	[5.975493, 10.203943]	[133, 150]	[90192362, 90192429]	[90192412, 90192429]
152_2066	chr1	161730347	161730747	+	1000	67.0	[6.0151424]	[119]	[10.203943]	[119]	[161730554]	[161730554]
152_20663	chr15	97948009	97948409	+	681	28.0	[6.0151424]	[145]	[10.203943, 5.975493]	[145, 149]	[97948247]	[97948247, 97948251]
152_20671	chr16	4253246	4253646	+	621	28.0	[6.0151424]	[104]	[10.203943]	[104]	[4253447]	[4253447]
152_20678	chr16	12835638	12836038	+	724	28.0	[10.203943, 10.203943]	[58, 62]	[6.0151424, 6.0151424]	[58, 62]	[12835790, 12835794]	[12835790, 12835794]
152_2068	chr1	211323412	211323812	+	1000	67.0	[6.0151424, 5.975493]	[65, 110]	[10.203943]	[65]	[211323572, 211323617]	[211323572]
152_2069	chr1	219880265	219880665	+	1000	67.0	[10.203943]	[150]	[6.0151424]	[150]	[219880487]	[219880487]
152_20691	chr16	30406742	30407142	+	717	28.0	[]	[]	[5.975493]	[161]	[]	[30406992]
152_20695	chr16	47465010	47465410	+	770	28.0	[6.0151424]	[91]	[10.203943]	[91]	[47465182]	[47465182]
152_207	chr22	22422587	22422987	+	1000	166.0	[10.203943]	[95]	[6.0151424]	[95]	[22422768]	[22422768]
152_2070	chr1	231046058	231046458	+	1000	67.0	[10.935475]	[105]	[10.935475]	[105]	[231046261]	[231046261]
152_20700	chr16	67311989	67312389	+	776	28.0	[10.935475]	[135]	[10.935475]	[135]	[67312223]	[67312223]
152_20701	chr16	68088855	68089255	+	750	28.0	[6.0151424]	[150]	[10.203943]	[150]	[68089074]	[68089074]
152_20702	chr16	69565225	69565625	+	611	28.0	[10.203943]	[154]	[6.0151424]	[154]	[69565431]	[69565431]
152_20707	chr16	79891354	79891754	+	748	28.0	[6.0151424]	[89]	[10.203943]	[89]	[79891532]	[79891532]
152_20709	chr16	81466496	81466896	+	694	28.0	[6.0151424]	[91]	[10.203943]	[91]	[81466683]	[81466683]
152_20714	chr16	84538375	84538775	+	655	28.0	[10.203943]	[163]	[6.0151424]	[163]	[84538580]	[84538580]
152_20717	chr17	242947	243347	+	648	28.0	[6.0151424, 6.0151424, 6.0151424]	[109, 126, 144]	[10.203943, 10.203943, 10.203943]	[109, 126, 144]	[243154, 243171, 243189]	[243154, 243171, 243189]
152_2072	chr10	22003839	22004239	+	1000	67.0	[6.0151424]	[140]	[10.203943]	[140]	[22004046]	[22004046]
152_20726	chr17	27905380	27905780	+	763	28.0	[10.203943]	[151]	[6.0151424]	[151]	[27905602]	[27905602]
152_20727	chr17	28839768	28840168	+	733	28.0	[10.203943]	[121]	[6.0151424]	[121]	[28839979]	[28839979]
152_20733	chr17	33901361	33901761	+	663	28.0	[10.935475]	[95]	[10.935475]	[95]	[33901553]	[33901553]
152_20735	chr17	35586888	35587288	+	751	28.0	[5.975493]	[148]	[]	[]	[35587082]	[]
152_20736	chr17	38797894	38798294	+	731	28.0	[10.935475]	[73]	[10.935475]	[73]	[38798061]	[38798061]
152_20748	chr17	45784921	45785321	+	724	28.0	[10.203943]	[101]	[6.0151424]	[101]	[45785104]	[45785104]
152_2075	chr10	43399254	43399654	+	1000	67.0	[10.203943]	[145]	[6.0151424]	[145]	[43399498]	[43399498]
152_20751	chr17	47854317	47854717	+	556	28.0	[6.0151424]	[115]	[10.203943]	[115]	[47854505]	[47854505]
152_20753	chr17	48197835	48198235	+	737	28.0	[10.203943, 5.975493]	[120, 177]	[6.0151424]	[120]	[48198022, 48198079]	[48198022]
152_20758	chr17	49779583	49779983	+	764	28.0	[]	[]	[5.975493]	[140]	[]	[49779734]
152_20759	chr17	54865190	54865590	+	727	28.0	[10.203943]	[107]	[6.0151424]	[107]	[54865374]	[54865374]
152_20761	chr17	57735661	57736061	+	735	28.0	[10.935475]	[130]	[10.935475]	[130]	[57735885]	[57735885]
152_20764	chr17	59813805	59814205	+	725	28.0	[6.0151424, 6.0151424, 6.0151424, 6.0151424]	[93, 97, 101, 105]	[10.203943, 10.203943, 10.203943, 10.203943]	[93, 97, 101, 105]	[59813977, 59813981, 59813985, 59813989]	[59813977, 59813981, 59813985, 59813989]
152_20770	chr17	64494307	64494707	+	671	28.0	[10.203943]	[133]	[6.0151424]	[133]	[64494467]	[64494467]
152_20783	chr17_GL000205v2_random	75813	76213	+	709	28.0	[]	[]	[5.975493]	[69]	[]	[75967]
152_20784	chr18	267304	267704	+	703	28.0	[10.935475]	[79]	[10.935475]	[79]	[267483]	[267483]
152_20786	chr18	1408187	1408587	+	616	28.0	[6.0151424]	[74]	[10.203943]	[74]	[1408353]	[1408353]
152_20789	chr18	2708047	2708447	+	552	28.0	[6.0151424]	[120]	[10.203943]	[120]	[2708252]	[2708252]
152_20796	chr18	9130815	9131215	+	752	28.0	[6.0151424]	[94]	[10.203943]	[94]	[9130971]	[9130971]
152_208	chr4	122480933	122481333	+	1000	166.0	[10.203943]	[105]	[6.0151424]	[105]	[122481138]	[122481138]
152_2080	chr12	32031072	32031472	+	1000	67.0	[10.203943]	[145]	[6.0151424]	[145]	[32031293]	[32031293]
152_20803	chr18	23284032	23284432	+	719	28.0	[10.203943]	[80]	[6.0151424]	[80]	[23284187]	[23284187]
152_20809	chr18	36065547	36065947	+	781	28.0	[5.975493, 6.0151424]	[89, 116]	[10.203943]	[116]	[36065732, 36065759]	[36065759]
152_20812	chr18	41947453	41947853	+	790	28.0	[10.203943]	[162]	[6.0151424]	[162]	[41947656]	[41947656]
152_20814	chr18	55735171	55735571	+	558	28.0	[10.203943]	[81]	[6.0151424]	[81]	[55735349]	[55735349]
152_2082	chr12	83313729	83314129	+	1000	67.0	[6.0151424]	[105]	[10.203943]	[105]	[83313926]	[83313926]
152_20824	chr19	8227586	8227986	+	731	28.0	[6.0151424]	[180]	[10.203943]	[180]	[8227835]	[8227835]
152_20834	chr19	17617251	17617651	+	562	28.0	[10.203943]	[61]	[6.0151424]	[61]	[17617402]	[17617402]
152_2084	chr12	124259812	124260212	+	1000	67.0	[5.975493, 10.935475]	[140, 144]	[10.935475, 5.975493]	[144, 156]	[124260032, 124260036]	[124260036, 124260048]
152_20842	chr19	34220494	34220894	+	711	28.0	[]	[]	[5.975493]	[138]	[]	[34220692]
152_20844	chr19	35441408	35441808	+	709	28.0	[5.975493]	[204]	[]	[]	[35441655]	[]
152_20845	chr19	35671803	35672203	+	777	28.0	[5.975493]	[120]	[]	[]	[35672023]	[]
152_2085	chr13	26184759	26185159	+	1000	67.0	[6.0151424, 6.0151424, 6.0151424, 6.0151424]	[138, 142, 146, 150]	[10.203943, 10.203943, 10.203943, 10.203943]	[138, 142, 146, 150]	[26184988, 26184992, 26184996, 26185000]	[26184988, 26184992, 26184996, 26185000]
152_20853	chr19	45398627	45399027	+	729	28.0	[6.0151424]	[162]	[10.203943]	[162]	[45398852]	[45398852]
152_20857	chr19	46909266	46909666	+	617	28.0	[10.203943]	[115]	[6.0151424]	[115]	[46909465]	[46909465]
152_2086	chr14	100645251	100645651	+	1000	67.0	[6.0151424]	[178]	[10.203943]	[178]	[100645496]	[100645496]
152_20861	chr19	50050831	50051231	+	771	28.0	[10.203943]	[118]	[6.0151424]	[118]	[50051047]	[50051047]
152_20866	chr19	55166789	55167189	+	625	28.0	[10.203943]	[103]	[6.0151424]	[103]	[55166978]	[55166978]
152_2087	chr15	51381165	51381565	+	1000	67.0	[6.0151424]	[104]	[10.203943]	[104]	[51381356]	[51381356]
152_20870	chr2	10030318	10030718	+	705	28.0	[10.203943]	[201]	[6.0151424]	[201]	[10030555]	[10030555]
152_20879	chr2	42809564	42809964	+	736	28.0	[]	[]	[5.975493]	[88]	[]	[42809719]
152_20887	chr2	62501683	62502083	+	749	28.0	[]	[]	[5.975493]	[131]	[]	[62501889]
152_20890	chr2	64638088	64638488	+	726	28.0	[6.0151424]	[120]	[10.203943]	[120]	[64638253]	[64638253]
152_20896	chr2	68918251	68918651	+	707	28.0	[6.0151424]	[109]	[10.203943]	[109]	[68918411]	[68918411]
152_20897	chr2	69181839	69182239	+	774	28.0	[]	[]	[5.975493]	[144]	[]	[69182073]
152_209	chr7	107167659	107168059	+	1000	166.0	[10.203943]	[143]	[6.0151424]	[143]	[107167883]	[107167883]
152_20906	chr2	101307691	101308091	+	674	28.0	[10.935475]	[121]	[10.935475]	[121]	[101307901]	[101307901]
152_20907	chr2	105449189	105449589	+	764	28.0	[6.0151424]	[161]	[10.203943]	[161]	[105449430]	[105449430]
152_20908	chr2	108530694	108531094	+	688	28.0	[10.935475]	[137]	[10.935475]	[137]	[108530921]	[108530921]
152_2091	chr17	32794602	32795002	+	1000	67.0	[6.0151424]	[123]	[10.203943]	[123]	[32794822]	[32794822]
152_20912	chr2	127294931	127295331	+	811	28.0	[10.203943, 10.203943, 10.203943]	[190, 194, 198]	[6.0151424, 6.0151424, 6.0151424]	[190, 194, 198]	[127295145, 127295149, 127295153]	[127295145, 127295149, 127295153]
152_20913	chr2	127453399	127453799	+	646	28.0	[10.203943]	[137]	[6.0151424]	[137]	[127453605]	[127453605]
152_20919	chr2	156331917	156332317	+	753	28.0	[10.203943]	[149]	[6.0151424]	[149]	[156332151]	[156332151]
152_2092	chr17	57010015	57010415	+	1000	67.0	[6.0151424]	[125]	[10.203943]	[125]	[57010227]	[57010227]
152_20920	chr2	156386374	156386774	+	619	28.0	[]	[]	[5.975493]	[212]	[]	[156386613]
152_20931	chr2	171703645	171704045	+	725	28.0	[6.0151424]	[111]	[10.203943]	[111]	[171703850]	[171703850]
152_20935	chr2	174000746	174001146	+	757	28.0	[6.0151424]	[100]	[10.203943]	[100]	[174000922]	[174000922]
