#PeakID(python identify_motif.py ./ENCODE_processed_files/KLF13_idr.fa KLF13 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
92_4530	chr22	36506696	36507096	+	1000	43.5	[5.098918, 4.0315433]	[106, 148]	[]	[]	[36506901, 36506943]	[]
92_4532	chr3	4303266	4303666	+	1000	43.5	[]	[]	[8.136913]	[189]	[]	[4303485]
92_4537	chr3	48717021	48717421	+	1000	43.5	[11.1475]	[128]	[]	[]	[48717233]	[]
92_4540	chr3	158768308	158768708	+	1000	43.5	[6.226648]	[105]	[]	[]	[158768502]	[]
92_4549	chr5	149960646	149961046	+	1000	43.5	[9.02395]	[123]	[]	[]	[149960831]	[]
92_4553	chr6	30672692	30673092	+	1000	43.5	[3.9962428]	[143]	[]	[]	[30672884]	[]
92_4554	chr6	31137505	31137905	+	1000	43.5	[]	[]	[4.859356]	[167]	[]	[31137742]
92_4558	chr6	158869943	158870343	+	1000	43.5	[5.2988057]	[97]	[]	[]	[158870139]	[]
92_456	chr16	31179990	31180390	+	1000	110.0	[]	[]	[8.550205]	[188]	[]	[31180234]
92_4562	chr7	77122245	77122645	+	1000	43.5	[3.193031]	[134]	[]	[]	[77122415]	[]
92_4566	chr7	129780405	129780805	+	937	43.5	[]	[]	[5.209751, 4.455332]	[108, 113]	[]	[129780570, 129780575]
92_4570	chr8	27614452	27614852	+	552	43.5	[5.1500425]	[200]	[]	[]	[27614691]	[]
92_4572	chr8	100559615	100560015	+	1000	43.5	[8.161438]	[168]	[3.501512]	[182]	[100559837]	[100559851]
92_4573	chr8	123042152	123042552	+	1000	43.5	[4.7908754]	[121]	[]	[]	[123042308]	[]
92_4574	chr9	37464977	37465377	+	697	43.5	[4.5481257, 8.554816]	[64, 149]	[]	[]	[37465139, 37465224]	[]
92_4576	chr9	127771156	127771556	+	1000	43.5	[12.981929, 13.119842]	[177, 189]	[]	[]	[127771352, 127771364]	[]
92_458	chr3	194633507	194633907	+	1000	110.0	[]	[]	[19.845394]	[130]	[]	[194633730]
92_4583	chr9	133004186	133004586	+	1000	43.5	[5.1806345]	[147]	[]	[]	[133004383]	[]
92_4597	chr1	225428167	225428567	+	1000	43.0	[]	[]	[5.81175]	[162]	[]	[225428413]
92_4604	chr11	3834433	3834833	+	1000	43.0	[]	[]	[8.599696, 3.6780462]	[170, 183]	[]	[3834660, 3834673]
92_461	chr1	32394267	32394667	+	1000	109.5	[7.7089047]	[100]	[]	[]	[32394465]	[]
92_4612	chr12	6752878	6753278	+	1000	43.0	[5.59281]	[91]	[]	[]	[6753055]	[]
92_4616	chr12	53159301	53159701	+	1000	43.0	[4.4415035]	[175]	[]	[]	[53159535]	[]
92_462	chr11	18322065	18322465	+	1000	109.5	[13.33466]	[125]	[]	[]	[18322260]	[]
92_4624	chr14	60980968	60981368	+	1000	43.0	[6.329966]	[66]	[]	[]	[60981130]	[]
92_4635	chr17	4967711	4968111	+	1000	43.0	[3.899134]	[158]	[]	[]	[4967958]	[]
92_4638	chr17	39450849	39451249	+	1000	43.0	[8.057519]	[63]	[]	[]	[39451004]	[]
92_464	chr19	17075292	17075692	+	1000	109.5	[13.629023]	[84]	[5.4502783]	[126]	[17075471]	[17075513]
92_4640	chr19	12791151	12791551	+	1000	43.0	[3.7268834]	[160]	[4.985957]	[217]	[12791330]	[12791387]
92_4643	chr19	40603746	40604146	+	852	43.0	[]	[]	[7.4463673, 3.5173218]	[135, 145]	[]	[40603969, 40603979]
92_4654	chr2	218568595	218568995	+	931	43.0	[]	[]	[9.271062]	[180]	[]	[218568826]
92_4655	chr20	23361614	23362014	+	1000	43.0	[4.6571546]	[165]	[]	[]	[23361853]	[]
92_4669	chr22	22524434	22524834	+	997	43.0	[]	[]	[8.623093, 7.967925]	[150, 179]	[]	[22524639, 22524668]
92_4671	chr22	22603404	22603804	+	1000	43.0	[]	[]	[4.3789873]	[207]	[]	[22603631]
92_4686	chr4	55853554	55853954	+	970	43.0	[]	[]	[11.967475]	[138]	[]	[55853714]
92_469	chr11	9573000	9573400	+	1000	109.0	[15.915704, 7.0468864]	[64, 73]	[]	[]	[9573161, 9573170]	[]
92_4695	chr6	36423143	36423543	+	1000	43.0	[5.521951]	[101]	[]	[]	[36423325]	[]
92_4698	chr6	143060237	143060637	+	1000	43.0	[5.160146]	[197]	[]	[]	[143060472]	[]
92_4699	chr6	149717515	149717915	+	1000	43.0	[]	[]	[6.9112897]	[167]	[]	[149717766]
92_470	chr6	30571178	30571578	+	1000	109.0	[12.941865]	[105]	[5.1454086]	[147]	[30571333]	[30571375]
92_4707	chr7	67302072	67302472	+	1000	43.0	[16.42464]	[186]	[]	[]	[67302276]	[]
92_4708	chr7	100874754	100875154	+	1000	43.0	[]	[]	[4.1009455]	[108]	[]	[100874916]
92_4712	chr7	149838246	149838646	+	639	43.0	[5.5608006]	[199]	[]	[]	[149838483]	[]
92_4715	chr7	156949587	156949987	+	1000	43.0	[]	[]	[5.968974]	[115]	[]	[156949784]
92_4716	chr8	23589495	23589895	+	1000	43.0	[12.722741]	[153]	[]	[]	[23589744]	[]
92_4718	chr8	128427804	128428204	+	1000	43.0	[3.1601374]	[175]	[]	[]	[128427987]	[]
92_4721	chr8	143939575	143939975	+	1000	43.0	[6.4875445]	[69]	[]	[]	[143939732]	[]
92_4722	chr9	97013507	97013907	+	720	43.0	[19.379158, 5.9297247]	[158, 194]	[]	[]	[97013703, 97013739]	[]
92_4723	chr9	127828407	127828807	+	1000	43.0	[17.597673]	[140]	[3.6341388]	[117]	[127828598]	[127828575]
92_4724	chr9	128204113	128204513	+	1000	43.0	[11.719264]	[178]	[]	[]	[128204314]	[]
92_4726	chr9	128947433	128947833	+	1000	43.0	[]	[]	[8.999561]	[223]	[]	[128947670]
92_4738	chr1	9539846	9540246	+	1000	42.5	[6.910123]	[193]	[]	[]	[9540091]	[]
92_4743	chr1	37255372	37255772	+	1000	42.5	[]	[]	[5.160146]	[174]	[]	[37255584]
92_4748	chr1	156505056	156505456	+	1000	42.5	[9.776358]	[151]	[]	[]	[156505263]	[]
92_475	chr10	50660152	50660552	+	1000	107.0	[]	[]	[6.1453786]	[123]	[]	[50660367]
92_4751	chr1	225444761	225445161	+	1000	42.5	[]	[]	[11.169923]	[208]	[]	[225445008]
92_4760	chr10	96089700	96090100	+	1000	42.5	[8.547197]	[66]	[]	[]	[96089863]	[]
92_4762	chr11	62787259	62787659	+	1000	42.5	[]	[]	[6.815494]	[192]	[]	[62787490]
92_4766	chr12	46371176	46371576	+	971	42.5	[]	[]	[4.439422]	[173]	[]	[46371391]
92_4770	chr15	49155531	49155931	+	1000	42.5	[8.382714]	[148]	[]	[]	[49155755]	[]
92_4771	chr15	75201946	75202346	+	873	42.5	[]	[]	[3.6246455, 5.859085]	[121, 123]	[]	[75202122, 75202124]
92_4772	chr15	75453720	75454120	+	1000	42.5	[6.225385]	[103]	[]	[]	[75453914]	[]
92_4776	chr16	4271260	4271660	+	1000	42.5	[8.853364, 5.4288354]	[161, 181]	[]	[]	[4271438, 4271458]	[]
92_478	chr6	150866107	150866507	+	1000	107.0	[]	[]	[9.332248]	[69]	[]	[150866275]
92_4785	chr17	42780026	42780426	+	870	42.5	[]	[]	[4.8141994]	[112]	[]	[42780235]
92_4787	chr17	43791628	43792028	+	832	42.5	[]	[]	[6.1188717]	[162]	[]	[43791857]
92_479	chr7	26200787	26201187	+	1000	107.0	[8.240206]	[166]	[]	[]	[26200996]	[]
92_4798	chr19	6767442	6767842	+	1000	42.5	[11.018307, 15.65681, 8.001835]	[70, 105, 143]	[]	[]	[6767600, 6767635, 6767673]	[]
92_480	chr9	131046687	131047087	+	1000	107.0	[5.5608006]	[156]	[]	[]	[131046899]	[]
92_4801	chr19	15836706	15837106	+	1000	42.5	[3.4943547]	[163]	[]	[]	[15836917]	[]
92_4804	chr19	45245433	45245833	+	778	42.5	[3.5968056]	[96]	[]	[]	[45245599]	[]
92_4807	chr2	64751329	64751729	+	1000	42.5	[]	[]	[3.613272]	[117]	[]	[64751515]
92_4811	chr2	177618807	177619207	+	1000	42.5	[3.3351636]	[220]	[4.9736223]	[165]	[177619048]	[177618993]
92_4829	chr22	22746629	22747029	+	1000	42.5	[]	[]	[5.6759877]	[155]	[]	[22746865]
92_483	chr1	207751884	207752284	+	1000	106.0	[16.915667]	[89]	[]	[]	[207752063]	[]
92_4832	chr22	22916172	22916572	+	1000	42.5	[6.108476]	[73]	[]	[]	[22916343]	[]
92_4834	chr22	23237139	23237539	+	1000	42.5	[5.018397]	[179]	[5.5714426]	[208]	[23237328]	[23237357]
92_4836	chr3	49021372	49021772	+	892	42.5	[17.662949, 19.770683]	[81, 122]	[]	[]	[49021549, 49021590]	[]
92_4840	chr3	195961220	195961620	+	848	42.5	[]	[]	[7.672265, 5.3176064]	[110, 137]	[]	[195961384, 195961411]
92_4842	chr4	1410424	1410824	+	1000	42.5	[5.1454086]	[101]	[]	[]	[1410614]	[]
92_4844	chr5	472717	473117	+	940	42.5	[]	[]	[5.2744]	[170]	[]	[472966]
92_485	chr7	139359378	139359778	+	1000	106.0	[]	[]	[7.737875]	[103]	[]	[139359545]
92_4851	chr5	179698286	179698686	+	1000	42.5	[5.8660603]	[150]	[]	[]	[179698485]	[]
92_4860	chr7	102279519	102279919	+	1000	42.5	[]	[]	[9.160965]	[72]	[]	[102279685]
92_4867	chr8	48514376	48514776	+	1000	42.5	[]	[]	[4.962722]	[144]	[]	[48514578]
92_4871	chr9	94374215	94374615	+	721	42.5	[]	[]	[5.9297247, 19.379158]	[127, 163]	[]	[94374377, 94374413]
92_4872	chr9	130712465	130712865	+	1000	42.5	[]	[]	[3.4731417]	[200]	[]	[130712667]
92_488	chr21	36060224	36060624	+	1000	105.5	[]	[]	[5.874869]	[61]	[]	[36060382]
92_4882	chr9	135480574	135480974	+	952	42.5	[11.795738, 4.7597733]	[108, 149]	[]	[]	[135480782, 135480823]	[]
92_4892	chr1	26161488	26161888	+	1000	42.0	[]	[]	[4.29091]	[161]	[]	[26161733]
92_4897	chr1	36374541	36374941	+	1000	42.0	[6.230474]	[138]	[]	[]	[36374701]	[]
92_4898	chr1	51729301	51729701	+	1000	42.0	[6.4223237]	[81]	[5.6973915]	[117]	[51729475]	[51729511]
92_491	chr6	145964182	145964582	+	1000	105.5	[13.212533]	[131]	[]	[]	[145964388]	[]
92_4911	chr1	247111852	247112252	+	1000	42.0	[]	[]	[6.4288836]	[133]	[]	[247112015]
92_4914	chr10	87818060	87818460	+	765	42.0	[]	[]	[3.7537422, 12.791278]	[125, 183]	[]	[87818250, 87818308]
92_4915	chr10	132331999	132332399	+	1000	42.0	[]	[]	[3.5955887]	[186]	[]	[132332236]
92_4916	chr11	726618	727018	+	1000	42.0	[16.241953]	[118]	[]	[]	[726774]	[]
92_4919	chr11	57711730	57712130	+	1000	42.0	[14.559984]	[88]	[]	[]	[57711900]	[]
92_4924	chr11	67630441	67630841	+	1000	42.0	[7.542593]	[177]	[]	[]	[67630686]	[]
92_4925	chr11	72793647	72794047	+	1000	42.0	[]	[]	[3.8719044]	[104]	[]	[72793831]
92_4927	chr11	82900438	82900838	+	1000	42.0	[3.7679195]	[149]	[]	[]	[82900607]	[]
92_4929	chr11	108593445	108593845	+	1000	42.0	[7.319682, 5.5517106]	[105, 142]	[]	[]	[108593649, 108593686]	[]
92_4930	chr12	6891008	6891408	+	1000	42.0	[]	[]	[11.1475]	[111]	[]	[6891201]
92_4931	chr12	49092097	49092497	+	1000	42.0	[]	[]	[6.4800496]	[86]	[]	[49092275]
92_4944	chr15	72231067	72231467	+	888	42.0	[5.440286, 11.1475]	[107, 146]	[]	[]	[72231251, 72231290]	[]
92_495	chr1	111755412	111755812	+	1000	105.0	[]	[]	[6.849096, 4.3221884]	[103, 155]	[]	[111755581, 111755633]
92_4951	chr17	58352060	58352460	+	1000	42.0	[5.0799255]	[112]	[]	[]	[58352270]	[]
92_4956	chr19	10251976	10252376	+	1000	42.0	[]	[]	[7.2887416]	[172]	[]	[10252164]
92_4957	chr19	11504948	11505348	+	992	42.0	[]	[]	[10.964813]	[100]	[]	[11505143]
92_4963	chr19	49148645	49149045	+	946	42.0	[]	[]	[3.6875775, 15.199458]	[97, 187]	[]	[49148799, 49148889]
92_4964	chr19	51002670	51003070	+	1000	42.0	[]	[]	[9.735496, 8.596844]	[172, 198]	[]	[51002889, 51002915]
92_4968	chr2	73926824	73927224	+	1000	42.0	[]	[]	[3.114224]	[56]	[]	[73926978]
92_4969	chr2	118088032	118088432	+	1000	42.0	[]	[]	[3.4580293]	[121]	[]	[118088186]
92_4970	chr2	121074941	121075341	+	1000	42.0	[]	[]	[3.8837893]	[82]	[]	[121075098]
92_4974	chr22	19765409	19765809	+	1000	42.0	[4.446633]	[141]	[3.1220574]	[219]	[19765575]	[19765653]
92_498	chr12	120686507	120686907	+	1000	105.0	[17.597673]	[183]	[]	[]	[120686751]	[]
92_499	chr1	1658989	1659389	+	1000	104.5	[14.205183]	[147]	[]	[]	[1659224]	[]
92_4993	chr22	23287949	23288349	+	830	42.0	[]	[]	[7.311149]	[171]	[]	[23288192]
92_4994	chr3	10026241	10026641	+	1000	42.0	[]	[]	[6.323546]	[150]	[]	[10026488]
92_5001	chr3	196942086	196942486	+	1000	42.0	[3.5517254]	[123]	[]	[]	[196942257]	[]
92_5006	chr5	68434084	68434484	+	1000	42.0	[]	[]	[4.318804]	[134]	[]	[68434294]
92_5012	chr6	31781727	31782127	+	1000	42.0	[]	[]	[14.279181]	[175]	[]	[31781977]
92_5013	chr6	41940245	41940645	+	739	42.0	[]	[]	[12.768627]	[109]	[]	[41940426]
92_5022	chr7	100430001	100430401	+	1000	42.0	[4.761035]	[196]	[5.7711387]	[120]	[100430232]	[100430156]
92_5030	chr9	127786415	127786815	+	1000	42.0	[]	[]	[6.083707]	[132]	[]	[127786640]
92_504	chr7	121396291	121396691	+	1000	104.5	[4.029471]	[86]	[]	[]	[121396476]	[]
92_5040	chr1	7827357	7827757	+	835	41.5	[5.604236]	[98]	[]	[]	[7827551]	[]
92_5043	chr1	44674241	44674641	+	1000	41.5	[3.2550294]	[158]	[]	[]	[44674486]	[]
92_5047	chr1	201170976	201171376	+	1000	41.5	[]	[]	[5.428102]	[120]	[]	[201171173]
92_5049	chr1	211258781	211259181	+	1000	41.5	[]	[]	[6.2773323]	[148]	[]	[211258971]
92_5057	chr11	62025491	62025891	+	1000	41.5	[10.249379]	[156]	[]	[]	[62025733]	[]
92_5058	chr11	66510389	66510789	+	1000	41.5	[]	[]	[5.150312]	[129]	[]	[66510608]
92_5060	chr11	113689693	113690093	+	947	41.5	[7.7742047]	[67]	[]	[]	[113689856]	[]
92_507	chr2	11465744	11466144	+	1000	104.0	[5.31069]	[118]	[]	[]	[11465949]	[]
92_5079	chr17	50200474	50200874	+	1000	41.5	[5.768968]	[75]	[4.9150224]	[136]	[50200632]	[50200693]
92_508	chr4	151099405	151099805	+	1000	104.0	[9.772459, 7.6855345]	[115, 144]	[]	[]	[151099583, 151099612]	[]
92_5083	chr19	1690841	1691241	+	551	41.5	[16.915667, 9.79178, 4.331798, 3.7741902]	[98, 111, 143, 148]	[]	[]	[1690996, 1691009, 1691041, 1691046]	[]
92_5086	chr19	16660104	16660504	+	1000	41.5	[9.6826725]	[105]	[3.4417746]	[185]	[16660257]	[16660337]
92_5087	chr19	34359341	34359741	+	556	41.5	[]	[]	[7.416447]	[134]	[]	[34359555]
92_509	chr10	72215870	72216270	+	1000	103.5	[3.4574063]	[91]	[]	[]	[72216050]	[]
92_5094	chr2	159285867	159286267	+	775	41.5	[]	[]	[3.427914, 3.9644063, 5.5517106]	[190, 192, 201]	[]	[159286088, 159286090, 159286099]
92_5096	chr20	3710853	3711253	+	1000	41.5	[8.6840105, 8.430917]	[67, 120]	[]	[]	[3711010, 3711063]	[]
92_5097	chr20	18288041	18288441	+	1000	41.5	[]	[]	[12.255271]	[131]	[]	[18288208]
92_510	chr17_GL000205v2_random	56195	56595	+	1000	103.5	[5.4472404]	[187]	[]	[]	[56437]	[]
92_5102	chr22	20115669	20116069	+	1000	41.5	[4.638989]	[86]	[]	[]	[20115833]	[]
92_512	chr19	48321817	48322217	+	1000	103.5	[17.597673, 3.4851966, 14.072287]	[148, 163, 185]	[3.8563]	[103]	[48322017, 48322032, 48322054]	[48321972]
92_5125	chr3	14432104	14432504	+	993	41.5	[9.69511]	[171]	[]	[]	[14432326]	[]
92_5130	chr3	52197801	52198201	+	1000	41.5	[8.501323]	[154]	[7.879637]	[140]	[52198039]	[52198025]
92_5134	chr3	195442574	195442974	+	1000	41.5	[5.5509768]	[99]	[6.563344]	[164]	[195442734]	[195442799]
92_5138	chr5	54310595	54310995	+	1000	41.5	[]	[]	[4.191482]	[124]	[]	[54310772]
92_5139	chr5	134524676	134525076	+	1000	41.5	[11.504138, 3.9176383]	[112, 146]	[]	[]	[134524839, 134524873]	[]
92_5142	chr6	26659200	26659600	+	1000	41.5	[4.5112214]	[142]	[]	[]	[26659397]	[]
92_5146	chr6	35467774	35468174	+	1000	41.5	[5.6911006, 4.2524457]	[166, 223]	[]	[]	[35467945, 35468002]	[]
92_5154	chr7	30284079	30284479	+	1000	41.5	[4.049881, 9.068399]	[111, 121]	[]	[]	[30284244, 30284254]	[]
92_516	chr13	45120216	45120616	+	1000	103.0	[15.850429]	[106]	[]	[]	[45120396]	[]
92_5163	chr8	100952090	100952490	+	1000	41.5	[3.210217]	[106]	[]	[]	[100952253]	[]
92_5164	chr9	104747944	104748344	+	801	41.5	[7.586923, 5.035635]	[176, 190]	[]	[]	[104748121, 104748135]	[]
92_5181	chr1	27914206	27914606	+	1000	41.0	[5.260941]	[72]	[]	[]	[27914368]	[]
92_5182	chr1	29124428	29124828	+	1000	41.0	[]	[]	[5.7941813]	[85]	[]	[29124600]
92_5193	chr1	179877615	179878015	+	1000	41.0	[4.5319777]	[105]	[]	[]	[179877815]	[]
92_5198	chr10	68406349	68406749	+	802	41.0	[8.274402]	[117]	[3.8386796]	[97]	[68406551]	[68406531]
92_520	chr2	73214091	73214491	+	1000	103.0	[]	[]	[11.129346]	[122]	[]	[73214301]
92_5202	chr11	9314363	9314763	+	1000	41.0	[4.1027694]	[177]	[]	[]	[9314612]	[]
92_5203	chr11	10899360	10899760	+	885	41.0	[]	[]	[7.3344183]	[95]	[]	[10899548]
92_5208	chr11	72080402	72080802	+	947	41.0	[10.964813]	[148]	[]	[]	[72080556]	[]
92_5209	chr11	72112679	72113079	+	1000	41.0	[5.352539]	[110]	[3.794426]	[147]	[72112837]	[72112874]
92_521	chr22	19144507	19144907	+	1000	103.0	[]	[]	[8.057519]	[109]	[]	[19144688]
92_5212	chr12	50400682	50401082	+	936	41.0	[]	[]	[3.7508602, 3.950581]	[154, 215]	[]	[50400844, 50400905]
92_5214	chr12	70660769	70661169	+	1000	41.0	[]	[]	[3.7824202]	[194]	[]	[70661013]
92_5216	chr12	132560944	132561344	+	961	41.0	[]	[]	[14.494709]	[133]	[]	[132561096]
92_5233	chr17	74463597	74463997	+	874	41.0	[]	[]	[14.494709]	[156]	[]	[74463790]
92_5234	chr17	81937141	81937541	+	896	41.0	[9.772459]	[130]	[]	[]	[81937301]	[]
92_5235	chr17	82097200	82097600	+	1000	41.0	[4.6178064]	[131]	[]	[]	[82097426]	[]
92_524	chr9	128275969	128276369	+	1000	103.0	[4.4781404]	[140]	[21.126402, 7.7841644]	[64, 80]	[128276208]	[128276132, 128276148]
92_5240	chr19	2165107	2165507	+	1000	41.0	[]	[]	[6.349069]	[123]	[]	[2165324]
92_5249	chr2	10448728	10449128	+	966	41.0	[]	[]	[10.0060835]	[204]	[]	[10448937]
92_525	chr11	72223093	72223493	+	1000	102.5	[]	[]	[9.609094, 7.4394264]	[121, 183]	[]	[72223272, 72223334]
92_5251	chr2	25361859	25362259	+	1000	41.0	[]	[]	[6.7078037]	[99]	[]	[25362047]
92_5255	chr2	54330501	54330901	+	1000	41.0	[3.3047507, 3.9499428]	[152, 227]	[]	[]	[54330658, 54330733]	[]
92_5257	chr2	55617636	55618036	+	1000	41.0	[6.7856784]	[148]	[]	[]	[55617817]	[]
92_526	chr16	2603170	2603570	+	1000	102.5	[]	[]	[6.492961]	[145]	[]	[2603387]
92_5262	chr2	178413629	178414029	+	1000	41.0	[3.9766963]	[158]	[]	[]	[178413855]	[]
92_5268	chr21	43810794	43811194	+	903	41.0	[]	[]	[3.5481067]	[89]	[]	[43810956]
92_527	chr17	17206296	17206696	+	1000	102.5	[16.40532, 8.850024]	[110, 162]	[]	[]	[17206471, 17206523]	[]
92_5297	chr5	91280565	91280965	+	811	41.0	[6.775142]	[117]	[4.5098305, 3.7600129]	[90, 93]	[91280764]	[91280737, 91280740]
92_531	chr22	21657410	21657810	+	1000	102.5	[]	[]	[3.1750994]	[203]	[]	[21657647]
92_5312	chr6	87589833	87590233	+	1000	41.0	[3.899134]	[106]	[]	[]	[87589998]	[]
92_5314	chr6	158999954	159000354	+	1000	41.0	[12.021521]	[144]	[]	[]	[159000149]	[]
92_5316	chr7	73822426	73822826	+	596	41.0	[]	[]	[11.890459]	[76]	[]	[73822597]
92_5318	chr7	111561846	111562246	+	1000	41.0	[3.1803195, 12.016902]	[81, 126]	[3.6513958, 7.1174197]	[150, 152]	[111562022, 111562067]	[111562091, 111562093]
92_532	chr1	23344514	23344914	+	1000	102.0	[11.030088]	[86]	[]	[]	[23344691]	[]
92_5327	chr8	12753981	12754381	+	1000	41.0	[5.541671]	[174]	[]	[]	[12754213]	[]
92_5328	chr8	27361721	27362121	+	1000	41.0	[3.4360228]	[148]	[]	[]	[27361956]	[]
92_5330	chr8	60651787	60652187	+	1000	41.0	[5.790839]	[143]	[]	[]	[60651943]	[]
92_5331	chr8	73293990	73294390	+	1000	41.0	[11.495227]	[131]	[]	[]	[73294155]	[]
92_5348	chrX	48539347	48539747	+	886	41.0	[]	[]	[7.5126653]	[191]	[]	[48539582]
92_535	chr17	28743676	28744076	+	1000	102.0	[]	[]	[3.8467839, 6.754078]	[104, 151]	[]	[28743862, 28743909]
92_5350	chr1	1059504	1059904	+	1000	40.5	[]	[]	[6.37393]	[97]	[]	[1059664]
92_5351	chr1	19312076	19312476	+	971	40.5	[]	[]	[7.44739]	[176]	[]	[19312256]
92_5359	chr1	149927601	149928001	+	818	40.5	[]	[]	[4.3949575, 6.936765]	[220, 232]	[]	[149927835, 149927847]
92_536	chr2	134918574	134918974	+	1000	102.0	[3.943964]	[142]	[3.5277724, 6.1468544]	[105, 131]	[134918777]	[134918740, 134918766]
92_5363	chr1	197775131	197775531	+	1000	40.5	[3.4905066]	[168]	[6.7346525]	[229]	[197775312]	[197775373]
92_5366	chr1	247210542	247210942	+	1000	40.5	[]	[]	[3.375389]	[136]	[]	[247210760]
92_5368	chr10	46284654	46285054	+	1000	40.5	[5.452988]	[68]	[]	[]	[46284812]	[]
92_5370	chr10	110918494	110918894	+	1000	40.5	[]	[]	[6.247072]	[113]	[]	[110918698]
92_5372	chr11	62791851	62792251	+	1000	40.5	[8.504665]	[133]	[]	[]	[62792069]	[]
92_5377	chr12	116737981	116738381	+	1000	40.5	[]	[]	[4.582663]	[153]	[]	[116738204]
92_5378	chr12	120904295	120904695	+	1000	40.5	[3.9487834, 3.2879279]	[160, 162]	[]	[]	[120904534, 120904536]	[]
92_5383	chr15	65792269	65792669	+	827	40.5	[3.3345308]	[132]	[7.3755126]	[82]	[65792473]	[65792423]
92_539	chr1	179293569	179293969	+	1000	101.0	[]	[]	[6.7217064]	[121]	[]	[179293768]
92_5391	chr16	29961780	29962180	+	709	40.5	[7.079629]	[135]	[4.0818214]	[205]	[29961942]	[29962012]
92_5399	chr17	75845233	75845633	+	1000	40.5	[5.2375145]	[145]	[]	[]	[75845446]	[]
92_5401	chr17	82647689	82648089	+	934	40.5	[]	[]	[15.850429]	[140]	[]	[82647915]
92_5404	chr19	980451	980851	+	1000	40.5	[]	[]	[6.349069]	[173]	[]	[980659]
92_5405	chr19	1249758	1250158	+	1000	40.5	[6.3301635]	[172]	[]	[]	[1249984]	[]
92_5407	chr19	5719889	5720289	+	1000	40.5	[6.5384827]	[145]	[]	[]	[5720040]	[]
92_541	chr16	67481004	67481404	+	1000	101.0	[]	[]	[21.126402]	[154]	[]	[67481222]
92_5410	chr19	13774246	13774646	+	1000	40.5	[3.6956968]	[143]	[]	[]	[13774449]	[]
92_5414	chr19	54463828	54464228	+	1000	40.5	[9.618609, 5.5529346, 3.8533087]	[148, 189, 221]	[]	[]	[54464002, 54464043, 54464075]	[]
92_5415	chr2	26503401	26503801	+	1000	40.5	[]	[]	[5.070967]	[213]	[]	[26503647]
92_5419	chr2	58240879	58241279	+	776	40.5	[7.963848]	[136]	[]	[]	[58241097]	[]
92_5427	chr20	347706	348106	+	678	40.5	[8.6840105]	[105]	[4.1480665]	[157]	[347886]	[347938]
92_5428	chr20	760919	761319	+	654	40.5	[]	[]	[6.069744]	[182]	[]	[761147]
92_5429	chr20	23147916	23148316	+	1000	40.5	[4.2634296]	[157]	[]	[]	[23148091]	[]
92_5430	chr20	50321316	50321716	+	1000	40.5	[3.1631978, 13.193319]	[110, 130]	[]	[]	[50321526, 50321546]	[]
92_545	chr8	10839765	10840165	+	1000	101.0	[]	[]	[7.489578, 5.7413254]	[82, 138]	[]	[10839933, 10839989]
92_5457	chr22	39502046	39502446	+	1000	40.5	[]	[]	[11.1475]	[133]	[]	[39502235]
92_5459	chr3	42881007	42881407	+	1000	40.5	[]	[]	[8.199799]	[150]	[]	[42881236]
92_5463	chr4	56467337	56467737	+	1000	40.5	[4.9293103]	[103]	[]	[]	[56467521]	[]
92_5470	chr5	131634961	131635361	+	1000	40.5	[9.201964]	[148]	[]	[]	[131635178]	[]
92_548	chr16	57994801	57995201	+	1000	100.5	[]	[]	[16.915667]	[123]	[]	[57995013]
92_5490	chr7	116210201	116210601	+	842	40.5	[4.204776]	[101]	[]	[]	[116210400]	[]
92_5491	chr7	116671817	116672217	+	975	40.5	[]	[]	[4.56176]	[115]	[]	[116672032]
92_5492	chr8	1745566	1745966	+	1000	40.5	[7.0548925]	[132]	[]	[]	[1745785]	[]
92_5497	chr9	111896472	111896872	+	1000	40.5	[]	[]	[7.5822716]	[143]	[]	[111896709]
92_5505	chrUn_KI270742v1	11655	12055	+	910	40.5	[5.542185]	[102]	[]	[]	[11843]	[]
92_5511	chr1	32222124	32222524	+	1000	40.0	[5.37029, 8.056985]	[106, 120]	[3.9018793]	[79]	[32222310, 32222324]	[32222283]
92_5516	chr1	110060072	110060472	+	1000	40.0	[3.4051945, 3.9688165]	[117, 172]	[]	[]	[110060253, 110060308]	[]
92_5523	chr1	201567042	201567442	+	713	40.0	[]	[]	[6.338597]	[94]	[]	[201567217]
92_5537	chr11	28110029	28110429	+	965	40.0	[8.566522]	[103]	[]	[]	[28110191]	[]
92_5539	chr11	76670635	76671035	+	584	40.0	[18.662912]	[109]	[]	[]	[76670801]	[]
92_554	chr1	44029987	44030387	+	1000	100.0	[]	[]	[6.6098166, 7.1026683]	[69, 127]	[]	[44030150, 44030208]
92_5543	chr12	27014268	27014668	+	1000	40.0	[]	[]	[3.8155138, 4.153974]	[94, 123]	[]	[27014433, 27014462]
92_5549	chr12	68807764	68808164	+	1000	40.0	[4.380921]	[159]	[]	[]	[68807997]	[]
92_5559	chr14	49634181	49634581	+	1000	40.0	[3.788312]	[155]	[]	[]	[49634411]	[]
92_556	chr10	71773396	71773796	+	1000	100.0	[6.0456038, 3.7098336]	[88, 104]	[]	[]	[71773570, 71773586]	[]
