#PeakID(python identify_motif.py ./ENCODE_processed_files/ELF4_idr.fa ELF4 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
765_3460	chr4	56466356	56466756	+	1000	74.0	[8.948737]	[89]	[]	[]	[56466527]	[]
765_3461	chr5	76319741	76320141	+	1000	74.0	[9.009658]	[117]	[]	[]	[76319932]	[]
765_3465	chr7	113142314	113142714	+	1000	74.0	[]	[]	[8.093627]	[137]	[]	[113142521]
765_3471	chr10	46217316	46217716	+	1000	73.5	[]	[]	[8.6671505]	[68]	[]	[46217479]
765_3473	chr10	73879635	73880035	+	1000	73.5	[5.204437]	[143]	[]	[]	[73879864]	[]
765_3476	chr14	57268739	57269139	+	1000	73.5	[11.625742]	[117]	[]	[]	[57268890]	[]
765_3478	chr16	30996865	30997265	+	1000	73.5	[]	[]	[16.013987]	[97]	[]	[30997038]
765_3479	chr16	57244789	57245189	+	1000	73.5	[]	[]	[11.3376875]	[99]	[]	[57244983]
765_3480	chr16	67504310	67504710	+	1000	73.5	[]	[]	[7.315507, 5.980667]	[102, 182]	[]	[67504480, 67504560]
765_3485	chr19	1624461	1624861	+	1000	73.5	[9.783962, 5.2665086]	[96, 132]	[6.5297885]	[119]	[1624657, 1624693]	[1624680]
765_349	chr22	21888200	21888600	+	1000	245.5	[5.7060695]	[195]	[]	[]	[21888427]	[]
765_3492	chr3	15378152	15378552	+	1000	73.5	[]	[]	[18.177921]	[118]	[]	[15378332]
765_3496	chr4	153643350	153643750	+	1000	73.5	[]	[]	[9.880735]	[107]	[]	[153643548]
765_3499	chr5	126747914	126748314	+	1000	73.5	[12.054617]	[129]	[]	[]	[126748123]	[]
765_350	chr3	45688922	45689322	+	1000	245.5	[]	[]	[14.28685]	[108]	[]	[45689127]
765_3505	chr1	44739364	44739764	+	1000	73.0	[5.1966815]	[173]	[]	[]	[44739596]	[]
765_3506	chr1	161399209	161399609	+	1000	73.0	[]	[]	[11.502772, 6.7787557]	[91, 119]	[]	[161399380, 161399408]
765_3508	chr1	201578324	201578724	+	1000	73.0	[6.084387]	[122]	[]	[]	[201578504]	[]
765_3511	chr11	10899971	10900371	+	1000	73.0	[]	[]	[5.980667]	[120]	[]	[10900175]
765_3516	chr16	70746679	70747079	+	1000	73.0	[9.714044]	[86]	[]	[]	[70746853]	[]
765_3518	chr17	44511358	44511758	+	1000	73.0	[10.760686]	[168]	[]	[]	[44511604]	[]
765_3523	chr19	48967765	48968165	+	1000	73.0	[5.2423315]	[166]	[]	[]	[48967982]	[]
765_3526	chr3	4830998	4831398	+	1000	73.0	[]	[]	[6.1516743]	[184]	[]	[4831236]
765_3531	chr6	692932	693332	+	1000	73.0	[]	[]	[6.8101335]	[92]	[]	[693110]
765_354	chr12	112409440	112409840	+	1000	243.5	[]	[]	[7.315507, 10.490778]	[82, 125]	[]	[112409619, 112409662]
765_3541	chr1	26169729	26170129	+	1000	72.5	[13.3788395]	[106]	[]	[]	[26169913]	[]
765_3543	chr10	50356218	50356618	+	1000	72.5	[6.932916]	[115]	[]	[]	[50356423]	[]
765_3548	chr16	8991923	8992323	+	1000	72.5	[12.04467]	[96]	[]	[]	[8992099]	[]
765_3549	chr16	9091222	9091622	+	1000	72.5	[5.767818]	[173]	[]	[]	[9091472]	[]
765_355	chr6	142147025	142147425	+	1000	243.5	[5.65603, 12.8932]	[117, 123]	[]	[]	[142147230, 142147236]	[]
765_3550	chr16	90022305	90022705	+	1000	72.5	[]	[]	[6.6275992, 5.6916966]	[146, 157]	[]	[90022530, 90022541]
765_3551	chr17	19304081	19304481	+	1000	72.5	[9.042153]	[112]	[]	[]	[19304282]	[]
765_3552	chr17	51165978	51166378	+	1000	72.5	[6.995332]	[111]	[6.048773]	[171]	[51166160]	[51166220]
765_3553	chr19	6429436	6429836	+	1000	72.5	[8.93221]	[125]	[]	[]	[6429647]	[]
765_3555	chr19	19372994	19373394	+	1000	72.5	[]	[]	[5.1342483]	[103]	[]	[19373186]
765_3567	chr6	119147381	119147781	+	1000	72.5	[11.120997]	[219]	[]	[]	[119147608]	[]
765_3569	chr8	8942572	8942972	+	1000	72.5	[]	[]	[10.760686]	[104]	[]	[8942742]
765_3570	chr8	123447752	123448152	+	1000	72.5	[8.93221]	[114]	[]	[]	[123447963]	[]
765_3587	chr2	157221362	157221762	+	1000	72.0	[9.282794]	[97]	[]	[]	[157221536]	[]
765_359	chr9	129584069	129584469	+	1000	242.5	[]	[]	[11.120997]	[143]	[]	[129584303]
765_36	chr8	66667208	66667608	+	1000	488.5	[6.6752214]	[150]	[]	[]	[66667451]	[]
765_3602	chr6	27894345	27894745	+	1000	72.0	[5.1502023]	[122]	[6.4377894]	[94]	[27894564]	[27894536]
765_3605	chr7	6826152	6826552	+	1000	72.0	[]	[]	[6.416735]	[117]	[]	[6826353]
765_3608	chr9	7799626	7800026	+	1000	72.0	[8.233427]	[106]	[]	[]	[7799792]	[]
765_3610	chr1	1613652	1614052	+	1000	71.5	[6.4070063]	[133]	[]	[]	[1613878]	[]
765_3615	chr1	211613256	211613656	+	1000	71.5	[5.048668]	[245]	[]	[]	[211613438]	[]
765_3618	chr10	73930614	73931014	+	1000	71.5	[5.3240585]	[107]	[]	[]	[73930821]	[]
765_362	chr11	58578045	58578445	+	1000	241.5	[7.7110376, 9.783962]	[67, 97]	[]	[]	[58578211, 58578241]	[]
765_3620	chr11	13105348	13105748	+	1000	71.5	[9.449415]	[129]	[7.648226]	[143]	[13105567]	[13105581]
765_3622	chr12	133037017	133037417	+	1000	71.5	[]	[]	[10.367996]	[126]	[]	[133037223]
765_3624	chr15	43826698	43827098	+	1000	71.5	[]	[]	[10.760686]	[160]	[]	[43826909]
765_3630	chr16	74695804	74696204	+	1000	71.5	[9.3151045]	[79]	[]	[]	[74695966]	[]
765_3632	chr18	23454959	23455359	+	1000	71.5	[]	[]	[13.501622]	[102]	[]	[23455159]
765_3637	chr22	28560498	28560898	+	1000	71.5	[]	[]	[4.9250174]	[190]	[]	[28560705]
765_3638	chr3	20325052	20325452	+	1000	71.5	[]	[]	[10.32586]	[206]	[]	[20325296]
765_3639	chr3	38496282	38496682	+	1000	71.5	[]	[]	[5.998814]	[134]	[]	[38496480]
765_364	chr11	57667281	57667681	+	1000	241.0	[6.869615]	[81]	[]	[]	[57667458]	[]
765_3640	chr3	101513245	101513645	+	1000	71.5	[6.6380987]	[214]	[]	[]	[101513493]	[]
765_3643	chr4	153493749	153494149	+	1000	71.5	[]	[]	[14.28685]	[136]	[]	[153493973]
765_3644	chr4	154456329	154456729	+	1000	71.5	[9.596604]	[154]	[]	[]	[154456539]	[]
765_3651	chr8	127960179	127960579	+	1000	71.5	[]	[]	[7.3766975]	[174]	[]	[127960388]
765_3652	chr8	143547266	143547666	+	1000	71.5	[]	[]	[6.151471]	[100]	[]	[143547439]
765_3653	chrX	49099502	49099902	+	1000	71.5	[13.501622]	[142]	[]	[]	[49099702]	[]
765_3656	chr1	45303375	45303775	+	1000	71.0	[]	[]	[9.112072]	[203]	[]	[45303605]
765_3662	chr11	94639912	94640312	+	1000	71.0	[5.9616046]	[124]	[5.048668]	[90]	[94640108]	[94640074]
765_3666	chr14	73949988	73950388	+	1000	71.0	[8.078456]	[173]	[11.502772]	[154]	[73950238]	[73950219]
765_3667	chr15	44662868	44663268	+	1000	71.0	[]	[]	[8.095051]	[203]	[]	[44663110]
765_3668	chr16	23452988	23453388	+	1000	71.0	[13.003143]	[153]	[6.9308133]	[151]	[23453207]	[23453205]
765_3670	chr17	44389790	44390190	+	1000	71.0	[]	[]	[7.648226]	[127]	[]	[44390014]
765_3679	chr3	32685034	32685434	+	1000	71.0	[7.7181444]	[116]	[]	[]	[32685209]	[]
765_3682	chr5	109743715	109744115	+	1000	71.0	[]	[]	[10.760686]	[125]	[]	[109743927]
765_3687	chr8	42412763	42413163	+	1000	71.0	[9.933331]	[137]	[7.3766975]	[56]	[42412999]	[42412918]
765_3689	chr9	35945612	35946012	+	1000	71.0	[8.153599, 11.329361]	[119, 130]	[]	[]	[35945819, 35945830]	[]
765_3692	chr1	21669796	21670196	+	1000	70.5	[12.105591]	[75]	[]	[]	[21669963]	[]
765_3694	chr1	110338041	110338441	+	1000	70.5	[]	[]	[6.3966236, 9.3151045]	[86, 105]	[]	[110338223, 110338242]
765_3697	chr11	34809603	34810003	+	1000	70.5	[]	[]	[5.151082]	[186]	[]	[34809781]
765_3699	chr11	65888346	65888746	+	1000	70.5	[]	[]	[16.013987]	[183]	[]	[65888544]
765_3700	chr11	76823613	76824013	+	1000	70.5	[]	[]	[12.77135]	[160]	[]	[76823849]
765_3702	chr12	95473910	95474310	+	1000	70.5	[]	[]	[7.734671]	[133]	[]	[95474094]
765_3708	chr17	18781044	18781444	+	1000	70.5	[16.013987]	[145]	[]	[]	[18781264]	[]
765_3711	chr17	66255056	66255456	+	1000	70.5	[]	[]	[10.367996]	[123]	[]	[66255271]
765_3712	chr17	74776198	74776598	+	1000	70.5	[]	[]	[7.378318, 9.445281]	[92, 125]	[]	[74776352, 74776385]
765_3713	chr19	55674903	55675303	+	1000	70.5	[6.8101335, 11.625742, 5.067612]	[82, 124, 156]	[6.9453773]	[138]	[55675066, 55675108, 55675140]	[55675122]
765_3723	chr3	45640122	45640522	+	1000	70.5	[8.161925]	[192]	[]	[]	[45640340]	[]
765_3729	chr6	2765109	2765509	+	1000	70.5	[6.151471]	[96]	[7.0887485]	[94]	[2765277]	[2765275]
765_3733	chr9	129802901	129803301	+	1000	70.5	[6.8101335]	[130]	[]	[]	[129803123]	[]
765_3736	chr1	157367120	157367520	+	1000	70.0	[]	[]	[14.216931]	[116]	[]	[157367319]
765_3742	chr1	244302788	244303188	+	1000	70.0	[9.714044]	[98]	[]	[]	[244302963]	[]
765_3744	chr10	14938963	14939363	+	1000	70.0	[14.216931]	[87]	[]	[]	[14939145]	[]
765_3745	chr10	92486674	92487074	+	1000	70.0	[]	[]	[6.031513]	[104]	[]	[92486874]
765_3746	chr10	101729845	101730245	+	1000	70.0	[12.105591]	[124]	[]	[]	[101730066]	[]
765_3747	chr11	45834381	45834781	+	1000	70.0	[]	[]	[5.9616046]	[82]	[]	[45834534]
765_3755	chr17	39003096	39003496	+	1000	70.0	[]	[]	[11.276007]	[78]	[]	[39003266]
765_3760	chr22	20702394	20702794	+	1000	70.0	[5.526778]	[131]	[]	[]	[20702603]	[]
765_3764	chr4	102345008	102345408	+	1000	70.0	[]	[]	[5.998814]	[172]	[]	[102345242]
765_3765	chr4	110198961	110199361	+	1000	70.0	[14.721676]	[150]	[]	[]	[110199188]	[]
765_3767	chr5	173878623	173879023	+	1000	70.0	[14.216931]	[172]	[]	[]	[173878783]	[]
765_3769	chr6	30509148	30509548	+	1000	70.0	[14.216931, 10.729265]	[106, 128]	[]	[]	[30509354, 30509376]	[]
765_3771	chr6	57089795	57090195	+	1000	70.0	[7.4963193]	[161]	[]	[]	[57090034]	[]
765_3776	chr8	144901488	144901888	+	1000	70.0	[]	[]	[7.02286, 13.3788395]	[75, 140]	[]	[144901643, 144901708]
765_3778	chr1	39167830	39168230	+	1000	69.5	[]	[]	[6.61811, 5.202945]	[98, 124]	[]	[39168019, 39168045]
765_3787	chr11	95733939	95734339	+	1000	69.5	[9.880735]	[142]	[]	[]	[95734143]	[]
765_3792	chr14	91202373	91202773	+	1000	69.5	[]	[]	[8.153599, 8.153599]	[109, 127]	[]	[91202558, 91202576]
765_3794	chr19	19105395	19105795	+	1000	69.5	[]	[]	[13.501622]	[155]	[]	[19105565]
765_3799	chr5	72366290	72366690	+	1000	69.5	[]	[]	[10.760686]	[120]	[]	[72366508]
765_3801	chr6	7589982	7590382	+	1000	69.5	[4.724895]	[122]	[5.0411386]	[219]	[7590133]	[7590230]
765_3807	chrX	12956851	12957251	+	1000	69.5	[10.760686]	[128]	[]	[]	[12957048]	[]
765_3819	chr14	90383173	90383573	+	1000	69.0	[]	[]	[5.1966815]	[131]	[]	[90383333]
765_3820	chr15	40894216	40894616	+	1000	69.0	[18.177921]	[188]	[5.0613484]	[238]	[40894410]	[40894460]
765_3823	chr17	4130769	4131169	+	1000	69.0	[18.177921]	[144]	[]	[]	[4131010]	[]
765_3827	chr19	45092766	45093166	+	1000	69.0	[]	[]	[9.3151045]	[141]	[]	[45092950]
765_3829	chr19	49084956	49085356	+	1000	69.0	[10.099592]	[100]	[4.9396133]	[97]	[49085152]	[49085149]
765_3831	chr2	74465241	74465641	+	1000	69.0	[11.625742]	[81]	[]	[]	[74465401]	[]
765_3832	chr2	105851429	105851829	+	1000	69.0	[9.002129]	[102]	[]	[]	[105851616]	[]
765_3842	chr6	110981842	110982242	+	1000	69.0	[15.081987]	[74]	[12.114589]	[97]	[110981999]	[110982022]
765_3850	chr10	12221925	12222325	+	1000	68.5	[10.32586]	[111]	[]	[]	[12222134]	[]
765_3852	chr10	92830832	92831232	+	1000	68.5	[]	[]	[12.557741]	[118]	[]	[92831042]
765_3853	chr10	92972038	92972438	+	1000	68.5	[]	[]	[10.760686]	[96]	[]	[92972192]
765_3856	chr11	113665024	113665424	+	1000	68.5	[]	[]	[6.031513]	[84]	[]	[113665196]
765_3857	chr12	1690702	1691102	+	1000	68.5	[]	[]	[12.114589]	[121]	[]	[1690919]
765_3858	chr12	6493164	6493564	+	1000	68.5	[12.557741]	[109]	[7.315507]	[95]	[6493373]	[6493359]
765_386	chr12	21501465	21501865	+	1000	237.0	[]	[]	[13.501622]	[107]	[]	[21501636]
765_3862	chr15	65517067	65517467	+	1000	68.5	[]	[]	[5.0411386, 6.4854116]	[149, 155]	[]	[65517284, 65517290]
765_3868	chr19	10119710	10120110	+	1000	68.5	[]	[]	[12.909726]	[121]	[]	[10119922]
765_3876	chr2	61694415	61694815	+	1000	68.5	[8.93221]	[151]	[]	[]	[61694655]	[]
765_3878	chr2	121128708	121129108	+	1000	68.5	[6.101432, 12.052997]	[93, 119]	[]	[]	[121128893, 121128919]	[]
765_3881	chr20	35284614	35285014	+	1000	68.5	[]	[]	[4.7480197, 16.013987]	[92, 108]	[]	[35284795, 35284811]
765_3886	chr3	130893693	130894093	+	1000	68.5	[]	[]	[11.609216]	[136]	[]	[130893922]
765_3889	chr4	186538166	186538566	+	1000	68.5	[11.609216]	[105]	[]	[]	[186538370]	[]
765_3892	chr5	181281034	181281434	+	1000	68.5	[5.5493464]	[135]	[]	[]	[181281189]	[]
765_3898	chr7	101265960	101266360	+	1000	68.5	[6.4070063]	[164]	[]	[]	[101266160]	[]
765_3905	chr1	58883453	58883853	+	1000	68.0	[10.599089]	[175]	[]	[]	[58883644]	[]
765_3906	chr1	155609681	155610081	+	1000	68.0	[]	[]	[9.002129]	[121]	[]	[155609832]
765_3907	chr1	180585423	180585823	+	1000	68.0	[8.161925]	[199]	[5.5666704]	[196]	[180585625]	[180585622]
765_3909	chr10	100267528	100267928	+	1000	68.0	[]	[]	[5.46652]	[101]	[]	[100267717]
765_3910	chr11	46597638	46598038	+	1000	68.0	[7.7995486]	[163]	[]	[]	[46597862]	[]
765_3913	chr12	32679036	32679436	+	1000	68.0	[]	[]	[5.2081194, 4.773534]	[86, 135]	[]	[32679209, 32679258]
765_3916	chr17	59964847	59965247	+	1000	68.0	[]	[]	[4.984881]	[128]	[]	[59965038]
765_3921	chr2	112706248	112706648	+	1000	68.0	[5.0576653]	[147]	[]	[]	[112706462]	[]
765_3928	chr6	27754004	27754404	+	1000	68.0	[]	[]	[7.648226]	[115]	[]	[27754211]
765_3930	chr6	87731786	87732186	+	1000	68.0	[]	[]	[9.880735]	[96]	[]	[87731960]
765_3931	chr6	109237023	109237423	+	1000	68.0	[7.245589]	[82]	[]	[]	[109237200]	[]
765_3933	chr7	1159996	1160396	+	1000	68.0	[]	[]	[4.984881]	[115]	[]	[1160200]
765_3940	chr8	143334393	143334793	+	1000	68.0	[12.114589]	[179]	[]	[]	[143334632]	[]
765_3944	chr1	220045227	220045627	+	1000	67.5	[13.3788395]	[99]	[]	[]	[220045425]	[]
765_3945	chr11	46936592	46936992	+	1000	67.5	[9.112072]	[139]	[]	[]	[46936759]	[]
765_3949	chr14	49862789	49863189	+	1000	67.5	[11.190916]	[204]	[]	[]	[49863024]	[]
765_395	chr6	149867263	149867663	+	1000	235.5	[]	[]	[14.216931]	[104]	[]	[149867467]
765_3953	chr17	40516833	40517233	+	1000	67.5	[]	[]	[6.2577987]	[95]	[]	[40516988]
765_3956	chr2	74049037	74049437	+	1000	67.5	[7.245589]	[110]	[]	[]	[74049237]	[]
765_3963	chr5	108727201	108727601	+	1000	67.5	[13.501622]	[111]	[]	[]	[108727383]	[]
765_3964	chr5	181188498	181188898	+	1000	67.5	[11.511099]	[141]	[7.120623]	[139]	[181188701]	[181188699]
765_3966	chr6	16267518	16267918	+	1000	67.5	[8.233427]	[74]	[]	[]	[16267673]	[]
765_3969	chr6	151229225	151229625	+	1000	67.5	[6.4070063]	[199]	[6.6464252]	[242]	[151229425]	[151229468]
765_3976	chr1	167867104	167867504	+	1000	67.0	[14.28685]	[107]	[]	[]	[167867297]	[]
765_3977	chr11	73242373	73242773	+	1000	67.0	[15.081987, 6.3369546]	[80, 86]	[]	[]	[73242530, 73242536]	[]
765_3979	chr12	39538680	39539080	+	1000	67.0	[]	[]	[12.04467]	[235]	[]	[39538912]
765_3986	chr19	43652212	43652612	+	1000	67.0	[]	[]	[6.8784223]	[122]	[]	[43652425]
765_3988	chr19	58362275	58362675	+	1000	67.0	[]	[]	[13.3788395]	[152]	[]	[58362520]
765_3999	chr6	26575581	26575981	+	1000	67.0	[9.880735]	[208]	[]	[]	[26575779]	[]
765_400	chr19	44212273	44212673	+	1000	234.5	[6.4468985]	[75]	[]	[]	[44212428]	[]
765_4007	chr7	66592223	66592623	+	1000	67.0	[]	[]	[9.907413]	[124]	[]	[66592412]
765_4009	chr8	27363638	27364038	+	1000	67.0	[8.093627]	[149]	[]	[]	[27363880]	[]
765_401	chr19	44955015	44955415	+	1000	234.5	[14.721676]	[130]	[]	[]	[44955240]	[]
765_4010	chr8	145004792	145005192	+	1000	67.0	[5.857185, 7.8285685]	[119, 127]	[]	[]	[145005009, 145005017]	[]
765_4018	chr1	42756939	42757339	+	1000	66.5	[11.206578]	[92]	[]	[]	[42757122]	[]
765_4023	chr12	47408242	47408642	+	1000	66.5	[9.042153]	[116]	[5.822973]	[98]	[47408426]	[47408408]
765_4025	chr12	124939769	124940169	+	1000	66.5	[]	[]	[9.880735]	[89]	[]	[124939922]
765_4032	chr17	32894273	32894673	+	1000	66.5	[8.596752]	[134]	[9.41785]	[192]	[32894463]	[32894521]
765_4034	chr18	650353	650753	+	1000	66.5	[]	[]	[4.916691]	[98]	[]	[650521]
765_4036	chr19	1748064	1748464	+	1000	66.5	[]	[]	[6.4070063]	[93]	[]	[1748250]
765_4040	chr2	28894375	28894775	+	1000	66.5	[]	[]	[7.648226]	[156]	[]	[28894619]
765_4041	chr2	142930855	142931255	+	1000	66.5	[]	[]	[5.253919]	[162]	[]	[142931063]
765_4044	chr22	19909846	19910246	+	1000	66.5	[6.28048]	[110]	[]	[]	[19910036]	[]
765_4046	chr3	151871627	151872027	+	1000	66.5	[12.04467]	[79]	[]	[]	[151871787]	[]
765_4049	chr4	184474542	184474942	+	1000	66.5	[7.255535]	[126]	[]	[]	[184474730]	[]
765_405	chr19	57819468	57819868	+	1000	233.5	[]	[]	[8.500459, 15.081987]	[124, 156]	[]	[57819682, 57819714]
765_4051	chr5	116085241	116085641	+	1000	66.5	[]	[]	[10.599089]	[136]	[]	[116085462]
765_4052	chr6	10404408	10404808	+	1000	66.5	[12.77135]	[140]	[9.445281, 4.7700043]	[87, 109]	[10404624]	[10404571, 10404593]
765_4055	chr7	66493374	66493774	+	1000	66.5	[6.949443]	[143]	[]	[]	[66493586]	[]
765_4063	chr1	37807990	37808390	+	1000	66.0	[]	[]	[12.122915, 7.315507]	[113, 143]	[]	[37808193, 37808223]
765_4067	chr1	202341920	202342320	+	1000	66.0	[9.03751]	[219]	[]	[]	[202342154]	[]
765_4071	chr11	85628529	85628929	+	1000	66.0	[7.106328]	[147]	[]	[]	[85628691]	[]
765_4073	chr12	93020632	93021032	+	1000	66.0	[14.216931]	[82]	[]	[]	[93020788]	[]
765_4075	chr12	124636222	124636622	+	1000	66.0	[]	[]	[5.714426]	[106]	[]	[124636413]
765_4079	chr19	12696468	12696868	+	1000	66.0	[9.018655]	[107]	[11.625742]	[74]	[12696671]	[12696638]
765_4085	chr20	31723767	31724167	+	1000	66.0	[]	[]	[12.909726]	[93]	[]	[31723947]
765_4086	chr20	56412103	56412503	+	1000	66.0	[5.201325]	[104]	[]	[]	[56412281]	[]
765_4092	chr3	156826565	156826965	+	1000	66.0	[]	[]	[5.7266955]	[142]	[]	[156826792]
765_4096	chr5	157858992	157859392	+	1000	66.0	[8.094118]	[82]	[]	[]	[157859166]	[]
765_41	chr3	12841568	12841968	+	1000	480.0	[4.902876]	[144]	[9.445281]	[139]	[12841809]	[12841804]
765_4101	chr7	75990807	75991207	+	1000	66.0	[8.161925]	[131]	[9.457742]	[128]	[75991022]	[75991019]
765_4102	chr7	102992860	102993260	+	1000	66.0	[]	[]	[6.8784223]	[124]	[]	[102993071]
765_4103	chr7	150313361	150313761	+	1000	66.0	[]	[]	[9.818174]	[142]	[]	[150313552]
765_4113	chr11	69444367	69444767	+	1000	65.5	[]	[]	[8.875952]	[96]	[]	[69444557]
765_4115	chr11	119284579	119284979	+	1000	65.5	[9.042153, 5.5148993]	[138, 156]	[]	[]	[119284789, 119284807]	[]
765_4117	chr12	51320968	51321368	+	1000	65.5	[10.760686]	[139]	[]	[]	[51321147]	[]
765_4120	chr12	69330980	69331380	+	1000	65.5	[]	[]	[13.3788395]	[108]	[]	[69331176]
765_4122	chr13	91539957	91540357	+	1000	65.5	[7.5501094]	[89]	[]	[]	[91540146]	[]
765_4123	chr14	69101310	69101710	+	1000	65.5	[]	[]	[12.052997]	[105]	[]	[69101510]
765_4126	chr16	85403031	85403431	+	1000	65.5	[9.018655]	[184]	[]	[]	[85403263]	[]
765_4128	chr19	13234563	13234963	+	1000	65.5	[7.769396]	[73]	[]	[]	[13234736]	[]
765_4130	chr19	39846394	39846794	+	1000	65.5	[]	[]	[12.114589]	[159]	[]	[39846565]
765_4131	chr2	55133663	55134063	+	1000	65.5	[11.120997, 5.9723406]	[98, 128]	[]	[]	[55133822, 55133852]	[]
765_4138	chr22	29821474	29821874	+	1000	65.5	[]	[]	[6.1402225]	[104]	[]	[29821658]
765_414	chr19	3185326	3185726	+	1000	231.5	[]	[]	[6.8700957]	[140]	[]	[3185561]
765_4149	chr6	47420599	47420999	+	1000	65.5	[10.32586]	[147]	[]	[]	[47420772]	[]
765_4150	chr6	170584490	170584890	+	1000	65.5	[5.246295]	[70]	[]	[]	[170584646]	[]
765_4156	chr8	53884526	53884926	+	1000	65.5	[]	[]	[7.541783]	[137]	[]	[53884688]
765_4162	chr1	39026158	39026558	+	1000	65.0	[]	[]	[5.6014857]	[79]	[]	[39026332]
765_4163	chr1	51331280	51331680	+	1000	65.0	[6.4800935, 5.0411386]	[198, 211]	[]	[]	[51331514, 51331527]	[]
765_4165	chr10	49300406	49300806	+	1000	65.0	[5.3778486]	[106]	[]	[]	[49300596]	[]
765_4169	chr15	51981399	51981799	+	1000	65.0	[]	[]	[8.161925]	[132]	[]	[51981627]
765_4170	chr15	88546427	88546827	+	1000	65.0	[7.5031548]	[231]	[]	[]	[88546672]	[]
765_4171	chr15	88563523	88563923	+	1000	65.0	[4.7575436]	[155]	[8.161925]	[125]	[88563751]	[88563721]
765_4172	chr16	66934239	66934639	+	1000	65.0	[5.414966]	[122]	[12.071144]	[112]	[66934430]	[66934420]
765_4177	chr17	73304914	73305314	+	1000	65.0	[7.315507]	[169]	[]	[]	[73305115]	[]
765_4184	chr2	17122772	17123172	+	1000	65.0	[]	[]	[8.180073]	[333]	[]	[17123014]
765_4196	chr5	180831267	180831667	+	1000	65.0	[]	[]	[7.619102]	[225]	[]	[180831499]
765_4197	chr6	4984677	4985077	+	1000	65.0	[]	[]	[4.7415504, 6.869615]	[148, 156]	[]	[4984915, 4984923]
765_4198	chr6	11975477	11975877	+	1000	65.0	[]	[]	[9.547101]	[187]	[]	[11975708]
765_42	chr20	33810942	33811342	+	1000	471.5	[8.649346]	[136]	[]	[]	[33811161]	[]
765_420	chr9	92670036	92670436	+	1000	231.0	[]	[]	[11.990436, 8.500256]	[88, 172]	[]	[92670189, 92670273]
765_4204	chr7	67918181	67918581	+	1000	65.0	[12.04467, 12.04467, 12.04467]	[82, 115, 148]	[]	[]	[67918336, 67918369, 67918402]	[]
765_4208	chr1	6075727	6076127	+	1000	64.5	[]	[]	[7.245589]	[116]	[]	[6075911]
765_4210	chr1	43946464	43946864	+	1000	64.5	[]	[]	[10.045377]	[95]	[]	[43946646]
765_4213	chr1	148155965	148156365	+	1000	64.5	[5.048668]	[126]	[]	[]	[148156171]	[]
765_4214	chr10	5487518	5487918	+	1000	64.5	[9.457742]	[110]	[12.052997]	[107]	[5487727]	[5487724]
765_4217	chr10	68550730	68551130	+	1000	64.5	[14.216931]	[116]	[]	[]	[68550942]	[]
765_4218	chr10	97401173	97401573	+	1000	64.5	[]	[]	[8.93221, 15.167078, 10.337858]	[71, 92, 131]	[]	[97401326, 97401347, 97401386]
765_4221	chr12	124940672	124941072	+	1000	64.5	[7.2299266, 5.836276]	[107, 144]	[5.484291]	[125]	[124940869, 124940906]	[124940887]
765_4223	chr17	18697783	18698183	+	1000	64.5	[]	[]	[12.8932]	[114]	[]	[18697992]
765_4224	chr17	29706997	29707397	+	1000	64.5	[]	[]	[14.216931]	[100]	[]	[29707168]
765_4234	chr2	187003047	187003447	+	1000	64.5	[11.206088]	[124]	[12.105591]	[59]	[187003268]	[187003203]
765_4240	chr3	155018798	155019198	+	1000	64.5	[]	[]	[12.04467]	[212]	[]	[155019038]
765_4241	chr3	196048064	196048464	+	1000	64.5	[5.2423315]	[101]	[]	[]	[196048228]	[]
765_4252	chrX	135707862	135708262	+	1000	64.5	[]	[]	[10.32586]	[132]	[]	[135708076]
765_4255	chr1	23170047	23170447	+	1000	64.0	[]	[]	[12.052997]	[127]	[]	[23170210]
765_4256	chr1	31072346	31072746	+	1000	64.0	[5.9723406]	[84]	[]	[]	[31072512]	[]
765_4258	chr1	156445893	156446293	+	1000	64.0	[16.013987]	[141]	[]	[]	[156446079]	[]
765_4259	chr10	47306413	47306813	+	1000	64.0	[5.092884, 6.4070063]	[130, 138]	[]	[]	[47306623, 47306631]	[]
765_4262	chr11	268647	269047	+	1000	64.0	[]	[]	[6.7787557]	[243]	[]	[268878]
765_4263	chr11	16337751	16338151	+	1000	64.0	[11.206088]	[102]	[5.836276]	[161]	[16337934]	[16337993]
765_4270	chr15	64460296	64460696	+	1000	64.0	[]	[]	[8.880279]	[104]	[]	[64460474]
765_4274	chr17	42024619	42025019	+	1000	64.0	[]	[]	[8.93221]	[105]	[]	[42024816]
765_4280	chr2	100178164	100178564	+	1000	64.0	[18.177921]	[98]	[]	[]	[100178358]	[]
765_4288	chr3	150600766	150601166	+	1000	64.0	[]	[]	[11.609216]	[153]	[]	[150600982]
765_429	chr10	78029390	78029790	+	1000	228.5	[]	[]	[5.0411386, 12.557741]	[76, 121]	[]	[78029554, 78029599]
765_4291	chr5	37379027	37379427	+	1000	64.0	[]	[]	[5.484291]	[192]	[]	[37379276]
765_4297	chr6	68040536	68040936	+	1000	64.0	[5.5368857]	[158]	[]	[]	[68040695]	[]
