#PeakID(python identify_motif.py ./ENCODE_processed_files/NR2C2_idr.fa NR2C2 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
151_23871	chr6	41578601	41579001	+	838	56.0	[9.164563]	[189]	[]	[]	[41578797]	[]
151_23882	chr6	157527469	157527869	+	1000	56.0	[]	[]	[9.443364]	[116]	[]	[157527684]
151_23905	chr7	120993194	120993594	+	1000	56.0	[]	[]	[9.164563]	[170]	[]	[120993442]
151_23907	chr7	127907693	127908093	+	746	56.0	[9.443364]	[74]	[]	[]	[127907862]	[]
151_2391	chr16	15886087	15886487	+	1000	279.0	[]	[]	[9.443364]	[110]	[]	[15886297]
151_23912	chr7	150971192	150971592	+	962	56.0	[]	[]	[9.164563]	[143]	[]	[150971405]
151_23914	chr7	157040929	157041329	+	652	56.0	[9.443364]	[183]	[]	[]	[157041134]	[]
151_23915	chr8	20189311	20189711	+	1000	56.0	[]	[]	[9.443364, 9.443364]	[119, 139]	[]	[20189477, 20189497]
151_23916	chr8	47738775	47739175	+	1000	56.0	[]	[]	[7.7064734]	[175]	[]	[47738998]
151_23928	chr8	125593977	125594377	+	840	56.0	[]	[]	[7.9852743]	[143]	[]	[125594160]
151_2393	chr20	57461064	57461464	+	1000	279.0	[9.164563]	[106]	[9.443364]	[115]	[57461266]	[57461275]
151_23934	chr9	32384537	32384937	+	993	56.0	[9.164563]	[108]	[7.7064734]	[170]	[32384692]	[32384754]
151_23949	chr9	131140703	131141103	+	911	56.0	[9.443364]	[188]	[]	[]	[131140937]	[]
151_23951	chr9	133139783	133140183	+	1000	56.0	[]	[]	[9.443364]	[105]	[]	[133139975]
151_23956	chrX	103214845	103215245	+	1000	56.0	[]	[]	[9.164563]	[110]	[]	[103215008]
151_23986	chr1	42766689	42767089	+	975	55.0	[]	[]	[7.9852743]	[146]	[]	[42766899]
151_23987	chr1	43321384	43321784	+	1000	55.0	[]	[]	[9.443364, 9.164563]	[64, 85]	[]	[43321540, 43321561]
151_23989	chr1	46581762	46582162	+	1000	55.0	[]	[]	[9.443364]	[88]	[]	[46581926]
151_24	chr8	80030025	80030425	+	1000	1275.0	[]	[]	[9.443364, 9.443364]	[138, 145]	[]	[80030263, 80030270]
151_24007	chr1	145994248	145994648	+	1000	55.0	[]	[]	[9.443364]	[121]	[]	[145994404]
151_24057	chr10	132421291	132421691	+	1000	55.0	[9.443364, 9.443364]	[131, 136]	[9.164563]	[83]	[132421505, 132421510]	[132421457]
151_24059	chr11	2811171	2811571	+	757	55.0	[9.164563]	[166]	[]	[]	[2811406]	[]
151_2406	chr19	55544882	55545282	+	1000	278.0	[9.164563]	[85]	[]	[]	[55545058]	[]
151_2408	chr6	157323319	157323719	+	1000	278.0	[7.9852743]	[100]	[]	[]	[157323504]	[]
151_24084	chr12	5620854	5621254	+	1000	55.0	[9.443364]	[131]	[]	[]	[5621081]	[]
151_24098	chr12	92844145	92844545	+	1000	55.0	[]	[]	[9.443364]	[111]	[]	[92844329]
151_241	chr16	19718036	19718436	+	1000	1094.0	[7.7064734]	[130]	[9.164563]	[73]	[19718261]	[19718204]
151_24116	chr13	48749697	48750097	+	648	55.0	[]	[]	[9.443364]	[158]	[]	[48749929]
151_24125	chr14	64724332	64724732	+	1000	55.0	[]	[]	[9.443364, 9.443364]	[63, 102]	[]	[64724484, 64724523]
151_24127	chr14	68824736	68825136	+	1000	55.0	[9.443364]	[171]	[]	[]	[68824932]	[]
151_24134	chr14	103091459	103091859	+	722	55.0	[]	[]	[9.443364]	[169]	[]	[103091678]
151_24147	chr15	67996213	67996613	+	591	55.0	[9.443364, 9.443364]	[154, 161]	[]	[]	[67996438, 67996445]	[]
151_24149	chr15	73742962	73743362	+	904	55.0	[9.164563]	[124]	[9.443364]	[114]	[73743168]	[73743158]
151_2415	chr19	38850015	38850415	+	1000	277.0	[7.9852743]	[126]	[7.7064734]	[91]	[38850230]	[38850195]
151_24150	chr15	74776687	74777087	+	1000	55.0	[9.443364, 9.443364]	[75, 96]	[]	[]	[74776856, 74776877]	[]
151_24158	chr15	99385901	99386301	+	565	55.0	[]	[]	[9.443364]	[160]	[]	[99386087]
151_24160	chr16	12150502	12150902	+	985	55.0	[9.164563]	[170]	[]	[]	[12150742]	[]
151_24164	chr16	29118401	29118801	+	897	55.0	[]	[]	[9.443364]	[116]	[]	[29118615]
151_24189	chr17	44779051	44779451	+	967	55.0	[]	[]	[7.7064734, 7.7064734]	[168, 173]	[]	[44779243, 44779248]
151_24201	chr17	74279925	74280325	+	916	55.0	[9.443364, 9.443364]	[62, 143]	[]	[]	[74280085, 74280166]	[]
151_24202	chr17	74791373	74791773	+	949	55.0	[]	[]	[9.443364]	[119]	[]	[74791556]
151_24208	chr18	7566802	7567202	+	1000	55.0	[]	[]	[9.164563]	[135]	[]	[7567000]
151_24211	chr18	62450978	62451378	+	1000	55.0	[7.9852743]	[169]	[]	[]	[62451228]	[]
151_24219	chr19	11339318	11339718	+	968	55.0	[]	[]	[9.443364]	[159]	[]	[11339516]
151_24233	chr19	35862460	35862860	+	782	55.0	[]	[]	[9.443364, 9.443364]	[114, 119]	[]	[35862662, 35862667]
151_24235	chr19	41226093	41226493	+	1000	55.0	[]	[]	[9.164563, 7.7064734]	[112, 150]	[]	[41226297, 41226335]
151_2424	chr22	31399374	31399774	+	1000	276.0	[]	[]	[9.164563]	[89]	[]	[31399548]
151_2425	chr6	18368270	18368670	+	1000	276.0	[9.164563, 9.443364]	[143, 155]	[]	[]	[18368475, 18368487]	[]
151_24252	chr2	38374974	38375374	+	1000	55.0	[]	[]	[9.164563]	[126]	[]	[38375158]
151_24264	chr2	111455121	111455521	+	1000	55.0	[]	[]	[9.443364]	[216]	[]	[111455361]
151_24272	chr2	148509200	148509600	+	934	55.0	[9.443364]	[137]	[]	[]	[148509414]	[]
151_24288	chr20	18137699	18138099	+	750	55.0	[7.7064734]	[64]	[]	[]	[18137858]	[]
151_24296	chr20	50455680	50456080	+	906	55.0	[]	[]	[9.164563]	[143]	[]	[50455870]
151_243	chr12	48157282	48157682	+	1000	1090.0	[]	[]	[9.164563]	[125]	[]	[48157504]
151_24308	chr22	20299669	20300069	+	1000	55.0	[7.7064734]	[182]	[]	[]	[20299880]	[]
151_24317	chr22	23149710	23150110	+	978	55.0	[9.164563]	[163]	[]	[]	[23149922]	[]
151_24319	chr22	23197889	23198289	+	1000	55.0	[9.443364]	[111]	[]	[]	[23198055]	[]
151_24325	chr22	36386906	36387306	+	884	55.0	[7.9852743]	[111]	[]	[]	[36387072]	[]
151_24333	chr3	24451681	24452081	+	973	55.0	[9.164563]	[108]	[]	[]	[24451853]	[]
151_2434	chr18	3652832	3653232	+	1000	275.0	[]	[]	[9.443364]	[144]	[]	[3653061]
151_24346	chr3	98593631	98594031	+	1000	55.0	[7.7064734]	[175]	[]	[]	[98593847]	[]
151_2435	chr19	13155487	13155887	+	1000	275.0	[]	[]	[9.164563, 9.164563]	[144, 159]	[]	[13155715, 13155730]
151_24357	chr3	187738562	187738962	+	825	55.0	[9.164563]	[120]	[]	[]	[187738767]	[]
151_24358	chr3	193800047	193800447	+	1000	55.0	[9.443364, 9.443364]	[149, 190]	[]	[]	[193800211, 193800252]	[]
151_24362	chr4	1011084	1011484	+	1000	55.0	[7.7064734]	[86]	[7.7064734]	[118]	[1011241]	[1011273]
151_24363	chr4	2745923	2746323	+	1000	55.0	[9.164563]	[102]	[]	[]	[2746121]	[]
151_24369	chr4	74038803	74039203	+	1000	55.0	[]	[]	[9.164563]	[147]	[]	[74039000]
151_2437	chr3	13420970	13421370	+	1000	275.0	[9.443364]	[144]	[]	[]	[13421197]	[]
151_24370	chr4	74109233	74109633	+	739	55.0	[]	[]	[9.443364]	[119]	[]	[74109400]
151_24373	chr4	86936214	86936614	+	978	55.0	[7.9852743]	[217]	[]	[]	[86936459]	[]
151_24374	chr4	122749604	122750004	+	1000	55.0	[]	[]	[9.443364]	[127]	[]	[122749814]
151_24384	chr5	78895516	78895916	+	907	55.0	[]	[]	[9.164563]	[158]	[]	[78895738]
151_24396	chr5	163434315	163434715	+	1000	55.0	[]	[]	[9.164563]	[54]	[]	[163434468]
151_244	chr17	1324154	1324554	+	1000	1090.0	[9.164563, 9.164563, 9.164563]	[80, 102, 131]	[]	[]	[1324328, 1324350, 1324379]	[]
151_24405	chr6	15243279	15243679	+	1000	55.0	[]	[]	[9.443364]	[277]	[]	[15243512]
151_24409	chr6	16769126	16769526	+	827	55.0	[]	[]	[7.7064734]	[128]	[]	[16769338]
151_24415	chr6	32182337	32182737	+	938	55.0	[9.443364]	[176]	[]	[]	[32182557]	[]
151_24418	chr6	42987731	42988131	+	1000	55.0	[9.164563]	[93]	[]	[]	[42987882]	[]
151_24434	chr6	163343174	163343574	+	927	55.0	[9.443364, 7.9852743]	[93, 100]	[]	[]	[163343337, 163343344]	[]
151_24435	chr6	167825506	167825906	+	783	55.0	[7.9852743]	[169]	[9.164563, 9.164563]	[107, 184]	[167825729]	[167825667, 167825744]
151_24436	chr7	2715870	2716270	+	1000	55.0	[9.443364]	[136]	[]	[]	[2716090]	[]
151_2445	chr17	19977649	19978049	+	1000	274.0	[9.443364]	[153]	[]	[]	[19977859]	[]
151_24457	chr7	108108981	108109381	+	834	55.0	[9.443364]	[129]	[]	[]	[108109176]	[]
151_24463	chr7	129877218	129877618	+	896	55.0	[]	[]	[9.443364]	[190]	[]	[129877464]
151_24464	chr7	130072230	130072630	+	850	55.0	[9.164563]	[182]	[]	[]	[130072475]	[]
151_24470	chr7	149883464	149883864	+	998	55.0	[9.443364]	[166]	[]	[]	[149883670]	[]
151_24472	chr7	157401630	157402030	+	1000	55.0	[]	[]	[9.443364]	[121]	[]	[157401802]
151_24478	chr8	42267659	42268059	+	858	55.0	[]	[]	[9.443364]	[175]	[]	[42267897]
151_24479	chr8	76854358	76854758	+	917	55.0	[]	[]	[9.164563]	[125]	[]	[76854541]
151_24483	chr8	123546801	123547201	+	1000	55.0	[]	[]	[9.443364]	[113]	[]	[123547003]
151_24494	chr9	124945788	124946188	+	745	55.0	[9.164563, 9.443364]	[167, 174]	[]	[]	[124946029, 124946036]	[]
151_245	chr11	94973408	94973808	+	1000	1089.0	[]	[]	[7.7064734]	[87]	[]	[94973594]
151_2450	chr2	200367132	200367532	+	1000	274.0	[9.443364]	[128]	[9.443364, 9.443364]	[98, 140]	[200367348]	[200367318, 200367360]
151_2451	chr21	36430017	36430417	+	1000	274.0	[]	[]	[9.164563]	[142]	[]	[36430247]
151_24523	chrX	107731730	107732130	+	1000	55.0	[9.443364]	[97]	[]	[]	[107731907]	[]
151_24527	chr1	1156236	1156636	+	1000	54.0	[9.164563, 9.164563]	[94, 166]	[]	[]	[1156407, 1156479]	[]
151_24528	chr1	3772740	3773140	+	1000	54.0	[]	[]	[9.164563]	[86]	[]	[3772902]
151_24536	chr1	28893565	28893965	+	1000	54.0	[]	[]	[9.164563]	[160]	[]	[28893816]
151_24543	chr1	38859024	38859424	+	1000	54.0	[7.9852743]	[125]	[]	[]	[38859242]	[]
151_24547	chr1	42922808	42923208	+	715	54.0	[9.164563]	[171]	[]	[]	[42922983]	[]
151_2455	chr9	35731388	35731788	+	1000	274.0	[]	[]	[9.164563, 9.164563]	[111, 123]	[]	[35731572, 35731584]
151_24558	chr1	59292606	59293006	+	986	54.0	[]	[]	[9.443364]	[153]	[]	[59292809]
151_2456	chr1	37999428	37999828	+	1000	273.0	[9.443364]	[123]	[]	[]	[37999636]	[]
151_24560	chr1	61441828	61442228	+	603	54.0	[9.164563]	[172]	[9.443364]	[104]	[61442050]	[61441982]
151_24565	chr1	89941194	89941594	+	861	54.0	[9.443364]	[96]	[]	[]	[89941356]	[]
151_24569	chr1	119744017	119744417	+	687	54.0	[]	[]	[9.164563]	[130]	[]	[119744168]
151_24587	chr1	219927930	219928330	+	736	54.0	[9.164563]	[144]	[]	[]	[219928103]	[]
151_246	chr16	4734079	4734479	+	1000	1088.0	[7.7064734]	[131]	[]	[]	[4734309]	[]
151_2461	chr2	240251275	240251675	+	1000	273.0	[]	[]	[7.9852743]	[131]	[]	[240251487]
151_24613	chr10	62048906	62049306	+	847	54.0	[9.443364]	[181]	[]	[]	[62049147]	[]
151_24616	chr10	91589326	91589726	+	1000	54.0	[]	[]	[9.443364]	[76]	[]	[91589491]
151_24620	chr11	642549	642949	+	1000	54.0	[9.164563, 9.164563, 9.164563]	[102, 130, 158]	[]	[]	[642739, 642767, 642795]	[]
151_24622	chr11	7020249	7020649	+	1000	54.0	[]	[]	[7.9852743]	[123]	[]	[7020461]
151_24636	chr11	61800431	61800831	+	1000	54.0	[]	[]	[9.164563]	[113]	[]	[61800597]
151_24650	chr11	119491797	119492197	+	645	54.0	[]	[]	[9.443364, 9.164563]	[98, 130]	[]	[119491991, 119492023]
151_24654	chr12	26630621	26631021	+	1000	54.0	[9.443364, 9.164563]	[70, 136]	[]	[]	[26630778, 26630844]	[]
151_24657	chr12	46556120	46556520	+	882	54.0	[9.443364]	[294]	[]	[]	[46556354]	[]
151_24675	chr12	120497595	120497995	+	1000	54.0	[]	[]	[9.443364]	[177]	[]	[120497838]
151_24696	chr14	103521180	103521580	+	1000	54.0	[7.9852743]	[169]	[]	[]	[103521410]	[]
151_247	chr3	51995692	51996092	+	1000	1088.0	[9.164563]	[140]	[]	[]	[51995925]	[]
151_24703	chr15	50235786	50236186	+	693	54.0	[]	[]	[9.164563]	[95]	[]	[50235960]
151_24713	chr15	81940672	81941072	+	997	54.0	[]	[]	[9.443364]	[154]	[]	[81940872]
151_24727	chr16	84504377	84504777	+	969	54.0	[9.164563]	[98]	[]	[]	[84504564]	[]
151_24739	chr17	50200474	50200874	+	858	54.0	[]	[]	[7.9852743]	[141]	[]	[50200711]
151_2474	chr6	36127516	36127916	+	1000	272.0	[9.164563]	[70]	[9.164563]	[109]	[36127681]	[36127720]
151_24748	chr17	73285158	73285558	+	651	54.0	[9.164563, 9.443364]	[106, 113]	[]	[]	[73285354, 73285361]	[]
151_24749	chr17	74744616	74745016	+	999	54.0	[]	[]	[9.164563]	[147]	[]	[74744852]
151_2475	chr7	151091437	151091837	+	1000	272.0	[9.443364, 9.164563]	[97, 139]	[]	[]	[151091630, 151091672]	[]
151_24752	chr17	81035159	81035559	+	1000	54.0	[7.7064734]	[186]	[]	[]	[81035354]	[]
151_24758	chr19	1251453	1251853	+	988	54.0	[]	[]	[9.443364]	[132]	[]	[1251615]
151_24759	chr19	4910001	4910401	+	1000	54.0	[7.9852743]	[147]	[7.7064734]	[67]	[4910239]	[4910159]
151_24760	chr19	5696547	5696947	+	584	54.0	[9.164563, 9.443364]	[173, 180]	[]	[]	[5696774, 5696781]	[]
151_24782	chr19	54172945	54173345	+	1000	54.0	[7.9852743]	[126]	[]	[]	[54173099]	[]
151_248	chr1	154974156	154974556	+	1000	1087.0	[]	[]	[9.164563]	[142]	[]	[154974398]
151_2481	chr2	64653195	64653595	+	1000	271.0	[]	[]	[7.7064734, 9.164563]	[68, 79]	[]	[64653352, 64653363]
151_24816	chr2	144580586	144580986	+	991	54.0	[9.443364]	[94]	[]	[]	[144580777]	[]
151_24819	chr2	174180314	174180714	+	769	54.0	[]	[]	[9.443364]	[85]	[]	[174180486]
151_2482	chr6	125956520	125956920	+	1000	271.0	[9.164563]	[116]	[]	[]	[125956734]	[]
151_24825	chr2	216498674	216499074	+	895	54.0	[7.9852743]	[131]	[]	[]	[216498862]	[]
151_24829	chr20	36482130	36482530	+	601	54.0	[]	[]	[9.443364]	[130]	[]	[36482349]
151_24830	chr20	38171275	38171675	+	910	54.0	[9.164563]	[148]	[]	[]	[38171489]	[]
151_24834	chr20	47531471	47531871	+	578	54.0	[]	[]	[9.443364, 9.443364]	[103, 133]	[]	[47531653, 47531683]
151_2484	chr13	44917520	44917920	+	1000	270.0	[]	[]	[9.443364]	[72]	[]	[44917676]
151_24843	chr21	43345969	43346369	+	918	54.0	[7.7064734]	[112]	[]	[]	[43346174]	[]
151_24882	chr3	130390076	130390476	+	608	54.0	[9.443364, 9.164563]	[115, 143]	[]	[]	[130390283, 130390311]	[]
151_24887	chr3	141391312	141391712	+	1000	54.0	[9.164563]	[119]	[9.164563, 7.7064734]	[132, 143]	[141391519]	[141391532, 141391543]
151_2489	chr1	150562297	150562697	+	1000	269.0	[9.443364, 9.164563]	[117, 128]	[7.7064734]	[161]	[150562498, 150562509]	[150562542]
151_249	chr16	67666599	67666999	+	1000	1087.0	[9.164563]	[72]	[9.164563]	[86]	[67666771]	[67666785]
151_24908	chr4	71198990	71199390	+	1000	54.0	[]	[]	[9.443364]	[148]	[]	[71199238]
151_2491	chr11	18698390	18698790	+	1000	269.0	[]	[]	[9.164563]	[128]	[]	[18698617]
151_24918	chr4	172153726	172154126	+	1000	54.0	[]	[]	[9.443364]	[75]	[]	[172153895]
151_2493	chr12	6723900	6724300	+	1000	269.0	[7.9852743]	[141]	[]	[]	[6724137]	[]
151_24930	chr5	76874225	76874625	+	948	54.0	[]	[]	[9.164563]	[182]	[]	[76874467]
151_24933	chr5	95956534	95956934	+	739	54.0	[9.443364]	[128]	[9.443364]	[100]	[95956760]	[95956732]
151_24939	chr5	135329661	135330061	+	958	54.0	[]	[]	[9.443364]	[77]	[]	[135329836]
151_24941	chr5	153618881	153619281	+	944	54.0	[9.443364]	[100]	[9.443364]	[89]	[153619080]	[153619069]
151_24945	chr5	177457542	177457942	+	1000	54.0	[9.443364]	[135]	[]	[]	[177457775]	[]
151_2495	chr17	29739885	29740285	+	1000	269.0	[]	[]	[9.443364, 9.443364]	[80, 100]	[]	[29740065, 29740085]
151_2496	chr17	50721479	50721879	+	1000	269.0	[9.164563]	[129]	[]	[]	[50721706]	[]
151_24967	chr6	35139833	35140233	+	985	54.0	[]	[]	[9.164563]	[122]	[]	[35140043]
151_24972	chr6	44338602	44339002	+	914	54.0	[]	[]	[9.443364]	[74]	[]	[44338755]
151_24981	chr6	108002812	108003212	+	1000	54.0	[9.164563]	[150]	[]	[]	[108003035]	[]
151_24993	chr6	157529327	157529727	+	1000	54.0	[]	[]	[9.443364]	[129]	[]	[157529540]
151_24997	chr7	1458994	1459394	+	1000	54.0	[7.9852743]	[157]	[]	[]	[1459187]	[]
151_24999	chr7	2530223	2530623	+	707	54.0	[]	[]	[9.443364]	[71]	[]	[2530379]
151_2500	chr22	21755779	21756179	+	1000	269.0	[]	[]	[9.443364]	[109]	[]	[21755979]
151_25001	chr7	6228348	6228748	+	968	54.0	[9.164563]	[130]	[9.443364]	[183]	[6228500]	[6228553]
151_25005	chr7	32879490	32879890	+	1000	54.0	[9.443364]	[95]	[]	[]	[32879663]	[]
151_25008	chr7	73738321	73738721	+	816	54.0	[9.443364]	[73]	[]	[]	[73738482]	[]
151_25010	chr7	87057157	87057557	+	1000	54.0	[9.443364]	[158]	[]	[]	[87057367]	[]
151_25015	chr7	106281294	106281694	+	948	54.0	[9.443364]	[194]	[]	[]	[106281501]	[]
151_25018	chr7	120993774	120994174	+	1000	54.0	[7.7064734]	[172]	[]	[]	[120993955]	[]
151_25022	chr7	151206999	151207399	+	918	54.0	[9.164563]	[105]	[]	[]	[151207182]	[]
151_2504	chr1	155178852	155179252	+	1000	268.0	[]	[]	[9.443364, 9.164563, 9.443364]	[93, 109, 145]	[]	[155179044, 155179060, 155179096]
151_25043	chr8	127741477	127741877	+	698	54.0	[9.443364]	[132]	[]	[]	[127741696]	[]
151_25048	chr9	37953880	37954280	+	1000	54.0	[]	[]	[9.164563]	[67]	[]	[37954039]
151_2505	chr10	83983636	83984036	+	1000	268.0	[9.443364]	[142]	[]	[]	[83983861]	[]
151_2506	chr11	62671617	62672017	+	1000	268.0	[]	[]	[9.164563]	[122]	[]	[62671828]
151_25060	chr9	127390594	127390994	+	633	54.0	[9.443364]	[74]	[]	[]	[127390748]	[]
151_25079	chr9	136978885	136979285	+	995	54.0	[]	[]	[9.443364]	[182]	[]	[136979114]
151_25080	chr9	137168103	137168503	+	541	54.0	[]	[]	[9.164563]	[122]	[]	[137168323]
151_25086	chrX	134569314	134569714	+	980	54.0	[9.443364]	[127]	[]	[]	[134569530]	[]
151_25089	chr1	8712677	8713077	+	764	53.0	[9.443364]	[84]	[]	[]	[8712853]	[]
151_25099	chr1	25810699	25811099	+	853	53.0	[]	[]	[9.164563]	[205]	[]	[25810940]
151_2510	chr2	19901486	19901886	+	1000	268.0	[7.7064734]	[151]	[]	[]	[19901672]	[]
151_25113	chr1	54287278	54287678	+	996	53.0	[9.443364]	[109]	[]	[]	[54287477]	[]
151_25117	chr1	74197798	74198198	+	918	53.0	[7.7064734, 9.164563]	[73, 117]	[]	[]	[74197953, 74197997]	[]
151_25120	chr1	101283486	101283886	+	1000	53.0	[9.443364]	[141]	[]	[]	[101283699]	[]
151_25149	chr1	207838514	207838914	+	994	53.0	[9.443364]	[117]	[]	[]	[207838690]	[]
151_25181	chr10	102399341	102399741	+	990	53.0	[]	[]	[9.164563]	[138]	[]	[102399551]
151_252	chr11	118997929	118998329	+	1000	1085.0	[9.164563, 9.164563]	[102, 108]	[]	[]	[118998127, 118998133]	[]
151_25200	chr11	63672953	63673353	+	618	53.0	[9.443364]	[127]	[]	[]	[63673139]	[]
151_2521	chr15	50423954	50424354	+	1000	267.0	[]	[]	[9.164563]	[142]	[]	[50424188]
151_25228	chr12	57460502	57460902	+	941	53.0	[]	[]	[9.443364]	[93]	[]	[57460694]
151_25232	chr12	93889605	93890005	+	994	53.0	[]	[]	[9.164563]	[117]	[]	[93889798]
151_25236	chr12	107759432	107759832	+	651	53.0	[]	[]	[9.443364]	[136]	[]	[107759635]
151_2525	chr6	32971585	32971985	+	1000	267.0	[]	[]	[7.9852743]	[58]	[]	[32971739]
151_25255	chr14	102539049	102539449	+	991	53.0	[]	[]	[7.7064734]	[142]	[]	[102539265]
151_2526	chr6	89352691	89353091	+	1000	267.0	[9.443364]	[86]	[]	[]	[89352854]	[]
151_25267	chr15	64438944	64439344	+	916	53.0	[9.443364]	[135]	[]	[]	[64439125]	[]
151_25270	chr15	67072523	67072923	+	716	53.0	[]	[]	[9.443364]	[195]	[]	[67072735]
151_25273	chr15	78937060	78937460	+	936	53.0	[9.164563]	[139]	[]	[]	[78937268]	[]
151_25279	chr15	98647332	98647732	+	1000	53.0	[]	[]	[7.7064734]	[188]	[]	[98647574]
151_2528	chr8	144528784	144529184	+	1000	267.0	[9.443364]	[66]	[7.7064734]	[150]	[144528944]	[144529028]
151_25284	chr16	10111370	10111770	+	1000	53.0	[]	[]	[9.164563]	[76]	[]	[10111545]
151_25294	chr16	56332645	56333045	+	927	53.0	[9.443364]	[147]	[]	[]	[56332879]	[]
151_25308	chr17	19196540	19196940	+	1000	53.0	[]	[]	[9.164563]	[94]	[]	[19196727]
151_2531	chr19	12294625	12295025	+	1000	266.0	[9.443364]	[88]	[]	[]	[12294812]	[]
151_25319	chr17	55238286	55238686	+	1000	53.0	[9.443364]	[77]	[9.443364]	[99]	[55238462]	[55238484]
151_25327	chr17	75006674	75007074	+	937	53.0	[]	[]	[9.443364]	[68]	[]	[75006833]
151_25350	chr19	16661539	16661939	+	984	53.0	[]	[]	[9.443364, 9.443364]	[127, 140]	[]	[16661717, 16661730]
151_25354	chr19	34963858	34964258	+	965	53.0	[]	[]	[9.443364]	[140]	[]	[34964058]
151_25359	chr19	49528186	49528586	+	974	53.0	[]	[]	[9.164563]	[184]	[]	[49528433]
151_2536	chr7	101856630	101857030	+	1000	266.0	[]	[]	[9.443364]	[170]	[]	[101856851]
151_25362	chr19	55384093	55384493	+	847	53.0	[9.164563]	[142]	[]	[]	[55384324]	[]
151_25380	chr2	86720085	86720485	+	1000	53.0	[9.443364]	[169]	[]	[]	[86720332]	[]
151_25388	chr2	174325757	174326157	+	784	53.0	[]	[]	[9.443364]	[134]	[]	[174325919]
151_25391	chr2	188326743	188327143	+	946	53.0	[7.7064734]	[210]	[]	[]	[188326988]	[]
151_25395	chr2	226837985	226838385	+	1000	53.0	[9.443364]	[78]	[]	[]	[226838153]	[]
151_25404	chr20	5784818	5785218	+	636	53.0	[]	[]	[9.443364]	[140]	[]	[5784989]
151_25405	chr20	25223137	25223537	+	632	53.0	[]	[]	[9.443364]	[139]	[]	[25223309]
151_25417	chr20	53975795	53976195	+	936	53.0	[9.443364]	[114]	[]	[]	[53975999]	[]
151_25418	chr20	57308714	57309114	+	620	53.0	[]	[]	[9.164563]	[98]	[]	[57308896]
151_2542	chr19	8355616	8356016	+	1000	265.0	[]	[]	[9.443364, 9.443364]	[87, 100]	[]	[8355795, 8355808]
151_25424	chr21	37659068	37659468	+	970	53.0	[]	[]	[9.164563]	[206]	[]	[37659319]
151_25439	chr22	37633454	37633854	+	960	53.0	[9.443364]	[114]	[]	[]	[37633665]	[]
151_25441	chr22	41800171	41800571	+	1000	53.0	[7.9852743]	[117]	[]	[]	[41800342]	[]
151_25443	chr22	43222217	43222617	+	1000	53.0	[]	[]	[9.443364, 9.164563]	[116, 152]	[]	[43222398, 43222434]
151_25449	chr3	19937610	19938010	+	834	53.0	[]	[]	[9.164563]	[147]	[]	[19937835]
151_25450	chr3	24493804	24494204	+	966	53.0	[]	[]	[7.7064734]	[203]	[]	[24494031]
151_25461	chr3	45631415	45631815	+	1000	53.0	[9.164563]	[120]	[]	[]	[45631632]	[]
151_25465	chr3	52088341	52088741	+	971	53.0	[9.443364, 9.164563]	[143, 151]	[]	[]	[52088576, 52088584]	[]
151_25466	chr3	52195679	52196079	+	965	53.0	[]	[]	[9.443364, 9.164563]	[117, 180]	[]	[52195848, 52195911]
151_25468	chr3	67017149	67017549	+	1000	53.0	[]	[]	[9.164563]	[127]	[]	[67017332]
151_25474	chr3	132542953	132543353	+	889	53.0	[9.443364]	[184]	[]	[]	[132543202]	[]
151_25476	chr3	169931775	169932175	+	822	53.0	[9.164563, 9.443364]	[121, 141]	[]	[]	[169931970, 169931990]	[]
151_25482	chr3	197654059	197654459	+	993	53.0	[]	[]	[7.9852743]	[124]	[]	[197654283]
151_25487	chr4	10284966	10285366	+	845	53.0	[9.443364, 9.443364]	[80, 113]	[]	[]	[10285145, 10285178]	[]
151_25494	chr4	76948849	76949249	+	1000	53.0	[7.7064734]	[153]	[]	[]	[76949038]	[]
151_25499	chr5	923459	923859	+	1000	53.0	[]	[]	[9.164563]	[113]	[]	[923666]
151_25500	chr5	1111173	1111573	+	783	53.0	[9.164563]	[129]	[]	[]	[1111400]	[]
151_25501	chr5	1164889	1165289	+	1000	53.0	[9.443364]	[113]	[]	[]	[1165099]	[]
151_25502	chr5	14742380	14742780	+	701	53.0	[]	[]	[9.443364, 9.443364, 9.164563]	[91, 98, 136]	[]	[14742568, 14742575, 14742613]
151_2551	chr1	234373296	234373696	+	1000	264.0	[9.164563]	[102]	[]	[]	[234373481]	[]
151_25527	chr6	14642892	14643292	+	624	53.0	[]	[]	[9.443364]	[192]	[]	[14643095]
151_2553	chr10	71638548	71638948	+	1000	264.0	[9.164563, 7.9852743]	[164, 202]	[]	[]	[71638750, 71638788]	[]
151_25543	chr6	43723828	43724228	+	1000	53.0	[9.164563]	[128]	[]	[]	[43724011]	[]
151_25557	chr6	161438873	161439273	+	742	53.0	[]	[]	[9.164563]	[181]	[]	[161439093]
151_25569	chr7	40604712	40605112	+	581	53.0	[9.443364]	[111]	[9.164563]	[123]	[40604912]	[40604924]
151_2557	chr19	40090742	40091142	+	1000	264.0	[]	[]	[7.7064734]	[77]	[]	[40090919]
151_2558	chr19	47256282	47256682	+	1000	264.0	[]	[]	[9.164563]	[130]	[]	[47256488]
