#PeakID(python identify_motif.py ./ENCODE_processed_files/GATA1_idr.fa GATA1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
156_2025	chr4	86942163	86942563	+	1000	120.0	[]	[]	[11.148683, 11.148683]	[110, 128]	[]	[86942371, 86942389]
156_20251	chr2	102735338	102735738	+	635	26.0	[]	[]	[8.357435]	[133]	[]	[102735568]
156_20258	chr2	127453367	127453767	+	704	26.0	[]	[]	[8.230114]	[130]	[]	[127453593]
156_20309	chr20	57460988	57461388	+	748	26.0	[11.148683]	[120]	[]	[]	[57461190]	[]
156_20328	chr22	19525651	19526051	+	779	26.0	[]	[]	[11.148683]	[135]	[]	[19525875]
156_20372	chr22	23684576	23684976	+	732	26.0	[11.148683]	[99]	[]	[]	[23684771]	[]
156_20376	chr3	3110045	3110445	+	657	26.0	[7.392081]	[95]	[]	[]	[3110228]	[]
156_20378	chr3	6510679	6511079	+	772	26.0	[]	[]	[7.392081]	[114]	[]	[6510890]
156_20387	chr3	19931248	19931648	+	647	26.0	[]	[]	[7.3913875, 7.3913875, 7.3913875]	[111, 116, 121]	[]	[19931401, 19931406, 19931411]
156_20392	chr3	40327655	40328055	+	606	26.0	[7.696181]	[128]	[]	[]	[40327860]	[]
156_2040	chr11	9565853	9566253	+	1000	119.0	[8.230114]	[94]	[]	[]	[9566046]	[]
156_20400	chr3	45468300	45468700	+	721	26.0	[11.148683]	[90]	[]	[]	[45468483]	[]
156_20406	chr3	60990123	60990523	+	713	26.0	[]	[]	[8.230114, 11.148683]	[121, 126]	[]	[60990327, 60990332]
156_2041	chr12	26845973	26846373	+	1000	119.0	[8.230114, 7.842722]	[64, 123]	[]	[]	[26846127, 26846186]	[]
156_20411	chr3	101827875	101828275	+	570	26.0	[8.230114]	[82]	[]	[]	[101828049]	[]
156_20421	chr3	143261822	143262222	+	571	26.0	[11.148683, 11.148683]	[90, 107]	[]	[]	[143262004, 143262021]	[]
156_20425	chr3	158771904	158772304	+	751	26.0	[]	[]	[8.203644, 7.392081]	[125, 139]	[]	[158772121, 158772135]
156_20431	chr3	178263132	178263532	+	701	26.0	[11.148683]	[116]	[]	[]	[178263346]	[]
156_20434	chr3	193978405	193978805	+	582	26.0	[]	[]	[8.230114]	[112]	[]	[193978564]
156_20435	chr3	194089424	194089824	+	724	26.0	[]	[]	[9.473773]	[75]	[]	[194089599]
156_20445	chr4	24517721	24518121	+	643	26.0	[11.148683]	[100]	[]	[]	[24517918]	[]
156_20451	chr4	54473153	54473553	+	777	26.0	[7.464151]	[101]	[]	[]	[54473350]	[]
156_20452	chr4	74320381	74320781	+	588	26.0	[8.203644, 9.473773]	[142, 173]	[]	[]	[74320589, 74320620]	[]
156_20465	chr4	173170252	173170652	+	765	26.0	[8.190248]	[135]	[12.392342]	[126]	[173170461]	[173170452]
156_20466	chr4	174437783	174438183	+	770	26.0	[7.74083, 11.148683]	[120, 125]	[]	[]	[174437992, 174437997]	[]
156_2047	chr3	65588024	65588424	+	1000	119.0	[]	[]	[7.74083]	[130]	[]	[65588253]
156_20473	chr5	14695191	14695591	+	726	26.0	[]	[]	[12.392342, 8.203644, 8.230114]	[87, 105, 153]	[]	[14695360, 14695378, 14695426]
156_20484	chr5	53616899	53617299	+	713	26.0	[]	[]	[7.286461, 11.148683]	[97, 120]	[]	[53617081, 53617104]
156_20486	chr5	56494154	56494554	+	792	26.0	[11.148683]	[201]	[]	[]	[56494400]	[]
156_20489	chr5	72232348	72232748	+	690	26.0	[]	[]	[7.696181]	[160]	[]	[72232589]
156_2049	chr5	36111224	36111624	+	1000	119.0	[11.148683]	[104]	[9.473773]	[144]	[36111420]	[36111460]
156_20490	chr5	76480250	76480650	+	686	26.0	[11.148683]	[127]	[]	[]	[76480454]	[]
156_20500	chr5	103391634	103392034	+	732	26.0	[12.392342]	[160]	[]	[]	[103391884]	[]
156_20502	chr5	109703111	109703511	+	742	26.0	[]	[]	[11.148683]	[207]	[]	[109703359]
156_20504	chr5	127041282	127041682	+	763	26.0	[11.148683]	[80]	[]	[]	[127041454]	[]
156_20511	chr5	149561869	149562269	+	771	26.0	[8.230114]	[146]	[]	[]	[149562103]	[]
156_2052	chr7	139916076	139916476	+	1000	119.0	[]	[]	[8.230114]	[103]	[]	[139916272]
156_20524	chr5	180704328	180704728	+	719	26.0	[7.3065944]	[66]	[9.473773]	[129]	[180704486]	[180704549]
156_2053	chr8	130343074	130343474	+	1000	119.0	[]	[]	[8.230114]	[113]	[]	[130343285]
156_20544	chr6	15995364	15995764	+	718	26.0	[7.464151, 7.392081, 9.473773]	[171, 211, 222]	[]	[]	[15995560, 15995600, 15995611]	[]
156_20550	chr6	21158069	21158469	+	708	26.0	[11.148683]	[120]	[]	[]	[21158265]	[]
156_20562	chr6	27933082	27933482	+	695	26.0	[11.148683, 11.148683]	[103, 115]	[]	[]	[27933255, 27933267]	[]
156_2058	chr1	162386313	162386713	+	1000	118.0	[]	[]	[8.635739]	[135]	[]	[162386544]
156_20598	chr6	132832887	132833287	+	636	26.0	[8.635739, 11.148683]	[72, 115]	[7.392081, 7.696181]	[70, 148]	[132833043, 132833086]	[132833041, 132833119]
156_206	chr10	64508117	64508517	+	1000	312.0	[11.148683, 11.148683]	[83, 107]	[]	[]	[64508297, 64508321]	[]
156_20604	chr6	143545992	143546392	+	676	26.0	[7.392081]	[90]	[]	[]	[143546145]	[]
156_20607	chr6	150204809	150205209	+	697	26.0	[8.635739]	[156]	[]	[]	[150205036]	[]
156_20617	chr6	160990995	160991395	+	766	26.0	[8.635739]	[58]	[]	[]	[160991148]	[]
156_2063	chr10	97664491	97664891	+	1000	118.0	[]	[]	[11.148683]	[90]	[]	[97664663]
156_20630	chr7	50227793	50228193	+	712	26.0	[7.392081]	[106]	[]	[]	[50227998]	[]
156_20632	chr7	56062374	56062774	+	749	26.0	[]	[]	[7.3065944, 8.230114]	[111, 182]	[]	[56062538, 56062609]
156_20633	chr7	66535966	66536366	+	740	26.0	[]	[]	[11.148683]	[111]	[]	[66536161]
156_20644	chr7	99819519	99819919	+	765	26.0	[8.230114]	[95]	[8.230114, 9.473773]	[70, 107]	[99819701]	[99819676, 99819713]
156_20650	chr7	106462339	106462739	+	737	26.0	[8.203644]	[199]	[]	[]	[106462570]	[]
156_20651	chr7	106592330	106592730	+	624	26.0	[]	[]	[11.148683]	[146]	[]	[106592549]
156_20653	chr7	107024814	107025214	+	723	26.0	[]	[]	[7.392081, 7.3065944]	[109, 120]	[]	[107024996, 107025007]
156_20667	chr7	129213913	129214313	+	705	26.0	[]	[]	[7.392081]	[195]	[]	[129214139]
156_20669	chr7	130910118	130910518	+	776	26.0	[11.148683]	[155]	[]	[]	[130910328]	[]
156_20686	chr7	152463348	152463748	+	692	26.0	[]	[]	[7.3913875]	[147]	[]	[152463560]
156_2070	chr16	9598061	9598461	+	1000	118.0	[8.230114]	[119]	[]	[]	[9598263]	[]
156_20708	chr8	60792820	60793220	+	793	26.0	[8.190248]	[161]	[]	[]	[60793063]	[]
156_20711	chr8	79820074	79820474	+	765	26.0	[8.230114]	[80]	[]	[]	[79820253]	[]
156_20718	chr8	124369134	124369534	+	780	26.0	[]	[]	[8.635739, 11.148683]	[119, 156]	[]	[124369318, 124369355]
156_20723	chr8	141179210	141179610	+	759	26.0	[12.392342]	[66]	[]	[]	[141179370]	[]
156_20768	chr9	134066072	134066472	+	761	26.0	[11.148683]	[172]	[]	[]	[134066286]	[]
156_20776	chrX	12920983	12921383	+	745	26.0	[7.3065944]	[100]	[]	[]	[12921138]	[]
156_20787	chrX	134406446	134406846	+	798	26.0	[]	[]	[8.230114]	[155]	[]	[134406687]
156_2079	chr3	12953214	12953614	+	1000	118.0	[7.392081]	[133]	[]	[]	[12953446]	[]
156_20802	chr1	11802519	11802919	+	595	25.0	[]	[]	[7.3913875]	[164]	[]	[11802732]
156_2082	chr5	62310478	62310878	+	1000	118.0	[8.203644]	[70]	[8.635739]	[131]	[62310646]	[62310707]
156_20841	chr1	43835005	43835405	+	683	25.0	[7.74083]	[182]	[]	[]	[43835243]	[]
156_2085	chr6	10314226	10314626	+	1000	118.0	[]	[]	[8.230114]	[86]	[]	[10314406]
156_2086	chr6	13354421	13354821	+	1000	118.0	[11.148683]	[130]	[8.203644]	[72]	[13354635]	[13354577]
156_20860	chr1	75991486	75991886	+	636	25.0	[]	[]	[7.286461]	[136]	[]	[75991721]
156_20864	chr1	85339151	85339551	+	741	25.0	[8.190248]	[122]	[]	[]	[85339358]	[]
156_20879	chr1	116950361	116950761	+	716	25.0	[11.148683, 11.148683]	[120, 131]	[]	[]	[116950581, 116950592]	[]
156_20882	chr1	119663070	119663470	+	689	25.0	[8.635739]	[119]	[]	[]	[119663226]	[]
156_20884	chr1	145372301	145372701	+	706	25.0	[8.230114]	[87]	[]	[]	[145372484]	[]
156_2090	chr7	121278432	121278832	+	1000	118.0	[]	[]	[9.473773, 9.473773, 12.392342, 7.3913875]	[66, 119, 124, 131]	[]	[121278593, 121278646, 121278651, 121278658]
156_20908	chr1	191572499	191572899	+	595	25.0	[11.148683]	[77]	[]	[]	[191572675]	[]
156_20914	chr1	201983354	201983754	+	685	25.0	[11.148683]	[112]	[]	[]	[201983536]	[]
156_20934	chr1	235050899	235051299	+	727	25.0	[9.473773]	[86]	[]	[]	[235051074]	[]
156_20941	chr1	247297415	247297815	+	695	25.0	[]	[]	[11.148683]	[88]	[]	[247297598]
156_2096	chr1	207017583	207017983	+	1000	117.0	[]	[]	[8.230114]	[106]	[]	[207017778]
156_20970	chr10	74586082	74586482	+	704	25.0	[]	[]	[7.3913875, 11.148683]	[79, 108]	[]	[74586247, 74586276]
156_20976	chr10	101353692	101354092	+	606	25.0	[11.148683]	[100]	[]	[]	[101353879]	[]
156_2099	chr12	108123385	108123785	+	1000	117.0	[7.392081]	[96]	[7.392081]	[134]	[108123573]	[108123611]
156_20992	chr11	47515307	47515707	+	738	25.0	[7.286461, 11.148683]	[75, 84]	[]	[]	[47515466, 47515475]	[]
156_20998	chr11	61754507	61754907	+	591	25.0	[]	[]	[11.148683]	[124]	[]	[61754723]
156_2100	chr12	126998735	126999135	+	1000	117.0	[8.230114]	[98]	[]	[]	[126998928]	[]
156_2101	chr16	58859933	58860333	+	1000	117.0	[8.230114]	[97]	[]	[]	[58860122]	[]
156_21010	chr11	78416228	78416628	+	688	25.0	[7.3913875]	[171]	[]	[]	[78416413]	[]
156_21012	chr11	86196298	86196698	+	583	25.0	[8.230114]	[188]	[]	[]	[86196520]	[]
156_21022	chr11	118602416	118602816	+	710	25.0	[11.148683]	[127]	[]	[]	[118602625]	[]
156_21025	chr12	6608106	6608506	+	693	25.0	[12.392342]	[108]	[]	[]	[6608308]	[]
156_21026	chr12	31074096	31074496	+	717	25.0	[7.392081]	[112]	[7.286461, 11.148683]	[79, 124]	[31074298]	[31074265, 31074310]
156_21027	chr12	32155860	32156260	+	735	25.0	[]	[]	[11.148683]	[103]	[]	[32156061]
156_21029	chr12	46661061	46661461	+	737	25.0	[11.148683]	[182]	[]	[]	[46661283]	[]
156_21031	chr12	55738823	55739223	+	569	25.0	[]	[]	[7.842722]	[98]	[]	[55739004]
156_21035	chr12	57069455	57069855	+	717	25.0	[]	[]	[7.286461]	[162]	[]	[57069676]
156_21039	chr12	71642340	71642740	+	724	25.0	[11.148683]	[96]	[]	[]	[71642524]	[]
156_2104	chr19	29893669	29894069	+	1000	117.0	[11.148683]	[69]	[]	[]	[29893821]	[]
156_21053	chr12	115103913	115104313	+	724	25.0	[11.148683]	[115]	[]	[]	[115104116]	[]
156_21070	chr13	90281509	90281909	+	733	25.0	[]	[]	[7.74083]	[156]	[]	[90281695]
156_2109	chr3	72744288	72744688	+	1000	117.0	[11.148683, 11.148683]	[64, 97]	[]	[]	[72744442, 72744475]	[]
156_21098	chr14	34301122	34301522	+	763	25.0	[8.230114]	[125]	[]	[]	[34301344]	[]
156_21104	chr14	64502938	64503338	+	652	25.0	[]	[]	[8.230114]	[131]	[]	[64503111]
156_21107	chr14	73461832	73462232	+	680	25.0	[]	[]	[12.392342]	[174]	[]	[73462013]
156_2111	chr4	54386344	54386744	+	1000	117.0	[8.190248, 8.230114]	[83, 125]	[]	[]	[54386526, 54386568]	[]
156_21126	chr15	67544765	67545165	+	618	25.0	[]	[]	[8.230114]	[113]	[]	[67544955]
156_21129	chr15	68822041	68822441	+	686	25.0	[]	[]	[11.148683]	[136]	[]	[68822256]
156_2115	chr6	20846635	20847035	+	1000	117.0	[11.148683]	[96]	[]	[]	[20846794]	[]
156_21151	chr16	23641463	23641863	+	596	25.0	[7.392081]	[202]	[]	[]	[23641710]	[]
156_21160	chr16	31713095	31713495	+	571	25.0	[]	[]	[7.74083]	[192]	[]	[31713346]
156_21161	chr16	48353521	48353921	+	707	25.0	[8.357435]	[142]	[]	[]	[48353752]	[]
156_21168	chr16	71930047	71930447	+	717	25.0	[8.230114]	[146]	[]	[]	[71930268]	[]
156_21170	chr16	79965793	79966193	+	684	25.0	[12.392342]	[194]	[7.3065944]	[147]	[79966019]	[79965972]
156_21176	chr16	86994604	86995004	+	549	25.0	[7.392081]	[88]	[8.635739]	[86]	[86994770]	[86994768]
156_21177	chr16	89090261	89090661	+	682	25.0	[]	[]	[8.230114]	[154]	[]	[89090492]
156_21180	chr16	90057569	90057969	+	709	25.0	[]	[]	[11.148683]	[206]	[]	[90057814]
156_21185	chr17	27982436	27982836	+	639	25.0	[11.148683]	[101]	[]	[]	[27982634]	[]
156_2119	chr7	24829269	24829669	+	1000	117.0	[8.230114]	[81]	[11.148683]	[98]	[24829443]	[24829460]
156_21199	chr17	48361684	48362084	+	696	25.0	[8.635739, 11.148683]	[62, 87]	[]	[]	[48361840, 48361865]	[]
156_212	chr16	88497808	88498208	+	1000	309.0	[7.74083, 8.230114]	[120, 129]	[]	[]	[88498007, 88498016]	[]
156_21200	chr17	48439351	48439751	+	549	25.0	[]	[]	[8.230114]	[148]	[]	[48439582]
156_21202	chr17	50852092	50852492	+	630	25.0	[]	[]	[8.203644]	[148]	[]	[50852304]
156_2121	chr8	47557214	47557614	+	1000	117.0	[12.392342]	[148]	[8.635739]	[114]	[47557461]	[47557427]
156_21214	chr17	78364692	78365092	+	750	25.0	[]	[]	[7.392081]	[118]	[]	[78364899]
156_2122	chr8	105520459	105520859	+	1000	117.0	[]	[]	[8.230114, 8.635739]	[91, 143]	[]	[105520642, 105520694]
156_21220	chr18	2573408	2573808	+	682	25.0	[7.392081]	[99]	[11.148683]	[109]	[2573602]	[2573612]
156_21227	chr18	9118089	9118489	+	578	25.0	[]	[]	[12.392342]	[154]	[]	[9118283]
156_21233	chr18	11850965	11851365	+	672	25.0	[7.696181]	[124]	[]	[]	[11851169]	[]
156_21237	chr18	25990430	25990830	+	615	25.0	[]	[]	[12.392342]	[102]	[]	[25990630]
156_21241	chr18	48488490	48488890	+	557	25.0	[7.392081]	[100]	[]	[]	[48488678]	[]
156_2128	chr11	96817517	96817917	+	1000	116.0	[]	[]	[7.842722]	[70]	[]	[96817680]
156_21281	chr19	50383692	50384092	+	696	25.0	[7.696181]	[86]	[]	[]	[50383862]	[]
156_21285	chr19	52734840	52735240	+	701	25.0	[8.203644]	[141]	[]	[]	[52735048]	[]
156_21295	chr2	12675333	12675733	+	551	25.0	[11.148683]	[64]	[]	[]	[12675495]	[]
156_21314	chr2	55365279	55365679	+	736	25.0	[]	[]	[7.842722]	[149]	[]	[55365508]
156_21317	chr2	64522966	64523366	+	548	25.0	[11.148683]	[205]	[]	[]	[64523199]	[]
156_21325	chr2	70301132	70301532	+	676	25.0	[9.473773]	[216]	[]	[]	[70301367]	[]
156_21328	chr2	74155826	74156226	+	635	25.0	[11.148683]	[94]	[]	[]	[74156004]	[]
156_2133	chr2	6909733	6910133	+	1000	116.0	[]	[]	[8.230114, 7.74083]	[123, 128]	[]	[6909948, 6909953]
156_21344	chr2	127511946	127512346	+	687	25.0	[]	[]	[11.148683]	[173]	[]	[127512185]
156_21348	chr2	156436655	156437055	+	691	25.0	[]	[]	[8.230114]	[90]	[]	[156436814]
156_21361	chr2	178287650	178288050	+	744	25.0	[11.148683]	[66]	[]	[]	[178287809]	[]
156_21362	chr2	182784748	182785148	+	739	25.0	[]	[]	[8.230114]	[160]	[]	[182784951]
156_2137	chr22	19730891	19731291	+	1000	116.0	[]	[]	[11.148683]	[106]	[]	[19731095]
156_21391	chr20	53829620	53830020	+	697	25.0	[]	[]	[7.842722]	[184]	[]	[53829849]
156_21411	chr22	20035295	20035695	+	737	25.0	[12.392342]	[113]	[]	[]	[20035501]	[]
156_21414	chr22	20673582	20673982	+	557	25.0	[]	[]	[8.203644]	[126]	[]	[20673795]
156_2142	chr4	152663541	152663941	+	1000	116.0	[]	[]	[7.392081]	[82]	[]	[152663703]
156_21421	chr22	21577652	21578052	+	721	25.0	[7.464151]	[213]	[]	[]	[21577889]	[]
156_21429	chr22	22370931	22371331	+	669	25.0	[7.3913875]	[72]	[]	[]	[22371084]	[]
156_21449	chr22	23152353	23152753	+	725	25.0	[]	[]	[7.392081]	[206]	[]	[23152599]
156_21455	chr3	9400980	9401380	+	713	25.0	[]	[]	[11.148683]	[203]	[]	[9401225]
156_21465	chr3	15040866	15041266	+	649	25.0	[]	[]	[8.230114]	[135]	[]	[15041095]
156_21467	chr3	21783858	21784258	+	690	25.0	[8.230114]	[138]	[]	[]	[21784078]	[]
156_21480	chr3	46825401	46825801	+	726	25.0	[]	[]	[11.148683]	[126]	[]	[46825625]
156_215	chr1	65412471	65412871	+	1000	306.0	[]	[]	[8.230114]	[111]	[]	[65412680]
156_2150	chr6	134315195	134315595	+	1000	116.0	[]	[]	[11.148683]	[123]	[]	[134315418]
156_21503	chr3	172869629	172870029	+	622	25.0	[8.230114]	[78]	[]	[]	[172869798]	[]
156_21510	chr3	194682557	194682957	+	564	25.0	[11.148683]	[115]	[]	[]	[194682723]	[]
156_2154	chr8	90167952	90168352	+	1000	116.0	[]	[]	[8.230114]	[124]	[]	[90168173]
156_21543	chr4	158877009	158877409	+	689	25.0	[9.473773]	[163]	[]	[]	[158877246]	[]
156_21554	chr5	72237396	72237796	+	729	25.0	[8.357435]	[150]	[]	[]	[72237610]	[]
156_21555	chr5	75669075	75669475	+	711	25.0	[11.148683]	[117]	[]	[]	[75669290]	[]
156_21556	chr5	76329297	76329697	+	744	25.0	[7.286461]	[121]	[]	[]	[76329453]	[]
156_21567	chr5	132147616	132148016	+	673	25.0	[11.148683]	[113]	[]	[]	[132147820]	[]
156_21576	chr5	149853004	149853404	+	694	25.0	[8.230114]	[89]	[]	[]	[149853181]	[]
156_21579	chr5	163434309	163434709	+	690	25.0	[8.230114]	[94]	[]	[]	[163434488]	[]
156_21580	chr5	173324070	173324470	+	696	25.0	[8.230114]	[132]	[]	[]	[173324284]	[]
156_21584	chr5	176866978	176867378	+	662	25.0	[]	[]	[8.230114]	[101]	[]	[176867149]
156_2159	chr1	203300384	203300784	+	1000	115.0	[8.230114]	[128]	[9.473773]	[80]	[203300604]	[203300556]
156_21594	chr6	6556881	6557281	+	715	25.0	[11.148683]	[123]	[]	[]	[6557063]	[]
156_21595	chr6	7150614	7151014	+	701	25.0	[]	[]	[8.230114]	[113]	[]	[7150803]
156_21603	chr6	14930246	14930646	+	711	25.0	[]	[]	[7.3913875]	[108]	[]	[14930421]
156_21605	chr6	15343510	15343910	+	552	25.0	[7.464151]	[153]	[7.3913875]	[136]	[15343740]	[15343723]
156_21606	chr6	15456460	15456860	+	617	25.0	[7.3913875]	[70]	[]	[]	[15456623]	[]
156_21607	chr6	15628724	15629124	+	619	25.0	[8.635739]	[166]	[]	[]	[15628949]	[]
156_21612	chr6	26121054	26121454	+	727	25.0	[9.473773]	[193]	[]	[]	[26121253]	[]
156_21617	chr6	27279530	27279930	+	720	25.0	[8.357435, 7.286461]	[116, 128]	[]	[]	[27279715, 27279727]	[]
156_21643	chr6	43934001	43934401	+	726	25.0	[11.148683]	[196]	[8.230114]	[210]	[43934213]	[43934227]
156_21649	chr6	52598187	52598587	+	735	25.0	[]	[]	[9.473773]	[109]	[]	[52598379]
156_2165	chr12	51917740	51918140	+	1000	115.0	[8.190248]	[80]	[9.473773]	[147]	[51917904]	[51917971]
156_21656	chr6	95573758	95574158	+	755	25.0	[]	[]	[11.148683]	[112]	[]	[95573957]
156_21661	chr6	136483822	136484222	+	616	25.0	[11.148683]	[111]	[]	[]	[136484020]	[]
156_21671	chr6	150156622	150157022	+	735	25.0	[12.392342]	[139]	[]	[]	[150156851]	[]
156_21673	chr6	157867282	157867682	+	679	25.0	[7.3065944]	[136]	[]	[]	[157867497]	[]
156_2168	chr14	68762893	68763293	+	1000	115.0	[11.148683]	[75]	[]	[]	[68763066]	[]
156_21680	chr6	163417530	163417930	+	718	25.0	[]	[]	[7.392081]	[71]	[]	[163417682]
156_21682	chr6	164098934	164099334	+	687	25.0	[11.148683]	[83]	[]	[]	[164099116]	[]
156_21692	chr7	23357406	23357806	+	683	25.0	[11.148683]	[72]	[]	[]	[23357568]	[]
156_21708	chr7	56051172	56051572	+	652	25.0	[8.230114]	[118]	[]	[]	[56051375]	[]
156_21710	chr7	97027658	97028058	+	690	25.0	[]	[]	[11.148683]	[74]	[]	[97027813]
156_21720	chr7	105353777	105354177	+	605	25.0	[8.230114]	[88]	[]	[]	[105353931]	[]
156_21723	chr7	106122674	106123074	+	631	25.0	[8.230114]	[172]	[]	[]	[106122891]	[]
156_2175	chr2	121596334	121596734	+	1000	115.0	[11.148683]	[111]	[]	[]	[121596528]	[]
156_21752	chr7	139242699	139243099	+	600	25.0	[]	[]	[11.148683]	[179]	[]	[139242902]
156_21759	chr7	143416510	143416910	+	620	25.0	[7.286461]	[108]	[7.842722]	[122]	[143416698]	[143416712]
156_21771	chr8	7063527	7063927	+	749	25.0	[11.148683]	[106]	[]	[]	[7063718]	[]
156_21775	chr8	11355450	11355850	+	683	25.0	[8.203644]	[92]	[]	[]	[11355628]	[]
156_21782	chr8	38030865	38031265	+	609	25.0	[7.392081]	[187]	[]	[]	[38031114]	[]
156_21789	chr8	65955689	65956089	+	605	25.0	[7.3913875]	[71]	[]	[]	[65955847]	[]
156_2179	chr22	41523570	41523970	+	1000	115.0	[11.148683]	[90]	[]	[]	[41523759]	[]
156_21797	chr8	105592643	105593043	+	569	25.0	[7.392081]	[106]	[9.473773]	[193]	[105592794]	[105592881]
156_2182	chr3	178260842	178261242	+	1000	115.0	[8.230114]	[92]	[]	[]	[178261034]	[]
156_21820	chr9	94780694	94781094	+	550	25.0	[]	[]	[9.473773]	[86]	[]	[94780849]
156_21824	chr9	112447270	112447670	+	658	25.0	[8.04971]	[150]	[]	[]	[112447458]	[]
156_21836	chr9	130900944	130901344	+	598	25.0	[]	[]	[7.842722]	[192]	[]	[130901164]
156_2185	chr6	157747425	157747825	+	1000	115.0	[11.148683]	[94]	[8.230114]	[106]	[157747613]	[157747625]
156_21876	chr1	10339679	10340079	+	674	24.0	[]	[]	[8.230114]	[159]	[]	[10339930]
156_21879	chr1	12465240	12465640	+	669	24.0	[11.148683]	[86]	[11.148683, 7.3913875]	[106, 141]	[12465407]	[12465427, 12465462]
156_21888	chr1	21174810	21175210	+	682	24.0	[8.190248, 8.635739]	[126, 165]	[]	[]	[21174973, 21175012]	[]
156_2190	chr8	85961105	85961505	+	1000	115.0	[]	[]	[11.148683]	[121]	[]	[85961323]
156_21901	chr1	29145737	29146137	+	634	24.0	[12.392342]	[154]	[]	[]	[29145959]	[]
156_21902	chr1	29180628	29181028	+	659	24.0	[]	[]	[8.203644]	[165]	[]	[29180813]
156_2191	chr9	134356926	134357326	+	1000	115.0	[11.148683]	[94]	[]	[]	[134357110]	[]
156_21916	chr1	41494059	41494459	+	565	24.0	[]	[]	[11.148683]	[111]	[]	[41494254]
156_21927	chr1	61162509	61162909	+	643	24.0	[]	[]	[9.473773]	[103]	[]	[61162701]
156_21928	chr1	61377517	61377917	+	631	24.0	[7.74083]	[60]	[11.148683]	[156]	[61377671]	[61377767]
156_21940	chr1	101357289	101357689	+	581	24.0	[7.286461]	[199]	[]	[]	[101357503]	[]
156_2195	chr1	116415802	116416202	+	1000	114.0	[11.148683]	[93]	[]	[]	[116415985]	[]
156_21957	chr1	154863606	154864006	+	664	24.0	[]	[]	[11.148683]	[85]	[]	[154863770]
156_21958	chr1	156749324	156749724	+	700	24.0	[7.3913875]	[120]	[]	[]	[156749517]	[]
156_21962	chr1	160368004	160368404	+	674	24.0	[9.473773]	[135]	[]	[]	[160368233]	[]
156_21966	chr1	166906611	166907011	+	627	24.0	[8.230114]	[101]	[]	[]	[166906803]	[]
156_21973	chr1	182126314	182126714	+	669	24.0	[]	[]	[8.230114]	[85]	[]	[182126479]
156_21974	chr1	182390559	182390959	+	640	24.0	[]	[]	[7.3065944]	[108]	[]	[182390733]
156_21975	chr1	183926979	183927379	+	689	24.0	[11.148683]	[106]	[]	[]	[183927184]	[]
156_2198	chr10	80504017	80504417	+	1000	114.0	[11.148683]	[99]	[]	[]	[80504210]	[]
156_2199	chr10	124589135	124589535	+	1000	114.0	[11.148683]	[86]	[]	[]	[124589313]	[]
156_21994	chr1	224067702	224068102	+	663	24.0	[9.473773]	[79]	[]	[]	[224067866]	[]
156_220	chr11	69905578	69905978	+	1000	305.0	[11.148683, 11.148683]	[84, 107]	[]	[]	[69905760, 69905783]	[]
156_2200	chr11	19980852	19981252	+	1000	114.0	[8.230114]	[70]	[]	[]	[19981022]	[]
156_2201	chr11	83007895	83008295	+	1000	114.0	[12.392342, 8.230114]	[60, 118]	[]	[]	[83008050, 83008108]	[]
156_22013	chr1	247390074	247390474	+	559	24.0	[]	[]	[7.3065944]	[133]	[]	[247390292]
156_22048	chr10	92697953	92698353	+	647	24.0	[]	[]	[8.230114]	[104]	[]	[92698155]
156_2205	chr12	111405226	111405626	+	1000	114.0	[]	[]	[8.230114]	[131]	[]	[111405447]
156_22058	chr11	8827245	8827645	+	635	24.0	[]	[]	[8.635739]	[101]	[]	[8827436]
156_22061	chr11	12802676	12803076	+	613	24.0	[8.230114]	[218]	[7.842722]	[211]	[12802898]	[12802891]
156_22068	chr11	36409123	36409523	+	668	24.0	[]	[]	[7.3913875]	[91]	[]	[36409308]
156_22080	chr11	74092427	74092827	+	610	24.0	[]	[]	[7.3913875]	[145]	[]	[74092653]
156_22081	chr11	74437405	74437805	+	579	24.0	[]	[]	[7.392081]	[167]	[]	[74437624]
156_22087	chr11	96303943	96304343	+	578	24.0	[8.230114]	[141]	[]	[]	[96304162]	[]
156_22090	chr11	114400218	114400618	+	664	24.0	[]	[]	[7.3913875]	[97]	[]	[114400398]
156_22093	chr11	118689907	118690307	+	580	24.0	[]	[]	[7.3913875]	[151]	[]	[118690107]
156_22097	chr11	120385108	120385508	+	616	24.0	[8.230114]	[93]	[]	[]	[120385297]	[]
156_22098	chr11	124622598	124622998	+	644	24.0	[7.3065944]	[151]	[]	[]	[124622800]	[]
156_221	chr2	11940183	11940583	+	1000	305.0	[7.392081]	[124]	[8.230114, 11.148683]	[76, 137]	[11940403]	[11940355, 11940416]
156_22105	chr12	23549193	23549593	+	583	24.0	[8.635739]	[136]	[]	[]	[23549371]	[]
156_22110	chr12	42325894	42326294	+	620	24.0	[]	[]	[7.392081]	[85]	[]	[42326058]
156_22126	chr12	56377904	56378304	+	680	24.0	[]	[]	[7.392081]	[73]	[]	[56378062]
156_22133	chr12	93593035	93593435	+	691	24.0	[7.3913875]	[158]	[8.635739]	[102]	[93593263]	[93593207]
