#PeakID(python identify_motif.py ./ENCODE_processed_files/NR2F1_idr.fa NR2F1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
504_22498	chr20	36887214	36887614	+	566	35.5	[10.737563]	[224]	[]	[]	[36887388]	[]
504_225	chr1	109822426	109822826	+	1000	491.5	[11.876825]	[87]	[11.108711]	[60]	[109822604]	[109822577]
504_22501	chr20	50958606	50959006	+	599	35.5	[6.0331016]	[140]	[]	[]	[50958834]	[]
504_22515	chr3	14680835	14681235	+	607	35.5	[8.580908]	[201]	[]	[]	[14681081]	[]
504_22552	chr6	43772303	43772703	+	562	35.5	[7.6574984]	[107]	[]	[]	[43772461]	[]
504_22556	chr6	130198683	130199083	+	558	35.5	[]	[]	[12.247973]	[131]	[]	[130198911]
504_22559	chr6	139996490	139996890	+	542	35.5	[]	[]	[8.580908]	[260]	[]	[139996711]
504_2258	chr7	131329256	131329656	+	1000	194.0	[]	[]	[11.876825]	[154]	[]	[131329462]
504_22586	chr9	123597940	123598340	+	613	35.5	[]	[]	[11.108711]	[197]	[]	[123598174]
504_22599	chr1	26546796	26547196	+	609	35.0	[10.737563, 11.108711]	[231, 238]	[]	[]	[26547035, 26547042]	[]
504_22602	chr1	27351084	27351484	+	549	35.0	[]	[]	[6.4042497]	[114]	[]	[27351275]
504_22620	chr10	35563298	35563698	+	604	35.0	[]	[]	[5.7237425, 5.9149733]	[135, 195]	[]	[35563477, 35563537]
504_22622	chr10	60816487	60816887	+	604	35.0	[8.79676]	[150]	[5.7237425]	[202]	[60816676]	[60816728]
504_2263	chr11	117224601	117225001	+	1000	193.5	[]	[]	[8.580908]	[188]	[]	[117224844]
504_2264	chr17	14373058	14373458	+	1000	193.5	[10.737563]	[126]	[]	[]	[14373273]	[]
504_22643	chr12	121095934	121096334	+	606	35.0	[]	[]	[6.0331016]	[187]	[]	[121096109]
504_22644	chr12	132502288	132502688	+	591	35.0	[]	[]	[11.876825]	[157]	[]	[132502500]
504_22645	chr13	59494368	59494768	+	569	35.0	[11.876825]	[91]	[8.580908]	[140]	[59494543]	[59494592]
504_22647	chr14	61257135	61257535	+	606	35.0	[11.876825, 11.876825]	[229, 236]	[]	[]	[61257318, 61257325]	[]
504_22648	chr14	90574817	90575217	+	606	35.0	[]	[]	[12.247973, 11.108711]	[84, 92]	[]	[90574975, 90574983]
504_22652	chr15	43791871	43792271	+	594	35.0	[6.0948906]	[139]	[7.441646]	[210]	[43792024]	[43792095]
504_22654	chr15	72237011	72237411	+	556	35.0	[]	[]	[7.6574984]	[162]	[]	[72237204]
504_22667	chr17	40308066	40308466	+	614	35.0	[]	[]	[12.247973]	[168]	[]	[40308316]
504_22688	chr19	29666074	29666474	+	606	35.0	[11.108711]	[123]	[]	[]	[29666284]	[]
504_22704	chr2	55419378	55419778	+	614	35.0	[]	[]	[6.0331016, 6.0331016]	[124, 138]	[]	[55419531, 55419545]
504_22712	chr2	96873402	96873802	+	608	35.0	[]	[]	[8.79676]	[126]	[]	[96873608]
504_22716	chr2	177639550	177639950	+	575	35.0	[]	[]	[5.7237425]	[193]	[]	[177639748]
504_22718	chr2	206765327	206765727	+	609	35.0	[]	[]	[12.247973]	[152]	[]	[206765556]
504_22723	chr20	36201136	36201536	+	610	35.0	[11.108711, 10.737563, 11.108711]	[159, 166, 203]	[]	[]	[36201341, 36201348, 36201385]	[]
504_22728	chr22	19480763	19481163	+	596	35.0	[]	[]	[5.7237425]	[139]	[]	[19480967]
504_22744	chr3	101128787	101129187	+	611	35.0	[12.247973]	[139]	[]	[]	[101128979]	[]
504_22751	chr3	171879459	171879859	+	549	35.0	[12.247973, 11.876825]	[99, 123]	[]	[]	[171879635, 171879659]	[]
504_22754	chr4	71199012	71199412	+	546	35.0	[]	[]	[5.7237425, 12.247973]	[90, 150]	[]	[71199178, 71199238]
504_2276	chr8	122694204	122694604	+	1000	193.5	[7.441646]	[91]	[]	[]	[122694391]	[]
504_22760	chr5	14806364	14806764	+	573	35.0	[5.7237425, 11.876825]	[153, 196]	[]	[]	[14806531, 14806574]	[]
504_22781	chr6	89410771	89411171	+	559	35.0	[]	[]	[12.247973, 12.247973]	[91, 104]	[]	[89410946, 89410959]
504_22814	chr1	2556632	2557032	+	560	34.5	[7.441646]	[174]	[]	[]	[2556874]	[]
504_22818	chr1	19445893	19446293	+	586	34.5	[11.108711, 11.876825]	[86, 95]	[]	[]	[19446075, 19446084]	[]
504_2282	chr2	128309372	128309772	+	1000	193.0	[5.7237425]	[73]	[5.7237425, 11.876825]	[61, 91]	[128309541]	[128309529, 128309559]
504_22823	chr1	32741732	32742132	+	586	34.5	[]	[]	[7.441646]	[107]	[]	[32741924]
504_2283	chr20	32437636	32438036	+	1000	193.0	[11.108711]	[129]	[11.876825]	[122]	[32437855]	[32437848]
504_22841	chr1	206455591	206455991	+	605	34.5	[]	[]	[10.737563]	[79]	[]	[206455763]
504_22853	chr11	3437360	3437760	+	565	34.5	[5.7237425]	[216]	[]	[]	[3437515]	[]
504_22862	chr12	25195205	25195605	+	550	34.5	[]	[]	[5.9149733]	[284]	[]	[25195455]
504_22873	chr13	97356591	97356991	+	578	34.5	[]	[]	[6.0331016]	[152]	[]	[97356823]
504_22876	chr14	77585419	77585819	+	597	34.5	[12.247973]	[104]	[8.79676]	[133]	[77585602]	[77585631]
504_22897	chr17	48024921	48025321	+	576	34.5	[7.6574984]	[87]	[]	[]	[48025103]	[]
504_229	chr10	75191971	75192371	+	1000	490.5	[11.876825]	[111]	[]	[]	[75192178]	[]
504_22915	chr19	14496329	14496729	+	583	34.5	[]	[]	[8.79676]	[130]	[]	[14496519]
504_22929	chr2	68185676	68186076	+	599	34.5	[12.247973]	[196]	[]	[]	[68185897]	[]
504_22933	chr2	120760691	120761091	+	557	34.5	[]	[]	[11.108711]	[130]	[]	[120760893]
504_22941	chr21	45137155	45137555	+	563	34.5	[]	[]	[10.737563]	[224]	[]	[45137373]
504_2296	chr1	89692634	89693034	+	1000	192.0	[12.247973]	[181]	[]	[]	[89692847]	[]
504_22967	chr5	142169477	142169877	+	580	34.5	[12.247973]	[132]	[]	[]	[142169708]	[]
504_22972	chr6	4382240	4382640	+	601	34.5	[5.7237425]	[239]	[]	[]	[4382475]	[]
504_22975	chr6	11093173	11093573	+	553	34.5	[]	[]	[7.441646]	[145]	[]	[11093362]
504_230	chr5	150481956	150482356	+	1000	490.0	[12.247973]	[143]	[]	[]	[150482181]	[]
504_23000	chr7	139855293	139855693	+	594	34.5	[12.247973]	[149]	[]	[]	[139855471]	[]
504_23008	chr9	130187140	130187540	+	559	34.5	[8.580908]	[134]	[]	[]	[130187372]	[]
504_23019	chr1	28669704	28670104	+	584	34.0	[]	[]	[8.79676]	[177]	[]	[28669930]
504_23023	chr1	67735755	67736155	+	575	34.0	[]	[]	[10.737563]	[197]	[]	[67735996]
504_23024	chr1	109041408	109041808	+	554	34.0	[]	[]	[11.876825]	[120]	[]	[109041615]
504_23037	chr1	230979276	230979676	+	595	34.0	[]	[]	[8.79676]	[138]	[]	[230979481]
504_23045	chr11	13012521	13012921	+	586	34.0	[]	[]	[11.876825]	[133]	[]	[13012744]
504_23046	chr11	33039176	33039576	+	565	34.0	[5.7237425]	[206]	[]	[]	[33039404]	[]
504_23048	chr11	65386238	65386638	+	600	34.0	[7.6574984]	[147]	[]	[]	[65386452]	[]
504_2307	chr3	50324347	50324747	+	1000	191.5	[10.737563, 7.6574984]	[69, 141]	[10.737563]	[81]	[50324505, 50324577]	[50324517]
504_23075	chr16	30355400	30355800	+	582	34.0	[11.108711, 11.108711]	[104, 134]	[]	[]	[30355588, 30355618]	[]
504_23082	chr17	14300586	14300986	+	585	34.0	[8.79676]	[155]	[]	[]	[14300798]	[]
504_23102	chr19	10564978	10565378	+	572	34.0	[11.876825, 5.7237425]	[79, 91]	[]	[]	[10565149, 10565161]	[]
504_23113	chr2	112722829	112723229	+	552	34.0	[11.876825]	[99]	[]	[]	[112723026]	[]
504_23141	chr4	40551198	40551598	+	590	34.0	[12.247973]	[77]	[]	[]	[40551374]	[]
504_2315	chr1	207024362	207024762	+	1000	191.0	[5.7237425]	[163]	[]	[]	[207024593]	[]
504_23156	chr6	27247671	27248071	+	592	34.0	[11.108711]	[58]	[]	[]	[27247822]	[]
504_2316	chr10	98460771	98461171	+	1000	191.0	[7.6574984]	[118]	[]	[]	[98460922]	[]
504_23160	chr6	129765002	129765402	+	567	34.0	[11.876825]	[129]	[]	[]	[129765223]	[]
504_23169	chr7	94129767	94130167	+	570	34.0	[12.247973]	[85]	[]	[]	[94129930]	[]
504_23173	chr7	100189282	100189682	+	571	34.0	[]	[]	[11.876825]	[96]	[]	[100189457]
504_23179	chr7	127803638	127804038	+	546	34.0	[]	[]	[5.9149733]	[289]	[]	[127803867]
504_23187	chr8	123072014	123072414	+	555	34.0	[12.247973]	[55]	[]	[]	[123072165]	[]
504_2319	chr20	23155998	23156398	+	1000	191.0	[11.108711, 11.108711]	[172, 183]	[]	[]	[23156220, 23156231]	[]
504_23197	chr9	113591518	113591918	+	565	34.0	[]	[]	[8.580908]	[131]	[]	[113591745]
504_2323	chr6	161244623	161245023	+	1000	191.0	[12.247973]	[158]	[]	[]	[161244850]	[]
504_23238	chr11	64226296	64226696	+	578	33.5	[5.7237425]	[184]	[]	[]	[64226509]	[]
504_23248	chr13	107870133	107870533	+	585	33.5	[]	[]	[8.580908]	[157]	[]	[107870307]
504_23253	chr15	35706351	35706751	+	567	33.5	[]	[]	[12.247973]	[117]	[]	[35706566]
504_2326	chr1	212635553	212635953	+	1000	190.5	[5.7237425]	[128]	[]	[]	[212635737]	[]
504_23273	chr17	43015717	43016117	+	576	33.5	[11.876825, 5.7237425]	[77, 108]	[]	[]	[43015890, 43015921]	[]
504_23274	chr17	50425711	50426111	+	567	33.5	[]	[]	[12.247973]	[91]	[]	[50425879]
504_23276	chr17	79950373	79950773	+	542	33.5	[12.247973]	[188]	[]	[]	[79950602]	[]
504_2328	chr13	27182930	27183330	+	1000	190.5	[]	[]	[11.108711]	[109]	[]	[27183123]
504_23289	chr19	28492556	28492956	+	583	33.5	[12.247973]	[231]	[]	[]	[28492760]	[]
504_23307	chr20	36390786	36391186	+	573	33.5	[]	[]	[11.876825, 11.108711, 7.6574984]	[187, 211, 248]	[]	[36390958, 36390982, 36391019]
504_23308	chr20	44909928	44910328	+	564	33.5	[]	[]	[7.441646]	[92]	[]	[44910099]
504_23314	chr21	29904726	29905126	+	567	33.5	[11.108711]	[163]	[]	[]	[29904959]	[]
504_2332	chr2	186884611	186885011	+	1000	190.5	[11.876825]	[89]	[]	[]	[186884774]	[]
504_23344	chr5	143002809	143003209	+	544	33.5	[12.247973]	[147]	[]	[]	[143003015]	[]
504_23354	chr6	34247716	34248116	+	556	33.5	[8.580908]	[144]	[]	[]	[34247959]	[]
504_23357	chr6	157227188	157227588	+	549	33.5	[11.108711, 10.737563]	[239, 286]	[]	[]	[157227367, 157227414]	[]
504_2336	chr9	101533654	101534054	+	1000	190.5	[7.441646]	[194]	[]	[]	[101533875]	[]
504_23365	chr7	120993849	120994249	+	548	33.5	[]	[]	[5.7237425]	[158]	[]	[120994068]
504_23370	chr8	65634007	65634407	+	564	33.5	[]	[]	[8.580908]	[115]	[]	[65634194]
504_2341	chr18	58399997	58400397	+	1000	190.0	[]	[]	[11.876825, 10.737563]	[136, 146]	[]	[58400214, 58400224]
504_23421	chr11	72391966	72392366	+	572	33.0	[8.580908]	[223]	[]	[]	[72392138]	[]
504_23425	chr11	94171595	94171995	+	565	33.0	[]	[]	[11.876825]	[227]	[]	[94171801]
504_23436	chr15	20280247	20280647	+	569	33.0	[7.441646]	[251]	[]	[]	[20280460]	[]
504_23472	chr19	7534950	7535350	+	567	33.0	[5.7237425]	[89]	[7.441646]	[122]	[7535101]	[7535134]
504_23487	chr2	46616368	46616768	+	554	33.0	[]	[]	[7.441646]	[101]	[]	[46616562]
504_2349	chr7	106859030	106859430	+	1000	190.0	[]	[]	[12.247973]	[93]	[]	[106859218]
504_23507	chr22	31901417	31901817	+	567	33.0	[]	[]	[11.108711]	[78]	[]	[31901572]
504_23508	chr22	39917787	39918187	+	566	33.0	[7.6574984]	[143]	[]	[]	[39917957]	[]
504_23511	chr3	4447799	4448199	+	555	33.0	[]	[]	[11.876825]	[221]	[]	[4448022]
504_23556	chr7	127384579	127384979	+	563	33.0	[]	[]	[8.79676]	[190]	[]	[127384823]
504_2357	chr16	27470697	27471097	+	1000	189.5	[11.108711, 5.7237425]	[136, 206]	[11.108711, 5.7237425]	[123, 175]	[27470865, 27470935]	[27470852, 27470904]
504_23579	chr1	40630850	40631250	+	560	32.5	[11.108711]	[135]	[]	[]	[40631070]	[]
504_236	chr12	91778866	91779266	+	1000	485.0	[]	[]	[7.6574984]	[94]	[]	[91779057]
504_23601	chr12	31659299	31659699	+	562	32.5	[5.7237425]	[113]	[]	[]	[31659507]	[]
504_23616	chr17	8237110	8237510	+	552	32.5	[]	[]	[10.737563]	[185]	[]	[8237359]
504_2362	chr10	3045821	3046221	+	1000	189.0	[]	[]	[7.441646]	[102]	[]	[3046013]
504_23622	chr17	63741123	63741523	+	560	32.5	[]	[]	[7.441646]	[142]	[]	[63741333]
504_2363	chr15	95170642	95171042	+	1000	189.0	[]	[]	[10.737563]	[88]	[]	[95170796]
504_23634	chr19	49149198	49149598	+	540	32.5	[6.0948906]	[169]	[]	[]	[49149408]	[]
504_23647	chr20	41051380	41051780	+	561	32.5	[]	[]	[5.7237425]	[129]	[]	[41051562]
504_2367	chr2	44168003	44168403	+	1000	189.0	[11.876825]	[101]	[]	[]	[44168200]	[]
504_23693	chr6	109455879	109456279	+	555	32.5	[11.108711]	[198]	[]	[]	[109456094]	[]
504_237	chr22	23251541	23251941	+	1000	484.5	[12.247973]	[66]	[]	[]	[23251704]	[]
504_23712	chr8	141325699	141326099	+	566	32.5	[10.737563, 12.247973]	[201, 208]	[]	[]	[141325860, 141325867]	[]
504_23720	chr9	129656812	129657212	+	549	32.5	[6.0948906]	[323]	[]	[]	[129656990]	[]
504_23739	chr1	246580157	246580557	+	548	32.0	[5.7237425]	[94]	[]	[]	[246580311]	[]
504_2374	chr11	64355248	64355648	+	1000	188.5	[11.108711]	[145]	[]	[]	[64355411]	[]
504_2376	chr12	116528996	116529396	+	1000	188.5	[11.876825]	[155]	[]	[]	[116529243]	[]
504_23764	chr15	55237298	55237698	+	547	32.0	[8.79676]	[157]	[]	[]	[55237537]	[]
504_2377	chr16	50071105	50071505	+	1000	188.5	[]	[]	[8.79676, 12.247973]	[70, 140]	[]	[50071259, 50071329]
504_23770	chr16	689535	689935	+	551	32.0	[7.6574984]	[118]	[]	[]	[689707]	[]
504_23775	chr17	18260568	18260968	+	550	32.0	[11.108711]	[115]	[]	[]	[18260768]	[]
504_2378	chr17	29739896	29740296	+	1000	188.5	[]	[]	[11.876825, 11.876825]	[84, 104]	[]	[29740065, 29740085]
504_23793	chr2	27496289	27496689	+	553	32.0	[]	[]	[11.108711]	[125]	[]	[27496509]
504_2381	chr19	48807733	48808133	+	1000	188.5	[]	[]	[12.247973, 11.876825]	[104, 111]	[]	[48807936, 48807943]
504_23817	chr3	150436399	150436799	+	559	32.0	[]	[]	[5.7237425]	[196]	[]	[150436622]
504_23819	chr4	119454512	119454912	+	552	32.0	[6.0331016]	[188]	[]	[]	[119454756]	[]
504_23826	chr5	132526485	132526885	+	541	32.0	[]	[]	[7.6574984]	[178]	[]	[132526727]
504_2383	chr6	70281906	70282306	+	1000	188.5	[]	[]	[11.108711, 10.737563]	[86, 99]	[]	[70282084, 70282097]
504_23837	chr7	27670164	27670564	+	557	32.0	[]	[]	[6.0331016]	[175]	[]	[27670393]
504_2384	chr6	142147278	142147678	+	1000	188.5	[]	[]	[11.876825]	[136]	[]	[142147513]
504_23864	chr11	34651758	34652158	+	547	31.5	[]	[]	[7.441646]	[127]	[]	[34651982]
504_23882	chr17	50550128	50550528	+	541	31.5	[]	[]	[10.737563, 10.737563]	[108, 115]	[]	[50550314, 50550321]
504_23893	chr2	61887520	61887920	+	543	31.5	[8.580908]	[111]	[]	[]	[61887685]	[]
504_2390	chr13	52809306	52809706	+	1000	188.0	[5.7237425, 11.108711]	[103, 123]	[]	[]	[52809492, 52809512]	[]
504_23915	chr5	68381488	68381888	+	543	31.5	[]	[]	[11.108711]	[251]	[]	[68381724]
504_23916	chr5	122421518	122421918	+	547	31.5	[7.6574984]	[220]	[]	[]	[122421758]	[]
504_23920	chr6	2733340	2733740	+	547	31.5	[5.7237425]	[161]	[]	[]	[2733546]	[]
504_23927	chr6	41940685	41941085	+	543	31.5	[11.108711]	[111]	[]	[]	[41940888]	[]
504_2395	chr2	119659986	119660386	+	1000	188.0	[6.4042497]	[92]	[]	[]	[119660176]	[]
504_2400	chr11	47355191	47355591	+	1000	187.5	[8.79676]	[135]	[]	[]	[47355366]	[]
504_2405	chr6	146991056	146991456	+	1000	187.5	[12.247973]	[134]	[]	[]	[146991243]	[]
504_2407	chr19	55467538	55467938	+	1000	187.0	[]	[]	[12.247973]	[157]	[]	[55467780]
504_2409	chr20	46022028	46022428	+	1000	187.0	[10.737563]	[126]	[]	[]	[46022184]	[]
504_2413	chr1	41151018	41151418	+	1000	186.5	[]	[]	[11.876825]	[70]	[]	[41151170]
504_2417	chr11	67630628	67631028	+	1000	186.5	[]	[]	[11.876825]	[123]	[]	[67630843]
504_2437	chr17	78144258	78144658	+	1000	186.0	[]	[]	[11.876825]	[210]	[]	[78144499]
504_2439	chr21	43776520	43776920	+	1000	186.0	[10.737563, 10.737563]	[142, 149]	[]	[]	[43776736, 43776743]	[]
504_244	chr19	48633389	48633789	+	1000	482.5	[12.247973]	[115]	[]	[]	[48633592]	[]
504_2442	chr1	16350008	16350408	+	1000	185.5	[12.247973]	[66]	[]	[]	[16350171]	[]
504_2447	chr2	39515289	39515689	+	1000	185.5	[12.247973]	[136]	[]	[]	[39515480]	[]
504_2449	chr22	29270406	29270806	+	1000	185.5	[11.876825]	[111]	[]	[]	[29270595]	[]
504_2451	chr3	119240177	119240577	+	1000	185.5	[12.247973, 6.4042497]	[155, 162]	[]	[]	[119240372, 119240379]	[]
504_2452	chr3	143119006	143119406	+	1000	185.5	[12.247973]	[108]	[10.737563]	[100]	[143119213]	[143119205]
504_2457	chr7	134209615	134210015	+	1000	185.5	[12.247973]	[87]	[]	[]	[134209795]	[]
504_2460	chr9	135472042	135472442	+	1000	185.5	[6.4042497, 12.247973]	[128, 137]	[]	[]	[135472259, 135472268]	[]
504_2461	chr1	164774905	164775305	+	1000	185.0	[10.737563]	[94]	[]	[]	[164775079]	[]
504_2464	chr17	35578325	35578725	+	1000	185.0	[]	[]	[10.737563]	[123]	[]	[35578507]
504_2467	chr2	20051811	20052211	+	1000	185.0	[]	[]	[12.247973]	[152]	[]	[20052053]
504_2470	chr4	78721070	78721470	+	1000	184.5	[10.737563]	[183]	[]	[]	[78721314]	[]
504_2471	chr1	11800749	11801149	+	1000	184.0	[11.876825]	[134]	[]	[]	[11800942]	[]
504_2482	chr5	127031867	127032267	+	1000	184.0	[11.876825]	[156]	[11.876825]	[131]	[127032103]	[127032078]
504_2483	chr9	136094174	136094574	+	1000	184.0	[]	[]	[11.876825, 11.876825]	[131, 138]	[]	[136094390, 136094397]
504_2486	chr11	118093165	118093565	+	1000	183.5	[7.6574984]	[108]	[11.876825]	[115]	[118093370]	[118093377]
504_2488	chr18	70422121	70422521	+	1000	183.5	[]	[]	[8.79676]	[137]	[]	[70422311]
504_249	chr14	68620174	68620574	+	1000	479.5	[]	[]	[10.737563, 8.580908]	[94, 104]	[]	[68620346, 68620356]
504_2501	chr11	65492858	65493258	+	1000	183.0	[12.247973]	[213]	[]	[]	[65493098]	[]
504_2509	chr20	20052288	20052688	+	1000	183.0	[]	[]	[12.247973, 11.876825]	[97, 104]	[]	[20052475, 20052482]
504_251	chr1	154496939	154497339	+	1000	478.5	[11.108711]	[68]	[]	[]	[154497096]	[]
504_2518	chr16	3283230	3283630	+	1000	182.5	[]	[]	[8.79676, 7.441646]	[116, 147]	[]	[3283412, 3283443]
504_2522	chr5	126976503	126976903	+	1000	182.5	[11.876825]	[173]	[]	[]	[126976675]	[]
504_253	chr19	2783220	2783620	+	1000	478.5	[]	[]	[11.876825]	[132]	[]	[2783438]
504_2530	chr2	207311400	207311800	+	1000	182.0	[]	[]	[8.580908]	[99]	[]	[207311595]
504_2534	chr3	112794846	112795246	+	1000	182.0	[]	[]	[8.580908, 12.247973]	[126, 138]	[]	[112795035, 112795047]
504_2536	chr9	131221883	131222283	+	1000	182.0	[12.247973]	[118]	[10.737563]	[95]	[131222090]	[131222067]
504_2537	chr1	110060057	110060457	+	1000	181.5	[]	[]	[12.247973]	[82]	[]	[110060215]
504_2539	chr11	5151559	5151959	+	1000	181.5	[11.876825]	[91]	[]	[]	[5151728]	[]
504_2547	chr19	39254411	39254811	+	1000	181.5	[6.4042497, 6.4042497]	[103, 110]	[]	[]	[39254584, 39254591]	[]
504_255	chr15	67091215	67091615	+	1000	477.0	[]	[]	[11.876825]	[115]	[]	[67091421]
504_2553	chr8	47353641	47354041	+	1000	181.5	[7.441646]	[84]	[]	[]	[47353819]	[]
504_2554	chr9	116395405	116395805	+	1000	181.5	[12.247973]	[190]	[]	[]	[116395656]	[]
504_256	chr8	80030039	80030439	+	1000	476.0	[]	[]	[12.247973, 11.876825]	[131, 138]	[]	[80030263, 80030270]
504_2564	chr6	3052797	3053197	+	1000	181.0	[12.247973]	[121]	[]	[]	[3053011]	[]
504_2565	chr6	33195268	33195668	+	1000	181.0	[8.580908, 12.247973]	[109, 120]	[]	[]	[33195470, 33195481]	[]
504_257	chr1	161177602	161178002	+	1000	475.5	[]	[]	[11.876825]	[115]	[]	[161177810]
504_2570	chr12	51028182	51028582	+	1000	180.5	[]	[]	[8.580908]	[130]	[]	[51028408]
504_2573	chr12	101697233	101697633	+	1000	180.5	[]	[]	[6.0331016]	[158]	[]	[101697430]
504_2574	chr15	51829051	51829451	+	1000	180.5	[12.247973]	[72]	[]	[]	[51829222]	[]
504_2578	chr19	53869430	53869830	+	1000	180.5	[10.737563]	[120]	[]	[]	[53869637]	[]
504_2580	chr22	22929738	22930138	+	1000	180.5	[6.0948906, 11.108711, 11.108711]	[75, 141, 153]	[]	[]	[22929901, 22929967, 22929979]	[]
504_2582	chr4	10285008	10285408	+	1000	180.5	[12.247973]	[101]	[]	[]	[10285177]	[]
504_2588	chr19	39480520	39480920	+	1000	180.0	[11.108711]	[113]	[]	[]	[39480676]	[]
504_259	chr6	151087835	151088235	+	1000	475.5	[11.876825]	[101]	[10.737563]	[81]	[151088022]	[151088002]
504_2592	chr7	139109357	139109757	+	1000	180.0	[8.580908]	[69]	[]	[]	[139109512]	[]
504_2593	chr1	15800326	15800726	+	1000	179.5	[10.737563]	[116]	[8.79676]	[127]	[15800516]	[15800527]
504_26	chr22	37803193	37803593	+	1000	801.0	[]	[]	[12.247973, 10.737563]	[100, 118]	[]	[37803362, 37803380]
504_2603	chr20	5782124	5782524	+	1000	179.5	[12.247973]	[89]	[]	[]	[5782301]	[]
504_2614	chr12	56752191	56752591	+	1000	179.0	[6.0331016]	[106]	[7.441646]	[119]	[56752391]	[56752404]
504_2617	chr2	46325298	46325698	+	1000	179.0	[]	[]	[11.876825]	[166]	[]	[46325510]
504_2628	chr1	173868239	173868639	+	1000	178.5	[10.737563]	[223]	[]	[]	[173868465]	[]
504_2636	chr18	8730329	8730729	+	1000	178.5	[8.79676]	[102]	[]	[]	[8730498]	[]
504_2638	chr19	18470171	18470571	+	1000	178.5	[5.7237425]	[218]	[]	[]	[18470379]	[]
504_2639	chr2	159349902	159350302	+	1000	178.5	[10.737563]	[109]	[]	[]	[159350111]	[]
504_2641	chr3	126911342	126911742	+	1000	178.5	[7.441646]	[140]	[]	[]	[126911555]	[]
504_2642	chr6	6655053	6655453	+	1000	178.5	[]	[]	[11.876825]	[157]	[]	[6655278]
504_2646	chr19	19405144	19405544	+	1000	178.0	[6.0331016, 11.876825]	[109, 133]	[]	[]	[19405343, 19405367]	[]
504_2654	chr1	110209762	110210162	+	1000	177.5	[11.876825]	[160]	[]	[]	[110209998]	[]
504_2657	chr11	36115369	36115769	+	1000	177.5	[]	[]	[5.7237425, 11.876825]	[129, 171]	[]	[36115538, 36115580]
504_2665	chr6	108295158	108295558	+	1000	177.5	[]	[]	[12.247973, 11.108711]	[139, 185]	[]	[108295362, 108295408]
504_2666	chr9	91419166	91419566	+	1000	177.5	[12.247973]	[123]	[]	[]	[91419368]	[]
504_2668	chrX	53255854	53256254	+	1000	177.5	[8.580908]	[86]	[]	[]	[53256031]	[]
504_267	chr16	79897602	79898002	+	1000	471.5	[6.0948906]	[154]	[12.247973]	[106]	[79897845]	[79897797]
504_268	chr6	109307984	109308384	+	1000	471.5	[8.580908, 11.108711]	[83, 163]	[]	[]	[109308150, 109308230]	[]
504_2680	chr17	50113598	50113998	+	1000	176.5	[11.876825, 11.876825, 12.247973, 11.108711, 12.247973]	[93, 100, 132, 157, 164]	[]	[]	[50113771, 50113778, 50113810, 50113835, 50113842]	[]
504_2681	chr2	191836895	191837295	+	1000	176.5	[11.876825]	[116]	[]	[]	[191837081]	[]
504_2683	chr6	5300174	5300574	+	1000	176.5	[]	[]	[12.247973]	[115]	[]	[5300381]
504_2698	chr6	163572574	163572974	+	1000	176.0	[11.876825]	[60]	[11.876825]	[95]	[163572734]	[163572769]
504_2700	chr1	43835126	43835526	+	1000	175.5	[]	[]	[5.7237425]	[130]	[]	[43835288]
504_2703	chr16	57667373	57667773	+	1000	175.5	[12.247973]	[192]	[]	[]	[57667607]	[]
504_2704	chr16	85291546	85291946	+	1000	175.5	[12.247973]	[135]	[]	[]	[85291729]	[]
504_2705	chr17	30104810	30105210	+	1000	175.5	[10.737563]	[104]	[]	[]	[30104994]	[]
504_2708	chr2	33219736	33220136	+	1000	175.5	[]	[]	[12.247973]	[69]	[]	[33219889]
504_2709	chr2	46461330	46461730	+	1000	175.5	[]	[]	[8.580908, 8.580908, 5.7237425]	[92, 102, 120]	[]	[46461503, 46461513, 46461531]
504_2718	chr1	152036413	152036813	+	1000	175.0	[]	[]	[7.6574984]	[105]	[]	[152036601]
504_2720	chr10	7251934	7252334	+	1000	175.0	[]	[]	[12.247973, 5.7237425]	[117, 123]	[]	[7252116, 7252122]
504_2723	chr4	687098	687498	+	1000	175.0	[7.441646, 12.247973]	[123, 168]	[]	[]	[687277, 687322]	[]
504_2727	chr1	101128411	101128811	+	1000	174.5	[8.580908, 5.7237425]	[173, 189]	[]	[]	[101128618, 101128634]	[]
504_2728	chr1	167627981	167628381	+	1000	174.5	[5.7237425]	[128]	[]	[]	[167628165]	[]
504_2729	chr1	200776949	200777349	+	1000	174.5	[]	[]	[12.247973]	[113]	[]	[200777162]
504_2733	chr5	179818914	179819314	+	1000	174.5	[5.7237425]	[124]	[11.876825]	[163]	[179819094]	[179819133]
504_2734	chr6	15299616	15300016	+	1000	174.5	[]	[]	[8.580908]	[206]	[]	[15299844]
504_2737	chr10	46023201	46023601	+	1000	174.0	[]	[]	[7.441646]	[96]	[]	[46023389]
504_2739	chr11	72741372	72741772	+	1000	174.0	[]	[]	[5.7237425]	[155]	[]	[72741595]
504_2742	chr12	56158361	56158761	+	1000	174.0	[7.6574984, 7.6574984]	[289, 303]	[]	[]	[56158589, 56158603]	[]
504_2743	chr15	55403483	55403883	+	1000	174.0	[]	[]	[12.247973]	[112]	[]	[55403664]
