#PeakID(python identify_motif.py ./ENCODE_processed_files/TFDP1_idr.fa TFDP1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
964_22690	chr20	22303576	22303976	+	1000	37.0	[]	[]	[7.5797467]	[86]	[]	[22303745]
964_22696	chr20	49813283	49813683	+	1000	37.0	[8.501586]	[113]	[]	[]	[49813473]	[]
964_22706	chr21	45554695	45555095	+	943	37.0	[]	[]	[8.519867]	[110]	[]	[45554882]
964_22721	chr22	20518607	20519007	+	938	37.0	[]	[]	[7.5797467]	[177]	[]	[20518809]
964_2273	chr17	80260099	80260499	+	1000	143.0	[]	[]	[9.758087]	[135]	[]	[80260312]
964_22765	chr22	46267588	46267988	+	897	37.0	[7.6622133]	[99]	[]	[]	[46267768]	[]
964_22767	chr3	4474692	4475092	+	1000	37.0	[]	[]	[8.09991]	[141]	[]	[4474922]
964_2277	chr2	10120359	10120759	+	1000	143.0	[7.5797467]	[90]	[]	[]	[10120544]	[]
964_22770	chr3	9785588	9785988	+	1000	37.0	[7.6622133]	[193]	[]	[]	[9785827]	[]
964_22791	chr3	171333618	171334018	+	939	37.0	[]	[]	[9.4829645]	[163]	[]	[171333853]
964_22792	chr3	172035423	172035823	+	1000	37.0	[7.6702986]	[193]	[]	[]	[172035649]	[]
964_22796	chr3	193240802	193241202	+	1000	37.0	[12.889068]	[92]	[]	[]	[193240978]	[]
964_22805	chr4	67151684	67152084	+	1000	37.0	[12.889068]	[159]	[]	[]	[67151893]	[]
964_22860	chr6	27576035	27576435	+	1000	37.0	[7.6702986]	[150]	[]	[]	[27576200]	[]
964_22865	chr6	31861288	31861688	+	837	37.0	[]	[]	[8.09991, 8.501586]	[202, 213]	[]	[31861511, 31861522]
964_22866	chr6	32216164	32216564	+	852	37.0	[]	[]	[7.5367184]	[185]	[]	[32216383]
964_22909	chr7	29609675	29610075	+	936	37.0	[7.6702986]	[214]	[]	[]	[29609915]	[]
964_22917	chr7	97130515	97130915	+	1000	37.0	[]	[]	[9.758087]	[120]	[]	[97130685]
964_2294	chr7	152464083	152464483	+	1000	143.0	[]	[]	[8.519867]	[81]	[]	[152464249]
964_22946	chr7	155414664	155415064	+	1000	37.0	[9.758087, 9.758087]	[113, 134]	[]	[]	[155414856, 155414877]	[]
964_22964	chr8	123171050	123171450	+	678	37.0	[8.501586]	[162]	[]	[]	[123171275]	[]
964_22989	chr9	126705334	126705734	+	1000	37.0	[8.8998375]	[122]	[]	[]	[126705496]	[]
964_22996	chr9	131041220	131041620	+	968	37.0	[8.501586]	[189]	[]	[]	[131041441]	[]
964_230	chr22	21629897	21630297	+	1000	383.0	[]	[]	[7.817822]	[202]	[]	[21630139]
964_23000	chr9	136590740	136591140	+	1000	37.0	[12.889068]	[134]	[]	[]	[136590952]	[]
964_23007	chrX	2609130	2609530	+	618	37.0	[]	[]	[9.758087]	[150]	[]	[2609354]
964_23021	chrX	154123961	154124361	+	1000	37.0	[]	[]	[7.5797467]	[164]	[]	[154124128]
964_23033	chr1	15800404	15800804	+	983	36.0	[]	[]	[7.5797467, 7.5797467]	[67, 121]	[]	[15800568, 15800622]
964_23071	chr1	52907504	52907904	+	1000	36.0	[9.758087]	[66]	[]	[]	[52907661]	[]
964_23091	chr1	119711759	119712159	+	1000	36.0	[9.4829645]	[102]	[]	[]	[119711913]	[]
964_23092	chr1	121016689	121017089	+	897	36.0	[8.519867, 7.817822]	[102, 135]	[9.4829645]	[121]	[121016853, 121016886]	[121016872]
964_23095	chr1	146472404	146472804	+	1000	36.0	[9.758087]	[91]	[]	[]	[146472586]	[]
964_23096	chr1	153609373	153609773	+	676	36.0	[9.758087]	[143]	[]	[]	[153609612]	[]
964_23097	chr1	154313085	154313485	+	829	36.0	[]	[]	[8.417865]	[158]	[]	[154313266]
964_23100	chr1	156892200	156892600	+	1000	36.0	[8.8998375]	[172]	[]	[]	[156892380]	[]
964_23127	chr10	5074734	5075134	+	1000	36.0	[]	[]	[8.417865]	[199]	[]	[5074965]
964_2314	chr16	636079	636479	+	1000	142.0	[]	[]	[8.8998375]	[175]	[]	[636306]
964_23148	chr10	75207098	75207498	+	848	36.0	[9.758087]	[157]	[]	[]	[75207298]	[]
964_23150	chr10	79879826	79880226	+	1000	36.0	[]	[]	[9.4829645]	[66]	[]	[79879987]
964_23155	chr10	102057765	102058165	+	1000	36.0	[]	[]	[7.6622133]	[140]	[]	[102058003]
964_23159	chr10	124628612	124629012	+	987	36.0	[8.417865]	[103]	[]	[]	[124628814]	[]
964_23171	chr11	32426776	32427176	+	965	36.0	[]	[]	[8.8998375]	[170]	[]	[32427007]
964_2318	chr19	14090793	14091193	+	1000	142.0	[]	[]	[9.4829645]	[98]	[]	[14090983]
964_23182	chr11	65448028	65448428	+	1000	36.0	[7.5797467]	[128]	[]	[]	[65448219]	[]
964_23188	chr11	76721784	76722184	+	855	36.0	[8.09991]	[128]	[]	[]	[76721981]	[]
964_23190	chr11	78414644	78415044	+	1000	36.0	[]	[]	[8.09991]	[127]	[]	[78414848]
964_23200	chr12	12927146	12927546	+	683	36.0	[]	[]	[8.519867]	[162]	[]	[12927363]
964_23201	chr12	27969948	27970348	+	921	36.0	[8.8998375]	[150]	[]	[]	[27970183]	[]
964_23216	chr12	113590670	113591070	+	1000	36.0	[]	[]	[8.417865]	[134]	[]	[113590896]
964_23222	chr12	123742991	123743391	+	628	36.0	[]	[]	[8.169096]	[143]	[]	[123743181]
964_23223	chr12	124608974	124609374	+	936	36.0	[8.8998375]	[184]	[]	[]	[124609222]	[]
964_23226	chr13	32586971	32587371	+	816	36.0	[8.8998375]	[116]	[8.8998375]	[165]	[32587135]	[32587184]
964_23229	chr13	50613335	50613735	+	904	36.0	[]	[]	[7.5846877]	[167]	[]	[50613519]
964_23258	chr15	40582870	40583270	+	896	36.0	[8.09991]	[197]	[]	[]	[40583089]	[]
964_23263	chr15	51077606	51078006	+	1000	36.0	[]	[]	[8.653531]	[92]	[]	[51077783]
964_23267	chr15	58568081	58568481	+	1000	36.0	[7.5797467]	[177]	[]	[]	[58568310]	[]
964_2327	chr3	194134856	194135256	+	1000	142.0	[7.6702986]	[157]	[]	[]	[194135099]	[]
964_23271	chr15	82738840	82739240	+	764	36.0	[]	[]	[7.5797467]	[156]	[]	[82739014]
964_23274	chr16	2216047	2216447	+	1000	36.0	[8.169096]	[102]	[]	[]	[2216237]	[]
964_23288	chr16	30996494	30996894	+	1000	36.0	[]	[]	[12.889068]	[186]	[]	[30996705]
964_23291	chr16	31451619	31452019	+	1000	36.0	[]	[]	[8.09991]	[103]	[]	[31451795]
964_23318	chr17	50681260	50681660	+	862	36.0	[]	[]	[9.758087]	[137]	[]	[50681449]
964_23323	chr17	64599248	64599648	+	992	36.0	[7.5797467]	[135]	[]	[]	[64599454]	[]
964_23327	chr17	75405626	75406026	+	1000	36.0	[7.6622133]	[123]	[8.8998375]	[167]	[75405796]	[75405840]
964_23341	chr18	57586481	57586881	+	709	36.0	[]	[]	[9.4829645]	[157]	[]	[57586653]
964_23344	chr18	79396352	79396752	+	815	36.0	[8.519867]	[76]	[]	[]	[79396505]	[]
964_2335	chr8	144685915	144686315	+	1000	142.0	[]	[]	[8.09991]	[110]	[]	[144686093]
964_23358	chr19	17747390	17747790	+	990	36.0	[8.417865]	[222]	[]	[]	[17747629]	[]
964_23365	chr19	33797912	33798312	+	984	36.0	[9.4829645]	[91]	[]	[]	[33798084]	[]
964_23372	chr19	46958567	46958967	+	1000	36.0	[]	[]	[8.501586]	[65]	[]	[46958724]
964_23379	chr19	50783600	50784000	+	805	36.0	[7.5367184]	[128]	[]	[]	[50783813]	[]
964_23384	chr19	55604506	55604906	+	1000	36.0	[7.5797467]	[177]	[]	[]	[55604703]	[]
964_23387	chr2	7083779	7084179	+	1000	36.0	[]	[]	[12.889068]	[158]	[]	[7084005]
964_23388	chr2	8837358	8837758	+	883	36.0	[]	[]	[7.5797467]	[187]	[]	[8837597]
964_23394	chr2	38654541	38654941	+	1000	36.0	[]	[]	[7.5797467]	[169]	[]	[38654753]
964_23416	chr2	187654508	187654908	+	761	36.0	[7.5797467]	[244]	[]	[]	[187654758]	[]
964_23417	chr2	196926697	196927097	+	1000	36.0	[8.09991]	[88]	[]	[]	[196926881]	[]
964_23433	chr20	48831652	48832052	+	1000	36.0	[8.417865]	[146]	[]	[]	[48831841]	[]
964_2344	chr10	6163606	6164006	+	1000	141.0	[]	[]	[8.519867]	[118]	[]	[6163780]
964_2348	chr15	74938005	74938405	+	1000	141.0	[]	[]	[9.758087]	[141]	[]	[74938227]
964_2351	chr16	67164535	67164935	+	1000	141.0	[7.6702986]	[101]	[]	[]	[67164731]	[]
964_2353	chr17	43938029	43938429	+	1000	141.0	[]	[]	[9.4829645]	[95]	[]	[43938195]
964_23533	chr3	43454909	43455309	+	986	36.0	[9.4829645]	[155]	[]	[]	[43455117]	[]
964_23535	chr3	45056676	45057076	+	898	36.0	[]	[]	[7.5797467]	[162]	[]	[45056915]
964_23548	chr3	152267201	152267601	+	1000	36.0	[]	[]	[8.501586]	[82]	[]	[152267355]
964_23555	chr3	182975095	182975495	+	639	36.0	[]	[]	[9.4829645]	[104]	[]	[182975284]
964_23558	chr3	195850806	195851206	+	1000	36.0	[8.501586]	[209]	[]	[]	[195851037]	[]
964_23571	chr4	41936118	41936518	+	1000	36.0	[9.4829645]	[108]	[]	[]	[41936310]	[]
964_2358	chr2	127407887	127408287	+	1000	141.0	[]	[]	[8.8998375]	[122]	[]	[127408067]
964_23666	chr6	108117550	108117950	+	743	36.0	[9.4829645]	[109]	[]	[]	[108117755]	[]
964_23676	chr6	135085045	135085445	+	575	36.0	[]	[]	[9.4829645]	[169]	[]	[135085267]
964_23695	chr7	43810197	43810597	+	1000	36.0	[]	[]	[12.889068]	[97]	[]	[43810373]
964_23702	chr7	101173337	101173737	+	926	36.0	[]	[]	[8.8998375]	[195]	[]	[101173551]
964_23711	chr7	134854822	134855222	+	1000	36.0	[]	[]	[9.4829645]	[85]	[]	[134855002]
964_23720	chr7	152370242	152370642	+	1000	36.0	[7.5797467]	[196]	[]	[]	[152370483]	[]
964_23725	chr8	6767626	6768026	+	670	36.0	[9.4829645]	[144]	[]	[]	[6767866]	[]
964_2373	chr1	28914343	28914743	+	1000	140.0	[7.5797467, 9.4829645]	[160, 168]	[]	[]	[28914570, 28914578]	[]
964_23734	chr8	30656907	30657307	+	1000	36.0	[7.5367184]	[100]	[]	[]	[30657081]	[]
964_2374	chr1	31471454	31471854	+	1000	140.0	[9.4829645]	[99]	[]	[]	[31471643]	[]
964_23760	chr9	89310375	89310775	+	1000	36.0	[8.169096]	[97]	[]	[]	[89310543]	[]
964_2379	chr10	43420388	43420788	+	1000	140.0	[9.758087]	[146]	[]	[]	[43420609]	[]
964_23793	chrUn_KI270754v1	34728	35128	+	1000	36.0	[8.501586]	[94]	[]	[]	[34922]	[]
964_23794	chrX	2319154	2319554	+	1000	36.0	[7.6622133]	[141]	[]	[]	[2319314]	[]
964_23798	chrX	11410530	11410930	+	1000	36.0	[]	[]	[8.169096]	[171]	[]	[11410771]
964_23814	chrX	139932218	139932618	+	923	36.0	[8.417865]	[232]	[]	[]	[139932460]	[]
964_23815	chrX	152177121	152177521	+	568	36.0	[7.5797467]	[154]	[]	[]	[152177301]	[]
964_23829	chr1	16078946	16079346	+	944	35.0	[]	[]	[9.4829645]	[88]	[]	[16079101]
964_23835	chr1	19659616	19660016	+	645	35.0	[8.8998375, 9.4829645]	[140, 161]	[]	[]	[19659842, 19659863]	[]
964_23845	chr1	28104964	28105364	+	659	35.0	[8.501586, 8.417865]	[102, 111]	[]	[]	[28105127, 28105136]	[]
964_23851	chr1	31760743	31761143	+	910	35.0	[]	[]	[9.4829645]	[100]	[]	[31760907]
964_2386	chr11	66568446	66568846	+	1000	140.0	[9.4829645]	[169]	[]	[]	[66568678]	[]
964_2387	chr12	2959386	2959786	+	1000	140.0	[]	[]	[12.889068]	[136]	[]	[2959601]
964_23875	chr1	89902823	89903223	+	739	35.0	[]	[]	[8.501586]	[142]	[]	[89903057]
964_23876	chr1	92943166	92943566	+	1000	35.0	[7.5797467]	[144]	[]	[]	[92943360]	[]
964_2389	chr12	57520625	57521025	+	1000	140.0	[8.8998375]	[161]	[]	[]	[57520806]	[]
964_23897	chr1	155044849	155045249	+	754	35.0	[9.4829645]	[141]	[]	[]	[155045034]	[]
964_2390	chr15	41493537	41493937	+	1000	140.0	[]	[]	[8.8998375]	[64]	[]	[41493694]
964_2391	chr16	11231415	11231815	+	1000	140.0	[]	[]	[7.5797467]	[79]	[]	[11231575]
964_23911	chr1	185892838	185893238	+	617	35.0	[8.417865]	[92]	[]	[]	[185892994]	[]
964_23933	chr1	212485680	212486080	+	870	35.0	[]	[]	[7.5797467]	[150]	[]	[212485924]
964_23936	chr1	223715427	223715827	+	942	35.0	[8.8998375]	[119]	[]	[]	[223715594]	[]
964_2394	chr2	23940177	23940577	+	1000	140.0	[8.501586, 7.6702986]	[93, 150]	[12.889068]	[122]	[23940329, 23940386]	[23940358]
964_23944	chr1	247845109	247845509	+	1000	35.0	[]	[]	[7.5367184]	[167]	[]	[247845280]
964_23945	chr10	3318397	3318797	+	771	35.0	[8.417865]	[160]	[8.519867]	[201]	[3318596]	[3318637]
964_23955	chr10	24929641	24930041	+	1000	35.0	[]	[]	[7.5797467]	[122]	[]	[24929820]
964_23966	chr10	68556068	68556468	+	1000	35.0	[7.5797467]	[189]	[]	[]	[68556306]	[]
964_23974	chr10	97718143	97718543	+	937	35.0	[7.5797467, 7.5797467]	[162, 199]	[]	[]	[97718356, 97718393]	[]
964_23984	chr11	7079706	7080106	+	665	35.0	[12.889068]	[110]	[]	[]	[7079903]	[]
964_23999	chr11	47399944	47400344	+	1000	35.0	[]	[]	[9.758087]	[191]	[]	[47400177]
964_240	chr17	8210405	8210805	+	1000	379.0	[]	[]	[9.4829645]	[129]	[]	[8210616]
964_24001	chr11	60924311	60924711	+	996	35.0	[]	[]	[9.4829645]	[91]	[]	[60924464]
964_24008	chr11	69700657	69701057	+	998	35.0	[7.5797467]	[124]	[]	[]	[69700820]	[]
964_24030	chr12	6430339	6430739	+	849	35.0	[8.519867]	[136]	[]	[]	[6430536]	[]
964_24040	chr12	50923703	50924103	+	873	35.0	[7.5367184]	[150]	[]	[]	[50923917]	[]
964_24049	chr12	64402147	64402547	+	671	35.0	[8.519867]	[109]	[]	[]	[64402314]	[]
964_2405	chr7	100444498	100444898	+	1000	140.0	[]	[]	[8.09991]	[115]	[]	[100444701]
964_24058	chr12	117150986	117151386	+	976	35.0	[9.758087]	[178]	[]	[]	[117151232]	[]
964_24063	chr13	29850489	29850889	+	1000	35.0	[8.09991]	[165]	[7.5797467]	[151]	[29850730]	[29850716]
964_24069	chr14	21526105	21526505	+	746	35.0	[8.8998375, 8.8998375]	[250, 274]	[]	[]	[21526304, 21526328]	[]
964_24073	chr14	50062696	50063096	+	923	35.0	[8.501586]	[178]	[]	[]	[50062942]	[]
964_24074	chr14	54509583	54509983	+	628	35.0	[]	[]	[9.4829645]	[173]	[]	[54509776]
964_24078	chr14	94173961	94174361	+	805	35.0	[8.519867]	[161]	[]	[]	[94174193]	[]
964_24079	chr14	100318206	100318606	+	1000	35.0	[]	[]	[12.889068]	[100]	[]	[100318398]
964_24081	chr14	102516603	102517003	+	708	35.0	[8.8998375]	[58]	[]	[]	[102516761]	[]
964_24097	chr15	88563601	88564001	+	924	35.0	[]	[]	[7.5797467]	[106]	[]	[88563766]
964_24113	chr16	14975524	14975924	+	872	35.0	[8.501586, 9.758087, 8.519867]	[152, 217, 223]	[]	[]	[14975703, 14975768, 14975774]	[]
964_24119	chr16	24504620	24505020	+	881	35.0	[]	[]	[12.889068]	[136]	[]	[24504812]
964_24136	chr17	7990002	7990402	+	1000	35.0	[]	[]	[7.6622133]	[93]	[]	[7990195]
964_24144	chr17	38256186	38256586	+	1000	35.0	[]	[]	[9.4829645]	[79]	[]	[38256347]
964_24145	chr17	38460606	38461006	+	996	35.0	[12.889068]	[113]	[9.4829645]	[66]	[38460809]	[38460762]
964_24165	chr17	80258788	80259188	+	1000	35.0	[]	[]	[9.758087]	[68]	[]	[80258941]
964_24168	chr17	81740432	81740832	+	968	35.0	[]	[]	[7.817822]	[215]	[]	[81740681]
964_24169	chr17_GL000205v2_random	60603	61003	+	880	35.0	[7.5797467]	[205]	[]	[]	[60835]	[]
964_24170	chr18	580155	580555	+	705	35.0	[]	[]	[9.758087]	[107]	[]	[580328]
964_24175	chr18	46416685	46417085	+	1000	35.0	[8.501586]	[220]	[]	[]	[46416929]	[]
964_24176	chr18	48923508	48923908	+	1000	35.0	[]	[]	[7.5797467]	[161]	[]	[48923682]
964_2419	chr10	43408098	43408498	+	1000	139.0	[]	[]	[8.8998375]	[101]	[]	[43408276]
964_24190	chr19	21458033	21458433	+	933	35.0	[7.5797467]	[130]	[]	[]	[21458201]	[]
964_242	chr3	179451346	179451746	+	1000	379.0	[8.8998375, 8.8998375]	[85, 137]	[]	[]	[179451522, 179451574]	[]
964_24203	chr19	51566645	51567045	+	973	35.0	[7.817822]	[109]	[]	[]	[51566846]	[]
964_24206	chr19	53980059	53980459	+	741	35.0	[]	[]	[7.817822]	[83]	[]	[53980221]
964_24207	chr19	54561780	54562180	+	989	35.0	[9.4829645]	[107]	[]	[]	[54561961]	[]
964_24233	chr2	65064891	65065291	+	995	35.0	[8.501586]	[235]	[]	[]	[65065132]	[]
964_24261	chr2	201413215	201413615	+	888	35.0	[7.5797467]	[144]	[]	[]	[201413438]	[]
964_24282	chr20	53654898	53655298	+	946	35.0	[7.5797467]	[72]	[]	[]	[53655064]	[]
964_24287	chr20	63272421	63272821	+	804	35.0	[]	[]	[9.4829645]	[160]	[]	[63272614]
964_24289	chr21	17454548	17454948	+	1000	35.0	[8.519867]	[171]	[7.5846877, 9.4829645]	[120, 130]	[17454797]	[17454746, 17454756]
964_24301	chr21	44043698	44044098	+	971	35.0	[8.501586]	[110]	[]	[]	[44043858]	[]
964_24305	chr22	19678609	19679009	+	763	35.0	[7.5797467]	[220]	[]	[]	[19678837]	[]
964_24315	chr22	20549546	20549946	+	886	35.0	[]	[]	[8.8998375]	[77]	[]	[20549718]
964_2434	chr5	154682849	154683249	+	1000	139.0	[]	[]	[8.519867]	[153]	[]	[154683095]
964_24340	chr22	22495069	22495469	+	1000	35.0	[]	[]	[8.501586, 7.5797467]	[123, 150]	[]	[22495227, 22495254]
964_24356	chr22	23132147	23132547	+	831	35.0	[]	[]	[7.5797467]	[105]	[]	[23132316]
964_24359	chr22	29154295	29154695	+	671	35.0	[]	[]	[9.4829645]	[224]	[]	[29154533]
964_24362	chr22	47631352	47631752	+	1000	35.0	[7.5797467]	[188]	[]	[]	[47631575]	[]
964_24367	chr3	5774435	5774835	+	976	35.0	[]	[]	[9.4829645]	[146]	[]	[5774645]
964_24372	chr3	12881774	12882174	+	614	35.0	[]	[]	[9.4829645]	[172]	[]	[12881980]
964_24378	chr3	32496759	32497159	+	991	35.0	[7.5797467]	[83]	[]	[]	[32496942]	[]
964_24391	chr3	69084818	69085218	+	874	35.0	[]	[]	[7.6702986]	[77]	[]	[69084994]
964_24403	chr3	172038809	172039209	+	1000	35.0	[9.4829645]	[129]	[]	[]	[172038971]	[]
964_24406	chr3	173286477	173286877	+	612	35.0	[8.653531]	[147]	[]	[]	[173286705]	[]
964_24413	chr3	195862983	195863383	+	1000	35.0	[8.8998375]	[122]	[]	[]	[195863169]	[]
964_24414	chr3	196055767	196056167	+	1000	35.0	[]	[]	[8.8998375]	[111]	[]	[196055975]
964_24415	chr3	196849363	196849763	+	1000	35.0	[]	[]	[8.8998375]	[197]	[]	[196849596]
964_2442	chr9	124868935	124869335	+	1000	139.0	[8.169096]	[107]	[]	[]	[124869126]	[]
964_24428	chr4	83553025	83553425	+	998	35.0	[7.5797467]	[156]	[]	[]	[83553265]	[]
964_24435	chr4	143912057	143912457	+	1000	35.0	[]	[]	[8.519867]	[139]	[]	[143912286]
964_24438	chr4	169070750	169071150	+	965	35.0	[]	[]	[8.169096]	[218]	[]	[169070990]
964_24446	chr5	35617499	35617899	+	876	35.0	[]	[]	[12.889068]	[115]	[]	[35617696]
964_24448	chr5	42981987	42982387	+	998	35.0	[]	[]	[7.5797467]	[159]	[]	[42982236]
964_24453	chr5	68432559	68432959	+	970	35.0	[]	[]	[8.501586]	[117]	[]	[68432715]
964_24462	chr5	150477330	150477730	+	991	35.0	[7.5797467]	[94]	[]	[]	[150477507]	[]
964_2447	chr11	27363011	27363411	+	1000	138.0	[8.8998375]	[130]	[]	[]	[27363228]	[]
964_24470	chr6	3384704	3385104	+	990	35.0	[]	[]	[8.417865]	[93]	[]	[3384894]
964_24487	chr6	33439199	33439599	+	719	35.0	[9.4829645]	[223]	[]	[]	[33439439]	[]
964_24493	chr6	37697377	37697777	+	975	35.0	[]	[]	[8.653531]	[145]	[]	[37697596]
964_2450	chr11	110092877	110093277	+	1000	138.0	[9.4829645]	[103]	[]	[]	[110093071]	[]
964_24501	chr6	68038998	68039398	+	972	35.0	[]	[]	[7.5797467]	[151]	[]	[68039201]
964_24514	chr6	136968209	136968609	+	1000	35.0	[]	[]	[8.8998375]	[146]	[]	[136968405]
964_24526	chr7	2300960	2301360	+	772	35.0	[7.5797467]	[164]	[]	[]	[2301180]	[]
964_24544	chr7	100465493	100465893	+	1000	35.0	[9.4829645]	[171]	[]	[]	[100465694]	[]
964_2455	chr14	20343378	20343778	+	1000	138.0	[]	[]	[12.889068]	[98]	[]	[20343575]
964_24558	chr7	112869093	112869493	+	613	35.0	[8.417865]	[215]	[9.4829645]	[190]	[112869313]	[112869288]
964_2456	chr15	60478986	60479386	+	1000	138.0	[]	[]	[9.4829645]	[153]	[]	[60479199]
964_24578	chr8	1922695	1923095	+	1000	35.0	[]	[]	[7.5797467]	[102]	[]	[1922893]
964_24580	chr8	22048778	22049178	+	1000	35.0	[9.4829645]	[117]	[]	[]	[22048953]	[]
964_246	chr2	151409704	151410104	+	1000	376.0	[]	[]	[9.4829645, 9.4829645]	[64, 84]	[]	[151409857, 151409877]
964_24609	chr9	116460484	116460884	+	989	35.0	[8.8998375]	[146]	[]	[]	[116460711]	[]
964_2461	chr18	11980363	11980763	+	1000	138.0	[]	[]	[7.6702986]	[121]	[]	[11980540]
964_24627	chr9	137053745	137054145	+	981	35.0	[]	[]	[8.519867]	[152]	[]	[137053987]
964_2464	chr2	112683843	112684243	+	1000	138.0	[]	[]	[12.889068]	[87]	[]	[112684012]
964_24645	chr1	6404638	6405038	+	947	34.0	[]	[]	[8.09991, 9.758087]	[118, 202]	[]	[6404791, 6404875]
964_24647	chr1	9657244	9657644	+	877	34.0	[8.501586]	[125]	[]	[]	[9657395]	[]
964_2467	chr20	35541705	35542105	+	1000	138.0	[]	[]	[8.417865]	[102]	[]	[35541864]
964_24677	chr1	43453498	43453898	+	917	34.0	[8.8998375]	[175]	[]	[]	[43453729]	[]
964_24700	chr1	113818660	113819060	+	830	34.0	[7.6702986]	[141]	[]	[]	[113818863]	[]
964_24704	chr1	117646099	117646499	+	955	34.0	[]	[]	[8.501586]	[191]	[]	[117646343]
964_24729	chr1	206503684	206504084	+	964	34.0	[7.817822]	[152]	[]	[]	[206503867]	[]
964_24747	chr1	246689430	246689830	+	936	34.0	[]	[]	[8.519867]	[147]	[]	[246689639]
964_2476	chr6	36985908	36986308	+	1000	138.0	[]	[]	[9.4829645, 8.8998375]	[108, 117]	[]	[36986110, 36986119]
964_24767	chr10	72311800	72312200	+	995	34.0	[]	[]	[8.501586]	[213]	[]	[72312048]
964_2477	chr6	73263056	73263456	+	1000	138.0	[8.169096, 12.889068]	[82, 104]	[9.4829645]	[127]	[73263209, 73263231]	[73263254]
964_24772	chr10	76547319	76547719	+	954	34.0	[]	[]	[7.6702986]	[151]	[]	[76547487]
964_2479	chr7	74289352	74289752	+	1000	138.0	[8.8998375]	[138]	[9.4829645]	[87]	[74289577]	[74289526]
964_24805	chr11	65491140	65491540	+	720	34.0	[8.501586]	[164]	[]	[]	[65491381]	[]
964_24829	chr12	1576285	1576685	+	755	34.0	[]	[]	[12.889068]	[154]	[]	[1576511]
964_24847	chr12	58172382	58172782	+	820	34.0	[8.501586]	[188]	[]	[]	[58172612]	[]
964_24851	chr12	76762483	76762883	+	951	34.0	[12.889068]	[154]	[]	[]	[76762725]	[]
964_24854	chr12	92340438	92340838	+	939	34.0	[]	[]	[7.5797467]	[125]	[]	[92340589]
964_24858	chr12	108337401	108337801	+	958	34.0	[7.6622133]	[130]	[]	[]	[108337616]	[]
964_24860	chr12	116282375	116282775	+	975	34.0	[]	[]	[7.5797467]	[148]	[]	[116282618]
964_24862	chr12	116542545	116542945	+	599	34.0	[7.6702986]	[185]	[]	[]	[116542764]	[]
964_24868	chr12	130993695	130994095	+	691	34.0	[7.5797467]	[147]	[7.817822]	[94]	[130993922]	[130993869]
964_24875	chr13	95273513	95273913	+	878	34.0	[]	[]	[8.501586]	[82]	[]	[95273693]
964_24877	chr13	100088582	100088982	+	776	34.0	[8.169096]	[147]	[]	[]	[100088825]	[]
964_24878	chr13	101425459	101425859	+	683	34.0	[]	[]	[12.889068]	[158]	[]	[101425689]
964_24899	chr15	56971313	56971713	+	758	34.0	[]	[]	[8.501586]	[140]	[]	[56971502]
964_24900	chr15	58141932	58142332	+	861	34.0	[8.519867]	[90]	[]	[]	[58142085]	[]
964_2491	chr1	153967269	153967669	+	1000	137.0	[]	[]	[8.519867, 8.8998375, 9.758087]	[73, 129, 147]	[]	[153967422, 153967478, 153967496]
964_24912	chr15	94856378	94856778	+	889	34.0	[8.417865]	[189]	[]	[]	[94856593]	[]
964_24917	chr16	369271	369671	+	725	34.0	[]	[]	[12.889068]	[93]	[]	[369448]
964_24924	chr16	11149033	11149433	+	959	34.0	[9.758087]	[156]	[]	[]	[11149199]	[]
964_2495	chr11	13668098	13668498	+	1000	137.0	[]	[]	[9.4829645]	[117]	[]	[13668263]
964_2497	chr12	53452325	53452725	+	1000	137.0	[]	[]	[9.758087]	[65]	[]	[53452482]
964_24987	chr17	81868731	81869131	+	878	34.0	[9.758087]	[172]	[]	[]	[81868951]	[]
964_2500	chr17	76736346	76736746	+	1000	137.0	[]	[]	[9.4829645]	[102]	[]	[76736531]
964_25000	chr19	895320	895720	+	738	34.0	[8.519867]	[165]	[]	[]	[895543]	[]
964_25002	chr19	962209	962609	+	620	34.0	[]	[]	[9.4829645]	[162]	[]	[962455]
964_25003	chr19	1075403	1075803	+	920	34.0	[]	[]	[8.501586]	[158]	[]	[1075565]
964_25008	chr19	3786379	3786779	+	907	34.0	[8.8998375]	[158]	[]	[]	[3786591]	[]
964_25012	chr19	7874215	7874615	+	837	34.0	[9.4829645]	[199]	[9.758087]	[179]	[7874441]	[7874421]
964_25017	chr19	11815170	11815570	+	782	34.0	[8.09991, 12.889068, 7.6702986, 12.889068]	[81, 112, 142, 151]	[]	[]	[11815347, 11815378, 11815408, 11815417]	[]
964_2502	chr19	18416734	18417134	+	1000	137.0	[]	[]	[8.519867]	[183]	[]	[18416973]
964_25023	chr19	35474072	35474472	+	724	34.0	[]	[]	[12.889068]	[118]	[]	[35474282]
964_2503	chr19	38402857	38403257	+	1000	137.0	[12.889068, 8.8998375]	[96, 133]	[]	[]	[38403038, 38403075]	[]
964_25035	chr19	49865790	49866190	+	929	34.0	[]	[]	[7.817822]	[177]	[]	[49866039]
964_25063	chr2	113675992	113676392	+	804	34.0	[12.889068]	[82]	[]	[]	[113676158]	[]
