#PeakID(python identify_motif.py ./ENCODE_processed_files/IRF1_idr.fa IRF1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
875_2568	chr9	6931928	6932328	+	1000	50.5	[]	[]	[15.954151, 7.5953298]	[164, 170]	[]	[6932152, 6932158]
875_2574	chr1	55288230	55288630	+	1000	50.0	[]	[]	[14.199333]	[134]	[]	[55288430]
875_2592	chr2	70686186	70686586	+	1000	50.0	[]	[]	[6.3300424, 14.652336]	[109, 115]	[]	[70686371, 70686377]
875_2593	chr2	215171082	215171482	+	1000	50.0	[]	[]	[11.865276, 21.36526, 8.354094]	[119, 125, 131]	[]	[215171270, 215171276, 215171282]
875_26	chr6	32853638	32854038	+	1000	394.5	[]	[]	[12.904842, 15.069652]	[91, 97]	[]	[32853819, 32853825]
875_2600	chr3	14204614	14205014	+	1000	50.0	[5.2340097]	[83]	[6.130215, 5.419592]	[67, 126]	[14204795]	[14204779, 14204838]
875_2601	chr3	66890074	66890474	+	1000	50.0	[10.162252, 8.913444]	[154, 172]	[]	[]	[66890244, 66890262]	[]
875_2609	chr8	41747683	41748083	+	960	50.0	[]	[]	[7.6691737, 18.954327]	[162, 168]	[]	[41747889, 41747895]
875_2615	chr1	147201263	147201663	+	1000	49.5	[6.4408393, 10.261606, 16.458248]	[141, 147, 153]	[]	[]	[147201418, 147201424, 147201430]	[]
875_2620	chr1	228453208	228453608	+	1000	49.5	[5.1483936, 9.503743, 15.855688]	[143, 149, 155]	[]	[]	[228453447, 228453453, 228453459]	[]
875_2628	chr14	49893415	49893815	+	1000	49.5	[10.301942]	[143]	[]	[]	[49893651]	[]
875_2635	chr2	68420502	68420902	+	1000	49.5	[6.602613, 8.226474]	[165, 207]	[]	[]	[68420707, 68420749]	[]
875_2636	chr2	90388154	90388554	+	1000	49.5	[]	[]	[9.463022]	[87]	[]	[90388330]
875_2645	chr4	56799930	56800330	+	1000	49.5	[13.571976, 4.9682374, 9.48138]	[70, 76, 141]	[]	[]	[56800087, 56800093, 56800158]	[]
875_265	chr11	63534870	63535270	+	1000	156.0	[]	[]	[17.538555]	[224]	[]	[63535115]
875_2651	chr7	106283881	106284281	+	825	49.5	[17.639347, 8.036309]	[130, 136]	[]	[]	[106284086, 106284092]	[]
875_2654	chr9	76651319	76651719	+	982	49.5	[14.590336, 18.856245]	[121, 127]	[6.530245]	[93]	[76651526, 76651532]	[76651498]
875_2659	chr9	131042486	131042886	+	550	49.5	[13.53919]	[112]	[]	[]	[131042696]	[]
875_2670	chr12	51048939	51049339	+	784	49.0	[]	[]	[15.124727, 5.089712]	[194, 200]	[]	[51049184, 51049190]
875_2679	chr16	74700308	74700708	+	1000	49.0	[7.6896386]	[189]	[]	[]	[74700514]	[]
875_2683	chr16	87777873	87778273	+	1000	49.0	[5.417323]	[171]	[]	[]	[87778119]	[]
875_2685	chr17	48647489	48647889	+	1000	49.0	[18.64939]	[133]	[]	[]	[48647690]	[]
875_2689	chr2	100924660	100925060	+	1000	49.0	[]	[]	[16.27627]	[89]	[]	[100924839]
875_2697	chr3	146544317	146544717	+	1000	49.0	[4.056341]	[199]	[]	[]	[146544531]	[]
875_2701	chr5	119330627	119331027	+	1000	49.0	[4.495632]	[223]	[]	[]	[119330875]	[]
875_2707	chr6	156782019	156782419	+	1000	49.0	[6.2652526, 13.82076]	[177, 194]	[]	[]	[156782251, 156782268]	[]
875_2709	chr9	101445376	101445776	+	1000	49.0	[5.630017, 5.8280296, 13.98425, 14.836396]	[58, 80, 99, 105]	[]	[]	[101445529, 101445551, 101445570, 101445576]	[]
875_2721	chr1	198523543	198523943	+	949	48.5	[16.334358]	[205]	[7.0908213]	[175]	[198523771]	[198523741]
875_2729	chr15	78065253	78065653	+	981	48.5	[13.796789]	[155]	[]	[]	[78065504]	[]
875_273	chr14	24136047	24136447	+	1000	154.5	[4.9457526]	[82]	[]	[]	[24136203]	[]
875_2733	chr19	19225121	19225521	+	993	48.5	[11.954093]	[91]	[]	[]	[19225304]	[]
875_2736	chr2	38995043	38995443	+	1000	48.5	[19.973484, 14.2613735]	[119, 125]	[]	[]	[38995244, 38995250]	[]
875_2740	chr22	21013666	21014066	+	1000	48.5	[4.0928044]	[105]	[]	[]	[21013854]	[]
875_2741	chr22	21818779	21819179	+	1000	48.5	[]	[]	[9.167125, 4.343002, 5.0860324]	[137, 167, 172]	[]	[21818960, 21818990, 21818995]
875_2747	chr5	125011020	125011420	+	1000	48.5	[5.729313, 8.819612, 4.9811325, 8.257747, 20.250301]	[82, 83, 84, 89, 145]	[]	[]	[125011199, 125011200, 125011201, 125011206, 125011262]	[]
875_2748	chr6	11263370	11263770	+	1000	48.5	[7.519933, 5.479971]	[137, 143]	[14.855091]	[119]	[11263605, 11263611]	[11263587]
875_2750	chr6	27777282	27777682	+	1000	48.5	[4.8597784]	[167]	[]	[]	[27777508]	[]
875_2753	chr7	6016197	6016597	+	1000	48.5	[]	[]	[5.1816916]	[110]	[]	[6016386]
875_2757	chr8	42355520	42355920	+	1000	48.5	[19.771442, 13.772267, 7.1666765]	[132, 138, 144]	[]	[]	[42355740, 42355746, 42355752]	[]
875_276	chr6	26440217	26440617	+	1000	154.0	[19.629074, 6.05716]	[127, 133]	[]	[]	[26440399, 26440405]	[]
875_2765	chr1	21704058	21704458	+	1000	48.0	[]	[]	[15.733769, 5.273375]	[111, 122]	[]	[21704231, 21704242]
875_2768	chr1	84945171	84945571	+	1000	48.0	[]	[]	[20.441126]	[176]	[]	[84945420]
875_277	chr8	89983823	89984223	+	1000	154.0	[]	[]	[7.571009, 7.1906314, 19.365143, 7.2934976]	[171, 222, 233, 239]	[]	[89984001, 89984052, 89984063, 89984069]
875_2779	chr15	52218406	52218806	+	1000	48.0	[10.738014, 18.696388, 5.170869, 6.7453885, 4.0528493]	[149, 155, 161, 222, 228]	[]	[]	[52218567, 52218573, 52218579, 52218640, 52218646]	[]
875_2784	chr18	2605639	2606039	+	1000	48.0	[6.5689836, 10.548819, 16.895393, 13.196853]	[101, 170, 176, 182]	[5.1369295, 6.014733]	[146, 152]	[2605802, 2605871, 2605877, 2605883]	[2605847, 2605853]
875_2788	chr20	23152122	23152522	+	1000	48.0	[9.567575]	[144]	[]	[]	[23152325]	[]
875_2798	chr6	42028219	42028619	+	1000	48.0	[4.421533]	[168]	[]	[]	[42028433]	[]
875_2810	chr1	100364749	100365149	+	1000	47.5	[]	[]	[16.78857]	[76]	[]	[100364901]
875_282	chr11	102312764	102313164	+	1000	153.0	[22.80292, 13.14964]	[83, 89]	[5.565497]	[136]	[102312918, 102312924]	[102312971]
875_2829	chr17	58084584	58084984	+	635	47.5	[14.674594]	[123]	[]	[]	[58084788]	[]
875_2833	chr1_KI270709v1_random	2768	3168	+	1000	47.5	[4.013406, 5.3344364, 6.827509]	[72, 78, 104]	[]	[]	[2925, 2931, 2957]	[]
875_286	chr12	6451928	6452328	+	1000	151.0	[]	[]	[21.384432, 5.7493978, 6.032877]	[82, 88, 121]	[]	[6452082, 6452088, 6452121]
875_2860	chr1	143200127	143200527	+	916	47.0	[]	[]	[5.2003427, 7.535198]	[102, 128]	[]	[143200327, 143200353]
875_2862	chr1	186184328	186184728	+	945	47.0	[]	[]	[7.4709306]	[125]	[]	[186184512]
875_2871	chr11	114400525	114400925	+	1000	47.0	[]	[]	[6.945179, 6.938231]	[183, 189]	[]	[114400718, 114400724]
875_288	chr2	6865659	6866059	+	1000	150.0	[]	[]	[8.5508585]	[89]	[]	[6865820]
875_2880	chr16	34591660	34592060	+	1000	47.0	[9.010336, 8.142865]	[89, 115]	[]	[]	[34591837, 34591863]	[]
875_2886	chr17	68759718	68760118	+	912	47.0	[5.11224, 16.554794]	[175, 181]	[]	[]	[68759933, 68759939]	[]
875_2891	chr21	21200879	21201279	+	974	47.0	[]	[]	[20.507473, 7.957192, 4.336591, 9.208813]	[161, 167, 173, 231]	[]	[21201049, 21201055, 21201061, 21201119]
875_2896	chr22	22729222	22729622	+	983	47.0	[17.479357]	[99]	[4.423335]	[141]	[22729399]	[22729441]
875_2897	chr22	22877663	22878063	+	731	47.0	[4.1662254, 4.668129]	[107, 108]	[]	[]	[22877824, 22877825]	[]
875_29	chr16	34583195	34583595	+	1000	370.5	[]	[]	[5.0551496]	[112]	[]	[34583373]
875_2902	chr5	43040340	43040740	+	1000	47.0	[]	[]	[6.894195, 6.4477773]	[121, 127]	[]	[43040541, 43040547]
875_2904	chr6	43911696	43912096	+	937	47.0	[]	[]	[3.9766214]	[171]	[]	[43911894]
875_291	chr11	62787380	62787780	+	1000	149.5	[15.243934]	[151]	[]	[]	[62787590]	[]
875_2912	chr8	72108090	72108490	+	873	47.0	[14.571712, 19.365143]	[66, 72]	[]	[]	[72108244, 72108250]	[]
875_2916	chrX	24574669	24575069	+	1000	47.0	[]	[]	[5.915955, 16.18073, 5.5600142]	[187, 193, 199]	[]	[24574895, 24574901, 24574907]
875_2917	chr1	59046679	59047079	+	1000	46.5	[]	[]	[15.867133, 7.92188]	[85, 91]	[]	[59046846, 59046852]
875_2918	chr1	89407424	89407824	+	814	46.5	[19.494047, 6.885056]	[122, 128]	[]	[]	[89407581, 89407587]	[]
875_292	chr14	91114430	91114830	+	1000	149.5	[]	[]	[15.709127, 19.9078]	[93, 99]	[]	[91114619, 91114625]
875_2926	chr10	117760235	117760635	+	693	46.5	[6.604424, 4.558006, 12.707653]	[107, 162, 168]	[8.236176, 4.198178]	[78, 127]	[117760416, 117760471, 117760477]	[117760387, 117760436]
875_2935	chr13	40984625	40985025	+	862	46.5	[11.338032, 22.002195, 12.127519]	[124, 130, 136]	[]	[]	[40984834, 40984840, 40984846]	[]
875_2937	chr15	39698533	39698933	+	1000	46.5	[13.210596]	[131]	[]	[]	[39698699]	[]
875_2938	chr15	49157043	49157443	+	1000	46.5	[4.7079763]	[63]	[14.866789, 17.06991]	[103, 109]	[49157198]	[49157238, 49157244]
875_294	chr20	408136	408536	+	1000	149.5	[4.9419694, 22.881283, 10.817795]	[90, 96, 102]	[]	[]	[408293, 408299, 408305]	[]
875_2944	chr2	12451750	12452150	+	1000	46.5	[5.161411, 4.8770294]	[159, 165]	[]	[]	[12451982, 12451988]	[]
875_2950	chr22	19430908	19431308	+	1000	46.5	[9.701866]	[117]	[]	[]	[19431071]	[]
875_2965	chr6	47414926	47415326	+	885	46.5	[15.142794, 4.9645824]	[67, 128]	[]	[]	[47415078, 47415139]	[]
875_2967	chr7	55074114	55074514	+	945	46.5	[8.632532, 11.829352]	[89, 95]	[]	[]	[55074303, 55074309]	[]
875_2981	chr1	211326823	211327223	+	967	46.0	[]	[]	[12.841627]	[80]	[]	[211326981]
875_2984	chr10	91608476	91608876	+	1000	46.0	[11.55292]	[185]	[]	[]	[91608723]	[]
875_2993	chr13	40438978	40439378	+	729	46.0	[17.871368]	[113]	[]	[]	[40439181]	[]
875_2994	chr13	49146828	49147228	+	1000	46.0	[]	[]	[8.861213, 21.546757]	[159, 165]	[]	[49147019, 49147025]
875_30	chr5	96807756	96808156	+	1000	368.0	[]	[]	[19.774353, 10.934654]	[81, 87]	[]	[96807930, 96807936]
875_3000	chr17	64082306	64082706	+	967	46.0	[4.338655]	[132]	[]	[]	[64082504]	[]
875_301	chr1_KI270709v1_random	10736	11136	+	1000	146.5	[6.513587]	[149]	[]	[]	[10964]	[]
875_3010	chr20	36950721	36951121	+	893	46.0	[]	[]	[13.187913, 5.683488, 5.042404]	[100, 106, 107]	[]	[36950872, 36950878, 36950879]
875_302	chr2	64766987	64767387	+	1000	146.5	[]	[]	[16.586708, 7.19254]	[81, 103]	[]	[64767166, 64767188]
875_3024	chr3	14651424	14651824	+	917	46.0	[]	[]	[3.9893358]	[176]	[]	[14651644]
875_3029	chr4	185504296	185504696	+	920	46.0	[]	[]	[15.701715, 8.500589]	[80, 86]	[]	[185504456, 185504462]
875_303	chr8	37786262	37786662	+	1000	146.5	[]	[]	[7.7725153, 13.363379]	[107, 113]	[]	[37786443, 37786449]
875_3046	chr1	78080721	78081121	+	680	45.5	[]	[]	[7.047784]	[132]	[]	[78080873]
875_3053	chr1	234957597	234957997	+	1000	45.5	[]	[]	[7.702651]	[90]	[]	[234957767]
875_3057	chr11	15969407	15969807	+	948	45.5	[4.226904, 11.361039]	[110, 116]	[4.1812763, 5.957865]	[143, 148]	[15969592, 15969598]	[15969625, 15969630]
875_3059	chr11	65496951	65497351	+	1000	45.5	[12.130623, 7.0555024]	[134, 140]	[]	[]	[65497106, 65497112]	[]
875_306	chr3	88031752	88032152	+	1000	146.0	[5.617105, 22.170277, 16.194778]	[100, 106, 112]	[5.228552]	[121]	[88031945, 88031951, 88031957]	[88031966]
875_3061	chr11	108069974	108070374	+	956	45.5	[]	[]	[10.789463, 22.046665]	[118, 124]	[]	[108070170, 108070176]
875_3062	chr12	43338843	43339243	+	1000	45.5	[5.941304, 18.833109]	[96, 102]	[]	[]	[43339016, 43339022]	[]
875_3068	chr18	46421934	46422334	+	1000	45.5	[14.627891]	[132]	[]	[]	[46422154]	[]
875_3071	chr19	55599710	55600110	+	1000	45.5	[]	[]	[10.815754, 13.623965, 6.9806333]	[81, 85, 91]	[]	[55599867, 55599871, 55599877]
875_3073	chr2	170344668	170345068	+	1000	45.5	[]	[]	[7.757526]	[79]	[]	[170344830]
875_3078	chr22	20494692	20495092	+	980	45.5	[7.6376834]	[93]	[4.6009264]	[169]	[20494852]	[20494928]
875_3081	chr3	13149720	13150120	+	951	45.5	[]	[]	[8.834504, 6.9642744, 18.470411, 15.575819]	[104, 105, 111, 117]	[]	[13149895, 13149896, 13149902, 13149908]
875_3086	chr5	108728408	108728808	+	1000	45.5	[6.567084, 12.724089, 4.2586894, 8.379763]	[81, 87, 103, 118]	[]	[]	[108728573, 108728579, 108728595, 108728610]	[]
875_3090	chr6	15362754	15363154	+	838	45.5	[5.409204, 13.233594]	[103, 109]	[7.1418686]	[84]	[15362924, 15362930]	[15362905]
875_3092	chr6	30717529	30717929	+	776	45.5	[]	[]	[10.624447]	[146]	[]	[30717692]
875_3095	chr6	123655531	123655931	+	767	45.5	[]	[]	[15.7219925, 10.477903, 3.9717352, 9.464073, 7.2494984]	[61, 67, 68, 74, 80]	[]	[123655690, 123655696, 123655697, 123655703, 123655709]
875_3098	chr7	112789599	112789999	+	1000	45.5	[3.9949477, 6.434419]	[226, 230]	[]	[]	[112789843, 112789847]	[]
875_3100	chr8	15417515	15417915	+	913	45.5	[]	[]	[5.95791]	[169]	[]	[15417712]
875_3106	chr1	31939690	31940090	+	936	45.0	[]	[]	[5.2650146]	[162]	[]	[31939933]
875_3109	chr1	203025916	203026316	+	631	45.0	[]	[]	[4.915756]	[161]	[]	[203026118]
875_311	chr12	101877249	101877649	+	1000	145.5	[]	[]	[5.198155, 15.53329]	[77, 83]	[]	[101877424, 101877430]
875_3110	chr1	222711416	222711816	+	563	45.0	[]	[]	[4.1852174]	[110]	[]	[222711567]
875_3118	chr13	93249263	93249663	+	1000	45.0	[5.730237]	[143]	[4.235914]	[209]	[93249416]	[93249482]
875_3119	chr15	57245314	57245714	+	766	45.0	[17.628683]	[73]	[]	[]	[57245476]	[]
875_3128	chr19	48963570	48963970	+	887	45.0	[]	[]	[4.369483]	[102]	[]	[48963734]
875_3133	chr2	231554670	231555070	+	943	45.0	[17.14089]	[164]	[]	[]	[231554896]	[]
875_3140	chr3	119506599	119506999	+	989	45.0	[5.9250174, 16.185856, 12.749047, 4.585517]	[65, 110, 116, 148]	[]	[]	[119506762, 119506807, 119506813, 119506845]	[]
875_3149	chr5	55897156	55897556	+	816	45.0	[]	[]	[17.516535, 8.516475]	[168, 174]	[]	[55897380, 55897386]
875_3152	chr6	98764403	98764803	+	570	45.0	[20.505344, 17.044615]	[74, 80]	[]	[]	[98764565, 98764571]	[]
875_3154	chr6	135322952	135323352	+	903	45.0	[4.4792576, 6.155783]	[123, 161]	[4.3843207]	[106]	[135323160, 135323198]	[135323143]
875_3155	chr7	5422035	5422435	+	667	45.0	[9.569877, 13.257897]	[85, 91]	[]	[]	[5422200, 5422206]	[]
875_3159	chr7	129875809	129876209	+	901	45.0	[6.0886083, 5.6812553]	[109, 115]	[6.991002]	[156]	[129876005, 129876011]	[129876052]
875_316	chr6	144215992	144216392	+	1000	145.5	[]	[]	[13.479781, 14.06716]	[143, 149]	[]	[144216230, 144216236]
875_3160	chr8	10777246	10777646	+	987	45.0	[4.627938]	[186]	[]	[]	[10777479]	[]
875_3178	chr12	12722521	12722921	+	728	44.5	[]	[]	[18.467892, 6.134253]	[94, 100]	[]	[12722712, 12722718]
875_3182	chr14	19947591	19947991	+	855	44.5	[7.774873, 5.873542, 12.584217]	[140, 154, 160]	[]	[]	[19947797, 19947811, 19947817]	[]
875_3185	chr16	83137412	83137812	+	741	44.5	[]	[]	[5.864442, 20.106813, 8.036503]	[117, 123, 129]	[]	[83137610, 83137616, 83137622]
875_3190	chr18	56257129	56257529	+	977	44.5	[4.533074, 19.859772, 7.4494796]	[89, 159, 165]	[]	[]	[56257299, 56257369, 56257375]	[]
875_3192	chr2	12456432	12456832	+	992	44.5	[]	[]	[13.568919]	[120]	[]	[12456651]
875_3194	chr21	15066234	15066634	+	990	44.5	[]	[]	[8.83557]	[168]	[]	[15066461]
875_3198	chr22	22739063	22739463	+	624	44.5	[7.342091]	[114]	[]	[]	[22739230]	[]
875_3203	chr3	133269437	133269837	+	954	44.5	[4.3551173]	[101]	[]	[]	[133269631]	[]
875_3205	chr3	157329505	157329905	+	975	44.5	[17.982513]	[90]	[]	[]	[157329656]	[]
875_321	chr17	81821816	81822216	+	1000	144.5	[7.505053, 10.420008]	[101, 107]	[]	[]	[81821968, 81821974]	[]
875_3211	chr6	14453053	14453453	+	994	44.5	[6.7342696]	[184]	[]	[]	[14453254]	[]
875_3215	chr7	45204071	45204471	+	984	44.5	[]	[]	[15.3552885, 16.361868, 4.3536105, 10.332934, 10.207513]	[110, 116, 122, 150, 156]	[]	[45204270, 45204276, 45204282, 45204310, 45204316]
875_3224	chr9	130756407	130756807	+	988	44.5	[5.496589]	[238]	[]	[]	[130756655]	[]
875_3230	chr1	1778770	1779170	+	581	44.0	[]	[]	[8.902541, 8.268681]	[123, 129]	[]	[1778976, 1778982]
875_3232	chr1	16367688	16368088	+	869	44.0	[7.126726, 7.1284137, 15.155549, 17.532057]	[124, 125, 130, 136]	[9.037446]	[198]	[16367849, 16367850, 16367855, 16367861]	[16367923]
875_3240	chr11	47248176	47248576	+	930	44.0	[]	[]	[8.889539, 15.238593]	[86, 92]	[]	[47248361, 47248367]
875_3243	chr12	27523635	27524035	+	944	44.0	[9.083662]	[122]	[]	[]	[27523846]	[]
875_3245	chr12	109477470	109477870	+	666	44.0	[]	[]	[4.750725]	[57]	[]	[109477624]
875_3246	chr12	112978225	112978625	+	917	44.0	[7.4524417]	[193]	[]	[]	[112978445]	[]
875_3267	chr3	159929505	159929905	+	905	44.0	[]	[]	[4.4389796]	[143]	[]	[159929675]
875_3273	chr6	125919021	125919421	+	988	44.0	[]	[]	[16.215204, 6.1052084]	[142, 148]	[]	[125919207, 125919213]
875_3283	chr8	62864033	62864433	+	786	44.0	[]	[]	[10.982227, 14.067204]	[104, 110]	[]	[62864211, 62864217]
875_3287	chrX	118724756	118725156	+	952	44.0	[]	[]	[11.496464, 4.6239185]	[99, 105]	[]	[118724922, 118724928]
875_33	chr5	132464188	132464588	+	1000	360.0	[6.118901, 16.04269, 9.976708, 5.733331]	[130, 136, 143, 149]	[5.663331, 11.032312, 16.04269, 13.897311]	[98, 104, 111, 117]	[132464415, 132464421, 132464428, 132464434]	[132464383, 132464389, 132464396, 132464402]
875_3300	chr10	68331318	68331718	+	952	43.5	[7.304423]	[223]	[]	[]	[68331548]	[]
875_3305	chr11	94638871	94639271	+	860	43.5	[7.51176, 14.069495]	[132, 138]	[]	[]	[94639041, 94639047]	[]
875_3308	chr12	54077805	54078205	+	959	43.5	[]	[]	[19.224373, 5.6345234]	[126, 132]	[]	[54078001, 54078007]
875_3309	chr12	56300695	56301095	+	878	43.5	[]	[]	[9.908709, 5.419407]	[125, 131]	[]	[56300916, 56300922]
875_3311	chr12	112906750	112907150	+	954	43.5	[]	[]	[6.1470804, 9.340382, 7.8118596, 8.2951]	[139, 145, 175, 181]	[]	[112906904, 112906910, 112906940, 112906946]
875_3320	chr17	65040940	65041340	+	805	43.5	[]	[]	[6.6579127, 12.143157, 22.179398]	[134, 154, 160]	[]	[65041126, 65041146, 65041152]
875_333	chr16	4065038	4065438	+	1000	142.0	[19.700293]	[201]	[]	[]	[4065288]	[]
875_3333	chr22	17842378	17842778	+	948	43.5	[15.548104]	[137]	[]	[]	[17842561]	[]
875_3339	chr3	37944551	37944951	+	949	43.5	[]	[]	[14.452413, 6.5108194]	[116, 154]	[]	[37944746, 37944784]
875_3343	chr5	82467093	82467493	+	934	43.5	[4.9754972, 9.046723, 13.776332]	[166, 171, 177]	[]	[]	[82467328, 82467333, 82467339]	[]
875_3345	chr5	131671452	131671852	+	924	43.5	[9.518813]	[135]	[]	[]	[131671630]	[]
875_3346	chr5	149551676	149552076	+	960	43.5	[8.111586]	[99]	[7.655985]	[134]	[149551863]	[149551898]
875_3372	chr1	10746297	10746697	+	781	43.0	[]	[]	[20.79477, 8.666682]	[82, 88]	[]	[10746450, 10746456]
875_3373	chr1	15849620	15850020	+	928	43.0	[6.193903]	[173]	[]	[]	[15849857]	[]
875_3392	chr17	28749192	28749592	+	871	43.0	[]	[]	[7.669789]	[177]	[]	[28749395]
875_3394	chr17	81860662	81861062	+	919	43.0	[5.2292743]	[95]	[]	[]	[81860845]	[]
875_3404	chr22	20697433	20697833	+	946	43.0	[8.900964]	[151]	[]	[]	[20697663]	[]
875_341	chr6	26364930	26365330	+	1000	140.5	[18.470411, 4.5490007, 4.5667005]	[84, 90, 91]	[]	[]	[26365097, 26365103, 26365104]	[]
875_3415	chr4	128468460	128468860	+	805	43.0	[14.040952]	[158]	[]	[]	[128468648]	[]
875_3416	chr4	185395234	185395634	+	695	43.0	[]	[]	[18.01043, 6.589571]	[121, 127]	[]	[185395449, 185395455]
875_3421	chr6	27505998	27506398	+	542	43.0	[6.1845713, 4.3317194]	[80, 86]	[]	[]	[27506150, 27506156]	[]
875_3429	chr7	50347662	50348062	+	939	43.0	[]	[]	[9.004405, 17.682028]	[138, 144]	[]	[50347817, 50347823]
875_343	chr20	30289162	30289562	+	1000	140.0	[5.575453, 20.001745, 17.563742, 5.8325176, 4.324223, 9.484032, 7.206213]	[84, 90, 96, 98, 100, 102, 104]	[]	[]	[30289344, 30289350, 30289356, 30289358, 30289360, 30289362, 30289364]	[]
875_3437	chr9	37197179	37197579	+	931	43.0	[11.039959]	[126]	[5.7616725]	[147]	[37197365]	[37197386]
875_3447	chr1	209674040	209674440	+	638	42.5	[6.359262]	[100]	[6.524868, 5.8278284]	[140, 146]	[209674213]	[209674253, 209674259]
875_3454	chr11	11998448	11998848	+	836	42.5	[]	[]	[4.209518, 19.26555, 12.557935]	[121, 131, 137]	[]	[11998629, 11998639, 11998645]
875_346	chr6	129748390	129748790	+	1000	139.5	[7.5405016, 18.50248, 13.069581]	[89, 95, 101]	[]	[]	[129748548, 129748554, 129748560]	[]
875_3470	chr17	42459916	42460316	+	907	42.5	[]	[]	[13.786361]	[111]	[]	[42460121]
875_3475	chr18	13499829	13500229	+	753	42.5	[14.834722]	[140]	[]	[]	[13500007]	[]
875_348	chr3	122680591	122680991	+	1000	139.0	[]	[]	[4.0382705, 10.177565, 8.391942, 18.3284, 4.017325]	[77, 82, 113, 119, 127]	[]	[122680764, 122680769, 122680800, 122680806, 122680814]
875_3484	chr22	39040546	39040946	+	928	42.5	[]	[]	[6.84301]	[174]	[]	[39040750]
875_3485	chr3	4800605	4801005	+	801	42.5	[15.208691]	[181]	[]	[]	[4800822]	[]
875_3486	chr3	20043324	20043724	+	765	42.5	[]	[]	[16.437668]	[198]	[]	[20043571]
875_3487	chr3	45136025	45136425	+	919	42.5	[]	[]	[4.1767926]	[133]	[]	[45136253]
875_3489	chr3	141576390	141576790	+	897	42.5	[]	[]	[4.799125, 7.67478, 8.019082, 17.025253]	[110, 116, 123, 129]	[]	[141576593, 141576599, 141576606, 141576612]
875_349	chr4	180827274	180827674	+	1000	139.0	[7.1678085, 22.452965, 17.808014]	[114, 140, 146]	[]	[]	[180827461, 180827487, 180827493]	[]
875_3498	chr6	125742706	125743106	+	597	42.5	[16.208296]	[169]	[]	[]	[125742899]	[]
875_3500	chr6	152859171	152859571	+	901	42.5	[]	[]	[10.078547, 5.14745]	[127, 133]	[]	[152859396, 152859402]
875_3524	chr10	25682466	25682866	+	716	42.0	[]	[]	[6.1819954]	[180]	[]	[25682671]
875_3526	chr10	70221497	70221897	+	906	42.0	[12.377495]	[104]	[4.6297855]	[158]	[70221670]	[70221724]
875_3536	chr15	20645978	20646378	+	902	42.0	[]	[]	[7.962446, 4.048983, 16.133959]	[101, 109, 115]	[]	[20646141, 20646149, 20646155]
875_3537	chr15	58331833	58332233	+	896	42.0	[]	[]	[11.482401]	[130]	[]	[58332004]
875_3538	chr15	89401823	89402223	+	779	42.0	[]	[]	[11.127243, 17.205093]	[131, 137]	[]	[89402024, 89402030]
875_3545	chr18	9898649	9899049	+	916	42.0	[]	[]	[8.257577]	[122]	[]	[9898800]
875_3546	chr19	13103077	13103477	+	814	42.0	[7.6071944]	[144]	[]	[]	[13103260]	[]
875_3551	chr21	34908423	34908823	+	871	42.0	[4.588006]	[152]	[]	[]	[34908642]	[]
875_3557	chr3	4814015	4814415	+	848	42.0	[6.6930346]	[213]	[]	[]	[4814260]	[]
875_3559	chr3	113276324	113276724	+	863	42.0	[]	[]	[5.0226445, 13.400593]	[174, 180]	[]	[113276568, 113276574]
875_3560	chr3	193745188	193745588	+	858	42.0	[]	[]	[5.7668076]	[135]	[]	[193745385]
875_3561	chr3	195545823	195546223	+	844	42.0	[8.119899, 5.0776825, 14.510771]	[113, 118, 124]	[]	[]	[195546001, 195546006, 195546012]	[]
875_3565	chr5	57176362	57176762	+	853	42.0	[16.414064, 4.460623]	[82, 170]	[7.232792]	[128]	[57176514, 57176602]	[57176560]
875_3571	chr6	28863276	28863676	+	823	42.0	[14.335408, 8.220959]	[84, 90]	[5.1460233, 11.8038645]	[153, 159]	[28863434, 28863440]	[28863503, 28863509]
875_3579	chr7	106814084	106814484	+	890	42.0	[6.138575]	[104]	[]	[]	[106814237]	[]
875_3580	chr7	107169977	107170377	+	917	42.0	[9.610023, 5.0350056, 8.161835]	[66, 70, 76]	[]	[]	[107170142, 107170146, 107170152]	[]
875_3583	chr7	158011401	158011801	+	905	42.0	[]	[]	[11.561826, 15.918438, 21.611702, 4.757426]	[117, 123, 129, 135]	[]	[158011610, 158011616, 158011622, 158011628]
875_3585	chr8	39912780	39913180	+	894	42.0	[6.2681365, 7.2985954, 6.5001197, 5.096546, 4.289797]	[109, 132, 177, 184, 190]	[]	[]	[39912948, 39912971, 39913016, 39913023, 39913029]	[]
875_3588	chr9	95875050	95875450	+	892	42.0	[6.250121]	[176]	[]	[]	[95875256]	[]
875_360	chr10	6473980	6474380	+	1000	137.0	[]	[]	[4.170728]	[111]	[]	[6474140]
875_3603	chr1	65812045	65812445	+	892	41.5	[4.814395, 17.854027, 4.880617]	[105, 125, 146]	[]	[]	[65812231, 65812251, 65812272]	[]
875_3610	chr10	101682396	101682796	+	857	41.5	[]	[]	[14.593395, 16.891287]	[82, 88]	[]	[101682577, 101682583]
