#PeakID(python identify_motif.py ./ENCODE_processed_files/TEAD2_idr.fa TEAD2 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
965_3153	chr7	6015902	6016302	+	1000	42.5	[]	[]	[8.731906]	[128]	[]	[6016113]
965_3178	chr1	8706917	8707317	+	1000	42.0	[8.518976, 9.390524]	[91, 102]	[]	[]	[8707088, 8707099]	[]
965_3179	chr1	12448875	12449275	+	1000	42.0	[]	[]	[7.7329817]	[111]	[]	[12449043]
965_3189	chr1	32394694	32395094	+	1000	42.0	[]	[]	[12.834519]	[182]	[]	[32394916]
965_3190	chr1	44652800	44653200	+	1000	42.0	[10.269137]	[95]	[]	[]	[44652977]	[]
965_3200	chr11	87000120	87000520	+	1000	42.0	[10.269137]	[159]	[]	[]	[87000351]	[]
965_321	chr2	158458011	158458411	+	1000	117.0	[]	[]	[10.269137, 10.269137]	[80, 89]	[]	[158458191, 158458200]
965_3211	chr17	45579324	45579724	+	1000	42.0	[10.269137, 8.366211]	[101, 115]	[]	[]	[45579483, 45579497]	[]
965_322	chr21	32612633	32613033	+	1000	117.0	[12.834519]	[102]	[]	[]	[32612831]	[]
965_3228	chr22	20116121	20116521	+	1000	42.0	[]	[]	[12.834519]	[104]	[]	[20116288]
965_3229	chr22	20129101	20129501	+	1000	42.0	[9.390524]	[183]	[8.731906]	[219]	[20129304]	[20129340]
965_3248	chr22	23284833	23285233	+	1000	42.0	[12.834519]	[131]	[]	[]	[23285062]	[]
965_3288	chrX	2464018	2464418	+	1000	42.0	[12.834519]	[106]	[7.6749144]	[69]	[2464223]	[2464186]
965_3290	chrX	47193395	47193795	+	1000	42.0	[10.269137]	[126]	[]	[]	[47193619]	[]
965_3294	chr1	10472442	10472842	+	1000	41.5	[]	[]	[8.731906]	[92]	[]	[10472601]
965_3304	chr1	150561275	150561675	+	1000	41.5	[12.834519]	[97]	[]	[]	[150561467]	[]
965_3336	chr18	3585806	3586206	+	1000	41.5	[7.7329817]	[73]	[]	[]	[3585977]	[]
965_3337	chr19	12628064	12628464	+	1000	41.5	[]	[]	[12.834519]	[107]	[]	[12628270]
965_334	chr15	25501790	25502190	+	1000	113.5	[]	[]	[12.834519]	[114]	[]	[25502000]
965_3340	chr19	48720489	48720889	+	1000	41.5	[12.834519]	[106]	[]	[]	[48720684]	[]
965_3344	chr2	152717959	152718359	+	1000	41.5	[]	[]	[12.834519]	[148]	[]	[152718200]
965_3363	chr3	171966970	171967370	+	1000	41.5	[7.6554527]	[130]	[]	[]	[171967166]	[]
965_3373	chr6	26055005	26055405	+	1000	41.5	[]	[]	[12.834519]	[58]	[]	[26055157]
965_338	chr9	34989336	34989736	+	1000	113.0	[]	[]	[12.834519]	[121]	[]	[34989549]
965_339	chr1	186212551	186212951	+	1000	112.5	[]	[]	[12.834519]	[114]	[]	[186212753]
965_3390	chr9	35727896	35728296	+	1000	41.5	[12.834519, 10.269137]	[136, 149]	[8.518976]	[181]	[35728102, 35728115]	[35728147]
965_3393	chr9	130859017	130859417	+	1000	41.5	[7.8428354]	[107]	[]	[]	[130859213]	[]
965_3398	chr1	10648912	10649312	+	1000	41.0	[10.269137]	[134]	[]	[]	[10649114]	[]
965_3401	chr1	24018751	24019151	+	1000	41.0	[12.834519]	[103]	[]	[]	[24018946]	[]
965_3407	chr1	31159775	31160175	+	1000	41.0	[]	[]	[8.518976]	[142]	[]	[31159960]
965_341	chr7	106542475	106542875	+	1000	112.5	[]	[]	[8.366211]	[139]	[]	[106542701]
965_3421	chr1	163321689	163322089	+	1000	41.0	[]	[]	[8.518976]	[157]	[]	[163321935]
965_3423	chr1	172821544	172821944	+	1000	41.0	[]	[]	[7.6749144, 8.731906]	[149, 160]	[]	[172821769, 172821780]
965_3432	chr10	70664822	70665222	+	1000	41.0	[]	[]	[10.269137]	[103]	[]	[70665023]
965_3434	chr11	65426777	65427177	+	1000	41.0	[]	[]	[12.834519]	[85]	[]	[65426951]
965_3437	chr12	52280219	52280619	+	1000	41.0	[12.834519]	[97]	[]	[]	[52280390]	[]
965_344	chr19	49491704	49492104	+	1000	112.0	[]	[]	[12.834519]	[89]	[]	[49491874]
965_3444	chr15	29821298	29821698	+	1000	41.0	[]	[]	[7.7329817]	[81]	[]	[29821475]
965_3447	chr15	101334359	101334759	+	909	41.0	[12.834519]	[136]	[]	[]	[101334562]	[]
965_3453	chr17	37488147	37488547	+	1000	41.0	[]	[]	[12.834519]	[150]	[]	[37488349]
965_3456	chr19	11949194	11949594	+	1000	41.0	[]	[]	[12.834519]	[80]	[]	[11949371]
965_3465	chr2	64831189	64831589	+	1000	41.0	[]	[]	[9.390524]	[130]	[]	[64831414]
965_3480	chr22	22022219	22022619	+	1000	41.0	[]	[]	[7.7329817]	[179]	[]	[22022413]
965_3494	chr3	49133559	49133959	+	1000	41.0	[]	[]	[12.834519, 7.6554527]	[114, 150]	[]	[49133769, 49133805]
965_35	chr9	98791142	98791542	+	1000	397.5	[]	[]	[12.834519]	[117]	[]	[98791352]
965_3506	chr5	132663911	132664311	+	1000	41.0	[7.6554527]	[163]	[]	[]	[132664092]	[]
965_351	chr9	131178166	131178566	+	1000	111.5	[]	[]	[8.366211, 8.176826]	[137, 206]	[]	[131178341, 131178410]
965_3517	chr6	107459361	107459761	+	1000	41.0	[]	[]	[10.269137]	[105]	[]	[107459565]
965_3534	chr8	130343034	130343434	+	1000	41.0	[]	[]	[9.390524]	[88]	[]	[130343222]
965_3542	chr9	130833458	130833858	+	1000	41.0	[]	[]	[7.6554527]	[152]	[]	[130833702]
965_3564	chr10	24921264	24921664	+	1000	40.5	[8.311733]	[117]	[]	[]	[24921449]	[]
965_3567	chr10	63267732	63268132	+	1000	40.5	[12.834519]	[107]	[]	[]	[63267906]	[]
965_3573	chr12	48852075	48852475	+	1000	40.5	[]	[]	[7.7999115]	[147]	[]	[48852310]
965_3577	chr17	74463491	74463891	+	1000	40.5	[]	[]	[12.834519]	[109]	[]	[74463693]
965_3581	chr18	3593477	3593877	+	1000	40.5	[]	[]	[7.6749144]	[165]	[]	[3593718]
965_3592	chr2	189613045	189613445	+	1000	40.5	[12.834519]	[144]	[]	[]	[189613254]	[]
965_3598	chr21	34745506	34745906	+	1000	40.5	[]	[]	[9.390524]	[132]	[]	[34745731]
965_3605	chr22	20469516	20469916	+	952	40.5	[7.6749144]	[170]	[]	[]	[20469738]	[]
965_3607	chr22	20917915	20918315	+	1000	40.5	[]	[]	[9.390524]	[153]	[]	[20918162]
965_3635	chr5	109656859	109657259	+	1000	40.5	[]	[]	[8.731906, 8.311733]	[99, 117]	[]	[109657055, 109657073]
965_3638	chr5	141923949	141924349	+	1000	40.5	[]	[]	[9.390524]	[124]	[]	[141924125]
965_3639	chr5	150946386	150946786	+	1000	40.5	[]	[]	[12.834519]	[103]	[]	[150946585]
965_364	chr20	50790676	50791076	+	1000	109.5	[10.269137]	[116]	[]	[]	[50790887]	[]
965_3642	chr6	13355410	13355810	+	1000	40.5	[]	[]	[9.390524]	[157]	[]	[13355634]
965_3648	chr6	43170672	43171072	+	1000	40.5	[]	[]	[9.390524]	[98]	[]	[43170858]
965_3649	chr6	73580362	73580762	+	1000	40.5	[9.390524]	[88]	[]	[]	[73580525]	[]
965_365	chr6	158040417	158040817	+	1000	109.5	[]	[]	[10.269137]	[125]	[]	[158040627]
965_3652	chr6	143511010	143511410	+	1000	40.5	[9.390524]	[113]	[]	[]	[143511204]	[]
965_3654	chr7	8751627	8752027	+	1000	40.5	[]	[]	[12.834519]	[168]	[]	[8751861]
965_3657	chr7	106625685	106626085	+	1000	40.5	[]	[]	[7.7999115]	[105]	[]	[106625865]
965_3663	chr8	10771766	10772166	+	1000	40.5	[8.311733]	[171]	[]	[]	[10771979]	[]
965_3667	chr8	95134523	95134923	+	1000	40.5	[12.834519]	[116]	[]	[]	[95134714]	[]
965_3669	chr8	144456657	144457057	+	1000	40.5	[7.7999115]	[132]	[8.311733]	[170]	[144456847]	[144456885]
965_367	chr18	35458904	35459304	+	1000	109.0	[12.834519]	[103]	[]	[]	[35459102]	[]
965_3690	chr1	143216628	143217028	+	773	40.0	[]	[]	[8.518976]	[75]	[]	[143216800]
965_3692	chr1	180863097	180863497	+	1000	40.0	[12.834519]	[123]	[8.731906, 8.196857]	[75, 147]	[180863317]	[180863269, 180863341]
965_3706	chr12	31715223	31715623	+	1000	40.0	[7.7329817]	[100]	[]	[]	[31715422]	[]
965_3712	chr14	64841886	64842286	+	1000	40.0	[12.834519]	[107]	[]	[]	[64842051]	[]
965_3721	chr17	42743900	42744300	+	972	40.0	[7.9547687, 12.834519]	[201, 211]	[]	[]	[42744135, 42744145]	[]
965_3726	chr18	1002545	1002945	+	1000	40.0	[]	[]	[9.390524]	[146]	[]	[1002776]
965_3727	chr18	3605954	3606354	+	1000	40.0	[8.518976, 8.311733]	[105, 179]	[]	[]	[3606129, 3606203]	[]
965_3731	chr19	16446914	16447314	+	1000	40.0	[8.366211]	[115]	[]	[]	[16447125]	[]
965_3732	chr19	17932621	17933021	+	1000	40.0	[]	[]	[7.7999115, 8.311733]	[67, 132]	[]	[17932777, 17932842]
965_3749	chr22	19174436	19174836	+	971	40.0	[12.834519]	[105]	[]	[]	[19174614]	[]
965_375	chr7	7099543	7099943	+	1000	107.5	[]	[]	[10.269137]	[132]	[]	[7099745]
965_376	chr9	94166510	94166910	+	1000	107.5	[12.834519]	[94]	[]	[]	[94166701]	[]
965_3784	chr5	72920700	72921100	+	1000	40.0	[]	[]	[12.834519, 12.834519]	[130, 160]	[]	[72920913, 72920943]
965_379	chr22	19479357	19479757	+	1000	107.0	[7.6554527]	[166]	[8.176826]	[130]	[19479607]	[19479571]
965_3795	chr6	146914681	146915081	+	1000	40.0	[]	[]	[10.269137]	[173]	[]	[146914894]
965_380	chr5	72597601	72598001	+	1000	107.0	[]	[]	[10.269137]	[143]	[]	[72597826]
965_3804	chr7	139118212	139118612	+	1000	40.0	[]	[]	[12.834519]	[104]	[]	[139118410]
965_3820	chr1	25430292	25430692	+	1000	39.5	[7.6749144, 7.7999115]	[122, 154]	[]	[]	[25430481, 25430513]	[]
965_3829	chr1	151459625	151460025	+	1000	39.5	[7.6554527]	[105]	[]	[]	[151459776]	[]
965_3833	chr1	169486117	169486517	+	1000	39.5	[]	[]	[12.834519]	[148]	[]	[169486339]
965_3838	chr1	211630716	211631116	+	1000	39.5	[]	[]	[8.518976]	[153]	[]	[211630896]
965_384	chr3	194089502	194089902	+	1000	106.5	[12.834519]	[110]	[]	[]	[194089706]	[]
965_3841	chr1	228369102	228369502	+	1000	39.5	[]	[]	[7.7329817]	[218]	[]	[228369341]
965_3843	chr1	246186629	246187029	+	1000	39.5	[12.834519]	[112]	[8.366211]	[178]	[246186811]	[246186877]
965_3846	chr10	42078397	42078797	+	1000	39.5	[]	[]	[8.518976]	[100]	[]	[42078591]
965_385	chr6	157518667	157519067	+	1000	106.5	[10.269137]	[63]	[]	[]	[157518827]	[]
965_3852	chr11	62012514	62012914	+	1000	39.5	[10.269137]	[144]	[]	[]	[62012734]	[]
965_3855	chr12	120228887	120229287	+	1000	39.5	[10.269137, 12.834519]	[86, 120]	[]	[]	[120229061, 120229095]	[]
965_3856	chr13	36345459	36345859	+	969	39.5	[10.269137]	[82]	[8.366211]	[163]	[36345628]	[36345709]
965_3858	chr14	73825541	73825941	+	1000	39.5	[9.390524]	[84]	[7.6554527]	[159]	[73825702]	[73825777]
965_386	chr10	130127792	130128192	+	1000	106.0	[]	[]	[8.196857]	[102]	[]	[130127985]
965_3862	chr16	21611883	21612283	+	1000	39.5	[]	[]	[7.7329817]	[233]	[]	[21612125]
965_3866	chr16	85381921	85382321	+	1000	39.5	[]	[]	[7.7999115]	[135]	[]	[85382138]
965_3881	chr2	70301141	70301541	+	1000	39.5	[9.390524]	[106]	[]	[]	[70301340]	[]
965_3884	chr2	159286826	159287226	+	1000	39.5	[]	[]	[12.834519]	[133]	[]	[159287047]
965_3893	chr21	35548075	35548475	+	1000	39.5	[8.366211]	[94]	[]	[]	[35548253]	[]
965_3894	chr22	20035283	20035683	+	952	39.5	[8.731906]	[94]	[8.196857]	[133]	[20035457]	[20035496]
965_390	chr3	170222152	170222552	+	1000	105.0	[]	[]	[12.834519]	[141]	[]	[170222385]
965_391	chr6	44058675	44059075	+	1000	105.0	[8.366211]	[155]	[]	[]	[44058908]	[]
965_3928	chr6	37302125	37302525	+	640	39.5	[]	[]	[8.196857]	[144]	[]	[37302339]
965_3929	chr6	37314741	37315141	+	1000	39.5	[]	[]	[9.390524]	[143]	[]	[37314939]
965_3932	chr6	119627313	119627713	+	1000	39.5	[8.366211]	[217]	[]	[]	[119627558]	[]
965_3934	chr7	16847375	16847775	+	1000	39.5	[9.390524]	[125]	[]	[]	[16847587]	[]
965_3942	chr9	128555190	128555590	+	1000	39.5	[12.834519]	[82]	[]	[]	[128555354]	[]
965_3953	chrX	107628319	107628719	+	989	39.5	[]	[]	[12.834519]	[112]	[]	[107628508]
965_3963	chr1	46675488	46675888	+	1000	39.0	[12.834519]	[130]	[]	[]	[46675698]	[]
965_3968	chr1	153780004	153780404	+	1000	39.0	[12.834519]	[139]	[]	[]	[153780231]	[]
965_398	chr1	205121992	205122392	+	1000	104.0	[9.390524]	[151]	[]	[]	[205122218]	[]
965_3980	chr1	223764930	223765330	+	1000	39.0	[]	[]	[8.196857]	[86]	[]	[223765093]
965_3982	chr1	234772321	234772721	+	1000	39.0	[8.366211]	[143]	[]	[]	[234772541]	[]
965_40	chr12	12266983	12267383	+	1000	356.0	[10.269137]	[169]	[]	[]	[12267233]	[]
965_4009	chr15	43824445	43824845	+	1000	39.0	[9.390524]	[128]	[]	[]	[43824647]	[]
965_4016	chr17	43878515	43878915	+	900	39.0	[]	[]	[10.269137]	[85]	[]	[43878686]
965_4019	chr17	57481912	57482312	+	1000	39.0	[9.390524]	[111]	[]	[]	[57482119]	[]
965_402	chr10	43377318	43377718	+	1000	103.5	[]	[]	[10.269137]	[120]	[]	[43377533]
965_4026	chr19	23762812	23763212	+	1000	39.0	[12.834519]	[90]	[]	[]	[23762970]	[]
965_4031	chr2	64019644	64020044	+	1000	39.0	[8.196857]	[91]	[]	[]	[64019807]	[]
965_4052	chr22	22671159	22671559	+	1000	39.0	[]	[]	[7.8428354]	[91]	[]	[22671335]
965_4056	chr22	23126264	23126664	+	1000	39.0	[10.269137]	[162]	[]	[]	[23126498]	[]
965_4064	chr3	50292324	50292724	+	1000	39.0	[]	[]	[8.518976]	[142]	[]	[50292560]
965_4069	chr5	138178535	138178935	+	1000	39.0	[]	[]	[8.731906]	[99]	[]	[138178719]
965_4070	chr5	139482292	139482692	+	1000	39.0	[8.518976]	[136]	[]	[]	[139482497]	[]
965_4081	chr6	135191889	135192289	+	655	39.0	[10.269137]	[305]	[8.518976]	[265]	[135192115]	[135192075]
965_4094	chr8	41439017	41439417	+	1000	39.0	[]	[]	[12.834519]	[93]	[]	[41439206]
965_4095	chr8	105321645	105322045	+	1000	39.0	[9.390524]	[95]	[]	[]	[105321828]	[]
965_4106	chr1	19704547	19704947	+	1000	38.5	[10.269137]	[102]	[]	[]	[19704742]	[]
965_4121	chr1	203625505	203625905	+	1000	38.5	[]	[]	[8.196857]	[151]	[]	[203625719]
965_4131	chr1	234326631	234327031	+	1000	38.5	[]	[]	[8.366211]	[98]	[]	[234326827]
965_4135	chr10	5078698	5079098	+	1000	38.5	[8.731906]	[156]	[]	[]	[5078909]	[]
965_4146	chr14	21014675	21015075	+	1000	38.5	[]	[]	[7.6554527, 12.834519]	[82, 142]	[]	[21014838, 21014898]
965_4147	chr15	57324470	57324870	+	1000	38.5	[8.366211]	[79]	[]	[]	[57324638]	[]
965_4152	chr16	29863212	29863612	+	1000	38.5	[9.390524]	[164]	[]	[]	[29863459]	[]
965_4164	chr19	42433558	42433958	+	963	38.5	[8.366211]	[148]	[]	[]	[42433786]	[]
965_4199	chr3	47612200	47612600	+	1000	38.5	[]	[]	[9.390524]	[115]	[]	[47612410]
965_4201	chr3	160450156	160450556	+	1000	38.5	[8.366211, 10.269137]	[114, 182]	[]	[]	[160450321, 160450389]	[]
965_4221	chr6	47414160	47414560	+	1000	38.5	[8.366211]	[140]	[]	[]	[47414400]	[]
965_4231	chr7	139887928	139888328	+	1000	38.5	[9.390524]	[184]	[]	[]	[139888171]	[]
965_4233	chr8	61878800	61879200	+	1000	38.5	[]	[]	[7.7999115]	[144]	[]	[61879036]
965_4235	chr8	101154891	101155291	+	1000	38.5	[9.390524]	[240]	[]	[]	[101155140]	[]
965_4237	chr9	104993514	104993914	+	1000	38.5	[]	[]	[12.834519]	[86]	[]	[104993685]
965_4254	chr1	24266323	24266723	+	1000	38.0	[8.196857]	[84]	[10.269137]	[123]	[24266494]	[24266533]
965_4258	chr1	26501241	26501641	+	1000	38.0	[12.834519]	[75]	[]	[]	[26501402]	[]
965_4264	chr1	92544719	92545119	+	1000	38.0	[8.731906]	[196]	[]	[]	[92544965]	[]
965_4266	chr1	109792102	109792502	+	1000	38.0	[]	[]	[12.834519]	[153]	[]	[109792309]
965_4268	chr1	156123188	156123588	+	1000	38.0	[]	[]	[10.269137]	[160]	[]	[156123369]
965_4274	chr1	201983203	201983603	+	1000	38.0	[10.269137]	[113]	[]	[]	[201983410]	[]
965_4280	chr1	234980967	234981367	+	1000	38.0	[7.6554527]	[85]	[]	[]	[234981139]	[]
965_4290	chr11	94741354	94741754	+	1000	38.0	[12.834519]	[114]	[]	[]	[94741549]	[]
965_4310	chr17	46286731	46287131	+	1000	38.0	[8.366211]	[146]	[]	[]	[46286917]	[]
965_4313	chr17	64025884	64026284	+	1000	38.0	[]	[]	[8.518976]	[105]	[]	[64026067]
965_4314	chr17	73255634	73256034	+	1000	38.0	[10.269137]	[122]	[]	[]	[73255841]	[]
965_4319	chr18	22465986	22466386	+	999	38.0	[]	[]	[8.176826]	[126]	[]	[22466210]
965_432	chr1	143231281	143231681	+	1000	99.0	[]	[]	[8.518976, 8.518976]	[104, 109]	[]	[143231485, 143231490]
965_4322	chr19	9528766	9529166	+	1000	38.0	[12.834519]	[88]	[]	[]	[9528938]	[]
965_4329	chr2	48205390	48205790	+	1000	38.0	[12.834519]	[111]	[]	[]	[48205552]	[]
965_4330	chr2	74037574	74037974	+	1000	38.0	[8.366211]	[142]	[]	[]	[74037808]	[]
965_4337	chr20	51595074	51595474	+	1000	38.0	[8.176826]	[150]	[]	[]	[51595313]	[]
965_4339	chr21	37659068	37659468	+	1000	38.0	[10.269137]	[105]	[]	[]	[37659263]	[]
965_4352	chr22	22803198	22803598	+	1000	38.0	[8.176826]	[114]	[]	[]	[22803395]	[]
965_4359	chr3	8963275	8963675	+	989	38.0	[9.390524]	[117]	[]	[]	[8963449]	[]
965_4361	chr3	32780744	32781144	+	1000	38.0	[]	[]	[10.269137]	[96]	[]	[32780936]
965_4365	chr3	186105486	186105886	+	1000	38.0	[10.269137]	[130]	[]	[]	[186105692]	[]
965_4374	chr5	150700954	150701354	+	1000	38.0	[]	[]	[9.390524]	[112]	[]	[150701147]
965_4375	chr5	150758688	150759088	+	1000	38.0	[12.834519]	[110]	[]	[]	[150758871]	[]
965_438	chr18	3602842	3603242	+	1000	98.0	[]	[]	[10.269137]	[97]	[]	[3603030]
965_4387	chr7	27745103	27745503	+	1000	38.0	[8.366211]	[126]	[]	[]	[27745321]	[]
965_4391	chr7	116354835	116355235	+	1000	38.0	[8.196857]	[139]	[]	[]	[116355027]	[]
965_4392	chr7	123557588	123557988	+	1000	38.0	[9.390524]	[67]	[]	[]	[123557744]	[]
965_44	chr11	86041876	86042276	+	1000	343.5	[10.269137]	[87]	[]	[]	[86042062]	[]
965_4431	chr1	70410802	70411202	+	570	37.5	[]	[]	[9.390524]	[161]	[]	[70411035]
965_4433	chr1	112625733	112626133	+	947	37.5	[8.366211]	[66]	[]	[]	[112625897]	[]
965_4441	chr1	156130174	156130574	+	1000	37.5	[7.8428354]	[131]	[]	[]	[156130373]	[]
965_4453	chr1	234755412	234755812	+	1000	37.5	[7.5994935]	[108]	[]	[]	[234755590]	[]
965_4471	chr11	119379010	119379410	+	1000	37.5	[10.269137]	[89]	[]	[]	[119379198]	[]
965_4483	chr17	41792860	41793260	+	1000	37.5	[]	[]	[12.834519]	[81]	[]	[41793021]
965_4487	chr19	38899503	38899903	+	1000	37.5	[7.7999115]	[140]	[]	[]	[38899688]	[]
965_4489	chr19	48633395	48633795	+	1000	37.5	[]	[]	[10.269137]	[116]	[]	[48633553]
965_4490	chr2	27663661	27664061	+	1000	37.5	[]	[]	[7.8428354]	[98]	[]	[27663853]
965_4492	chr2	55282490	55282890	+	1000	37.5	[12.834519]	[103]	[]	[]	[55282675]	[]
965_4498	chr20	62529928	62530328	+	1000	37.5	[]	[]	[8.731906]	[96]	[]	[62530081]
965_45	chr16	34582057	34582457	+	1000	341.5	[7.7999115]	[104]	[]	[]	[34582259]	[]
965_4515	chr22	22736699	22737099	+	1000	37.5	[8.366211]	[61]	[]	[]	[22736858]	[]
965_4520	chr22	22911367	22911767	+	1000	37.5	[]	[]	[7.6554527]	[83]	[]	[22911541]
965_4528	chr22	23283577	23283977	+	1000	37.5	[]	[]	[7.6554527]	[174]	[]	[23283821]
965_4538	chr4	38328173	38328573	+	1000	37.5	[]	[]	[12.834519]	[169]	[]	[38328416]
965_4541	chr5	34008088	34008488	+	1000	37.5	[9.390524]	[89]	[]	[]	[34008272]	[]
965_455	chr16	11104973	11105373	+	1000	95.5	[10.269137]	[93]	[7.7999115]	[72]	[11105158]	[11105137]
965_4553	chr6	32255137	32255537	+	1000	37.5	[9.390524]	[150]	[]	[]	[32255355]	[]
965_4554	chr6	33289344	33289744	+	1000	37.5	[10.269137]	[140]	[]	[]	[33289576]	[]
965_4558	chr6	139219248	139219648	+	1000	37.5	[]	[]	[10.269137]	[115]	[]	[139219446]
965_4562	chr6	160990986	160991386	+	1000	37.5	[10.269137]	[138]	[]	[]	[160991193]	[]
965_4564	chr7	471797	472197	+	1000	37.5	[10.269137]	[183]	[]	[]	[472043]	[]
965_4565	chr7	43572410	43572810	+	752	37.5	[]	[]	[7.6554527]	[147]	[]	[43572578]
965_4575	chr7	139359421	139359821	+	1000	37.5	[]	[]	[12.834519]	[157]	[]	[139359668]
965_4584	chr9	130890162	130890562	+	1000	37.5	[7.7329817]	[172]	[]	[]	[130890403]	[]
965_4593	chrX	2451796	2452196	+	933	37.5	[12.834519, 7.8428354]	[99, 149]	[]	[]	[2451954, 2452004]	[]
965_4619	chr1	174964474	174964874	+	1000	37.0	[]	[]	[7.7999115]	[153]	[]	[174964699]
965_4628	chr1	244969428	244969828	+	1000	37.0	[7.7999115]	[96]	[7.7999115]	[115]	[244969624]	[244969643]
965_4630	chr10	42067071	42067471	+	989	37.0	[]	[]	[8.518976]	[71]	[]	[42067230]
965_4636	chr10	71753070	71753470	+	1000	37.0	[]	[]	[7.7329817]	[102]	[]	[71753252]
965_4644	chr11	72143973	72144373	+	1000	37.0	[]	[]	[12.834519]	[145]	[]	[72144208]
965_4645	chr12	54295710	54296110	+	1000	37.0	[]	[]	[8.518976]	[140]	[]	[54295942]
965_4653	chr15	40847292	40847692	+	1000	37.0	[8.196857]	[120]	[]	[]	[40847485]	[]
965_4654	chr15	42273081	42273481	+	1000	37.0	[]	[]	[12.834519]	[89]	[]	[42273265]
965_466	chr2	90380559	90380959	+	1000	94.5	[]	[]	[8.311733]	[129]	[]	[90380784]
965_4670	chr18	22093857	22094257	+	1000	37.0	[9.390524]	[160]	[]	[]	[22094056]	[]
965_4674	chr19	58327208	58327608	+	1000	37.0	[]	[]	[8.311733, 8.366211, 7.7329817]	[123, 157, 175]	[]	[58327389, 58327423, 58327441]
965_4675	chr2	24076023	24076423	+	1000	37.0	[9.390524]	[159]	[]	[]	[24076266]	[]
965_4678	chr2	68889511	68889911	+	1000	37.0	[9.390524]	[76]	[]	[]	[68889685]	[]
965_4682	chr2	202033293	202033693	+	1000	37.0	[9.390524]	[138]	[10.269137]	[91]	[202033501]	[202033454]
965_4683	chr2	231181701	231182101	+	1000	37.0	[]	[]	[8.196857]	[157]	[]	[231181941]
965_469	chr19	49415296	49415696	+	1000	94.0	[]	[]	[10.269137]	[230]	[]	[49415535]
965_4707	chr22	22088121	22088521	+	1000	37.0	[8.311733]	[173]	[]	[]	[22088347]	[]
965_4711	chr22	22663568	22663968	+	967	37.0	[7.6554527]	[176]	[]	[]	[22663794]	[]
965_4714	chr22	22867798	22868198	+	1000	37.0	[7.9547687]	[104]	[]	[]	[22867968]	[]
965_4717	chr22	23054424	23054824	+	1000	37.0	[7.6749144]	[158]	[]	[]	[23054666]	[]
965_4720	chr22	23284026	23284426	+	1000	37.0	[12.834519]	[105]	[]	[]	[23284201]	[]
965_4726	chr4	107720321	107720721	+	1000	37.0	[]	[]	[10.269137]	[104]	[]	[107720511]
965_4727	chr4	159048094	159048494	+	1000	37.0	[]	[]	[10.269137]	[162]	[]	[159048312]
965_4733	chr5	138283105	138283505	+	609	37.0	[]	[]	[8.518976]	[89]	[]	[138283291]
965_4735	chr6	6886327	6886727	+	1000	37.0	[10.269137]	[149]	[]	[]	[6886555]	[]
965_474	chr2	171522200	171522600	+	1000	93.5	[12.834519]	[101]	[]	[]	[171522391]	[]
965_4745	chr6	111551354	111551754	+	1000	37.0	[]	[]	[9.390524, 7.6554527]	[89, 104]	[]	[111551532, 111551547]
965_4747	chr6	139996436	139996836	+	1000	37.0	[]	[]	[12.834519]	[155]	[]	[139996661]
965_4771	chr9	129884075	129884475	+	770	37.0	[]	[]	[8.196857]	[106]	[]	[129884229]
965_4799	chr1	143251538	143251938	+	1000	36.5	[8.196857]	[80]	[]	[]	[143251713]	[]
965_4800	chr1	150568104	150568504	+	892	36.5	[]	[]	[10.269137]	[148]	[]	[150568336]
965_4802	chr1	183996411	183996811	+	958	36.5	[12.834519]	[127]	[]	[]	[183996569]	[]
965_481	chr3	37996774	37997174	+	1000	93.0	[7.6749144]	[86]	[10.269137]	[61]	[37996957]	[37996932]
965_4811	chr1	222589543	222589943	+	604	36.5	[9.390524]	[166]	[]	[]	[222589790]	[]
965_482	chr5	160260969	160261369	+	1000	93.0	[12.834519]	[123]	[]	[]	[160261183]	[]
965_4836	chr13	95285676	95286076	+	1000	36.5	[]	[]	[8.196857]	[194]	[]	[95285902]
965_4838	chr15	51004132	51004532	+	1000	36.5	[]	[]	[10.269137]	[124]	[]	[51004346]
965_484	chr3	105614286	105614686	+	1000	92.5	[12.834519]	[98]	[]	[]	[105614477]	[]
965_4845	chr16	30922223	30922623	+	1000	36.5	[8.731906]	[151]	[]	[]	[30922452]	[]
965_4848	chr17	16216996	16217396	+	1000	36.5	[]	[]	[7.7999115]	[152]	[]	[16217233]
965_4851	chr17	43778182	43778582	+	1000	36.5	[9.390524, 12.834519]	[70, 123]	[]	[]	[43778336, 43778389]	[]
965_4852	chr17	47279178	47279578	+	1000	36.5	[8.366211]	[69]	[12.834519]	[108]	[47279343]	[47279382]
965_4858	chr19	6753261	6753661	+	918	36.5	[]	[]	[9.390524]	[123]	[]	[6753483]
965_4860	chr19	34173020	34173420	+	1000	36.5	[8.366211]	[159]	[7.5994935]	[121]	[34173267]	[34173229]
965_4862	chr19	51926903	51927303	+	995	36.5	[8.311733]	[171]	[]	[]	[51927118]	[]
965_4863	chr1_KI270709v1_random	14336	14736	+	1000	36.5	[8.196857]	[148]	[]	[]	[14567]	[]
965_4866	chr2	58834419	58834819	+	1000	36.5	[9.390524]	[98]	[]	[]	[58834616]	[]
