#PeakID(python identify_motif.py ./ENCODE_processed_files/KLF13_idr.fa KLF13 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
92_2529	chr6	110953620	110954020	+	1000	53.5	[]	[]	[4.9762077]	[152]	[]	[110953862]
92_2530	chr7	3065756	3066156	+	1000	53.5	[12.378751]	[107]	[]	[]	[3065951]	[]
92_2537	chr9	130150846	130151246	+	1000	53.5	[4.9762077]	[74]	[6.0213423]	[89]	[130151012]	[130151027]
92_2542	chr9	131080803	131081203	+	1000	53.5	[4.3597264, 4.3872495]	[169, 217]	[]	[]	[131080984, 131081032]	[]
92_2554	chr1	194858924	194859324	+	1000	53.0	[]	[]	[5.8035192, 5.3026724]	[170, 176]	[]	[194859125, 194859131]
92_2565	chr19	2385195	2385595	+	1000	53.0	[]	[]	[3.5316107]	[84]	[]	[2385376]
92_2570	chr19	44914471	44914871	+	1000	53.0	[10.964813]	[123]	[]	[]	[44914654]	[]
92_2573	chr2	96412580	96412980	+	1000	53.0	[]	[]	[6.434516]	[79]	[]	[96412750]
92_2580	chr22	22509819	22510219	+	1000	53.0	[3.792763]	[106]	[]	[]	[22510012]	[]
92_2588	chr5	32312827	32313227	+	1000	53.0	[7.8618484, 15.134183]	[104, 156]	[]	[]	[32313024, 32313076]	[]
92_2594	chr6	33411164	33411564	+	1000	53.0	[17.798393]	[150]	[]	[]	[33411374]	[]
92_2604	chr9	130771728	130772128	+	1000	53.0	[11.03247]	[111]	[]	[]	[130771906]	[]
92_2608	chr9	130967162	130967562	+	1000	53.0	[]	[]	[5.5182605]	[145]	[]	[130967332]
92_2615	chr1	40161039	40161439	+	1000	52.5	[]	[]	[7.7819195]	[89]	[]	[40161192]
92_2618	chr1	148334570	148334970	+	1000	52.5	[3.9113955]	[145]	[]	[]	[148334804]	[]
92_2621	chr1	179017040	179017440	+	1000	52.5	[]	[]	[5.7345185]	[110]	[]	[179017241]
92_2625	chr10	67764142	67764542	+	1000	52.5	[5.872387]	[169]	[]	[]	[67764385]	[]
92_263	chr15	31256541	31256941	+	1000	147.5	[]	[]	[6.2106533]	[66]	[]	[31256701]
92_2630	chr11	68839231	68839631	+	656	52.5	[7.6300774]	[128]	[]	[]	[68839419]	[]
92_2636	chr12	93571425	93571825	+	1000	52.5	[]	[]	[12.488975, 4.9150224]	[108, 134]	[]	[93571629, 93571655]
92_2639	chr16	15570942	15571342	+	1000	52.5	[4.9762077]	[130]	[]	[]	[15571138]	[]
92_265	chr15	31280815	31281215	+	1000	147.0	[8.542699]	[136]	[]	[]	[31281051]	[]
92_2650	chr19	7920125	7920525	+	1000	52.5	[4.5693007]	[146]	[]	[]	[7920315]	[]
92_2657	chr22	19316788	19317188	+	1000	52.5	[]	[]	[9.250986]	[185]	[]	[19317020]
92_2673	chr22	29153157	29153557	+	1000	52.5	[3.1972764]	[79]	[]	[]	[29153312]	[]
92_268	chr22	19959157	19959557	+	1000	146.5	[]	[]	[12.727365, 12.10593]	[131, 163]	[]	[19959374, 19959406]
92_2682	chr5	159209618	159210018	+	1000	52.5	[4.25533]	[116]	[]	[]	[159209777]	[]
92_2683	chr6	15662761	15663161	+	1000	52.5	[6.4264174]	[207]	[]	[]	[15662987]	[]
92_2685	chr6	28710383	28710783	+	1000	52.5	[]	[]	[11.668465]	[198]	[]	[28710587]
92_2695	chr8	125000611	125001011	+	1000	52.5	[9.454063]	[203]	[]	[]	[125000856]	[]
92_2696	chr8	143334465	143334865	+	1000	52.5	[15.714523]	[144]	[]	[]	[143334667]	[]
92_2700	chr9	131149007	131149407	+	1000	52.5	[3.6616464]	[105]	[]	[]	[131149158]	[]
92_2701	chr1	1435320	1435720	+	1000	52.0	[]	[]	[6.5723557]	[168]	[]	[1435567]
92_2707	chr1	124406350	124406750	+	1000	52.0	[6.187706]	[131]	[]	[]	[124406547]	[]
92_2729	chr17	81665729	81666129	+	1000	52.0	[3.4243126]	[153]	[]	[]	[81665968]	[]
92_2738	chr2	42810298	42810698	+	1000	52.0	[5.042189]	[166]	[]	[]	[42810517]	[]
92_2742	chr22	19695682	19696082	+	1000	52.0	[6.128874]	[72]	[]	[]	[19695853]	[]
92_2746	chr22	22616152	22616552	+	1000	52.0	[7.110541]	[199]	[]	[]	[22616383]	[]
92_275	chr4	49322808	49323208	+	1000	145.5	[18.098148]	[94]	[]	[]	[49322985]	[]
92_2754	chr4	163166684	163167084	+	1000	52.0	[12.012072]	[145]	[]	[]	[163166886]	[]
92_2764	chr6	28943480	28943880	+	1000	52.0	[5.3584466, 4.227142]	[69, 142]	[6.883173]	[136]	[28943642, 28943715]	[28943709]
92_2765	chr6	28944430	28944830	+	1000	52.0	[]	[]	[5.3063006]	[158]	[]	[28944639]
92_2773	chr7	151341554	151341954	+	1000	52.0	[]	[]	[6.24373]	[111]	[]	[151341750]
92_2784	chr1	204506122	204506522	+	1000	51.5	[]	[]	[4.5128207]	[133]	[]	[204506304]
92_2788	chr11	6390203	6390603	+	1000	51.5	[10.964813]	[86]	[8.597348]	[163]	[6390361]	[6390438]
92_2793	chr12	111368950	111369350	+	735	51.5	[12.615251, 12.879932]	[111, 197]	[]	[]	[111369111, 111369197]	[]
92_2795	chr13	107941091	107941491	+	1000	51.5	[7.019952]	[72]	[]	[]	[107941245]	[]
92_2799	chr16	66873169	66873569	+	1000	51.5	[7.647547]	[163]	[3.2760808]	[102]	[66873400]	[66873339]
92_2802	chr17	42980340	42980740	+	1000	51.5	[6.3663907]	[72]	[12.569376]	[118]	[42980492]	[42980538]
92_2805	chr17	60392214	60392614	+	1000	51.5	[3.2799976]	[114]	[4.853986]	[146]	[60392412]	[60392444]
92_2813	chr2	69387089	69387489	+	1000	51.5	[9.79178]	[142]	[]	[]	[69387263]	[]
92_2814	chr2	69978509	69978909	+	1000	51.5	[3.7404675]	[124]	[]	[]	[69978723]	[]
92_2815	chr2	96532201	96532601	+	1000	51.5	[14.457216, 9.043173]	[105, 158]	[]	[]	[96532385, 96532438]	[]
92_2824	chr22	22990023	22990423	+	1000	51.5	[]	[]	[6.604992]	[76]	[]	[22990195]
92_2830	chr3	165918559	165918959	+	1000	51.5	[13.386938]	[128]	[]	[]	[165918759]	[]
92_2837	chr6	31665064	31665464	+	1000	51.5	[6.6360393, 8.855588]	[81, 127]	[]	[]	[31665229, 31665275]	[]
92_2840	chr6	44256864	44257264	+	1000	51.5	[8.798068]	[128]	[]	[]	[44257089]	[]
92_2846	chr9	130744125	130744525	+	1000	51.5	[5.373957]	[101]	[]	[]	[130744295]	[]
92_285	chr7	75914837	75915237	+	1000	144.0	[14.080251]	[148]	[9.217568]	[123]	[75915076]	[75915051]
92_2853	chr1	159132305	159132705	+	1000	51.0	[9.014513]	[147]	[]	[]	[159132522]	[]
92_286	chr15	31194757	31195157	+	1000	143.5	[6.4439363, 7.9259114]	[76, 125]	[]	[]	[31194910, 31194959]	[]
92_2867	chr18	12883907	12884307	+	1000	51.0	[]	[]	[7.7937007]	[153]	[]	[12884132]
92_288	chr15	31393859	31394259	+	1000	143.5	[]	[]	[6.8883934]	[159]	[]	[31394024]
92_2881	chr20	45934532	45934932	+	1000	51.0	[5.808687]	[162]	[]	[]	[45934775]	[]
92_2887	chr22	22652150	22652550	+	1000	51.0	[3.7294743]	[74]	[]	[]	[22652313]	[]
92_2893	chr3	48088819	48089219	+	1000	51.0	[]	[]	[5.727957, 4.198155]	[144, 169]	[]	[48088987, 48089012]
92_2894	chr4	82900682	82901082	+	1000	51.0	[]	[]	[4.4708977]	[149]	[]	[82900930]
92_290	chr7	87876187	87876587	+	1000	143.5	[]	[]	[10.964813, 7.2348347]	[104, 162]	[]	[87876369, 87876427]
92_2900	chr6	33314472	33314872	+	989	51.0	[15.452146]	[148]	[]	[]	[33314714]	[]
92_2901	chr6	52574784	52575184	+	1000	51.0	[3.5095415]	[116]	[]	[]	[52574984]	[]
92_2903	chr6	157379860	157380260	+	1000	51.0	[9.491353]	[95]	[]	[]	[157380039]	[]
92_2904	chr7	44582143	44582543	+	1000	51.0	[4.4384584, 10.964813]	[127, 132]	[]	[]	[44582355, 44582360]	[]
92_2908	chr9	85940963	85941363	+	1000	51.0	[]	[]	[9.6838045, 4.9424944]	[71, 159]	[]	[85941119, 85941207]
92_2916	chr9	131108495	131108895	+	1000	51.0	[8.326953]	[87]	[]	[]	[131108647]	[]
92_2917	chr9	131115000	131115400	+	1000	51.0	[]	[]	[8.393041]	[90]	[]	[131115163]
92_2919	chr1	25859366	25859766	+	1000	50.5	[4.496485]	[91]	[5.086957]	[157]	[25859533]	[25859599]
92_2923	chr1	100037825	100038225	+	1000	50.5	[]	[]	[4.7597733, 9.609094]	[145, 169]	[]	[100038020, 100038044]
92_2926	chr1	161621448	161621848	+	1000	50.5	[5.189806]	[121]	[]	[]	[161621666]	[]
92_2929	chr1	248872629	248873029	+	1000	50.5	[5.943053]	[118]	[]	[]	[248872824]	[]
92_2939	chr15	44662807	44663207	+	1000	50.5	[3.954614]	[141]	[7.244996]	[129]	[44663042]	[44663030]
92_2945	chr19	8444673	8445073	+	1000	50.5	[]	[]	[12.876591]	[136]	[]	[8444853]
92_2948	chr19	40417053	40417453	+	1000	50.5	[]	[]	[15.1437, 5.452988]	[83, 108]	[]	[40417230, 40417255]
92_2949	chr2	55050156	55050556	+	1000	50.5	[]	[]	[7.311149]	[160]	[]	[55050394]
92_2959	chr22	23026246	23026646	+	1000	50.5	[]	[]	[17.60898]	[116]	[]	[23026455]
92_296	chr15	31183326	31183726	+	1000	141.5	[7.216678]	[137]	[]	[]	[31183525]	[]
92_2963	chr22	46762599	46762999	+	1000	50.5	[]	[]	[5.8780646, 7.407578]	[90, 158]	[]	[46762779, 46762847]
92_2965	chr3	46488681	46489081	+	1000	50.5	[]	[]	[7.290595, 5.830613]	[82, 100]	[]	[46488856, 46488874]
92_2970	chr6	148484	148884	+	1000	50.5	[11.893802, 12.973966]	[74, 135]	[]	[]	[148651, 148712]	[]
92_2971	chr6	10404429	10404829	+	1000	50.5	[5.4606605]	[176]	[]	[]	[10404658]	[]
92_2975	chr6	34425950	34426350	+	1000	50.5	[7.8194914]	[112]	[]	[]	[34426111]	[]
92_2980	chr7	1176967	1177367	+	1000	50.5	[]	[]	[10.460299]	[123]	[]	[1177181]
92_2983	chr7	66114592	66114992	+	1000	50.5	[6.6960826]	[119]	[]	[]	[66114756]	[]
92_2985	chr8	100309712	100310112	+	1000	50.5	[4.2807803]	[111]	[]	[]	[100309908]	[]
92_2988	chr8	144358425	144358825	+	1000	50.5	[]	[]	[3.416965]	[144]	[]	[144358615]
92_3006	chr1	52552609	52553009	+	1000	50.0	[5.894616, 7.4808383]	[140, 175]	[]	[]	[52552778, 52552813]	[]
92_3007	chr1	88683889	88684289	+	1000	50.0	[3.2124927, 10.964813]	[208, 213]	[]	[]	[88684104, 88684109]	[]
92_301	chr16	58129476	58129876	+	1000	141.0	[]	[]	[3.7494152, 14.690379]	[90, 115]	[]	[58129650, 58129675]
92_3011	chr1	152048081	152048481	+	1000	50.0	[]	[]	[12.955698]	[158]	[]	[152048311]
92_3012	chr1	153671005	153671405	+	1000	50.0	[]	[]	[4.059974]	[150]	[]	[153671253]
92_3015	chr1	205170534	205170934	+	1000	50.0	[]	[]	[5.482586]	[146]	[]	[205170757]
92_3021	chr12	50504720	50505120	+	1000	50.0	[]	[]	[4.0818]	[160]	[]	[50504968]
92_3023	chr12	110613817	110614217	+	1000	50.0	[6.8077464]	[119]	[]	[]	[110614026]	[]
92_3027	chr15	34655987	34656387	+	1000	50.0	[]	[]	[4.1381936]	[187]	[]	[34656231]
92_3032	chr15	90932261	90932661	+	1000	50.0	[6.611571]	[110]	[]	[]	[90932418]	[]
92_3044	chr19	6677842	6678242	+	1000	50.0	[]	[]	[17.424435, 12.333006, 11.077066, 12.333006]	[109, 120, 133, 150]	[]	[6678048, 6678059, 6678072, 6678089]
92_3046	chr19	12806351	12806751	+	1000	50.0	[]	[]	[12.021521]	[142]	[]	[12806548]
92_3054	chr2	169573772	169574172	+	1000	50.0	[]	[]	[9.617503]	[79]	[]	[169573947]
92_3068	chr3	44437795	44438195	+	1000	50.0	[4.9762077]	[142]	[]	[]	[44438016]	[]
92_3070	chr4	127630163	127630563	+	1000	50.0	[4.9762077]	[95]	[]	[]	[127630356]	[]
92_3079	chr6	39303133	39303533	+	1000	50.0	[]	[]	[4.016513]	[109]	[]	[39303294]
92_308	chr17	28902927	28903327	+	1000	139.5	[]	[]	[5.5364227, 5.8149996]	[77, 144]	[]	[28903085, 28903152]
92_3087	chr7	75772256	75772656	+	1000	50.0	[]	[]	[5.943053]	[116]	[]	[75772424]
92_3091	chr8	2728285	2728685	+	1000	50.0	[13.629023]	[138]	[]	[]	[2728464]	[]
92_3095	chr8	144074208	144074608	+	1000	50.0	[6.8125377]	[171]	[]	[]	[144074424]	[]
92_3103	chr1	33036858	33037258	+	1000	49.5	[]	[]	[8.547197]	[126]	[]	[33037059]
92_3105	chr1	93664121	93664521	+	1000	49.5	[11.03247, 5.943053]	[74, 159]	[]	[]	[93664272, 93664357]	[]
92_3115	chr11	62855836	62856236	+	1000	49.5	[]	[]	[3.675796, 5.655587]	[175, 236]	[]	[62856023, 62856084]
92_3118	chr12	56079818	56080218	+	1000	49.5	[7.6463203]	[144]	[10.714682, 11.504138]	[61, 128]	[56080058]	[56079975, 56080042]
92_3121	chr12	124939657	124940057	+	1000	49.5	[4.929986]	[189]	[]	[]	[124939848]	[]
92_3122	chr15	41774340	41774740	+	1000	49.5	[]	[]	[3.2465422]	[197]	[]	[41774580]
92_3126	chr15	74614659	74615059	+	1000	49.5	[7.28827]	[147]	[]	[]	[74614886]	[]
92_3134	chr17	78359910	78360310	+	1000	49.5	[4.4384584, 8.6840105]	[117, 122]	[]	[]	[78360114, 78360119]	[]
92_3136	chr19	17293964	17294364	+	1000	49.5	[13.386938, 17.597673, 8.645818, 14.035862]	[85, 102, 123, 142]	[]	[]	[17294147, 17294164, 17294185, 17294204]	[]
92_3139	chr19	38647307	38647707	+	1000	49.5	[]	[]	[11.504138]	[146]	[]	[38647459]
92_3142	chr2	27071345	27071745	+	1000	49.5	[5.250936, 5.250936]	[196, 202]	[]	[]	[27071543, 27071549]	[]
92_3148	chr2	178072588	178072988	+	1000	49.5	[13.185117]	[150]	[]	[]	[178072814]	[]
92_3149	chr20	31612804	31613204	+	1000	49.5	[]	[]	[8.18417]	[126]	[]	[31613016]
92_3155	chr3	5122037	5122437	+	1000	49.5	[7.47695]	[103]	[3.4681165]	[83]	[5122226]	[5122206]
92_3156	chr3	33717615	33718015	+	1000	49.5	[3.5722625]	[90]	[6.702362]	[70]	[33717788]	[33717768]
92_3170	chr7	102973272	102973672	+	1000	49.5	[4.090567]	[103]	[]	[]	[102973466]	[]
92_3178	chr9	130805510	130805910	+	1000	49.5	[3.1854594]	[104]	[]	[]	[130805688]	[]
92_3179	chr9	131023458	131023858	+	1000	49.5	[]	[]	[3.6541204]	[120]	[]	[131023661]
92_3181	chr9	131041534	131041934	+	1000	49.5	[]	[]	[6.6836715]	[95]	[]	[131041685]
92_3182	chr9	131088261	131088661	+	999	49.5	[]	[]	[4.5968614]	[125]	[]	[131088439]
92_3193	chr1	182292340	182292740	+	1000	49.0	[6.648146]	[182]	[]	[]	[182292551]	[]
92_32	chr15	31397277	31397677	+	1000	448.5	[5.354552]	[75]	[11.536577]	[129]	[31397429]	[31397483]
92_320	chrUn_KI270744v1	110590	110990	+	1000	136.5	[]	[]	[14.580726]	[99]	[]	[110773]
92_321	chr1	154973551	154973951	+	1000	136.0	[]	[]	[19.845394]	[120]	[]	[154973755]
92_3215	chr16	81505008	81505408	+	1000	49.0	[]	[]	[10.422617]	[75]	[]	[81505170]
92_3217	chr16	85420757	85421157	+	1000	49.0	[]	[]	[6.8804297]	[97]	[]	[85420936]
92_3218	chr16	85567419	85567819	+	1000	49.0	[3.1185646]	[212]	[]	[]	[85567650]	[]
92_3220	chr17	45051272	45051672	+	1000	49.0	[7.4394264]	[123]	[]	[]	[45051493]	[]
92_3226	chr19	47130448	47130848	+	1000	49.0	[4.096155, 4.291485]	[152, 173]	[]	[]	[47130660, 47130681]	[]
92_3228	chr19	55516963	55517363	+	1000	49.0	[]	[]	[9.79178, 3.3441179]	[144, 165]	[]	[55517147, 55517168]
92_3231	chr20	29884310	29884710	+	1000	49.0	[]	[]	[4.5222583]	[138]	[]	[29884518]
92_3233	chr20	38446397	38446797	+	1000	49.0	[3.356523]	[149]	[8.430917]	[106]	[38446636]	[38446593]
92_3237	chr22	22727541	22727941	+	1000	49.0	[]	[]	[3.1138363]	[220]	[]	[22727767]
92_3241	chr3	4466997	4467397	+	1000	49.0	[3.3816469]	[161]	[]	[]	[4467207]	[]
92_3244	chr4	153344490	153344890	+	1000	49.0	[10.230528]	[93]	[]	[]	[153344681]	[]
92_3249	chr5	103057137	103057537	+	1000	49.0	[]	[]	[3.8684373]	[138]	[]	[103057352]
92_3253	chr6	26305225	26305625	+	1000	49.0	[3.5488594]	[151]	[]	[]	[26305461]	[]
92_3256	chr6	28863518	28863918	+	1000	49.0	[5.741521]	[221]	[]	[]	[28863746]	[]
92_3258	chr6	38639654	38640054	+	1000	49.0	[5.7413254, 3.6542146]	[165, 166]	[]	[]	[38639871, 38639872]	[]
92_3268	chr8	116766179	116766579	+	1000	49.0	[8.820018]	[188]	[]	[]	[116766390]	[]
92_3269	chr8	133297219	133297619	+	1000	49.0	[]	[]	[9.094485]	[165]	[]	[133297462]
92_3276	chr9	130913854	130914254	+	1000	49.0	[7.4861054]	[120]	[]	[]	[130914050]	[]
92_328	chr19	39480441	39480841	+	1000	135.5	[]	[]	[4.858774, 19.845394]	[111, 138]	[]	[39480604, 39480631]
92_3295	chr10	71359537	71359937	+	1000	48.5	[3.81056]	[82]	[10.262593]	[118]	[71359695]	[71359731]
92_3306	chr16	29925901	29926301	+	647	48.5	[7.4024906]	[175]	[]	[]	[29926140]	[]
92_3314	chr18	23437610	23438010	+	808	48.5	[6.652564]	[177]	[]	[]	[23437858]	[]
92_3319	chr19	45770221	45770621	+	1000	48.5	[]	[]	[7.47609]	[129]	[]	[45770409]
92_332	chr10	63132970	63133370	+	1000	135.0	[3.417553]	[157]	[]	[]	[63133187]	[]
92_3329	chr2	173965687	173966087	+	1000	48.5	[3.2173023, 5.576478]	[94, 136]	[]	[]	[173965871, 173965913]	[]
92_3330	chr2	219552546	219552946	+	797	48.5	[14.690379, 15.321735]	[113, 124]	[7.4278626]	[85]	[219552748, 219552759]	[219552720]
92_3331	chr20	324304	324704	+	1000	48.5	[10.481304, 14.262938]	[182, 208]	[]	[]	[324525, 324551]	[]
92_3332	chr20	53608590	53608990	+	1000	48.5	[]	[]	[16.09368]	[214]	[]	[53608837]
92_3345	chr22	23274925	23275325	+	1000	48.5	[]	[]	[3.5040967]	[148]	[]	[23275163]
92_3347	chr3	9362816	9363216	+	1000	48.5	[]	[]	[3.951787]	[154]	[]	[9363059]
92_3357	chr6	31690389	31690789	+	1000	48.5	[]	[]	[8.362381]	[59]	[]	[31690542]
92_3359	chr6	42563674	42564074	+	1000	48.5	[8.288502]	[121]	[]	[]	[42563830]	[]
92_3363	chr7	150978625	150979025	+	1000	48.5	[14.254974]	[192]	[3.428009]	[187]	[150978874]	[150978869]
92_3366	chr9	124868802	124869202	+	1000	48.5	[]	[]	[3.4223168]	[185]	[]	[124869039]
92_3370	chr9	130975825	130976225	+	1000	48.5	[3.3989108]	[211]	[]	[]	[130976041]	[]
92_3374	chr9	133238520	133238920	+	1000	48.5	[]	[]	[4.029471]	[73]	[]	[133238683]
92_3378	chr1	1407684	1408084	+	1000	48.0	[7.8556833]	[70]	[10.278172]	[103]	[1407840]	[1407873]
92_3389	chr10	73111035	73111435	+	1000	48.0	[5.943053]	[141]	[]	[]	[73111216]	[]
92_3396	chr11	65540239	65540639	+	890	48.0	[]	[]	[7.1201644, 3.7241383, 5.208775]	[101, 111, 148]	[]	[65540422, 65540432, 65540469]
92_3398	chr11	73784192	73784592	+	1000	48.0	[5.1330624]	[157]	[]	[]	[73784443]	[]
92_3400	chr12	33588353	33588753	+	852	48.0	[4.4115705]	[94]	[]	[]	[33588520]	[]
92_3402	chr14	100376192	100376592	+	1000	48.0	[]	[]	[6.24373]	[133]	[]	[100376381]
92_3407	chr16	88706380	88706780	+	851	48.0	[3.4729598]	[175]	[4.4781404]	[92]	[88706621]	[88706538]
92_3409	chr17	39687951	39688351	+	1000	48.0	[9.79178]	[114]	[]	[]	[39688164]	[]
92_3411	chr17	42535308	42535708	+	1000	48.0	[3.7725477]	[111]	[]	[]	[42535476]	[]
92_3414	chr17_GL000205v2_random	140640	141040	+	1000	48.0	[3.4946055]	[150]	[]	[]	[140882]	[]
92_3418	chr19	13234507	13234907	+	1000	48.0	[5.4725156, 14.137562, 8.442111, 14.137562]	[61, 91, 119, 144]	[]	[]	[13234667, 13234697, 13234725, 13234750]	[]
92_3427	chr20	38159831	38160231	+	1000	48.0	[]	[]	[9.185894]	[164]	[]	[38160062]
92_3429	chr21	46228137	46228537	+	1000	48.0	[]	[]	[9.320735]	[84]	[]	[46228321]
92_3435	chr22	50271603	50272003	+	1000	48.0	[]	[]	[3.6287692]	[153]	[]	[50271801]
92_3439	chr3	138834182	138834582	+	1000	48.0	[12.186802]	[96]	[]	[]	[138834376]	[]
92_3442	chr5	121961706	121962106	+	1000	48.0	[]	[]	[16.307228]	[191]	[]	[121961953]
92_3446	chr6	107028068	107028468	+	1000	48.0	[6.2257977, 4.103406]	[150, 163]	[3.5221379]	[104]	[107028299, 107028312]	[107028253]
92_3447	chr6	136234610	136235010	+	1000	48.0	[]	[]	[7.6562905]	[165]	[]	[136234778]
92_3452	chr7	150960998	150961398	+	1000	48.0	[]	[]	[4.45647]	[171]	[]	[150961232]
92_3453	chr7	151027686	151028086	+	1000	48.0	[8.395266]	[199]	[]	[]	[151027931]	[]
92_346	chr11	97973281	97973681	+	1000	131.5	[]	[]	[3.110951]	[95]	[]	[97973438]
92_3464	chr9	137240367	137240767	+	1000	48.0	[]	[]	[4.92431]	[95]	[]	[137240531]
92_3466	chrUn_KI270742v1	3855	4255	+	1000	48.0	[4.054049]	[149]	[6.3785396]	[206]	[4014]	[4071]
92_3468	chrX	3570646	3571046	+	1000	48.0	[]	[]	[4.9762077]	[106]	[]	[3570847]
92_347	chr15	31230279	31230679	+	1000	131.5	[8.340375]	[135]	[]	[]	[31230492]	[]
92_3479	chr10	21495715	21496115	+	1000	47.5	[]	[]	[6.1142936, 3.7939613]	[101, 161]	[]	[21495896, 21495956]
92_3485	chr11	44530995	44531395	+	1000	47.5	[5.685847]	[141]	[]	[]	[44531219]	[]
92_3486	chr11	63974220	63974620	+	1000	47.5	[3.5153677]	[215]	[]	[]	[63974460]	[]
92_3491	chr12	121209838	121210238	+	1000	47.5	[]	[]	[3.8493786]	[114]	[]	[121209993]
92_3495	chr14	23112835	23113235	+	1000	47.5	[]	[]	[13.853175]	[164]	[]	[23113069]
92_3497	chr14	76812652	76813052	+	1000	47.5	[6.4264174]	[143]	[]	[]	[76812889]	[]
92_3499	chr15	90184116	90184516	+	1000	47.5	[4.1227484]	[90]	[]	[]	[90184279]	[]
92_350	chr15	31199774	31200174	+	1000	131.0	[5.533]	[115]	[]	[]	[31199964]	[]
92_3508	chr17_GL000205v2_random	81610	82010	+	1000	47.5	[3.949886]	[111]	[3.4623177]	[129]	[81786]	[81804]
92_351	chr15	31232147	31232547	+	1000	131.0	[3.6541204]	[69]	[]	[]	[31232312]	[]
92_3515	chr19	49422405	49422805	+	1000	47.5	[4.8375897]	[97]	[]	[]	[49422580]	[]
92_352	chr17	47001098	47001498	+	1000	131.0	[15.25873]	[79]	[]	[]	[47001274]	[]
92_3527	chr22	21608883	21609283	+	1000	47.5	[5.3370194]	[114]	[]	[]	[21609047]	[]
92_3531	chr22	21988050	21988450	+	1000	47.5	[6.014685]	[137]	[]	[]	[21988233]	[]
92_354	chr2	85843532	85843932	+	1000	131.0	[6.583629]	[107]	[]	[]	[85843731]	[]
92_3542	chr3	52154571	52154971	+	1000	47.5	[11.13333]	[96]	[]	[]	[52154748]	[]
92_3547	chr5	54313395	54313795	+	1000	47.5	[]	[]	[13.629023]	[77]	[]	[54313564]
92_3551	chr5	140402357	140402757	+	1000	47.5	[]	[]	[7.2855897]	[127]	[]	[140402577]
92_3557	chr6	28554091	28554491	+	1000	47.5	[4.4220076]	[143]	[]	[]	[28554302]	[]
92_3560	chr6	138988083	138988483	+	832	47.5	[3.4664958]	[172]	[]	[]	[138988316]	[]
92_3561	chr7	6059091	6059491	+	1000	47.5	[]	[]	[11.448959]	[101]	[]	[6059270]
92_3566	chr8	95269339	95269739	+	1000	47.5	[3.3606226]	[155]	[]	[]	[95269514]	[]
92_3577	chr1	7783866	7784266	+	942	47.0	[4.1710415]	[95]	[]	[]	[7784044]	[]
92_3579	chr1	27614526	27614926	+	1000	47.0	[]	[]	[11.1475]	[135]	[]	[27614749]
92_3592	chr10	60968063	60968463	+	973	47.0	[]	[]	[19.379158]	[173]	[]	[60968276]
92_3602	chr12	32106596	32106996	+	1000	47.0	[5.3428335]	[126]	[]	[]	[32106785]	[]
92_3606	chr16	3500676	3501076	+	1000	47.0	[12.073147]	[75]	[]	[]	[3500849]	[]
92_3614	chr17	45148249	45148649	+	1000	47.0	[]	[]	[6.860735]	[104]	[]	[45148450]
92_3618	chr19	495737	496137	+	1000	47.0	[]	[]	[5.943053]	[69]	[]	[495901]
92_3621	chr19	15555668	15556068	+	1000	47.0	[3.691666]	[101]	[10.147761]	[155]	[15555859]	[15555913]
92_3622	chr19	19405272	19405672	+	822	47.0	[12.644347]	[122]	[]	[]	[19405437]	[]
92_3624	chr19	45443297	45443697	+	1000	47.0	[7.990053]	[130]	[]	[]	[45443505]	[]
92_3625	chr19	48634412	48634812	+	1000	47.0	[12.030052]	[138]	[]	[]	[48634635]	[]
92_363	chr22	20319845	20320245	+	1000	129.0	[12.694018]	[128]	[]	[]	[20320061]	[]
92_3631	chr20	64285790	64286190	+	1000	47.0	[3.5114896]	[93]	[9.95816, 7.8738146]	[110, 142]	[64285975]	[64285992, 64286024]
92_3637	chr22	16555480	16555880	+	1000	47.0	[3.3341017]	[156]	[]	[]	[16555670]	[]
92_3639	chr22	20016822	20017222	+	1000	47.0	[4.639267]	[129]	[5.4430413]	[145]	[20016989]	[20017005]
92_364	chrUn_KI270744v1	109101	109501	+	1000	129.0	[]	[]	[14.580726]	[127]	[]	[109324]
92_3647	chr22	23266260	23266660	+	1000	47.0	[]	[]	[3.6541204]	[87]	[]	[23266443]
92_365	chr10	45594678	45595078	+	1000	128.5	[5.1832995]	[115]	[]	[]	[45594878]	[]
92_3651	chr3	40457230	40457630	+	1000	47.0	[3.2849236]	[85]	[]	[]	[40457398]	[]
92_3655	chr4	25312513	25312913	+	1000	47.0	[]	[]	[9.543337, 3.6324852]	[79, 132]	[]	[25312666, 25312719]
92_3659	chr5	180831452	180831852	+	1000	47.0	[]	[]	[5.3428335, 3.214418, 5.070967]	[76, 92, 97]	[]	[180831605, 180831621, 180831626]
92_3660	chr6	26556478	26556878	+	1000	47.0	[]	[]	[3.4242349]	[99]	[]	[26556669]
92_3665	chr6	150333319	150333719	+	1000	47.0	[16.915667]	[164]	[]	[]	[150333546]	[]
92_3667	chr7	36389503	36389903	+	1000	47.0	[3.84676]	[149]	[9.02395]	[203]	[36389661]	[36389715]
92_3672	chr7	141551037	141551437	+	1000	47.0	[6.7091355]	[162]	[]	[]	[141551256]	[]
