#PeakID(python identify_motif.py ./ENCODE_processed_files/TEAD1_idr.fa TEAD1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
682_24275	chr15	48855854	48856254	+	721	32.0	[]	[]	[8.396125]	[183]	[]	[48856059]
682_24277	chr15	63107916	63108316	+	655	32.0	[8.53598]	[96]	[]	[]	[63108111]	[]
682_24286	chr15	100235010	100235410	+	694	32.0	[]	[]	[8.53598]	[174]	[]	[100235259]
682_24287	chr15	100842936	100843336	+	628	32.0	[]	[]	[8.786715]	[116]	[]	[100843141]
682_24289	chr16	456853	457253	+	548	32.0	[]	[]	[6.8707166]	[168]	[]	[457099]
682_2429	chr3	139299386	139299786	+	1000	80.0	[8.396125]	[146]	[]	[]	[139299593]	[]
682_2431	chr5	178417371	178417771	+	1000	80.0	[10.451979, 10.451979]	[72, 84]	[]	[]	[178417536, 178417548]	[]
682_24311	chr16	66927087	66927487	+	706	32.0	[10.451979]	[142]	[]	[]	[66927306]	[]
682_24320	chr17	7585675	7586075	+	664	32.0	[]	[]	[8.53598]	[164]	[]	[7585902]
682_24331	chr17	42979411	42979811	+	718	32.0	[8.786715]	[136]	[]	[]	[42979623]	[]
682_24334	chr17	46772016	46772416	+	695	32.0	[8.396125]	[182]	[]	[]	[46772226]	[]
682_24339	chr17	49315517	49315917	+	712	32.0	[8.786715]	[155]	[]	[]	[49315700]	[]
682_24345	chr17	63406583	63406983	+	728	32.0	[8.396125]	[99]	[]	[]	[63406754]	[]
682_2436	chr6	169722520	169722920	+	1000	80.0	[6.8707166]	[145]	[]	[]	[169722747]	[]
682_2437	chr7	83468261	83468661	+	1000	80.0	[]	[]	[10.451979, 8.53598]	[118, 162]	[]	[83468466, 83468510]
682_24372	chr19	13172383	13172783	+	719	32.0	[]	[]	[8.53598]	[111]	[]	[13172565]
682_24374	chr19	19138176	19138576	+	722	32.0	[10.451979]	[127]	[]	[]	[19138345]	[]
682_24400	chr2	44362651	44363051	+	694	32.0	[8.53598]	[139]	[]	[]	[44362878]	[]
682_2441	chr9	73143909	73144309	+	1000	80.0	[8.396125]	[100]	[]	[]	[73144097]	[]
682_24418	chr2	119702775	119703175	+	670	32.0	[6.8707166, 8.396125]	[65, 86]	[]	[]	[119702934, 119702955]	[]
682_24425	chr2	128321634	128322034	+	563	32.0	[]	[]	[10.451979]	[206]	[]	[128321881]
682_24483	chr22	22429515	22429915	+	663	32.0	[6.8707166]	[153]	[]	[]	[22429759]	[]
682_24486	chr22	29267684	29268084	+	622	32.0	[10.451979, 10.451979]	[60, 113]	[]	[]	[29267843, 29267896]	[]
682_24490	chr22	42959735	42960135	+	707	32.0	[10.451979]	[189]	[]	[]	[42959943]	[]
682_24492	chr3	5349391	5349791	+	688	32.0	[]	[]	[6.8707166]	[190]	[]	[5349604]
682_2451	chr17	28743370	28743770	+	1000	79.5	[]	[]	[10.451979]	[84]	[]	[28743552]
682_24510	chr3	69719280	69719680	+	596	32.0	[]	[]	[10.451979]	[183]	[]	[69719528]
682_24514	chr3	143443712	143444112	+	636	32.0	[10.451979]	[152]	[]	[]	[143443928]	[]
682_24531	chr4	83455311	83455711	+	657	32.0	[10.451979]	[140]	[]	[]	[83455473]	[]
682_24532	chr4	109815186	109815586	+	610	32.0	[10.451979]	[76]	[]	[]	[109815357]	[]
682_24534	chr4	121822686	121823086	+	702	32.0	[]	[]	[8.396125]	[155]	[]	[121822851]
682_24550	chr5	90642816	90643216	+	697	32.0	[]	[]	[8.786715]	[155]	[]	[90643041]
682_24558	chr5	149489619	149490019	+	685	32.0	[]	[]	[8.396125]	[218]	[]	[149489865]
682_2456	chr22	21735032	21735432	+	1000	79.5	[10.451979]	[110]	[]	[]	[21735225]	[]
682_24567	chr6	7170457	7170857	+	736	32.0	[10.451979]	[141]	[]	[]	[7170678]	[]
682_24589	chr6	37168922	37169322	+	706	32.0	[]	[]	[8.396125]	[180]	[]	[37169121]
682_24599	chr6	67362993	67363393	+	708	32.0	[6.8707166]	[65]	[8.786715]	[139]	[67363151]	[67363225]
682_2461	chr3	33901026	33901426	+	1000	79.5	[8.786715, 10.451979]	[133, 174]	[]	[]	[33901207, 33901248]	[]
682_24675	chr8	95134519	95134919	+	611	32.0	[10.451979]	[130]	[8.786715]	[165]	[95134715]	[95134750]
682_24689	chr9	14538585	14538985	+	720	32.0	[]	[]	[10.451979]	[85]	[]	[14538761]
682_24695	chr9	96413836	96414236	+	666	32.0	[8.396125]	[80]	[]	[]	[96414010]	[]
682_2470	chr7	139118183	139118583	+	1000	79.5	[]	[]	[10.451979]	[173]	[]	[139118410]
682_24721	chrX	135004172	135004572	+	638	32.0	[10.451979]	[87]	[]	[]	[135004329]	[]
682_24723	chr1	1040436	1040836	+	667	31.5	[]	[]	[10.451979]	[203]	[]	[1040673]
682_24757	chr1	92957047	92957447	+	684	31.5	[8.53598]	[95]	[6.8707166]	[130]	[92957237]	[92957272]
682_24761	chr1	109300638	109301038	+	601	31.5	[]	[]	[8.53598]	[148]	[]	[109300879]
682_24784	chr1	172535232	172535632	+	682	31.5	[]	[]	[8.786715]	[210]	[]	[172535477]
682_24786	chr1	183553743	183554143	+	652	31.5	[8.53598]	[162]	[10.451979]	[187]	[183553942]	[183553967]
682_24789	chr1	185318684	185319084	+	670	31.5	[]	[]	[6.8707166]	[95]	[]	[185318870]
682_24801	chr1	212105293	212105693	+	700	31.5	[8.396125]	[170]	[]	[]	[212105537]	[]
682_24817	chr10	5551584	5551984	+	604	31.5	[10.451979]	[159]	[]	[]	[5551779]	[]
682_24819	chr10	13930130	13930530	+	653	31.5	[]	[]	[8.53598]	[96]	[]	[13930313]
682_24858	chr11	66840401	66840801	+	661	31.5	[8.53598]	[160]	[]	[]	[66840636]	[]
682_24859	chr11	70335509	70335909	+	664	31.5	[]	[]	[8.53598]	[103]	[]	[70335671]
682_24869	chr11	114159997	114160397	+	650	31.5	[]	[]	[6.8707166]	[123]	[]	[114160209]
682_24880	chr12	49580440	49580840	+	669	31.5	[8.396125]	[151]	[]	[]	[49580644]	[]
682_24889	chr12	64457069	64457469	+	647	31.5	[]	[]	[8.53598]	[162]	[]	[64457267]
682_24908	chr13	90171222	90171622	+	667	31.5	[10.451979]	[184]	[]	[]	[90171444]	[]
682_24927	chr14	22748645	22749045	+	605	31.5	[]	[]	[8.396125]	[111]	[]	[22748843]
682_24940	chr15	63050218	63050618	+	657	31.5	[]	[]	[6.8707166]	[103]	[]	[63050411]
682_24951	chr15	85707064	85707464	+	674	31.5	[]	[]	[8.396125]	[246]	[]	[85707314]
682_2496	chr3	4996920	4997320	+	1000	79.0	[8.53598]	[117]	[]	[]	[4997124]	[]
682_24976	chr17	29291339	29291739	+	689	31.5	[8.53598, 8.396125]	[99, 117]	[]	[]	[29291514, 29291532]	[]
682_24978	chr17	37519467	37519867	+	684	31.5	[]	[]	[8.786715]	[140]	[]	[37519634]
682_24985	chr17	46130394	46130794	+	692	31.5	[10.451979]	[117]	[]	[]	[46130596]	[]
682_24992	chr18	434409	434809	+	573	31.5	[8.396125]	[158]	[]	[]	[434650]	[]
682_25000	chr18	35431062	35431462	+	668	31.5	[6.8707166]	[165]	[]	[]	[35431291]	[]
682_25008	chr19	8694249	8694649	+	705	31.5	[8.396125]	[112]	[]	[]	[8694437]	[]
682_25013	chr19	14384196	14384596	+	618	31.5	[8.396125, 10.451979]	[154, 206]	[]	[]	[14384379, 14384431]	[]
682_2502	chr6	28864149	28864549	+	1000	79.0	[]	[]	[6.8707166]	[122]	[]	[28864366]
682_25047	chr2	54999164	54999564	+	690	31.5	[8.53598]	[162]	[]	[]	[54999409]	[]
682_25058	chr2	74508040	74508440	+	621	31.5	[8.53598]	[109]	[]	[]	[74508241]	[]
682_25066	chr2	112053903	112054303	+	657	31.5	[10.451979]	[160]	[]	[]	[112054074]	[]
682_25074	chr2	170270506	170270906	+	675	31.5	[]	[]	[10.451979]	[205]	[]	[170270712]
682_25085	chr2	199987531	199987931	+	665	31.5	[]	[]	[6.8707166]	[128]	[]	[199987714]
682_2509	chr9	131270581	131270981	+	1000	79.0	[10.451979]	[104]	[]	[]	[131270762]	[]
682_2512	chr1	114757947	114758347	+	1000	78.5	[10.451979]	[100]	[]	[]	[114758145]	[]
682_2513	chr1	222283221	222283621	+	1000	78.5	[]	[]	[8.53598]	[118]	[]	[222283435]
682_25181	chr3	171375833	171376233	+	619	31.5	[]	[]	[8.53598]	[130]	[]	[171375989]
682_25186	chr3	186182775	186183175	+	671	31.5	[]	[]	[8.396125]	[182]	[]	[186183009]
682_25210	chr5	10559955	10560355	+	581	31.5	[]	[]	[6.8707166]	[125]	[]	[10560121]
682_25216	chr5	82334810	82335210	+	632	31.5	[10.451979]	[74]	[]	[]	[82334984]	[]
682_25218	chr5	132180997	132181397	+	578	31.5	[8.53598]	[101]	[]	[]	[132181156]	[]
682_25232	chr5	157544553	157544953	+	665	31.5	[]	[]	[8.396125]	[118]	[]	[157544707]
682_25242	chr6	11413207	11413607	+	617	31.5	[]	[]	[10.451979]	[127]	[]	[11413392]
682_25275	chr6	85673574	85673974	+	611	31.5	[6.8707166, 8.396125]	[180, 191]	[]	[]	[85673801, 85673812]	[]
682_25280	chr6	109299927	109300327	+	562	31.5	[]	[]	[6.8707166]	[146]	[]	[109300145]
682_25281	chr6	109322845	109323245	+	653	31.5	[]	[]	[10.451979]	[68]	[]	[109323007]
682_25287	chr6	136511914	136512314	+	678	31.5	[]	[]	[10.451979]	[132]	[]	[136512144]
682_25289	chr6	137926284	137926684	+	696	31.5	[]	[]	[10.451979]	[137]	[]	[137926484]
682_25292	chr6	146700012	146700412	+	699	31.5	[8.53598]	[138]	[]	[]	[146700226]	[]
682_25308	chr7	43484662	43485062	+	641	31.5	[]	[]	[8.53598]	[144]	[]	[43484870]
682_2531	chr2	159497266	159497666	+	1000	78.5	[10.451979]	[120]	[]	[]	[159497480]	[]
682_25328	chr7	116905560	116905960	+	540	31.5	[8.53598]	[186]	[]	[]	[116905791]	[]
682_25330	chr7	121015590	121015990	+	654	31.5	[8.53598]	[90]	[]	[]	[121015766]	[]
682_25333	chr7	128532170	128532570	+	607	31.5	[10.451979]	[209]	[10.451979]	[146]	[128532388]	[128532325]
682_25335	chr7	130904214	130904614	+	632	31.5	[8.786715]	[101]	[]	[]	[130904372]	[]
682_2535	chr22	22549045	22549445	+	1000	78.5	[]	[]	[8.396125]	[123]	[]	[22549263]
682_25351	chr8	61763844	61764244	+	678	31.5	[8.53598]	[166]	[]	[]	[61764095]	[]
682_25369	chr9	19223740	19224140	+	644	31.5	[]	[]	[8.53598]	[131]	[]	[19223962]
682_25374	chr9	94181400	94181800	+	677	31.5	[8.53598]	[111]	[]	[]	[94181580]	[]
682_25375	chr9	96339652	96340052	+	637	31.5	[8.396125]	[121]	[10.451979]	[131]	[96339872]	[96339882]
682_25376	chr9	98906708	98907108	+	701	31.5	[]	[]	[10.451979]	[163]	[]	[98906890]
682_25378	chr9	112179643	112180043	+	668	31.5	[8.53598]	[85]	[]	[]	[112179814]	[]
682_2538	chr3	186790084	186790484	+	1000	78.5	[]	[]	[8.786715]	[181]	[]	[186790276]
682_2541	chr5	78659693	78660093	+	1000	78.5	[]	[]	[8.396125]	[129]	[]	[78659914]
682_25449	chr1	113931599	113931999	+	614	31.0	[8.786715]	[72]	[]	[]	[113931762]	[]
682_25451	chr1	116986458	116986858	+	629	31.0	[]	[]	[10.451979]	[139]	[]	[116986683]
682_25455	chr1	143216619	143217019	+	685	31.0	[]	[]	[10.451979, 8.396125]	[92, 136]	[]	[143216800, 143216844]
682_25460	chr1	153217093	153217493	+	661	31.0	[8.53598]	[170]	[]	[]	[153217333]	[]
682_25466	chr1	161161955	161162355	+	560	31.0	[]	[]	[10.451979]	[87]	[]	[161162132]
682_25467	chr1	164771836	164772236	+	665	31.0	[8.396125]	[194]	[]	[]	[164772036]	[]
682_25476	chr1	185178515	185178915	+	581	31.0	[]	[]	[8.53598]	[91]	[]	[185178690]
682_25477	chr1	185567073	185567473	+	624	31.0	[]	[]	[6.8707166]	[128]	[]	[185567279]
682_25483	chr1	202144995	202145395	+	569	31.0	[10.451979]	[118]	[]	[]	[202145197]	[]
682_25487	chr1	207032675	207033075	+	673	31.0	[]	[]	[10.451979]	[95]	[]	[207032827]
682_25489	chr1	209769081	209769481	+	671	31.0	[]	[]	[10.451979]	[192]	[]	[209769324]
682_25492	chr1	219876578	219876978	+	630	31.0	[6.8707166]	[226]	[]	[]	[219876814]	[]
682_25497	chr1	234666181	234666581	+	615	31.0	[8.786715]	[72]	[]	[]	[234666334]	[]
682_25502	chr1	248881500	248881900	+	680	31.0	[6.8707166]	[108]	[]	[]	[248881699]	[]
682_25507	chr10	22340929	22341329	+	553	31.0	[]	[]	[8.53598]	[172]	[]	[22341172]
682_25509	chr10	35090605	35091005	+	575	31.0	[]	[]	[10.451979, 6.8707166]	[176, 196]	[]	[35090832, 35090852]
682_2551	chr9	116437476	116437876	+	1000	78.5	[]	[]	[10.451979]	[117]	[]	[116437674]
682_25520	chr10	91629783	91630183	+	572	31.0	[8.53598]	[153]	[]	[]	[91629951]	[]
682_25531	chr11	11842394	11842794	+	658	31.0	[8.53598]	[143]	[]	[]	[11842562]	[]
682_25558	chr11	109985041	109985441	+	558	31.0	[]	[]	[8.396125]	[235]	[]	[109985284]
682_25560	chr11	128522483	128522883	+	601	31.0	[8.53598]	[115]	[]	[]	[128522687]	[]
682_25566	chr12	32107649	32108049	+	560	31.0	[]	[]	[10.451979]	[98]	[]	[32107843]
682_25592	chr13	40974597	40974997	+	603	31.0	[]	[]	[8.53598]	[185]	[]	[40974807]
682_25600	chr13	90120495	90120895	+	640	31.0	[8.53598]	[126]	[8.53598]	[133]	[90120706]	[90120713]
682_25614	chr13	92459092	92459492	+	640	31.0	[6.8707166]	[123]	[]	[]	[92459259]	[]
682_25628	chr14	81432112	81432512	+	629	31.0	[]	[]	[8.396125]	[102]	[]	[81432312]
682_2563	chr10	29254554	29254954	+	1000	78.0	[]	[]	[8.53598]	[98]	[]	[29254737]
682_25633	chr15	40747657	40748057	+	681	31.0	[]	[]	[6.8707166]	[122]	[]	[40747855]
682_25649	chr16	10942619	10943019	+	634	31.0	[10.451979]	[230]	[]	[]	[10942860]	[]
682_2565	chr10	95260557	95260957	+	1000	78.0	[]	[]	[8.53598, 6.8707166]	[82, 108]	[]	[95260725, 95260751]
682_2566	chr11	69297305	69297705	+	1000	78.0	[]	[]	[8.396125]	[80]	[]	[69297472]
682_25682	chr17	56779940	56780340	+	636	31.0	[]	[]	[10.451979]	[150]	[]	[56780161]
682_257	chr1	41496209	41496609	+	1000	214.0	[]	[]	[10.451979]	[94]	[]	[41496402]
682_2570	chr19	4769451	4769851	+	1000	78.0	[]	[]	[8.53598]	[61]	[]	[4769611]
682_25718	chr19	38506711	38507111	+	579	31.0	[8.396125]	[184]	[]	[]	[38506919]	[]
682_25719	chr19	39539158	39539558	+	658	31.0	[]	[]	[8.786715, 10.451979]	[106, 115]	[]	[39539321, 39539330]
682_25721	chr19	41531243	41531643	+	606	31.0	[10.451979]	[164]	[]	[]	[41531475]	[]
682_25729	chr19	53842272	53842672	+	673	31.0	[]	[]	[10.451979]	[129]	[]	[53842480]
682_2573	chr20	22414211	22414611	+	1000	78.0	[]	[]	[8.396125]	[140]	[]	[22414397]
682_25741	chr2	65802561	65802961	+	668	31.0	[]	[]	[8.786715]	[164]	[]	[65802798]
682_25748	chr2	120175003	120175403	+	616	31.0	[]	[]	[8.396125]	[77]	[]	[120175168]
682_25766	chr2	218286717	218287117	+	560	31.0	[]	[]	[8.53598]	[100]	[]	[218286874]
682_25773	chr20	33733835	33734235	+	655	31.0	[]	[]	[8.53598]	[123]	[]	[33734044]
682_25784	chr21	21199186	21199586	+	668	31.0	[8.786715]	[64]	[]	[]	[21199339]	[]
682_2579	chr22	21102757	21103157	+	1000	78.0	[8.53598]	[111]	[]	[]	[21102941]	[]
682_2581	chr3	43769774	43770174	+	1000	78.0	[10.451979]	[130]	[10.451979]	[137]	[43769996]	[43770003]
682_25820	chr22	22032493	22032893	+	637	31.0	[]	[]	[8.786715]	[121]	[]	[22032649]
682_25836	chr3	32780731	32781131	+	646	31.0	[]	[]	[10.451979]	[136]	[]	[32780936]
682_25838	chr3	42660906	42661306	+	594	31.0	[8.786715]	[137]	[]	[]	[42661129]	[]
682_25839	chr3	44477809	44478209	+	619	31.0	[8.53598]	[154]	[]	[]	[44477999]	[]
682_25843	chr3	59367176	59367576	+	581	31.0	[]	[]	[8.396125]	[104]	[]	[59367373]
682_25858	chr3	187748037	187748437	+	617	31.0	[8.786715]	[188]	[8.396125]	[173]	[187748254]	[187748239]
682_25874	chr4	74054811	74055211	+	620	31.0	[8.396125]	[161]	[8.786715]	[106]	[74055055]	[74055000]
682_25876	chr4	74109475	74109875	+	551	31.0	[]	[]	[10.451979]	[63]	[]	[74109632]
682_2588	chr7	127651481	127651881	+	1000	78.0	[6.8707166]	[94]	[]	[]	[127651668]	[]
682_25882	chr4	151016211	151016611	+	637	31.0	[8.53598]	[104]	[]	[]	[151016384]	[]
682_25887	chr5	14695128	14695528	+	645	31.0	[8.53598]	[134]	[]	[]	[14695325]	[]
682_25888	chr5	29796050	29796450	+	544	31.0	[6.8707166, 8.53598]	[74, 86]	[]	[]	[29796214, 29796226]	[]
682_25898	chr5	90640358	90640758	+	664	31.0	[]	[]	[10.451979]	[127]	[]	[90640558]
682_2590	chr8	3107972	3108372	+	1000	78.0	[]	[]	[8.396125]	[94]	[]	[3108156]
682_25905	chr5	141811512	141811912	+	657	31.0	[10.451979]	[130]	[]	[]	[141811715]	[]
682_25908	chr5	143138741	143139141	+	632	31.0	[8.53598, 8.53598]	[113, 188]	[]	[]	[143138913, 143138988]	[]
682_25909	chr5	148474125	148474525	+	677	31.0	[]	[]	[8.53598, 8.53598]	[103, 141]	[]	[148474281, 148474319]
682_25921	chr6	15439806	15440206	+	646	31.0	[6.8707166]	[149]	[8.53598]	[183]	[15440016]	[15440050]
682_25922	chr6	17932417	17932817	+	628	31.0	[8.53598]	[77]	[]	[]	[17932576]	[]
682_25928	chr6	30097937	30098337	+	545	31.0	[]	[]	[8.53598]	[89]	[]	[30098110]
682_25944	chr6	83193691	83194091	+	679	31.0	[]	[]	[10.451979]	[125]	[]	[83193879]
682_25956	chr6	144585240	144585640	+	549	31.0	[8.396125]	[97]	[]	[]	[144585397]	[]
682_2596	chr9	127388368	127388768	+	1000	78.0	[8.396125]	[173]	[]	[]	[127388617]	[]
682_25962	chr6	157904960	157905360	+	649	31.0	[]	[]	[10.451979]	[170]	[]	[157905180]
682_25967	chr6	170583873	170584273	+	642	31.0	[8.786715]	[87]	[]	[]	[170584050]	[]
682_2597	chr9	131139898	131140298	+	1000	78.0	[6.8707166]	[121]	[]	[]	[131140083]	[]
682_25974	chr7	26186273	26186673	+	617	31.0	[]	[]	[6.8707166, 8.53598]	[64, 138]	[]	[26186435, 26186509]
682_25976	chr7	32427684	32428084	+	548	31.0	[6.8707166]	[93]	[]	[]	[32427859]	[]
682_25977	chr7	32495998	32496398	+	627	31.0	[6.8707166]	[196]	[]	[]	[32496231]	[]
682_26000	chr7	120740309	120740709	+	611	31.0	[]	[]	[8.53598]	[110]	[]	[120740508]
682_26001	chr7	121086593	121086993	+	661	31.0	[8.53598]	[165]	[]	[]	[121086839]	[]
682_2601	chr10	15182520	15182920	+	1000	77.5	[10.451979]	[114]	[]	[]	[15182705]	[]
682_26037	chr9	97293445	97293845	+	598	31.0	[8.396125]	[148]	[]	[]	[97293647]	[]
682_26049	chr9	127943692	127944092	+	603	31.0	[10.451979]	[69]	[]	[]	[127943855]	[]
682_26057	chrX	66150149	66150549	+	662	31.0	[]	[]	[8.53598]	[122]	[]	[66150354]
682_26062	chr1	6623267	6623667	+	598	30.5	[8.396125]	[232]	[]	[]	[6623515]	[]
682_26086	chr1	39378416	39378816	+	584	30.5	[]	[]	[8.53598]	[141]	[]	[39378626]
682_26100	chr1	108199196	108199596	+	625	30.5	[10.451979]	[197]	[10.451979, 10.451979]	[170, 187]	[108199446]	[108199419, 108199436]
682_26107	chr1	117368601	117369001	+	626	30.5	[]	[]	[8.786715]	[103]	[]	[117368786]
682_26109	chr1	119715422	119715822	+	638	30.5	[]	[]	[10.451979]	[128]	[]	[119715626]
682_26156	chr10	42086445	42086845	+	587	30.5	[]	[]	[10.451979]	[121]	[]	[42086665]
682_26159	chr10	50347142	50347542	+	663	30.5	[8.53598]	[173]	[]	[]	[50347379]	[]
682_26179	chr11	8826422	8826822	+	545	30.5	[6.8707166]	[220]	[]	[]	[8826649]	[]
682_26196	chr11	94550538	94550938	+	640	30.5	[8.53598]	[143]	[8.53598]	[116]	[94550777]	[94550750]
682_26209	chr12	47272060	47272460	+	646	30.5	[10.451979]	[74]	[10.451979]	[119]	[47272223]	[47272268]
682_26210	chr12	48189549	48189949	+	614	30.5	[]	[]	[8.396125]	[150]	[]	[48189737]
682_26216	chr12	56593991	56594391	+	557	30.5	[]	[]	[10.451979]	[157]	[]	[56594208]
682_26223	chr12	108826872	108827272	+	617	30.5	[]	[]	[10.451979]	[111]	[]	[108827043]
682_26228	chr12	122888399	122888799	+	632	30.5	[10.451979]	[110]	[]	[]	[122888591]	[]
682_26298	chr15	85047100	85047500	+	625	30.5	[8.396125]	[106]	[]	[]	[85047276]	[]
682_263	chr1	151988384	151988784	+	1000	212.5	[]	[]	[6.8707166, 8.53598]	[99, 121]	[]	[151988564, 151988586]
682_26302	chr15	98899567	98899967	+	621	30.5	[8.53598]	[195]	[]	[]	[98899793]	[]
682_26309	chr16	10991673	10992073	+	638	30.5	[10.451979]	[148]	[]	[]	[10991880]	[]
682_26315	chr16	29641644	29642044	+	619	30.5	[]	[]	[10.451979]	[63]	[]	[29641803]
682_26326	chr17	7191489	7191889	+	623	30.5	[]	[]	[8.786715]	[85]	[]	[7191667]
682_26332	chr17	34361498	34361898	+	622	30.5	[8.396125]	[135]	[]	[]	[34361727]	[]
682_26344	chr17	65173354	65173754	+	643	30.5	[8.786715]	[206]	[]	[]	[65173561]	[]
682_26347	chr17	69092444	69092844	+	615	30.5	[8.396125]	[148]	[8.786715, 8.396125]	[141, 146]	[69092646]	[69092639, 69092644]
682_26365	chr18	36379363	36379763	+	624	30.5	[]	[]	[8.53598]	[116]	[]	[36379572]
682_26371	chr19	4968384	4968784	+	640	30.5	[10.451979]	[108]	[]	[]	[4968558]	[]
682_26372	chr19	6730213	6730613	+	603	30.5	[8.53598]	[116]	[]	[]	[6730381]	[]
682_2639	chr9	120875955	120876355	+	1000	77.5	[]	[]	[6.8707166]	[116]	[]	[120876115]
682_26393	chr2	58834416	58834816	+	643	30.5	[8.396125]	[132]	[]	[]	[58834617]	[]
682_2640	chr9	128191517	128191917	+	1000	77.5	[8.786715]	[135]	[]	[]	[128191727]	[]
682_26400	chr2	101770784	101771184	+	634	30.5	[]	[]	[8.396125]	[205]	[]	[101771029]
682_26402	chr2	113390146	113390546	+	641	30.5	[8.396125]	[158]	[8.396125]	[110]	[113390383]	[113390335]
682_26410	chr2	175175276	175175676	+	575	30.5	[6.8707166]	[180]	[]	[]	[175175526]	[]
682_26415	chr2	237968576	237968976	+	644	30.5	[]	[]	[8.396125, 8.53598]	[100, 115]	[]	[237968752, 237968767]
682_26423	chr20	38747613	38748013	+	583	30.5	[]	[]	[10.451979]	[142]	[]	[38747774]
682_26438	chr22	19136628	19137028	+	606	30.5	[]	[]	[8.786715]	[134]	[]	[19136827]
682_26453	chr22	20786915	20787315	+	640	30.5	[10.451979]	[154]	[]	[]	[20787119]	[]
682_26465	chr22_KI270738v1_random	36477	36877	+	646	30.5	[]	[]	[10.451979, 10.451979]	[68, 73]	[]	[36631, 36636]
682_26492	chr3	108495766	108496166	+	630	30.5	[8.53598]	[181]	[]	[]	[108495960]	[]
682_26493	chr3	136786605	136787005	+	540	30.5	[]	[]	[8.396125]	[153]	[]	[136786824]
682_26516	chr4	52712778	52713178	+	558	30.5	[]	[]	[8.786715, 10.451979]	[97, 130]	[]	[52712959, 52712992]
682_26528	chr5	21483260	21483660	+	567	30.5	[]	[]	[10.451979]	[71]	[]	[21483420]
682_26537	chr5	116455106	116455506	+	632	30.5	[]	[]	[10.451979]	[103]	[]	[116455309]
682_2654	chr12	25692098	25692498	+	1000	77.0	[]	[]	[8.53598]	[79]	[]	[25692267]
682_26552	chr5	178212078	178212478	+	633	30.5	[8.786715]	[205]	[]	[]	[178212309]	[]
682_26560	chr6	10749662	10750062	+	594	30.5	[]	[]	[8.396125]	[197]	[]	[10749899]
682_26583	chr6	52504005	52504405	+	637	30.5	[]	[]	[8.53598]	[229]	[]	[52504248]
682_26592	chr6	132812474	132812874	+	623	30.5	[8.53598]	[179]	[]	[]	[132812725]	[]
682_266	chr7	7099552	7099952	+	1000	211.0	[]	[]	[10.451979]	[112]	[]	[7099745]
682_26609	chr6	161227556	161227956	+	623	30.5	[]	[]	[6.8707166]	[107]	[]	[161227718]
682_26614	chr7	16428690	16429090	+	644	30.5	[]	[]	[8.53598]	[92]	[]	[16428878]
682_26615	chr7	20306570	20306970	+	589	30.5	[8.396125, 8.786715, 10.451979]	[83, 95, 131]	[]	[]	[20306733, 20306745, 20306781]	[]
682_26623	chr7	43763957	43764357	+	635	30.5	[10.451979]	[100]	[]	[]	[43764152]	[]
682_26638	chr7	105830387	105830787	+	636	30.5	[8.396125]	[138]	[]	[]	[105830608]	[]
682_26642	chr7	116971598	116971998	+	630	30.5	[]	[]	[8.396125, 10.451979]	[130, 140]	[]	[116971824, 116971834]
682_26643	chr7	117827877	117828277	+	594	30.5	[8.53598]	[97]	[10.451979]	[158]	[117828056]	[117828117]
682_26647	chr7	129423023	129423423	+	625	30.5	[]	[]	[8.396125]	[103]	[]	[129423200]
682_26658	chr7	157250730	157251130	+	606	30.5	[8.396125]	[141]	[]	[]	[157250944]	[]
682_2666	chr17	64025841	64026241	+	1000	77.0	[10.451979]	[92]	[10.451979]	[126]	[64026033]	[64026067]
682_26683	chr9	69672833	69673233	+	616	30.5	[]	[]	[10.451979]	[77]	[]	[69673010]
682_26687	chr9	127422394	127422794	+	601	30.5	[8.53598]	[99]	[]	[]	[127422560]	[]
682_26689	chr9	128066988	128067388	+	645	30.5	[8.396125]	[66]	[]	[]	[128067154]	[]
682_26700	chrX	53225105	53225505	+	641	30.5	[]	[]	[8.786715]	[141]	[]	[53225336]
682_26723	chr1	36099779	36100179	+	614	30.0	[]	[]	[10.451979]	[123]	[]	[36099942]
682_26729	chr1	40952437	40952837	+	572	30.0	[]	[]	[10.451979]	[103]	[]	[40952631]
682_26735	chr1	67052858	67053258	+	625	30.0	[10.451979]	[164]	[]	[]	[67053079]	[]
682_26745	chr1	143219457	143219857	+	609	30.0	[]	[]	[10.451979]	[175]	[]	[143219706]
682_26750	chr1	150559819	150560219	+	617	30.0	[10.451979]	[137]	[10.451979]	[120]	[150559999]	[150559982]
682_26755	chr1	156663113	156663513	+	609	30.0	[10.451979]	[80]	[]	[]	[156663286]	[]
682_2676	chr5	40829087	40829487	+	1000	77.0	[8.53598]	[170]	[]	[]	[40829336]	[]
682_26770	chr1	207030583	207030983	+	584	30.0	[]	[]	[10.451979]	[163]	[]	[207030811]
682_26771	chr1	207048056	207048456	+	584	30.0	[8.53598]	[122]	[]	[]	[207048260]	[]
682_26772	chr1	207054953	207055353	+	611	30.0	[]	[]	[8.396125]	[177]	[]	[207055139]
682_26778	chr1	221874728	221875128	+	596	30.0	[]	[]	[8.396125]	[122]	[]	[221874950]
