#PeakID(python identify_motif.py ./ENCODE_processed_files/STAT2_idr.fa STAT2 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
877_14496	chrX	37652849	37653249	+	566	14.0	[]	[]	[8.313011]	[181]	[]	[37653095]
877_146	chr2	98560355	98560755	+	1000	104.0	[]	[]	[8.405317, 7.9749885]	[93, 99]	[]	[98560538, 98560544]
877_1464	chr10	51699611	51700011	+	1000	40.0	[]	[]	[8.067295]	[259]	[]	[51699809]
877_1465	chr10	69179915	69180315	+	1000	40.0	[7.9749885, 7.9749885]	[73, 128]	[]	[]	[69180071, 69180126]	[]
877_1475	chr12	104467421	104467821	+	1000	40.0	[]	[]	[8.313011]	[147]	[]	[104467631]
877_1483	chr16	19118897	19119297	+	1000	40.0	[]	[]	[8.313011]	[63]	[]	[19119049]
877_1490	chr17	33871582	33871982	+	1000	40.0	[7.9749885]	[61]	[]	[]	[33871741]	[]
877_1500	chr2	102064195	102064595	+	1000	40.0	[]	[]	[7.9749885]	[160]	[]	[102064407]
877_1502	chr2	158321181	158321581	+	1000	40.0	[]	[]	[8.313011]	[146]	[]	[158321417]
877_1505	chr21	42547072	42547472	+	1000	40.0	[8.313011]	[65]	[]	[]	[42547230]	[]
877_1508	chr22	42615252	42615652	+	1000	40.0	[]	[]	[8.313011]	[106]	[]	[42615444]
877_1510	chr3	4977484	4977884	+	1000	40.0	[]	[]	[8.405317, 8.405317]	[80, 137]	[]	[4977635, 4977692]
877_1513	chr3	65500327	65500727	+	1000	40.0	[8.067295, 8.405317]	[121, 171]	[]	[]	[65500493, 65500543]	[]
877_1516	chr5	90658635	90659035	+	1000	40.0	[8.405317]	[169]	[7.9749885]	[105]	[90658875]	[90658811]
877_1531	chr7	2405960	2406360	+	1000	40.0	[]	[]	[8.405317, 7.9749885, 8.405317]	[79, 98, 123]	[]	[2406128, 2406147, 2406172]
877_1547	chrX	11461567	11461967	+	1000	40.0	[7.9749885]	[201]	[]	[]	[11461780]	[]
877_155	chr19	10086061	10086461	+	1000	103.0	[8.313011]	[138]	[]	[]	[10086280]	[]
877_156	chr6	100257963	100258363	+	1000	103.0	[8.405317]	[65]	[]	[]	[100258114]	[]
877_1561	chr1	120176361	120176761	+	1000	39.0	[8.313011]	[72]	[]	[]	[120176526]	[]
877_1563	chr1	154272254	154272654	+	1000	39.0	[7.9749885, 8.405317, 8.067295, 8.405317]	[64, 100, 106, 135]	[]	[]	[154272415, 154272451, 154272457, 154272486]	[]
877_1568	chr1	212791647	212792047	+	1000	39.0	[8.405317]	[101]	[]	[]	[212791844]	[]
877_1570	chr1	234671359	234671759	+	1000	39.0	[]	[]	[8.405317, 7.9749885]	[113, 135]	[]	[234671552, 234671574]
877_1576	chr10	73744065	73744465	+	1000	39.0	[7.9749885]	[157]	[]	[]	[73744259]	[]
877_1584	chr12	23559240	23559640	+	1000	39.0	[8.313011]	[146]	[8.405317]	[105]	[23559455]	[23559414]
877_1585	chr12	31715198	31715598	+	1000	39.0	[]	[]	[7.9749885]	[115]	[]	[31715409]
877_1597	chr17	35537599	35537999	+	1000	39.0	[8.405317]	[79]	[8.405317]	[106]	[35537766]	[35537793]
877_160	chr1	12448819	12449219	+	1000	100.0	[]	[]	[8.313011, 8.313011]	[64, 113]	[]	[12448976, 12449025]
877_1613	chr2	170143072	170143472	+	1000	39.0	[8.313011]	[83]	[]	[]	[170143236]	[]
877_1615	chr20	35954329	35954729	+	1000	39.0	[8.067295]	[117]	[]	[]	[35954482]	[]
877_1630	chr4	77862546	77862946	+	1000	39.0	[]	[]	[7.9749885]	[105]	[]	[77862735]
877_1632	chr4	159151100	159151500	+	1000	39.0	[8.405317]	[145]	[]	[]	[159151343]	[]
877_1636	chr5	149703142	149703542	+	1000	39.0	[8.313011]	[153]	[]	[]	[149703359]	[]
877_164	chr2	168976217	168976617	+	1000	99.0	[7.9749885]	[159]	[8.067295]	[150]	[168976449]	[168976440]
877_1641	chr6	31665748	31666148	+	1000	39.0	[]	[]	[8.405317, 7.9749885]	[151, 155]	[]	[31665987, 31665991]
877_1645	chr6	68740715	68741115	+	1000	39.0	[]	[]	[8.313011]	[145]	[]	[68740945]
877_1646	chr6	84270009	84270409	+	1000	39.0	[8.067295]	[143]	[]	[]	[84270242]	[]
877_1647	chr6	90458351	90458751	+	1000	39.0	[]	[]	[7.9749885]	[134]	[]	[90458568]
877_165	chr8	143024038	143024438	+	1000	99.0	[]	[]	[8.405317]	[78]	[]	[143024214]
877_1658	chr8	95024648	95025048	+	1000	39.0	[]	[]	[7.9749885]	[87]	[]	[95024809]
877_1660	chr8	98382564	98382964	+	1000	39.0	[8.405317]	[138]	[]	[]	[98382790]	[]
877_1669	chr1	16146198	16146598	+	1000	38.0	[8.067295]	[171]	[]	[]	[16146432]	[]
877_1674	chr1	40257866	40258266	+	1000	38.0	[8.405317]	[185]	[]	[]	[40258062]	[]
877_1680	chr1	220046467	220046867	+	1000	38.0	[7.9749885]	[100]	[]	[]	[220046666]	[]
877_1685	chr10	42782542	42782942	+	1000	38.0	[]	[]	[8.313011]	[109]	[]	[42782745]
877_1702	chr16	46380645	46381045	+	1000	38.0	[]	[]	[7.9749885]	[135]	[]	[46380830]
877_1741	chr5	95934397	95934797	+	1000	38.0	[]	[]	[7.9749885, 8.067295, 7.9749885]	[113, 153, 157]	[]	[95934580, 95934620, 95934624]
877_1755	chr7	107743462	107743862	+	1000	38.0	[8.313011]	[98]	[]	[]	[107743660]	[]
877_1770	chr1	26692178	26692578	+	1000	37.0	[]	[]	[8.067295, 8.067295]	[115, 176]	[]	[26692367, 26692428]
877_1771	chr1	28926834	28927234	+	1000	37.0	[8.067295]	[150]	[]	[]	[28927070]	[]
877_179	chr5	132495651	132496051	+	1000	96.0	[7.9749885]	[132]	[]	[]	[132495882]	[]
877_1792	chr1	246214919	246215319	+	1000	37.0	[8.313011]	[151]	[]	[]	[246215157]	[]
877_1800	chr11	14520176	14520576	+	1000	37.0	[8.067295]	[84]	[]	[]	[14520360]	[]
877_1809	chr12	54337199	54337599	+	1000	37.0	[]	[]	[7.9749885, 7.9749885]	[73, 102]	[]	[54337362, 54337391]
877_1811	chr12	57752190	57752590	+	1000	37.0	[8.405317]	[98]	[]	[]	[57752368]	[]
877_1816	chr14	58245031	58245431	+	1000	37.0	[8.067295, 8.405317]	[120, 127]	[8.067295]	[94]	[58245241, 58245248]	[58245215]
877_1834	chr2	30438058	30438458	+	1000	37.0	[]	[]	[8.313011]	[101]	[]	[30438240]
877_1840	chr2	195513208	195513608	+	1000	37.0	[8.067295]	[84]	[]	[]	[195513374]	[]
877_1841	chr2	200408455	200408855	+	1000	37.0	[8.405317]	[141]	[]	[]	[200408690]	[]
877_1843	chr20	37850744	37851144	+	1000	37.0	[7.9749885]	[178]	[]	[]	[37850993]	[]
877_1870	chr6	36027375	36027775	+	1000	37.0	[]	[]	[8.405317]	[158]	[]	[36027615]
877_1875	chr6	133957904	133958304	+	1000	37.0	[]	[]	[8.313011]	[130]	[]	[133958115]
877_1879	chr7	107169633	107170033	+	1000	37.0	[7.9749885]	[112]	[]	[]	[107169841]	[]
877_1881	chr7	123557682	123558082	+	1000	37.0	[8.313011]	[124]	[]	[]	[123557888]	[]
877_1886	chr8	122828158	122828558	+	1000	37.0	[8.067295]	[82]	[]	[]	[122828309]	[]
877_1890	chr9	105647473	105647873	+	1000	37.0	[]	[]	[8.067295]	[105]	[]	[105647669]
877_1894	chrX	9462951	9463351	+	1000	37.0	[]	[]	[8.067295]	[104]	[]	[9463112]
877_19	chrM	7936	8336	+	1000	380.0	[]	[]	[8.067295]	[107]	[]	[8132]
877_1901	chr1	23558329	23558729	+	1000	36.0	[8.405317]	[94]	[]	[]	[23558509]	[]
877_1903	chr1	30184512	30184912	+	1000	36.0	[]	[]	[7.9749885, 7.9749885, 8.313011]	[69, 76, 82]	[]	[30184671, 30184678, 30184684]
877_1907	chr1	65231693	65232093	+	1000	36.0	[]	[]	[8.405317]	[121]	[]	[65231912]
877_192	chr10	24867217	24867617	+	1000	92.0	[]	[]	[7.9749885, 8.405317]	[71, 97]	[]	[24867384, 24867410]
877_1920	chr1	173824661	173825061	+	1000	36.0	[7.9749885]	[110]	[]	[]	[173824853]	[]
877_1921	chr1	203300353	203300753	+	1000	36.0	[]	[]	[8.313011]	[158]	[]	[203300599]
877_1938	chr12	14257723	14258123	+	1000	36.0	[7.9749885]	[113]	[]	[]	[14257932]	[]
877_194	chr2	6877424	6877824	+	1000	92.0	[8.405317]	[151]	[8.313011, 8.067295, 8.405317]	[117, 124, 130]	[6877657]	[6877623, 6877630, 6877636]
877_1942	chr12	96401032	96401432	+	1000	36.0	[]	[]	[8.405317, 8.067295]	[119, 138]	[]	[96401246, 96401265]
877_1943	chr12	106357516	106357916	+	1000	36.0	[]	[]	[8.067295]	[84]	[]	[106357670]
877_1968	chr19	11089169	11089569	+	1000	36.0	[8.405317]	[117]	[]	[]	[11089352]	[]
877_197	chr2	151289756	151290156	+	1000	91.0	[]	[]	[8.067295, 8.405317]	[78, 133]	[]	[151289934, 151289989]
877_1972	chr19	28546117	28546517	+	1000	36.0	[8.405317]	[131]	[]	[]	[28546279]	[]
877_1994	chr3	42836574	42836974	+	1000	36.0	[]	[]	[8.405317]	[129]	[]	[42836773]
877_2	chrM	9681	10081	+	1000	670.0	[]	[]	[8.067295]	[65]	[]	[9843]
877_20	chr5	132496855	132497255	+	1000	379.0	[]	[]	[8.405317]	[117]	[]	[132497067]
877_2005	chr5	1185722	1186122	+	1000	36.0	[8.067295]	[107]	[]	[]	[1185924]	[]
877_2010	chr5	173144280	173144680	+	1000	36.0	[7.9749885]	[111]	[]	[]	[173144478]	[]
877_2015	chr6	13615066	13615466	+	1000	36.0	[8.067295]	[139]	[]	[]	[13615288]	[]
877_202	chr15	67091257	67091657	+	1000	89.0	[]	[]	[8.067295]	[115]	[]	[67091468]
877_2025	chr6	33271749	33272149	+	1000	36.0	[8.313011]	[175]	[8.405317]	[180]	[33271991]	[33271996]
877_2026	chr6	33391341	33391741	+	1000	36.0	[]	[]	[8.405317]	[96]	[]	[33391510]
877_2033	chr6	125923238	125923638	+	1000	36.0	[]	[]	[7.9749885]	[95]	[]	[125923397]
877_2045	chr7	130960325	130960725	+	1000	36.0	[]	[]	[7.9749885]	[125]	[]	[130960535]
877_2051	chr8	123268885	123269285	+	1000	36.0	[]	[]	[8.405317]	[111]	[]	[123269082]
877_207	chr2	200383739	200384139	+	1000	87.0	[8.067295, 8.067295, 8.405317]	[61, 100, 106]	[]	[]	[200383899, 200383938, 200383944]	[]
877_2078	chr1	155173138	155173538	+	1000	35.0	[]	[]	[7.9749885]	[142]	[]	[155173345]
877_2081	chr1	171485207	171485607	+	1000	35.0	[8.405317]	[111]	[]	[]	[171485368]	[]
877_2086	chr1	205630990	205631390	+	1000	35.0	[7.9749885, 8.405317]	[128, 145]	[]	[]	[205631152, 205631169]	[]
877_2088	chr1	228145629	228146029	+	1000	35.0	[]	[]	[8.313011, 7.9749885]	[141, 145]	[]	[228145855, 228145859]
877_2089	chr1	231200568	231200968	+	1000	35.0	[7.9749885]	[125]	[]	[]	[231200781]	[]
877_2094	chr10	13705698	13706098	+	1000	35.0	[]	[]	[8.313011]	[127]	[]	[13705899]
877_21	chr3	122564109	122564509	+	1000	367.0	[8.405317, 8.405317]	[129, 135]	[]	[]	[122564332, 122564338]	[]
877_210	chr12	112906733	112907133	+	1000	86.0	[8.067295]	[82]	[]	[]	[112906914]	[]
877_2104	chr11	62396621	62397021	+	1000	35.0	[]	[]	[8.067295]	[132]	[]	[62396835]
877_211	chr16	34582022	34582422	+	1000	86.0	[8.313011]	[134]	[]	[]	[34582256]	[]
877_2114	chr13	91346983	91347383	+	1000	35.0	[]	[]	[8.313011]	[182]	[]	[91347176]
877_2127	chr16	24539200	24539600	+	1000	35.0	[]	[]	[7.9749885, 8.405317]	[122, 128]	[]	[24539408, 24539414]
877_2134	chr17	42312787	42313187	+	1000	35.0	[8.067295]	[122]	[]	[]	[42312946]	[]
877_2141	chr18	10626461	10626861	+	1000	35.0	[8.405317]	[82]	[]	[]	[10626637]	[]
877_2150	chr19	44890292	44890692	+	1000	35.0	[]	[]	[8.313011]	[162]	[]	[44890541]
877_2152	chr19	48255581	48255981	+	1000	35.0	[8.405317]	[134]	[]	[]	[48255783]	[]
877_2153	chr19	54200807	54201207	+	1000	35.0	[8.313011]	[108]	[]	[]	[54200980]	[]
877_2157	chr2	54589570	54589970	+	1000	35.0	[]	[]	[8.313011]	[120]	[]	[54589777]
877_2160	chr2	70030000	70030400	+	1000	35.0	[8.313011]	[125]	[]	[]	[70030200]	[]
877_2161	chr2	72543596	72543996	+	1000	35.0	[8.405317]	[138]	[]	[]	[72543824]	[]
877_2179	chr3	33054290	33054690	+	1000	35.0	[]	[]	[8.313011]	[69]	[]	[33054450]
877_2180	chr3	41962059	41962459	+	1000	35.0	[]	[]	[8.405317]	[192]	[]	[41962267]
877_2187	chr3	152976251	152976651	+	1000	35.0	[7.9749885]	[67]	[]	[]	[152976411]	[]
877_2189	chr3	177345602	177346002	+	1000	35.0	[8.405317]	[110]	[7.9749885]	[80]	[177345803]	[177345773]
877_2195	chr4	78721043	78721443	+	1000	35.0	[]	[]	[7.9749885]	[149]	[]	[78721286]
877_2198	chr4	186845349	186845749	+	1000	35.0	[]	[]	[8.067295]	[182]	[]	[186845599]
877_2204	chr5	140710997	140711397	+	1000	35.0	[]	[]	[7.9749885]	[220]	[]	[140711232]
877_2212	chr6	41920902	41921302	+	1000	35.0	[8.405317]	[97]	[]	[]	[41921083]	[]
877_2213	chr6	79544961	79545361	+	1000	35.0	[]	[]	[8.313011]	[110]	[]	[79545170]
877_2214	chr6	110815904	110816304	+	1000	35.0	[]	[]	[8.405317]	[97]	[]	[110816097]
877_2218	chr6	159042472	159042872	+	1000	35.0	[8.405317]	[118]	[]	[]	[159042665]	[]
877_2219	chr7	604378	604778	+	1000	35.0	[]	[]	[7.9749885]	[62]	[]	[604537]
877_2247	chr1	27490186	27490586	+	1000	34.0	[8.067295]	[159]	[]	[]	[27490422]	[]
877_225	chr21	35483205	35483605	+	1000	84.0	[]	[]	[8.405317]	[99]	[]	[35483402]
877_2250	chr1	39892643	39893043	+	1000	34.0	[]	[]	[7.9749885]	[97]	[]	[39892808]
877_2256	chr1	117659877	117660277	+	1000	34.0	[]	[]	[8.405317]	[155]	[]	[117660106]
877_2257	chr1	151399299	151399699	+	1000	34.0	[7.9749885]	[123]	[]	[]	[151399511]	[]
877_2259	chr1	203726459	203726859	+	1000	34.0	[7.9749885]	[167]	[]	[]	[203726709]	[]
877_226	chr17	45977050	45977450	+	1000	83.0	[8.405317]	[90]	[8.313011]	[61]	[45977235]	[45977206]
877_2262	chr1	220089657	220090057	+	1000	34.0	[8.405317]	[109]	[]	[]	[220089838]	[]
877_2265	chr10	28807313	28807713	+	1000	34.0	[8.313011]	[146]	[]	[]	[28807549]	[]
877_2270	chr11	12853684	12854084	+	1000	34.0	[]	[]	[7.9749885]	[176]	[]	[12853926]
877_2288	chr12	108700087	108700487	+	1000	34.0	[]	[]	[8.313011]	[174]	[]	[108700303]
877_2290	chr13	41060258	41060658	+	1000	34.0	[8.067295, 8.405317]	[119, 125]	[]	[]	[41060471, 41060477]	[]
877_2317	chr17	64147915	64148315	+	1000	34.0	[]	[]	[8.313011]	[109]	[]	[64148107]
877_2320	chr18	658179	658579	+	1000	34.0	[8.067295]	[146]	[]	[]	[658391]	[]
877_2329	chr19	39402516	39402916	+	1000	34.0	[8.405317]	[171]	[]	[]	[39402764]	[]
877_2335	chr2	43426388	43426788	+	1000	34.0	[8.313011]	[98]	[]	[]	[43426578]	[]
877_2337	chr2	71882970	71883370	+	1000	34.0	[8.405317]	[148]	[]	[]	[71883214]	[]
877_2348	chr22	31901707	31902107	+	1000	34.0	[8.405317]	[119]	[]	[]	[31901873]	[]
877_2349	chr22	39013878	39014278	+	624	34.0	[]	[]	[7.9749885, 7.9749885]	[72, 78]	[]	[39014034, 39014040]
877_2351	chr3	10026201	10026601	+	1000	34.0	[8.067295]	[142]	[]	[]	[10026439]	[]
877_2362	chr3	71584538	71584938	+	1000	34.0	[8.067295, 8.313011]	[62, 98]	[8.313011]	[138]	[71584689, 71584725]	[71584765]
877_2368	chr3	142046363	142046763	+	1000	34.0	[]	[]	[8.405317]	[169]	[]	[142046610]
877_237	chr10	3828807	3829207	+	1000	81.0	[8.405317, 8.405317]	[143, 149]	[7.9749885, 7.9749885]	[111, 115]	[3829043, 3829049]	[3829011, 3829015]
877_2373	chr4	38667128	38667528	+	1000	34.0	[]	[]	[7.9749885, 8.313011]	[114, 121]	[]	[38667322, 38667329]
877_2378	chr4	151099315	151099715	+	1000	34.0	[7.9749885]	[110]	[]	[]	[151099506]	[]
877_2382	chr5	43066786	43067186	+	1000	34.0	[8.067295, 8.405317]	[83, 97]	[]	[]	[43066966, 43066980]	[]
877_2394	chr6	30066872	30067272	+	1000	34.0	[]	[]	[8.313011, 7.9749885, 7.9749885]	[142, 148, 152]	[]	[30067081, 30067087, 30067091]
877_24	chr11	313809	314209	+	1000	347.0	[8.405317, 8.405317]	[103, 131]	[]	[]	[314006, 314034]	[]
877_2400	chr6	146896153	146896553	+	1000	34.0	[]	[]	[8.405317]	[106]	[]	[146896358]
877_2420	chr8	109333268	109333668	+	1000	34.0	[8.313011]	[115]	[8.405317]	[81]	[109333474]	[109333440]
877_2426	chrX	130756226	130756626	+	1000	34.0	[]	[]	[7.9749885]	[157]	[]	[130756441]
877_2432	chr1	53014704	53015104	+	1000	33.0	[7.9749885]	[147]	[]	[]	[53014938]	[]
877_2436	chr1	109090497	109090897	+	1000	33.0	[]	[]	[8.405317]	[84]	[]	[109090678]
877_244	chr12	14284523	14284923	+	1000	80.0	[8.313011]	[148]	[]	[]	[14284769]	[]
877_2441	chr1	161020616	161021016	+	1000	33.0	[7.9749885]	[138]	[]	[]	[161020854]	[]
877_2447	chr10	6920311	6920711	+	1000	33.0	[8.405317]	[123]	[]	[]	[6920521]	[]
877_2463	chr12	10613516	10613916	+	1000	33.0	[]	[]	[8.067295]	[112]	[]	[10613726]
877_2465	chr12	93373138	93373538	+	1000	33.0	[7.9749885]	[129]	[]	[]	[93373360]	[]
877_2474	chr15	43824487	43824887	+	1000	33.0	[8.405317]	[140]	[]	[]	[43824694]	[]
877_2477	chr15	90869689	90870089	+	1000	33.0	[]	[]	[8.313011]	[73]	[]	[90869861]
877_2486	chr16	79970500	79970900	+	1000	33.0	[8.313011]	[139]	[]	[]	[79970734]	[]
877_2491	chr17	40113141	40113541	+	1000	33.0	[8.313011]	[109]	[]	[]	[40113343]	[]
877_2511	chr19	40284346	40284746	+	1000	33.0	[8.313011]	[112]	[]	[]	[40284546]	[]
877_2512	chr19	51108349	51108749	+	1000	33.0	[8.313011]	[116]	[7.9749885, 8.067295]	[132, 179]	[51108534]	[51108550, 51108597]
877_2523	chr2	178112198	178112598	+	1000	33.0	[]	[]	[7.9749885]	[167]	[]	[178112432]
877_2525	chr2	229921190	229921590	+	1000	33.0	[]	[]	[8.405317]	[77]	[]	[229921348]
877_2541	chr22	19730665	19731065	+	1000	33.0	[7.9749885]	[148]	[]	[]	[19730867]	[]
877_2553	chr3	158644268	158644668	+	1000	33.0	[]	[]	[7.9749885]	[140]	[]	[158644478]
877_2563	chr5	126998055	126998455	+	1000	33.0	[8.067295]	[165]	[]	[]	[126998291]	[]
877_2564	chr5	132866361	132866761	+	1000	33.0	[]	[]	[7.9749885]	[89]	[]	[132866535]
877_2571	chr6	15481836	15482236	+	1000	33.0	[7.9749885]	[177]	[]	[]	[15482086]	[]
877_2572	chr6	20069093	20069493	+	1000	33.0	[]	[]	[8.405317]	[169]	[]	[20069342]
877_2575	chr6	26055216	26055616	+	1000	33.0	[8.067295, 8.405317]	[81, 173]	[]	[]	[26055371, 26055463]	[]
877_2582	chr6	28336394	28336794	+	1000	33.0	[]	[]	[8.067295]	[113]	[]	[28336592]
877_2592	chr7	23474446	23474846	+	1000	33.0	[7.9749885]	[172]	[]	[]	[23474653]	[]
877_2600	chr7	134316920	134317320	+	1000	33.0	[]	[]	[8.313011]	[152]	[]	[134317155]
877_2611	chr9	87518732	87519132	+	1000	33.0	[]	[]	[7.9749885]	[114]	[]	[87518909]
877_2620	chrX	153726800	153727200	+	1000	33.0	[]	[]	[8.405317]	[127]	[]	[153727020]
877_263	chr5	96934943	96935343	+	1000	77.0	[]	[]	[8.405317]	[76]	[]	[96935102]
877_2632	chr1	45499907	45500307	+	1000	32.0	[8.405317]	[152]	[]	[]	[45500128]	[]
877_265	chr6	30717458	30717858	+	1000	77.0	[8.067295]	[156]	[]	[]	[30717702]	[]
877_2654	chr10	72215914	72216314	+	1000	32.0	[8.067295]	[138]	[]	[]	[72216118]	[]
877_267	chr9	135951847	135952247	+	1000	77.0	[8.313011]	[174]	[]	[]	[135952074]	[]
877_2676	chr12	53309751	53310151	+	1000	32.0	[7.9749885]	[119]	[]	[]	[53309966]	[]
877_2677	chr12	56725028	56725428	+	1000	32.0	[7.9749885, 8.067295]	[96, 137]	[]	[]	[56725210, 56725251]	[]
877_2690	chr15	50261018	50261418	+	1000	32.0	[]	[]	[7.9749885]	[167]	[]	[50261211]
877_2695	chr15	72232184	72232584	+	1000	32.0	[]	[]	[7.9749885, 8.067295]	[159, 165]	[]	[72232426, 72232432]
877_2697	chr15	82540284	82540684	+	1000	32.0	[8.313011]	[102]	[]	[]	[82540453]	[]
877_27	chr19	17405558	17405958	+	1000	316.0	[]	[]	[8.405317, 8.405317]	[94, 100]	[]	[17405749, 17405755]
877_2713	chr17	75289535	75289935	+	1000	32.0	[8.067295]	[131]	[]	[]	[75289721]	[]
877_2719	chr19	42244677	42245077	+	1000	32.0	[]	[]	[8.405317]	[140]	[]	[42244903]
877_2727	chr2	112021848	112022248	+	1000	32.0	[]	[]	[8.313011]	[103]	[]	[112022031]
877_273	chr2	96486007	96486407	+	1000	76.0	[8.405317]	[118]	[]	[]	[96486223]	[]
877_2731	chr2	157899228	157899628	+	1000	32.0	[]	[]	[8.405317]	[128]	[]	[157899438]
877_2759	chr3	146496667	146497067	+	1000	32.0	[8.313011]	[133]	[]	[]	[146496890]	[]
877_276	chr7	93147473	93147873	+	1000	76.0	[]	[]	[8.405317]	[88]	[]	[93147657]
877_2760	chr3	155334876	155335276	+	1000	32.0	[8.313011]	[185]	[8.313011]	[102]	[155335118]	[155335035]
877_2761	chr3	160399470	160399870	+	1000	32.0	[8.313011]	[197]	[]	[]	[160399675]	[]
877_2776	chr5	126776427	126776827	+	1000	32.0	[]	[]	[8.405317]	[195]	[]	[126776671]
877_278	chr8	129582120	129582520	+	1000	76.0	[8.405317]	[65]	[]	[]	[129582277]	[]
877_2782	chr6	14452690	14453090	+	1000	32.0	[8.067295]	[136]	[]	[]	[14452924]	[]
877_2797	chr6	37038638	37039038	+	1000	32.0	[7.9749885, 8.313011]	[82, 144]	[]	[]	[37038800, 37038862]	[]
877_2799	chr6	49736194	49736594	+	1000	32.0	[]	[]	[8.313011]	[136]	[]	[49736402]
877_2803	chr6	154675537	154675937	+	1000	32.0	[8.067295]	[137]	[]	[]	[154675771]	[]
877_2808	chr7	76373196	76373596	+	1000	32.0	[]	[]	[8.313011, 8.313011]	[107, 122]	[]	[76373388, 76373403]
877_2822	chr8	47960576	47960976	+	1000	32.0	[7.9749885]	[132]	[]	[]	[47960802]	[]
877_2824	chr8	73972243	73972643	+	1000	32.0	[]	[]	[8.405317]	[158]	[]	[73972484]
877_2826	chr8	124896350	124896750	+	1000	32.0	[]	[]	[7.9749885]	[150]	[]	[124896581]
877_2859	chr1	101128397	101128797	+	1000	31.0	[8.313011]	[89]	[]	[]	[101128577]	[]
877_2861	chr1	111755518	111755918	+	1000	31.0	[]	[]	[7.9749885]	[165]	[]	[111755712]
877_2875	chr1	207626252	207626652	+	1000	31.0	[7.9749885]	[119]	[]	[]	[207626467]	[]
877_2880	chr10	7252033	7252433	+	1000	31.0	[8.405317]	[137]	[]	[]	[7252225]	[]
877_29	chr12	112938140	112938540	+	1000	312.0	[7.9749885, 8.405317]	[89, 98]	[]	[]	[112938322, 112938331]	[]
877_2904	chr12	103957012	103957412	+	1000	31.0	[8.067295]	[144]	[]	[]	[103957241]	[]
877_291	chr18	45974093	45974493	+	992	74.0	[]	[]	[8.067295]	[170]	[]	[45974341]
877_2913	chr14	54773103	54773503	+	1000	31.0	[]	[]	[7.9749885]	[92]	[]	[54773268]
877_2941	chr17	55816775	55817175	+	1000	31.0	[7.9749885]	[166]	[]	[]	[55817024]	[]
877_2947	chr18	3247450	3247850	+	1000	31.0	[8.405317]	[74]	[]	[]	[3247602]	[]
877_2954	chr19	29893650	29894050	+	1000	31.0	[7.9749885]	[136]	[]	[]	[29893880]	[]
877_2969	chr2	85538575	85538975	+	1000	31.0	[7.9749885]	[51]	[]	[]	[85538726]	[]
877_2980	chr20	32642291	32642691	+	1000	31.0	[8.405317]	[102]	[]	[]	[32642461]	[]
877_2993	chr22	23180157	23180557	+	1000	31.0	[]	[]	[8.405317]	[119]	[]	[23180342]
877_3004	chr3	158679530	158679930	+	1000	31.0	[8.067295]	[111]	[]	[]	[158679738]	[]
877_3009	chr4	6916540	6916940	+	1000	31.0	[8.313011]	[119]	[7.9749885]	[155]	[6916737]	[6916773]
877_3015	chr4	74453005	74453405	+	1000	31.0	[8.405317]	[69]	[]	[]	[74453156]	[]
877_3031	chr5	176388754	176389154	+	1000	31.0	[]	[]	[8.405317]	[151]	[]	[176388919]
877_3036	chr6	26331793	26332193	+	1000	31.0	[]	[]	[8.313011]	[73]	[]	[26331954]
877_3041	chr6	35363294	35363694	+	1000	31.0	[8.405317]	[82]	[]	[]	[35363457]	[]
877_3049	chr6	108261185	108261585	+	1000	31.0	[8.067295]	[184]	[]	[]	[108261424]	[]
877_3058	chr7	39589615	39590015	+	1000	31.0	[8.405317, 8.313011]	[128, 149]	[]	[]	[39589838, 39589859]	[]
877_308	chr9	14522586	14522986	+	1000	73.0	[8.067295]	[81]	[]	[]	[14522745]	[]
877_3090	chr1	6359581	6359981	+	1000	30.0	[8.067295]	[127]	[]	[]	[6359793]	[]
877_3097	chr1	26783986	26784386	+	1000	30.0	[]	[]	[7.9749885]	[134]	[]	[26784213]
877_310	chr13	42992113	42992513	+	1000	72.0	[]	[]	[8.405317]	[72]	[]	[42992280]
877_3103	chr1	65224803	65225203	+	1000	30.0	[7.9749885]	[136]	[8.313011]	[61]	[65225034]	[65224959]
877_3107	chr1	117613264	117613664	+	1000	30.0	[7.9749885]	[142]	[]	[]	[117613479]	[]
877_3111	chr1	156725762	156726162	+	1000	30.0	[8.405317]	[91]	[]	[]	[156725939]	[]
877_3114	chr1	167548370	167548770	+	1000	30.0	[8.067295, 8.405317]	[78, 120]	[]	[]	[167548543, 167548585]	[]
877_3115	chr1	172532435	172532835	+	1000	30.0	[8.405317]	[172]	[]	[]	[172532671]	[]
877_3120	chr1	234373256	234373656	+	1000	30.0	[8.313011, 8.067295]	[93, 119]	[]	[]	[234373433, 234373459]	[]
877_3121	chr1	235328147	235328547	+	1000	30.0	[8.313011, 8.067295]	[141, 147]	[]	[]	[235328379, 235328385]	[]
877_313	chr21	37419496	37419896	+	1000	72.0	[]	[]	[8.067295]	[88]	[]	[37419667]
877_3150	chr11	108551942	108552342	+	1000	30.0	[7.9749885]	[129]	[]	[]	[108552143]	[]
877_3154	chr12	6753471	6753871	+	1000	30.0	[8.405317]	[162]	[]	[]	[6753695]	[]
